player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,2,78.5,79,85,6.7,2.5,3,0,0.0,63.5,54,0,23,12.9,91,8,23,20,84.5,47.9,48.9,51.3,2,3,94,0,13.0,66.4,3.3,3,3,0,1,1,5,5.3,452,5.3
Marc Bulger,684,QB,SL,2,64.9,77,83,9.0,2.65,1,4,4.7,55.4,46,0,28,8.0,92,4,26,26,53.3,65.3,65.4,59.6,1,0,95,1,25.0,83.2,7.6,7,2,1,3,2,4,4.2,535,6.4
Carson Palmer,1317,QB,CIN,2,70.4,81,82,9.8,2.33,0,4,4.7,64.6,53,0,18,7.0,85,4,34,7,84.5,79.5,80.7,51.7,0,2,89,1,11.1,108.5,2.4,2,1,0,1,8,2,2.2,595,7.3
Brett Favre,14,QB,GB,2,75.3,77,80,7.0,2.56,1,4,4.8,65.0,52,0,32,10.3,85,6,28,12,84.3,78.9,79.6,53.2,1,2,88,1,15.6,84.0,5.9,5,0,0,1,3,3,3.4,492,6.2
Donovan McNabb,438,QB,PHI,2,69.4,72,79,9.7,3.03,3,2,2.5,54.4,43,0,32,14.0,89,7,21,24,84.3,59.5,58.2,63.0,1,1,92,1,12.5,68.8,4.5,4,6,0,3,1,3,3.3,424,5.4
Trent Green,58,QB,MIA,2,72.5,69,78,9.7,2.57,3,3,3.7,60.3,47,0,25,6.0,83,3,27,17,84.3,52.2,57.0,36.6,1,4,86,1,16.0,70.8,4.8,4,1,3,2,3,7,8.1,506,6.5
Peyton Manning,327,QB,IND,2,72.5,69,72,11.4,2.66,1,10,13.9,63.9,46,0,26,8.0,74,4,29,14,83.0,94.7,94.0,56.7,1,1,74,1,7.7,103.0,2.7,2,0,0,1,4,0,0.0,604,8.4
Jay Cutler,2956,QB,DEN,2,74.3,70,72,7.7,2.46,0,6,7.8,63.9,46,0,24,11.5,76,6,30,10,27.9,69.9,74.8,32.5,1,3,81,0,12.5,80.4,3.9,3,1,1,0,2,4,4.9,573,8.0
Eli Manning,1722,QB,NYG,2,72.7,66,70,8.9,2.48,1,5,6.8,62.9,44,0,24,8.3,72,4,26,21,58.0,78.3,77.3,62.4,2,2,77,1,8.3,97.5,2.8,2,0,0,1,5,1,1.3,523,7.5
Jake Delhomme,303,QB,CAR,2,83.6,61,68,8.0,2.57,2,4,5.8,66.2,45,0,16,11.8,74,6,26,5,47.0,69.1,69.1,55.2,2,1,75,1,18.8,112.1,4.1,3,3,1,2,6,2,2.7,515,7.6
Jon Kitna,217,QB,DET,2,79.7,64,68,8.8,2.79,3,2,2.7,72.1,49,0,19,3.9,74,2,31,11,48.8,79.2,76.5,70.1,0,3,79,0,15.8,96.1,4.1,3,3,0,1,4,3,3.8,534,7.9
Matt Leinart,2955,QB,ARZ,2,69.0,58,65,9.8,2.99,3,0,0.0,56.9,37,0,30,7.5,70,3,23,1,83.2,54.8,57.0,50.9,1,3,73,1,3.3,66.3,1.4,1,4,0,3,2,2,2.7,401,6.2
Philip Rivers,1725,QB,SD,2,72.1,61,61,6.7,2.71,0,1,1.6,67.2,41,0,30,6.8,68,3,18,27,57.4,64.6,65.1,54.1,0,3,71,0,20.0,73.7,8.8,6,1,0,0,2,4,5.6,369,6.0
Damon Huard,215,QB,KC,2,74.1,58,61,5.7,2.21,1,1,1.6,67.2,41,0,17,4.7,68,2,17,16,82.8,71.5,72.4,48.9,0,3,71,1,35.3,66.5,8.8,6,1,0,2,1,0,0.0,343,5.6
Derek Anderson,2430,QB,CLV,2,61.0,59,61,12.3,2.51,0,5,8.1,54.1,33,0,12,8.3,62,3,26,8,81.9,56.4,58.7,50.7,0,2,63,1,8.3,101.3,1.6,1,0,0,2,6,5,7.9,512,8.4
Matt Hasselbeck,408,QB,SEA,2,78.2,55,60,8.4,2.49,2,3,4.9,65.0,39,0,18,9.3,66,4,24,29,42.3,77.5,81.7,35.3,0,0,67,1,16.7,102.3,4.5,3,3,0,3,2,0,0.0,503,8.4
Tom Brady,698,QB,NE,2,89.3,56,59,7.9,2.47,0,6,9.8,79.7,47,0,12,6.0,62,3,30,19,82.0,95.6,94.8,67.8,0,1,64,1,16.7,134.2,3.2,2,1,0,3,6,0,0.0,576,9.8
Ben Roethlisberger,1732,QB,PIT,2,76.0,50,57,9.5,2.78,2,3,5.3,57.9,33,0,20,13.2,60,5,21,25,81.8,79.5,78.0,61.3,0,1,61,0,10.0,101.7,3.3,2,1,2,3,5,3,4.9,403,7.1
Rex Grossman,1338,QB,CHI,2,75.5,49,57,7.0,2.57,2,3,5.0,56.1,32,0,27,13.5,63,5,18,6,44.2,50.7,51.8,49.6,1,3,66,0,22.2,55.1,9.5,6,0,0,5,1,4,6.1,305,5.4
Josh McCown,1085,QB,OAK,2,77.8,54,56,7.3,2.94,0,3,5.0,67.9,38,0,25,9.5,66,4,20,23,42.5,57.1,57.2,60.0,0,5,70,1,28.0,68.0,10.6,7,3,0,2,3,5,7.1,386,6.9
