player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,6,73.1,234,247,7.2,2.47,4,13,5.0,64.8,160,0,87,6.4,262,11,80,12,79.1,75.0,75.0,55.8,2,6,275,2,12.6,87.0,4.2,11,4,3,4,9,16,5.8,1715,6.9
Drew Brees,802,QB,NO,5,78.2,202,213,7.3,2.43,6,7,3.1,64.3,137,0,56,13.3,221,21,63,20,90.3,70.5,69.5,58.1,2,9,234,1,7.1,65.8,1.8,4,4,0,3,3,7,3.0,1175,5.5
Tom Brady,698,QB,NE,6,81.1,190,204,8.3,2.41,3,16,7.5,72.5,148,0,59,3.9,212,6,89,19,74.5,94.8,94.7,46.0,0,2,223,1,10.2,128.9,2.8,6,2,0,11,21,2,0.9,1771,8.7
Carson Palmer,1317,QB,CIN,5,69.4,196,203,10.7,2.48,2,9,4.2,62.6,127,0,59,6.6,214,9,79,7,80.0,70.4,71.5,43.1,1,8,225,1,15.3,88.1,4.2,9,2,1,3,12,8,3.6,1493,7.4
Tony Romo,1693,QB,DAL,6,69.5,197,200,10.0,2.82,0,15,7.0,59.5,119,0,79,13.1,218,18,87,9,63.9,89.7,86.0,77.3,0,9,232,0,10.1,93.5,3.7,8,10,1,2,15,11,4.7,1707,8.5
Matt Hasselbeck,408,QB,SEA,6,73.9,188,198,9.8,2.61,2,12,6.0,63.1,125,0,67,10.1,217,14,75,29,74.6,70.6,72.3,43.3,0,5,220,2,20.9,91.1,6.5,14,5,0,8,9,9,4.1,1510,7.6
Eli Manning,1722,QB,NYG,6,72.7,183,196,9.0,2.64,5,12,5.8,60.7,119,0,62,10.5,204,14,67,21,79.3,77.5,78.2,59.0,3,8,216,4,9.7,83.7,2.9,6,2,1,4,11,9,4.2,1379,7.0
Joey Harrington,1011,QB,ATL,6,76.2,181,195,6.8,2.68,5,8,3.9,63.1,123,0,100,10.9,220,15,61,2,90.3,74.7,75.5,44.9,3,4,233,0,21.0,80.3,9.5,21,4,0,6,4,5,2.1,1279,6.6
Matt Schaub,1811,QB,HST,6,79.3,169,188,9.3,2.76,3,11,5.6,69.1,130,0,69,3.0,204,4,68,13,62.0,86.7,88.8,39.5,0,5,214,2,14.5,92.1,4.9,10,6,3,13,5,5,2.3,1563,8.3
Damon Huard,215,QB,KC,6,73.4,173,184,7.8,2.35,5,9,4.7,66.3,122,0,56,3.9,203,5,65,16,90.1,83.2,84.1,41.5,0,6,210,2,28.6,83.9,7.9,16,3,0,6,6,2,1.0,1293,7.0
