player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,8,78.5,316,335,7.8,2.44,8,11,3.1,67.2,225,0,80,9.3,345,23,115,20,84.0,78.0,76.8,56.5,2,10,361,1,6.3,84.6,1.4,5,5,0,9,12,10,2.8,2175,6.5
Brett Favre,14,QB,GB,8,75.3,292,308,7.3,2.45,4,17,5.3,66.6,205,0,106,6.8,325,15,110,12,63.1,80.2,82.2,39.4,4,8,341,3,12.3,93.3,4.0,13,4,3,5,13,18,5.3,2406,7.8
Tom Brady,698,QB,NE,9,81.2,282,299,8.6,2.44,3,21,6.7,73.2,219,0,85,4.4,314,10,143,19,82.4,96.6,96.4,49.8,1,4,330,1,11.8,131.8,3.2,10,5,0,13,33,4,1.2,2686,9.0
Carson Palmer,1317,QB,CIN,8,72.7,282,294,10.0,2.46,3,18,5.8,64.6,190,0,79,7.3,307,15,115,7,85.8,79.7,80.7,37.8,2,10,321,2,12.7,91.0,3.3,10,3,2,5,16,12,3.7,2195,7.5
Donovan McNabb,438,QB,PHI,8,73.2,261,287,8.2,3.04,8,8,2.7,59.9,172,0,124,9.9,331,19,98,24,73.9,64.3,65.1,55.5,5,4,340,3,22.6,86.3,8.5,28,16,0,13,9,12,3.5,2044,7.1
Matt Hasselbeck,408,QB,SEA,8,72.5,265,280,9.4,2.63,3,18,6.3,61.8,173,0,88,9.9,302,19,111,29,81.0,76.2,76.6,49.5,1,7,308,2,17.0,88.7,5.0,15,7,1,10,13,13,4.2,2023,7.2
Tony Romo,1693,QB,DAL,8,72.6,259,264,9.3,2.84,1,18,6.5,64.4,170,0,101,9.6,286,18,118,9,57.1,90.2,87.4,73.5,0,10,300,0,10.9,100.4,3.8,11,11,1,3,19,14,4.7,2308,8.7
Jeff Garcia,550,QB,TB,9,82.2,230,259,7.5,2.91,8,10,3.7,66.0,171,0,130,9.5,290,18,98,30,68.3,89.6,91.0,48.1,3,3,303,3,10.0,97.1,4.5,13,18,4,14,10,3,1.0,1986,7.7
Peyton Manning,327,QB,IND,8,76.5,243,258,10.3,2.69,5,24,9.0,64.7,167,0,96,10.2,266,19,99,14,64.9,94.1,93.7,50.7,2,4,275,2,8.3,100.9,3.0,8,0,0,8,14,9,3.3,2057,8.0
Derek Anderson,2430,QB,CLV,8,67.8,239,257,10.2,2.55,2,20,7.4,57.6,148,0,73,8.6,274,14,109,8,90.7,70.6,71.1,56.5,1,9,287,3,11.0,91.7,2.9,8,9,4,11,17,15,5.2,2108,8.2
