player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,7,77.7,274,286,7.6,2.4,6,10,3.3,66.4,190,0,67,10.8,294,23,90,20,90.8,76.2,74.9,58.4,2,10,310,1,6.0,78.6,1.4,4,4,0,4,9,9,2.9,1730,6.0
Brett Favre,14,QB,GB,7,74.6,260,274,7.3,2.46,4,15,5.2,66.1,181,0,94,6.7,290,13,93,12,68.3,78.0,78.9,49.9,3,6,304,3,12.8,92.5,4.1,12,4,3,4,11,18,5.9,2046,7.5
Tom Brady,698,QB,NE,8,82.5,251,267,8.4,2.44,3,19,6.8,74.2,198,0,75,4.3,279,9,127,19,79.8,97.6,97.1,52.4,0,2,292,1,10.7,136.2,2.9,8,4,0,13,30,2,0.7,2431,9.1
Carson Palmer,1317,QB,CIN,7,71.5,246,255,10.5,2.47,2,15,5.6,64.3,164,0,73,6.8,267,12,101,7,83.6,79.0,79.6,41.1,1,9,281,2,13.7,90.7,3.7,10,2,1,5,14,10,3.6,1924,7.5
Eli Manning,1722,QB,NYG,8,71.4,234,249,8.6,2.69,6,14,5.3,58.2,145,0,80,13.2,261,22,81,21,83.4,75.8,75.8,62.5,3,9,276,4,10.0,79.5,3.1,8,4,2,4,13,10,3.6,1584,6.4
Donovan McNabb,438,QB,PHI,7,73.2,220,241,8.4,3.07,5,8,3.2,60.2,145,0,111,9.9,281,16,85,24,83.8,69.2,70.1,56.3,5,2,290,3,22.5,90.6,8.9,25,15,0,11,8,9,3.1,1780,7.4
Tony Romo,1693,QB,DAL,7,71.8,234,239,9.3,2.85,1,16,6.3,62.8,150,0,94,10.7,261,18,103,9,54.0,88.9,85.7,73.5,0,9,275,0,11.7,95.6,4.2,11,11,1,3,16,13,4.7,1984,8.3
Matt Hasselbeck,408,QB,SEA,7,71.6,222,233,9.7,2.58,2,14,5.9,61.4,143,0,76,10.1,253,16,88,29,77.5,73.8,75.0,43.3,1,6,256,2,19.7,88.7,5.9,15,5,0,8,11,10,3.9,1705,7.3
Jeff Garcia,550,QB,TB,8,82.8,204,231,7.6,2.88,8,10,4.1,66.2,153,0,117,9.5,254,16,87,30,64.4,90.1,91.3,45.3,3,3,265,2,8.5,97.1,3.9,10,13,2,14,9,3,1.1,1790,7.7
Peyton Manning,327,QB,IND,7,76.9,216,231,10.3,2.69,5,21,8.9,65.4,151,0,86,9.0,236,15,90,14,76.5,94.5,94.1,47.6,2,3,241,2,5.8,102.9,2.1,5,0,0,8,13,7,2.9,1832,7.9
