player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,10,78.7,395,420,7.8,2.45,10,13,2.9,67.4,283,0,103,9.0,434,28,147,20,87.9,80.6,79.7,53.9,2,14,455,2,7.8,83.4,1.8,8,6,1,12,15,14,3.1,2737,6.5
Brett Favre,14,QB,GB,10,76.1,368,384,7.4,2.46,4,21,5.2,67.7,260,0,128,7.1,403,20,143,12,59.7,82.1,83.8,38.3,4,8,421,3,10.9,98.6,3.5,14,5,3,5,19,21,5.0,2975,7.7
Carson Palmer,1317,QB,CIN,10,74.1,363,380,9.5,2.43,7,22,5.5,65.8,250,0,97,7.1,397,19,144,7,72.4,74.9,77.3,28.8,3,14,415,2,14.4,88.0,3.5,14,3,2,5,18,20,4.8,2795,7.4
Matt Hasselbeck,408,QB,SEA,10,72.9,343,364,9.0,2.63,4,21,5.6,63.2,230,0,113,8.0,394,20,143,29,75.3,78.0,79.0,45.1,1,8,403,2,15.9,91.3,4.6,18,12,2,14,17,15,3.7,2638,7.2
Peyton Manning,327,QB,IND,10,74.5,322,346,10.3,2.67,9,27,7.5,62.7,217,0,122,9.6,358,23,127,14,62.0,93.0,92.8,42.9,3,11,372,2,9.8,87.2,3.4,12,0,0,12,16,13,3.5,2548,7.4
Jon Kitna,217,QB,DET,10,77.2,320,341,9.4,2.86,5,13,3.6,67.4,230,0,147,6.9,388,17,122,11,28.4,70.3,72.6,33.0,2,11,408,1,27.2,90.2,10.3,40,7,1,13,13,20,4.9,2673,7.8
Tom Brady,698,QB,NE,10,82.5,320,338,8.6,2.47,3,26,7.4,74.0,250,0,94,5.3,355,14,163,19,84.4,97.7,97.4,48.3,1,4,371,2,10.6,134.0,2.8,10,7,0,14,38,4,1.1,3059,9.1
Derek Anderson,2430,QB,CLV,10,68.5,302,330,9.7,2.56,5,24,6.9,57.0,188,0,89,9.2,349,19,130,8,91.1,69.5,71.6,48.6,2,10,367,5,10.1,88.8,2.6,9,10,7,14,20,20,5.4,2505,7.6
Donovan McNabb,438,QB,PHI,10,72.3,296,326,8.5,3.04,8,9,2.6,59.8,195,0,138,8.9,378,19,111,24,66.6,59.8,60.1,57.7,6,6,394,3,21.7,87.3,7.9,30,22,0,16,13,16,4.1,2329,7.1
Tony Romo,1693,QB,DAL,10,73.2,317,324,9.3,2.81,2,25,7.4,65.4,212,0,123,8.6,348,20,145,9,52.6,91.0,89.9,68.7,0,12,364,0,10.6,105.6,3.7,13,11,1,4,27,21,5.8,2848,8.8
Eli Manning,1722,QB,NYG,10,73.6,303,322,8.5,2.69,7,16,4.7,60.9,196,0,111,12.1,343,27,104,21,87.5,75.7,77.2,56.7,4,11,359,7,13.5,81.3,4.4,15,6,2,6,15,12,3.3,2103,6.5
Jason Campbell,2242,QB,WAS,10,72.7,289,315,9.8,2.74,3,18,5.5,60.0,189,0,103,10.0,347,21,125,32,48.7,78.7,78.2,61.8,5,8,361,3,14.6,80.7,4.3,15,17,4,14,11,18,5.0,2083,6.6
Philip Rivers,1725,QB,SD,10,69.8,268,295,8.7,2.68,6,13,4.3,60.0,177,0,107,5.3,314,10,97,27,29.7,68.3,72.0,30.0,2,12,324,3,12.1,76.7,4.1,13,6,0,19,11,15,4.6,2062,7.0
Joey Harrington,1011,QB,ATL,10,74.6,268,284,6.7,2.61,5,11,3.7,64.8,184,0,132,8.0,318,16,88,2,90.9,76.2,76.7,45.8,4,5,333,0,20.5,83.3,8.5,27,7,0,7,6,9,2.7,1876,6.6
Jeff Garcia,550,QB,TB,10,81.7,246,279,7.9,2.89,9,11,3.8,64.9,181,0,137,10.0,312,20,106,30,70.3,89.8,91.3,46.5,3,3,326,4,10.2,98.0,4.5,14,19,4,17,12,3,0.9,2145,7.7
Marc Bulger,684,QB,SL,8,70.0,257,274,8.6,2.45,6,11,3.8,60.9,167,0,103,7.2,304,13,95,26,47.3,63.3,64.4,36.5,4,8,318,2,27.2,74.7,9.2,28,2,2,5,6,18,5.7,1757,6.4
Jay Cutler,2956,QB,DEN,10,74.1,259,269,8.6,2.6,6,14,4.9,65.8,177,0,92,7.8,290,15,113,10,48.1,77.8,79.5,44.7,3,9,306,0,15.2,88.9,4.8,14,7,1,0,11,13,4.2,2082,7.7
Ben Roethlisberger,1732,QB,PIT,10,74.4,254,267,10.7,3.19,2,22,8.0,65.5,175,0,124,7.4,308,14,124,25,28.5,90.4,88.8,65.5,2,8,317,0,24.2,107.5,9.7,30,11,2,7,23,18,5.7,2215,8.3
Damon Huard,215,QB,KC,9,70.6,245,262,8.7,2.45,6,12,4.4,62.2,163,0,87,5.8,290,10,88,16,90.7,71.4,72.3,38.5,1,11,303,2,28.7,74.7,8.6,25,3,0,10,8,11,3.6,1766,6.7
Matt Schaub,1811,QB,HST,9,78.9,223,248,8.8,2.72,4,12,4.6,67.3,167,0,93,5.1,268,9,85,13,59.7,84.1,85.9,40.5,2,7,280,3,14.0,88.7,4.9,13,7,4,15,7,6,2.1,1956,7.9
Vince Young,2948,QB,TEN,9,69.2,224,233,9.3,3.05,4,7,2.9,61.4,143,0,98,7.7,285,12,100,31,81.7,66.7,66.7,62.0,1,12,291,3,16.3,64.3,5.6,16,36,1,3,5,19,6.5,1417,6.1
Brian Griese,379,QB,CHI,6,72.9,207,219,8.1,2.43,3,14,6.2,62.1,136,0,69,9.9,234,15,69,6,45.1,69.8,76.0,24.5,3,10,242,4,18.8,77.3,5.6,13,2,2,4,9,10,4.1,1516,6.9
Kurt Warner,112,QB,ARZ,8,72.6,190,206,9.3,2.47,4,13,6.0,60.7,125,0,72,9.4,215,13,76,1,32.2,85.1,90.3,25.6,6,6,225,2,12.5,89.3,4.2,9,0,1,5,11,11,4.9,1532,7.4
Steve McNair,114,QB,BLT,6,77.7,188,205,6.5,2.57,8,2,1.0,64.9,133,0,75,8.9,220,13,61,3,24.5,49.0,54.4,28.5,2,4,225,5,14.7,73.9,5.0,11,4,1,6,2,10,4.4,1113,5.4
Alex Smith,2218,QB,SF,7,64.0,172,193,9.9,2.84,4,6,3.0,48.7,94,0,82,14.5,219,16,52,28,68.0,52.0,51.5,64.4,3,4,225,3,20.7,57.2,7.8,17,9,2,12,2,9,4.0,914,4.7
Chad Pennington,596,QB,NYJ,7,75.6,180,190,8.4,2.71,2,11,5.6,67.4,128,0,85,5.9,210,8,74,22,75.4,63.4,69.7,29.9,3,7,218,6,17.6,87.5,7.1,15,5,1,4,9,12,5.5,1317,6.9
Kyle Boller,1335,QB,BLT,8,65.2,164,175,9.4,2.6,4,9,4.9,58.9,103,0,54,3.7,191,4,56,3,72.1,67.0,67.4,48.3,1,5,198,0,22.2,71.9,6.3,12,4,1,5,4,5,2.5,1051,6.0
David Garrard,1109,QB,JAX,7,79.0,157,172,9.3,2.98,6,6,3.3,65.7,113,0,69,8.9,202,11,72,15,80.7,82.6,84.5,61.5,2,0,214,3,23.2,104.6,7.9,16,14,1,6,8,2,0.9,1330,7.7
Cleo Lemon,1271,QB,MIA,5,69.5,151,166,9.1,2.85,4,6,3.4,57.8,96,0,55,8.6,184,9,50,17,72.2,60.7,57.6,73.0,3,4,192,3,18.2,69.4,5.4,10,8,1,7,3,10,5.2,923,5.6
Daunte Culpepper,446,QB,OAK,6,70.9,148,163,9.1,3.0,7,10,5.7,56.4,92,0,71,12.4,190,13,57,23,22.2,57.5,61.3,41.3,2,5,204,4,28.2,76.2,10.5,20,7,0,6,5,13,6.4,1159,7.1
Trent Green,58,QB,MIA,5,70.5,129,141,8.9,2.69,5,5,3.4,60.3,85,0,48,6.6,150,6,52,17,88.5,52.0,54.5,42.4,1,7,158,2,14.6,72.6,4.7,7,2,3,3,5,11,7.0,987,7.0
Rex Grossman,1338,QB,CHI,5,69.6,125,140,9.4,2.66,2,7,4.9,55.7,78,0,58,10.3,160,9,45,6,26.1,53.5,54.9,49.0,2,6,164,1,27.6,62.4,10.0,16,4,2,9,2,11,6.7,908,6.5
J.P. Losman,1743,QB,BUF,7,70.1,127,135,9.9,2.95,4,7,5.1,62.2,84,0,56,5.6,157,5,50,4,54.2,57.0,57.4,53.0,1,4,159,0,23.2,79.7,8.3,13,9,1,2,3,6,3.8,995,7.4
Tarvaris Jackson,3009,QB,MIN,6,68.1,116,132,10.3,2.86,2,1,0.7,51.5,68,0,56,13.9,150,11,40,18,66.9,56.5,51.7,74.1,3,6,153,1,14.3,55.5,5.3,8,10,4,7,2,9,5.9,771,5.8
Kellen Clemens,2994,QB,NYJ,5,67.8,118,132,9.6,2.71,1,4,2.9,50.0,66,0,49,17.5,150,14,42,22,67.5,53.6,58.0,42.5,3,5,159,3,22.4,59.2,7.3,11,7,2,8,3,7,4.4,750,5.7
Trent Dilfer,72,QB,SF,4,65.8,117,132,10.2,2.61,4,8,5.7,50.8,67,0,56,13.0,151,10,36,28,45.3,60.5,60.9,55.3,2,7,161,1,30.4,51.8,11.3,17,2,4,5,3,9,5.6,694,5.3
Josh McCown,1085,QB,OAK,5,69.0,113,122,8.7,3.02,3,4,3.0,58.2,71,0,53,9.0,147,7,40,23,30.1,41.6,41.3,57.9,0,9,158,2,22.6,59.5,8.2,12,13,0,6,5,12,7.6,760,6.2
Trent Edwards,3708,QB,BUF,5,78.0,109,121,6.3,2.75,6,1,0.8,66.1,80,0,51,5.9,131,5,43,4,63.5,71.4,70.6,55.5,1,5,136,0,17.6,69.9,6.9,9,1,0,5,1,7,5.1,790,6.5
Vinny Testaverde,2866,QB,CAR,4,68.2,110,118,7.9,2.29,4,4,3.1,54.2,64,0,40,14.7,127,11,32,5,21.8,49.3,48.8,53.8,0,3,138,1,15.0,69.8,4.7,6,3,0,4,3,11,8.0,699,5.9
David Carr,1009,QB,CAR,5,69.6,102,114,7.5,2.88,1,1,0.8,55.3,63,0,50,11.3,135,8,31,5,65.2,52.9,54.4,49.4,0,3,142,0,24.0,65.9,8.9,12,9,0,11,3,4,2.8,546,4.8
Matt Leinart,2955,QB,ARZ,5,66.7,99,112,9.3,2.83,4,1,0.9,53.6,60,0,53,9.1,121,6,34,1,87.1,50.5,54.1,44.0,3,4,127,2,7.5,61.9,3.3,4,5,0,6,2,4,3.1,647,5.8
Quinn Gray,1247,QB,JAX,4,60.0,90,96,10.6,2.54,2,3,3.0,51.0,49,0,27,9.3,107,5,32,15,60.2,42.2,41.0,57.1,2,5,113,0,25.9,63.3,6.5,7,4,0,2,4,10,8.8,611,6.4
Sage Rosenfels,863,QB,HST,4,72.2,90,93,10.1,2.64,1,8,8.3,65.6,61,0,33,6.2,98,4,37,13,57.0,66.1,70.7,35.0,1,6,101,1,3.0,87.6,1.0,1,4,1,0,7,7,6.9,729,7.8
Gus Frerotte,93,QB,SL,4,70.7,82,88,9.6,2.59,2,4,4.2,53.4,47,0,47,19.0,96,11,31,26,85.2,55.7,56.9,52.1,3,8,103,1,14.9,44.3,7.3,7,1,1,0,3,8,7.8,511,5.8
Jake Delhomme,303,QB,CAR,3,80.8,78,86,7.8,2.53,3,5,5.7,64.0,55,0,25,12.7,95,8,31,5,55.1,67.0,67.8,50.6,2,1,97,1,20.0,111.8,5.3,5,4,1,2,8,3,3.1,624,7.3
Kelly Holcomb,148,QB,MIN,3,65.7,67,83,9.4,2.63,4,4,4.3,50.6,42,0,34,4.5,95,2,23,18,85.2,66.0,67.1,59.4,7,1,104,4,35.3,73.3,12.6,12,0,1,4,2,4,3.8,519,6.3
Brodie Croyle,3030,QB,KC,4,68.6,70,74,8.4,2.37,1,2,2.5,62.2,46,0,20,4.2,80,2,25,16,29.5,58.3,58.1,58.3,0,1,86,0,30.0,83.7,7.5,6,0,1,2,2,3,3.5,469,6.3
Kerry Collins,115,QB,TEN,4,75.9,58,66,8.3,2.75,2,5,7.5,59.1,39,0,25,11.4,70,5,23,31,82.5,86.4,85.6,,1,0,71,1,16.0,78.3,5.7,4,0,0,5,0,2,2.8,427,6.5
Byron Leftwich,1323,QB,ATL,3,69.8,53,58,8.0,2.71,0,0,0.0,55.2,32,0,31,13.5,65,5,13,2,54.9,59.5,65.3,32.5,4,2,66,0,19.4,59.6,9.2,6,1,0,1,1,1,1.5,281,4.8
Brooks Bollinger,1502,QB,MIN,4,76.6,47,50,6.9,2.79,0,1,1.9,66.0,33,0,20,8.3,60,3,19,18,40.9,63.2,68.7,35.3,0,1,63,0,35.0,88.0,11.7,7,3,1,2,1,1,1.6,391,7.8
Patrick Ramsey,1039,QB,DEN,2,79.5,44,48,6.8,2.33,3,0,0.0,60.4,29,0,18,17.1,51,6,13,10,27.7,48.0,51.0,53.2,0,1,53,1,16.7,73.7,5.9,3,0,1,0,1,3,5.7,265,5.5
Tim Rattay,701,QB,ARZ,3,78.3,23,26,14.3,2.75,0,0,0.0,53.8,14,0,8,22.2,27,4,9,1,19.3,60.9,75.3,25.3,0,3,29,0,0.0,59.0,0.0,0,1,0,3,2,2,6.9,162,6.2
J.T. O'Sullivan,1169,QB,DET,1,63.6,22,24,9.1,2.9,1,1,4.0,54.2,13,0,13,7.1,28,1,7,11,26.1,47.3,57.7,29.3,0,2,29,0,23.1,52.1,10.7,3,1,0,1,1,3,10.3,148,6.2
John Beck,3656,QB,MIA,1,42.9,21,22,8.3,2.67,0,1,4.5,40.9,9,0,6,0.0,23,0,5,17,24.7,36.6,48.5,28.8,0,0,23,0,0.0,56.8,0.0,0,1,0,1,0,1,4.3,109,5.0
A.J. Feeley,893,QB,PHI,1,76.5,17,19,8.4,2.66,0,1,5.0,68.4,13,0,4,0.0,20,0,7,24,27.8,53.7,54.7,54.7,0,1,22,0,0.0,80.2,0.0,0,1,0,2,1,1,4.5,116,6.1
Charlie Frye,2284,QB,SEA,1,60.0,10,10,5.7,3.3,0,0,0.0,40.0,4,0,8,33.3,16,2,2,29,74.2,33.4,34.7,58.3,0,1,17,0,62.5,10.0,31.3,5,1,0,0,0,1,5.9,34,3.4
Matt Moore,4018,QB,CAR,3,50.0,8,8,21.0,2.5,0,2,25.0,37.5,3,0,2,25.0,8,1,2,5,70.3,39.3,40.3,,0,2,8,0,0.0,34.9,0.0,0,0,0,0,0,2,25.0,79,9.9
Jared Lorenzen,2107,QB,NYG,2,62.5,8,8,13.9,2.84,0,0,0.0,50.0,4,0,7,20.0,10,1,1,21,71.4,50.2,54.7,55.3,0,0,10,0,14.3,58.3,10.0,1,1,0,0,0,0,0.0,28,3.5
Matt Cassel,2447,QB,NE,3,66.7,6,7,4.5,2.38,0,0,0.0,57.1,4,0,3,0.0,8,0,3,19,71.8,46.2,36.2,67.3,1,1,8,0,0.0,32.7,0.0,0,1,0,0,0,1,12.5,38,5.4
