player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brett Favre,14,QB,GB,6,73.1,234,247,7.2,2.47,4,13,5.0,64.8,160,0,87,6.4,262,11,80,12,79.1,75.0,75.0,55.8,2,6,275,2,12.6,87.0,4.2,11,4,3,4,9,16,5.8,1715,6.9
Drew Brees,802,QB,NO,6,77.0,235,247,7.5,2.43,6,8,3.1,64.4,159,0,63,12.2,255,22,72,20,90.5,68.7,67.7,58.4,2,10,269,1,6.3,69.1,1.6,4,4,0,4,5,9,3.3,1394,5.6
Tony Romo,1693,QB,DAL,7,71.8,234,239,9.3,2.85,1,16,6.3,62.8,150,0,94,10.7,261,18,103,9,54.0,88.9,85.7,73.5,0,9,275,0,11.7,95.6,4.2,11,11,1,3,16,13,4.7,1984,8.3
Matt Hasselbeck,408,QB,SEA,7,71.6,222,233,9.7,2.58,2,14,5.9,61.4,143,0,76,10.1,253,16,88,29,77.5,73.8,75.0,43.3,1,6,256,2,19.7,88.7,5.9,15,5,0,8,11,10,3.9,1705,7.3
Tom Brady,698,QB,NE,7,82.2,214,229,8.7,2.44,3,19,7.9,73.8,169,0,67,4.0,238,7,105,19,76.8,96.9,96.5,46.0,0,2,250,1,10.4,137.9,2.9,7,2,0,12,27,2,0.8,2125,9.3
Eli Manning,1722,QB,NYG,7,73.7,213,227,8.6,2.68,5,14,5.8,60.4,137,0,71,12.7,236,20,75,21,81.6,79.2,79.6,59.0,3,9,250,4,9.9,82.9,3.0,7,2,2,4,13,9,3.6,1525,6.7
Carson Palmer,1317,QB,CIN,6,70.2,215,224,10.6,2.48,2,13,5.5,62.9,141,0,64,6.6,236,10,90,7,81.7,75.4,76.0,43.1,1,9,250,2,15.6,89.1,4.2,10,2,1,5,13,9,3.6,1719,7.7
Damon Huard,215,QB,KC,7,73.1,201,215,8.1,2.39,5,10,4.5,64.2,138,0,68,6.1,236,9,72,16,90.4,78.6,80.0,38.5,1,7,244,2,26.5,79.8,7.6,18,3,0,8,6,5,2.0,1470,6.8
Joey Harrington,1011,QB,ATL,7,75.4,199,213,6.8,2.66,5,11,4.9,63.4,135,0,109,10.0,240,15,68,2,90.4,77.2,78.4,41.2,3,4,254,0,21.1,80.9,9.6,23,4,0,6,4,6,2.4,1407,6.6
Donovan McNabb,438,QB,PHI,6,72.9,188,205,8.3,3.05,4,6,2.8,59.5,122,0,94,10.9,241,15,68,24,81.3,65.1,67.1,50.8,4,2,249,3,24.5,88.4,9.5,23,13,0,9,7,8,3.2,1447,7.1
Peyton Manning,327,QB,IND,6,78.8,189,202,10.0,2.65,5,18,8.8,68.3,138,0,73,7.4,207,11,78,14,90.1,94.2,93.9,47.6,2,3,210,1,6.8,103.6,2.4,5,0,0,6,11,5,2.4,1582,7.8
Matt Schaub,1811,QB,HST,7,79.7,177,197,9.0,2.75,3,11,5.3,68.5,135,0,75,4.3,215,6,69,13,52.3,84.7,86.6,39.5,1,5,226,2,16.0,90.6,5.6,12,6,3,13,5,5,2.2,1586,8.1
Jeff Garcia,550,QB,TB,7,88.5,165,189,6.6,2.9,8,9,4.6,70.4,133,0,102,8.9,206,13,72,30,58.3,92.8,94.1,40.0,3,0,215,1,7.8,106.2,3.9,8,9,2,11,7,1,0.5,1504,8.0
Jon Kitna,217,QB,DET,6,78.0,177,187,8.3,2.87,3,7,3.5,69.5,130,0,89,5.8,222,8,71,11,27.7,67.4,69.7,41.9,0,6,236,0,31.5,93.9,12.6,28,7,1,6,8,11,4.7,1480,7.9
Derek Anderson,2430,QB,CLV,6,65.1,169,184,10.6,2.57,1,16,8.3,54.9,101,0,53,8.2,197,9,76,8,90.1,62.0,64.0,51.1,1,8,205,3,11.3,88.9,3.0,6,7,4,9,14,14,6.8,1496,8.1
Jay Cutler,2956,QB,DEN,6,73.9,176,181,8.8,2.54,2,13,6.8,66.3,120,0,64,7.7,195,10,79,10,29.6,77.6,81.2,35.4,2,8,204,0,12.5,84.2,4.1,8,6,1,0,7,9,4.4,1406,7.8
