player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,3,78.7,122,130,6.9,2.5,4,2,1.5,63.8,83,0,43,13.5,138,13,36,20,87.5,54.0,54.0,56.5,2,7,144,0,9.3,57.1,2.9,4,4,0,2,1,6,4.2,677,5.2
Carson Palmer,1317,QB,CIN,3,69.1,123,125,11.3,2.5,0,5,3.8,64.0,80,0,31,5.9,130,5,50,7,87.6,78.2,79.0,49.0,0,4,138,1,12.9,97.4,3.1,4,1,0,2,9,3,2.2,939,7.5
Brett Favre,14,QB,GB,3,72.5,120,125,7.1,2.55,2,4,3.0,64.0,80,0,44,8.0,133,7,44,12,87.6,73.8,73.7,56.6,1,2,140,1,15.9,93.5,5.3,7,1,0,2,6,6,4.3,861,6.9
Jon Kitna,217,QB,DET,3,77.6,107,114,8.8,2.87,3,3,2.5,68.4,78,0,44,6.0,131,5,46,11,40.2,71.8,70.6,62.8,0,4,140,0,29.5,97.8,9.9,13,4,0,4,6,6,4.3,980,8.6
Trent Green,58,QB,MIA,3,71.2,104,114,9.5,2.62,3,4,3.3,61.4,70,0,37,5.4,120,4,44,17,86.9,53.7,57.2,36.6,1,5,126,2,13.5,76.8,4.2,5,1,3,3,4,9,7.1,824,7.2
Marc Bulger,684,QB,SL,3,66.0,103,109,8.0,2.47,1,5,4.4,57.8,63,0,36,7.4,119,5,35,26,60.4,64.5,64.3,59.6,1,3,123,1,22.2,69.8,6.7,8,2,1,3,2,6,4.9,651,6.0
Eli Manning,1722,QB,NYG,3,74.7,99,106,9.4,2.54,3,9,8.0,61.3,65,0,35,12.2,110,9,36,21,67.4,78.4,77.7,59.2,3,4,117,1,11.4,86.0,3.6,4,0,0,1,6,3,2.6,755,7.1
Donovan McNabb,438,QB,PHI,3,76.0,96,105,9.5,3.02,3,3,2.8,61.0,64,0,39,12.3,118,9,35,24,86.4,70.1,70.0,56.8,1,1,123,1,12.8,96.7,4.2,5,8,0,5,5,3,2.4,805,7.7
Peyton Manning,327,QB,IND,3,75.0,96,101,11.6,2.67,1,12,11.9,65.3,66,0,36,8.3,104,6,42,14,85.3,95.1,94.3,56.7,1,1,104,1,8.3,105.1,2.9,3,0,0,3,5,1,1.0,877,8.7
Derek Anderson,2430,QB,CLV,3,62.2,90,98,12.1,2.54,1,7,6.9,52.0,51,0,22,8.9,101,5,39,8,85.3,50.2,52.5,53.0,0,4,105,2,9.1,84.6,2.0,2,1,3,4,7,9,8.6,760,7.8
