player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Brett Favre,14,QB,GB,5,221,74.1,58,61,7.3,2.15,1,3,4.6,68.9,42,26,2.3,61,27.6,1,24,,82.0,81.7,78.9,79.8,,,1,2,65,0.0,90.3,0.0,0,0,0,1,2,5,7.7,492,8.1,0,12,90.3,81.8,82.3,49.4,75.9,141,149,6.3,2.54,2,7,4.5,66.4,99,51,7.5,160,72.4,8,49,,88.6,80.6,82.5,78.8,,61.2,1,2,166,17.6,96.5,5.6,9,2,2,3,7,3,1.8,1035,6.9,80.7,135,142,6.1,2.1,2,8,5.4,71.8,102,0,6.4,144,65.2,7,50,,87.8,90.2,82.1,88.2,,61.2,0,0,150,,108.4,0.0,0,2,2,3,6,2,1.3,1102,7.8,2,64.1,64,68,7.6,3.05,1,2,2.8,57.4,39,77,4.9,77,34.8,2,23,,83.4,65.4,79.7,64.8,,,2,4,81,11.7,66.1,11.7,9,0,0,1,3,6,7.4,425,6.3
Jon Kitna,217,QB,DET,5,197,70.0,30,33,9.9,2.65,1,1,2.8,63.6,21,20,0.0,42,21.3,0,14,,29.0,58.3,77.6,57.4,,63.0,0,0,45,35.0,104.6,16.7,7,2,0,2,1,1,2.2,312,9.5,0,11,26.4,65.0,67.9,36.9,78.3,129,134,8.1,2.94,2,5,3.5,69.4,93,60,7.9,155,78.7,8,49,,46.2,71.3,82.4,70.3,,60.5,0,6,165,30.0,90.4,11.6,18,3,0,3,7,10,6.1,1021,7.6,82.0,111,115,8.6,2.47,3,5,4.2,74.8,86,0,5.5,117,59.4,5,49,,86.3,89.1,81.3,86.2,,66.4,0,3,122,,111.5,0.0,0,2,0,1,7,4,3.3,1040,9.0,0,64.6,48,52,8.3,3.47,0,1,1.7,53.8,28,80,9.7,80,40.6,3,14,,23.0,35.4,80.1,36.4,,57.5,0,3,88,31.3,52.8,31.3,25,3,0,4,1,7,8.0,293,5.6
Tony Romo,1693,QB,DAL,5,187,64.1,39,39,12.2,2.91,0,2,4.8,61.5,24,28,4.0,45,24.1,1,24,,80.1,82.7,77.8,78.9,,72.6,0,0,48,10.7,139.6,6.7,3,3,0,0,4,1,2.1,492,12.6,0,9,59.1,87.6,83.6,78.4,70.8,130,132,9.8,2.82,0,10,7.2,58.3,77,40,16.3,142,75.9,15,55,,49.5,83.6,82.1,81.0,,68.8,0,8,150,7.5,80.2,2.1,3,7,1,1,9,9,6.0,1016,7.7,72.4,116,117,10.0,2.58,0,4,3.3,60.7,71,0,15.5,119,63.6,13,51,,68.8,83.7,81.4,81.8,,60.9,0,4,126,,102.2,0.0,0,2,1,0,10,5,4.0,992,8.5,0,62.3,53,54,11.3,3.3,0,8,13.8,55.6,30,68,9.1,68,36.4,3,28,,44.1,81.9,79.3,77.3,,76.6,0,4,72,8.8,75.8,8.8,6,8,0,1,3,5,6.9,516,9.6
Drew Brees,802,QB,NO,4,185,69.6,23,24,9.0,2.26,0,2,7.7,58.3,14,10,12.5,26,14.1,2,8,,77.0,79.8,75.9,78.4,,62.0,0,0,28,0.0,66.7,0.0,0,2,0,1,0,0,0.0,92,3.8,0,20,89.9,62.7,62.2,56.5,78.5,144,153,6.8,2.51,6,4,2.5,64.1,98,41,13.3,159,85.9,15,39,,88.6,57.5,82.5,57.5,,58.7,2,9,168,9.8,55.9,2.5,4,2,0,1,1,7,4.2,837,5.5,78.0,127,133,6.7,2.27,5,2,1.4,63.9,85,0,14.1,134,72.4,14,36,,87.3,62.5,81.8,61.6,,63.9,0,6,139,,60.4,0.0,0,1,0,1,1,5,3.6,680,5.1,0,75.0,40,44,8.6,3.03,1,4,8.0,61.4,27,51,10.0,51,27.6,3,11,,81.0,61.8,78.5,62.5,,55.3,2,3,57,7.8,48.4,7.8,4,3,0,1,0,2,3.5,249,5.7
Joey Harrington,1011,QB,ATL,5,176,68.1,47,49,7.1,2.34,2,3,5.6,59.2,29,29,9.4,57,32.4,3,15,,81.7,69.5,78.8,68.6,,,0,2,62,27.6,69.9,14.0,8,0,0,0,1,2,3.2,338,6.9,0,2,89.8,76.9,77.9,45.6,83.8,99,107,6.0,2.81,1,5,4.4,71.0,76,49,8.4,119,67.6,7,34,,86.6,79.4,81.4,79.4,,52.9,1,1,127,18.4,95.2,7.6,9,3,0,6,3,3,2.4,732,6.8,79.3,92,96,6.9,2.29,3,5,5.0,70.8,68,0,6.8,98,55.7,5,33,,85.2,85.1,80.7,83.7,,59.1,0,1,104,,100.4,0.0,0,2,0,1,3,2,1.9,766,8.0,0,77.8,54,60,5.5,3.11,0,3,4.5,61.7,37,78,11.9,78,44.3,5,16,,83.8,63.8,79.9,64.6,,51.9,1,2,85,21.8,66.3,21.8,17,1,0,5,1,3,3.5,304,5.1
Matt Schaub,1811,QB,HST,5,170,82.1,28,33,6.5,2.43,0,1,2.8,69.7,23,13,0.0,35,20.6,0,12,,78.7,78.9,77.0,78.2,,58.3,0,0,38,7.7,98.9,2.9,1,1,0,5,1,0,0.0,227,6.9,0,13,76.1,85.2,87.3,40.5,81.4,113,124,9.6,2.77,2,8,6.1,71.0,88,44,4.3,135,79.4,4,43,,87.2,86.5,81.9,85.8,,50.7,0,4,142,15.9,94.7,5.2,7,4,3,6,4,4,2.8,1077,8.7,83.0,106,112,9.5,2.39,2,6,5.1,76.8,86,0,2.3,113,66.5,2,44,,86.1,89.3,81.2,87.2,,58.3,0,3,118,,106.0,0.0,0,1,3,1,4,3,2.5,1054,9.4,1,77.1,35,45,7.3,3.32,0,3,6.0,55.6,25,57,7.4,57,33.5,2,11,,81.3,74.2,78.8,76.0,,50.7,0,1,62,14.0,69.7,14.0,8,4,0,10,1,1,1.6,250,5.6
Peyton Manning,327,QB,IND,5,168,72.2,18,19,12.8,2.17,1,2,10.5,68.4,13,3,0.0,19,11.3,0,10,,74.8,92.5,74.5,91.4,,,0,0,19,0.0,132.0,0.0,0,0,0,0,3,0,0.0,152,8.0,0,14,89.3,94.4,94.0,50.6,80.9,136,146,9.9,2.67,3,12,8.1,69.9,102,53,7.3,149,88.7,8,58,,87.9,94.1,82.1,92.8,,,2,2,152,5.7,104.0,2.0,3,0,0,5,7,2,1.3,1171,8.0,87.0,108,112,9.4,2.4,4,11,9.6,81.3,91,0,3.2,112,66.7,3,56,,85.8,98.1,81.0,96.6,,,0,0,114,,133.2,0.0,0,0,0,0,9,1,0.9,1068,9.5,1,63.0,46,53,12.3,3.03,0,3,5.6,45.3,24,56,17.2,56,33.3,5,12,,81.2,69.6,78.5,68.6,,,2,2,57,5.4,50.4,5.4,3,0,0,5,1,1,1.8,255,4.8
Philip Rivers,1725,QB,SD,5,168,68.8,32,34,8.7,2.33,2,2,5.7,58.8,20,19,9.1,38,22.6,2,13,,36.3,64.3,77.2,63.8,,,0,1,39,21.1,83.9,10.5,4,0,0,0,1,2,5.1,288,8.5,0,27,61.8,75.1,75.8,49.8,75.2,113,123,8.5,2.79,3,5,3.9,66.7,82,38,3.5,130,77.4,3,45,,70.0,79.6,81.6,77.9,,61.2,0,5,134,13.2,86.4,3.8,5,2,0,7,6,5,3.7,868,7.1,79.6,103,109,7.9,2.58,3,6,5.4,70.6,77,0,6.1,111,66.1,5,45,,85.8,92.4,81.0,91.4,,61.2,0,2,114,,109.3,0.0,0,2,0,3,7,2,1.8,905,8.3,2,59.5,42,48,9.9,2.89,2,1,2.0,52.1,25,57,0.0,57,33.9,0,13,,27.8,37.9,78.6,39.4,,,0,4,59,15.8,32.6,15.8,9,0,0,4,0,5,8.5,251,5.2
Derek Anderson,2430,QB,CLV,5,168,55.1,49,53,11.2,2.41,0,3,5.3,49.1,26,29,3.7,59,35.1,1,20,,81.5,55.7,78.8,55.0,,63.3,1,2,63,17.2,98.2,8.5,5,1,0,3,5,3,4.8,503,9.5,0,8,89.3,48.9,51.5,45.7,64.3,98,106,10.6,2.6,1,8,7.3,53.8,57,18,9.5,109,64.9,6,40,,85.7,48.8,8.3,51.3,,49.1,0,6,112,0.0,71.6,0.0,0,3,4,3,6,11,9.8,748,7.1,64.3,112,119,10.4,2.35,1,10,7.9,55.5,66,0,8.3,121,72.0,6,48,,86.7,55.7,81.5,56.6,,51.1,0,5,128,,86.4,0.0,0,2,4,2,8,11,8.6,949,8.0,2,51.4,35,40,12.3,3.01,0,1,2.5,42.5,17,47,5.6,47,28.0,1,12,,79.6,42.1,0.0,43.8,,62.2,1,3,47,10.6,62.7,10.6,5,2,0,4,3,3,6.4,302,7.6
Matt Hasselbeck,408,QB,SEA,5,167,65.1,43,46,9.2,2.31,0,1,2.1,47.8,22,23,21.4,52,31.1,6,14,,80.8,62.3,78.3,62.1,57.6,,0,2,53,26.1,58.3,11.5,6,0,0,3,1,2,3.8,301,6.5,0,29,69.2,74.8,77.5,38.9,79.6,103,109,9.1,2.7,2,9,8.2,70.6,77,24,6.1,115,68.9,5,39,,86.0,83.9,81.1,82.4,,59.1,0,2,116,12.5,104.0,2.6,3,3,0,4,6,4,3.4,847,7.8,75.4,114,118,8.7,2.33,2,6,5.0,66.1,78,0,9.3,120,71.9,8,38,,86.3,82.1,81.3,80.4,57.6,62.1,0,1,121,,99.3,0.0,0,2,0,2,6,4,3.3,812,6.9,2,75.0,32,37,10.7,3.2,0,4,10.5,56.8,21,47,12.5,47,28.1,3,15,,80.1,63.4,77.8,63.7,,57.9,0,3,48,19.1,62.4,19.1,9,1,0,5,1,2,4.2,336,9.1
