player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,KC,14,2,5.8,100.0,7.1,4.8,4.8,0,0,0,0.0,16,28.9,63.8,22.2,67.0,76.5,29.1,0,37,25.0,1,0,6,118.8,6,31,434,5,1,6,0,120,85,4.1,20.0
Mike Adams,1972,S,HST,3,1,-1.0,100.0,100.0,20.5,20.5,0,0,0,0.0,13,67.6,70.0,82.4,,61.4,79.9,0,8,0.0,0,0,0,129.2,2,43,43,1,1,2,1,11,13,0.3,5.5
Thomas Davis Sr.,2231,LB,LAC,15,8,3.7,74.6,95.5,7.1,5.3,0,0,2,3.0,27,53.8,62.6,31.3,72.4,70.9,52.6,0,27,17.9,10,1,3,93.6,50,378,396,18,38,67,1,392,295,1.1,7.8
Lorenzo Alexander,2476,ED,BUF,15,3,3.6,88.2,29.5,5.3,4.6,0,1,2,11.8,4,65.7,64.2,66.2,68.9,52.6,64.7,0,15,6.7,1,2,1,113.0,15,88,298,8,11,17,1,109,67,1.4,7.3
Johnathan Joseph,2969,CB,HST,13,4,12.0,61.5,99.5,8.0,4.9,2,2,12,15.4,13,65.8,64.7,85.9,75.9,48.3,37.2,1,60,14.8,8,11,3,90.1,48,408,410,11,42,78,2,627,210,1.6,13.1
Domata Peko Sr.,3068,DI,BLT,6,0,,,3.3,,,0,0,0,,3,61.7,62.4,33.6,56.5,66.9,29.9,0,,100.0,1,0,1,0.0,0,2,60,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,15,2,12.3,69.2,98.9,31.6,21.8,0,0,5,19.2,21,64.4,72.5,86.6,63.1,87.0,73.9,1,45,14.5,8,5,1,135.4,18,605,612,7,45,26,5,340,137,0.6,18.9
Tramon Williams,3558,CB,GB,15,5,8.7,61.8,97.9,13.4,8.3,0,1,7,12.7,12,79.3,73.3,29.3,54.3,49.0,72.7,2,61,3.2,1,4,5,85.6,34,476,486,8,25,55,2,462,224,1.0,13.6
Eric Weddle,3653,S,LA,15,8,7.5,75.0,99.1,25.4,19.0,1,1,3,10.7,26,68.6,68.4,65.2,75.7,65.4,77.3,0,18,5.3,3,2,2,128.0,21,565,570,8,46,28,3,186,138,0.3,8.9
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
