player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,6,2,2.3,0,0,1,45.3,68.9,20.0,77.2,63.0,41.8,20.0,3,3,92,100,8.7,8,10
Thomas Davis Sr.,2231,LB,LAC,6,9,3.3,0,0,27,51.1,54.5,0.0,66.7,64.0,69.2,6.7,2,3,142,151,7.0,10,19
Lorenzo Alexander,2476,ED,BUF,5,0,4.7,0,0,4,64.6,68.6,31.2,72.3,58.3,68.3,9.1,1,1,42,45,9.5,4,10
Johnathan Joseph,2969,CB,HST,5,0,19.5,1,0,13,57.1,60.4,83.5,75.9,71.1,38.5,0.0,0,1,89,92,0.0,0,2
Antoine Bethea,3152,S,NYG,6,4,12.6,0,0,21,51.8,61.3,82.9,68.4,81.2,79.9,5.3,1,0,171,176,2.3,4,14
Tramon Williams,3558,CB,GB,6,2,12.0,0,0,12,76.8,73.6,22.3,55.9,61.1,71.3,0.0,0,2,76,78,0.0,0,1
Eric Weddle,3653,S,LA,6,7,3.9,0,0,26,75.6,79.8,84.5,68.2,76.3,73.5,5.3,1,0,161,165,3.7,6,11
Brandon Mebane,3701,DI,LAC,6,2,3.1,0,0,27,59.3,56.5,85.1,56.5,57.2,58.5,0.0,0,0,98,106,6.1,6,10
Dominique Rodgers-Cromartie,4330,CB,WAS,2,0,13.5,0,0,32,41.5,42.6,77.7,,51.3,32.2,33.3,1,0,27,29,0.0,0,2
Aqib Talib,4334,CB,LA,5,1,13.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,60.0,3,2,126,129,0.0,0,1
Calais Campbell,4364,DI,JAX,6,5,1.7,0,1,15,63.2,91.0,44.0,85.6,90.1,46.6,20.0,5,2,110,113,9.1,10,15
Brandon Carr,4454,CB,BLT,6,0,13.5,1,0,3,67.4,66.5,83.6,65.6,52.1,65.7,33.3,1,3,90,95,1.1,1,2
Orlando Scandrick,4457,CB,PHI,2,0,1.0,0,0,24,69.1,95.5,76.8,99.9,86.5,77.0,0.0,0,0,10,10,10.0,1,1
Wesley Woodyard,4583,LB,TEN,5,1,1.4,0,0,31,59.1,58.5,77.8,81.4,50.5,70.8,11.1,1,0,47,49,10.6,5,7
Cameron Wake,4907,ED,TEN,4,0,4.0,0,0,31,,81.6,82.6,77.0,60.9,74.0,0.0,0,0,5,5,0.0,0,1
Malcolm Jenkins,4937,S,PHI,6,2,7.9,0,1,24,60.2,64.5,82.6,46.5,78.6,69.9,9.1,1,0,123,129,4.1,5,8
Clay Matthews,4949,ED,LA,5,1,1.2,0,1,26,28.5,61.2,84.0,69.8,68.2,51.1,21.4,3,1,88,92,6.8,6,10
Patrick Chung,4957,S,NE,5,2,2.2,1,0,19,63.2,61.1,80.0,54.2,56.8,78.3,11.1,1,1,57,58,8.8,5,6
Jason McCourty,5127,CB,NE,6,1,1.8,0,0,19,86.3,84.7,28.5,54.9,74.8,79.6,16.7,1,1,70,73,5.7,4,4
Clinton McDonald,5173,DI,ARZ,6,2,4.8,0,0,1,58.3,58.7,80.1,56.9,60.3,71.7,0.0,0,0,26,26,11.5,3,4
Steve McLendon,5232,DI,NYJ,5,0,0.4,0,0,22,62.1,72.1,82.0,59.9,72.3,74.0,0.0,0,0,68,69,10.3,7,8
Michael Bennett,5273,DI,NE,5,0,8.0,0,0,19,60.2,66.4,81.4,69.1,50.6,36.3,50.0,1,0,24,24,0.0,0,1
Ndamukong Suh,5527,DI,TB,6,4,1.6,0,0,30,67.7,64.3,85.4,55.0,68.1,45.5,0.0,0,0,93,95,4.3,4,5
Gerald McCoy,5528,DI,CAR,6,4,2.2,0,0,5,,80.9,19.2,71.9,85.5,31.6,18.8,3,3,90,93,8.9,8,9
Joe Haden,5532,CB,PIT,6,1,6.9,0,0,25,61.4,61.5,83.6,,58.1,59.0,10.0,1,1,163,169,1.8,3,8
Tyson Alualu,5535,DI,PIT,6,1,1.6,1,0,25,60.0,71.2,38.9,63.4,74.1,55.4,11.1,1,1,61,64,8.2,5,7
Brandon Graham,5538,ED,PHI,6,4,0.5,0,0,24,74.5,89.6,49.4,79.7,82.0,49.4,11.8,2,2,95,99,9.5,9,11
Earl Thomas III,5539,S,BLT,6,5,16.5,0,0,3,85.7,80.2,32.0,49.7,55.7,65.2,18.2,2,1,98,103,1.0,1,4
Kareem Jackson,5545,S,DEN,5,4,1.7,0,0,10,85.3,90.1,85.6,71.8,82.7,56.0,11.8,2,0,113,118,8.0,9,11
Devin McCourty,5552,S,NE,6,2,13.8,0,0,19,89.5,84.7,29.2,51.2,54.9,55.2,25.0,2,1,84,87,1.2,1,4
Jerry Hughes,5556,ED,BUF,5,2,0.0,0,0,4,65.6,67.7,16.2,66.9,68.0,29.9,22.2,2,3,56,59,8.9,5,5
Linval Joseph,5571,DI,MIN,6,7,2.2,0,0,18,71.8,66.4,86.2,59.2,64.4,75.7,0.0,0,0,112,113,8.0,9,11
Carlos Dunlap,5579,ED,CIN,5,3,1.4,0,0,7,68.0,69.9,87.5,61.8,64.6,68.0,8.3,1,0,129,133,4.7,6,8
Sean Lee,5580,LB,DAL,6,3,7.6,0,0,9,49.6,52.1,77.8,60.8,56.1,36.8,27.3,3,0,59,64,5.1,3,5
Morgan Burnett,5596,S,CLV,4,8,1.7,0,0,8,52.5,63.1,2.9,80.9,76.0,72.5,15.4,2,1,71,73,2.8,2,3
Corey Peters,5607,DI,ARZ,6,3,2.7,0,0,1,60.0,70.7,63.4,66.5,69.1,48.4,7.1,1,1,123,130,4.1,5,10
Everson Griffen,5624,ED,MIN,6,2,2.6,0,0,18,75.2,84.0,36.9,80.4,63.8,29.7,28.6,4,3,118,119,5.9,7,8
Geno Atkins,5643,DI,CIN,6,4,2.7,0,0,7,59.0,72.7,63.4,72.5,67.7,62.9,0.0,0,1,135,140,5.2,7,9
Al Woods,5646,DI,SEA,6,6,1.1,0,0,29,60.7,68.2,54.9,52.3,75.7,47.1,18.8,3,1,79,86,8.9,7,7
Reshad Jones,5686,S,MIA,3,5,10.4,1,0,17,61.0,68.5,78.6,54.8,74.9,77.0,0.0,0,1,78,81,6.4,5,9
Kurt Coleman,5767,LB,BUF,1,0,,0,0,4,60.0,63.0,69.7,,60.5,,,0,0,3,4,0.0,0,0
Kyle Love,5806,DI,CAR,6,0,1.5,1,0,5,,56.2,42.8,60.1,56.0,28.3,0.0,0,1,52,53,3.8,2,2
Darian Stewart,5820,S,TB,3,0,11.0,0,0,30,53.1,43.4,0.0,56.3,50.4,27.2,40.0,2,1,36,36,2.8,1,3
Tramaine Brock Sr.,5903,CB,ARZ,6,0,3.7,0,0,1,63.4,65.8,36.0,57.0,77.3,71.1,0.0,0,1,131,134,5.3,7,9
Anthony Levine,6013,S,BLT,3,0,,0,0,3,47.8,55.2,82.1,80.9,60.0,24.4,,0,0,3,3,0.0,0,0
Marcus Sherels,6017,CB,MIN,1,0,,0,0,18,,60.0,64.4,,60.0,,,0,0,1,1,0.0,0,0
Albert McClellan,6022,LB,NYJ,1,2,5.0,0,0,22,27.8,27.5,72.2,54.1,52.4,79.5,0.0,0,0,14,14,7.1,1,2
Andrew Sendejo,6118,S,PHI,6,0,2.3,0,0,24,66.8,68.0,80.4,71.2,57.9,65.7,40.0,2,0,27,27,7.4,2,3
Von Miller,6154,ED,DEN,6,3,3.7,1,0,10,42.9,70.3,29.7,67.2,80.2,59.4,5.9,1,4,132,140,5.3,7,13
Marcell Dareus,6155,DI,JAX,5,3,3.7,0,0,15,60.0,61.6,83.0,52.4,67.7,58.5,0.0,0,0,83,84,6.0,5,9
J.J. Watt,6163,ED,HST,6,3,3.3,0,0,13,67.1,81.9,12.5,87.2,62.0,58.2,0.0,0,4,102,107,3.9,4,6
Robert Quinn,6166,ED,DAL,4,0,5.0,1,0,9,53.8,64.0,32.7,80.4,45.5,29.9,50.0,2,2,65,71,0.0,0,2
Ryan Kerrigan,6168,ED,WAS,6,1,2.3,0,0,32,55.1,61.0,68.5,69.4,49.6,26.2,37.5,3,1,128,134,2.3,3,4
Corey Liuget,6170,DI,OAK,2,0,2.0,1,0,23,,62.8,0.0,69.5,75.6,70.5,0.0,0,2,9,13,33.3,3,3
Prince Amukamara,6171,CB,CHI,5,1,4.7,2,0,6,73.7,69.6,0.0,60.0,65.9,86.9,0.0,0,4,117,118,1.7,2,3
Adrian Clayborn,6172,ED,ATL,6,2,1.5,0,0,2,54.1,65.8,83.3,67.8,57.7,35.2,20.0,1,0,34,34,5.9,2,2
Cameron Jordan,6176,ED,NO,6,3,2.6,1,0,20,46.1,82.0,32.6,75.0,86.4,38.3,11.1,2,3,116,118,6.9,8,13
Jimmy Smith,6179,CB,BLT,1,0,,0,0,3,64.7,65.0,70.5,,60.0,,,0,0,1,1,0.0,0,0
Cameron Heyward,6183,DI,PIT,6,8,3.3,0,0,25,60.6,89.8,83.7,76.9,86.0,77.2,0.0,0,0,124,127,5.6,7,15
Jabaal Sheard,6189,ED,IND,2,0,2.0,0,0,14,70.1,53.4,81.4,53.8,48.2,29.5,50.0,2,0,25,25,8.0,2,2
Brooks Reed,6194,ED,ARZ,5,0,5.0,0,0,1,48.0,45.7,78.0,56.0,48.9,29.2,50.0,1,0,19,19,0.0,0,1
Terrell McClain,6217,DI,KC,1,0,4.0,0,0,16,,57.0,75.9,60.2,55.5,26.3,50.0,1,0,10,11,10.0,1,1
Justin Houston,6222,ED,IND,5,2,2.1,0,0,14,62.3,73.8,63.0,73.5,63.4,79.0,0.0,0,1,70,72,10.0,7,10
Jurrell Casey,6229,DI,TEN,6,6,2.4,0,0,31,61.5,81.0,37.0,66.3,88.0,66.5,0.0,0,2,101,108,9.9,10,12
Allen Bailey,6238,DI,ATL,6,4,1.5,0,0,2,63.8,57.9,60.1,60.1,55.1,27.2,26.3,5,1,132,138,6.8,9,10
