player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Thomas,10681,WR,NO,13,143,0,20,7.4,6,85.5,91.7,11,12,5.4,3,32,0,74.0,90.2,0,34,0.0,0,162,53,93.2,151,126.1,62,43.4,4,564,204,3.8,10.6,3.74,0,8.3,5,85.3,71.4,5,7,3.0,2,36,1,84.4,82.0,0,49,0.0,0,332,64,95.2,316,116.6,75,52.4,1,819,297,4.6,12.8,2.59
Julian Edelman,5156,WR,NE,13,130,0,19,10.2,3,64.4,60.0,6,10,11.6,5,27,0,49.0,77.0,1,31,0.8,2,262,38,88.9,233,86.1,59,45.4,1,449,143,3.8,11.8,1.93,0,9.3,3,75.8,71.4,5,7,7.8,4,19,2,70.6,68.4,1,44,0.0,0,264,47,97.0,256,110.5,62,47.7,3,533,157,3.3,11.3,2.08
DeAndre Hopkins,7808,WR,HST,13,130,0,13,9.0,1,72.0,45.5,5,11,5.3,2,24,0,72.6,84.7,0,34,0.0,0,191,36,92.7,177,97.4,50,38.5,1,344,138,3.8,9.6,1.94,0,12.6,6,70.6,41.7,5,12,5.9,3,32,0,71.1,82.7,0,43,0.0,0,309,48,93.9,290,118.4,68,52.3,4,619,178,3.7,12.9,2.13
Keenan Allen,7857,WR,LAC,13,117,0,27,11.4,4,63.8,50.0,6,12,5.1,2,25,0,73.7,86.8,3,34,0.0,0,200,37,92.0,184,76.8,58,49.6,2,440,157,4.2,11.9,2.39,0,10.5,2,75.5,28.6,2,7,7.0,3,18,0,65.5,70.1,3,45,0.7,2,273,40,92.3,252,91.5,53,45.3,2,477,130,3.3,11.9,1.89
D.J. Moore,48267,WR,CAR,13,116,0,5,12.1,2,68.9,38.5,5,13,3.1,1,24,0,77.8,84.4,1,52,0.5,1,188,31,95.2,179,114.9,45,38.8,3,458,155,5.0,14.8,2.56,0,11.5,9,65.7,61.5,8,13,8.3,4,30,1,62.0,72.9,3,52,0.0,0,344,44,95.9,330,74.2,67,57.8,0,579,190,4.3,13.2,1.75
Allen Robinson II,8696,WR,CHI,13,115,0,6,10.8,1,57.1,63.6,7,11,0.0,0,14,0,84.1,71.1,2,33,1.2,2,172,20,86.6,149,69.1,35,30.4,2,203,53,2.7,10.2,1.36,0,12.4,5,72.0,54.2,13,24,5.3,3,32,0,74.4,80.0,3,49,0.0,0,319,54,96.6,308,96.5,75,65.2,3,680,164,3.0,12.6,2.21
Tyler Boyd,10689,WR,CIN,13,115,0,7,11.3,3,56.5,54.5,6,11,13.3,4,17,1,45.4,70.6,0,47,0.5,1,217,26,92.6,201,95.8,46,40.0,2,355,87,3.3,13.7,1.77,0,9.1,2,68.7,38.5,5,13,2.1,1,22,1,84.8,69.9,4,47,0.0,0,299,46,95.0,284,69.1,67,58.3,1,478,180,3.9,10.4,1.68
Mike Evans,8642,WR,TB,13,114,0,30,14.3,0,69.4,72.7,8,11,3.8,1,25,0,75.5,89.2,1,67,0.6,1,165,25,89.7,148,138.1,36,31.6,5,433,97,3.9,17.3,2.93,0,16.7,2,56.3,40.0,6,15,11.1,5,27,0,52.6,79.1,4,61,0.0,0,329,40,95.7,315,72.3,71,62.3,1,717,169,4.2,17.9,2.28
Zach Ertz,7816,TE,PHI,13,112,0,24,9.3,1,67.4,50.0,4,8,11.4,4,20,0,50.9,73.2,1,25,3.2,7,218,31,91.3,199,94.0,46,41.1,2,335,82,2.6,10.8,1.68,0,8.4,3,73.3,72.7,8,11,0.0,0,20,1,90.3,74.0,0,30,3.9,10,256,44,91.8,235,95.5,60,53.6,0,465,147,3.3,10.6,1.98
Cooper Kupp,11824,WR,LA,13,112,0,26,9.2,4,63.2,40.0,2,5,0.0,0,15,1,85.3,84.4,1,66,3.7,5,135,24,88.1,119,118.2,38,33.9,3,439,253,10.5,18.3,3.69,0,6.9,2,73.8,50.0,2,4,4.0,2,24,1,78.7,70.1,1,31,2.2,7,323,48,90.1,291,100.7,65,58.0,2,519,211,4.4,10.8,1.78
