player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,8,0,0,1,74.5,3,15,224,92.9,9.8,22,4,6.7,6,252,234,24,0,76.8,3,10,105,94.8,14.3,15,10.0,4,116,110,17
Thomas Davis Sr.,2231,LB,LAC,8,0,0,27,69.6,0,1,13,6.5,30.8,4,3,19.2,2,214,14,3,0,74.9,0,0,5,7.5,40.0,2,20.0,1,80,6,1
Lorenzo Alexander,2476,ED,BUF,7,4,0,4,75.3,3,12,114,74.4,15.8,18,1,9.2,3,160,119,18,3,74.5,2,10,68,87.8,22.1,15,11.8,2,82,72,14
Johnathan Joseph,2969,CB,HST,6,0,1,13,75.9,0,0,2,0.8,50.0,1,2,0.0,0,242,2,0,0,60.0,0,0,1,0.8,100.0,1,0.0,0,125,1,0
Antoine Bethea,3152,S,NYG,8,0,0,21,65.9,0,0,4,1.4,25.0,1,0,0.0,0,296,4,0,0,58.5,0,0,1,0.9,0.0,0,0.0,0,115,1,0
Tramon Williams,3558,CB,GB,8,0,0,12,55.7,1,1,8,3.5,0.0,0,3,12.5,0,255,9,2,0,53.2,0,1,2,1.5,0.0,0,25.0,0,132,2,1
Eric Weddle,3653,S,LA,8,0,0,26,68.2,0,1,3,1.0,0.0,0,0,16.7,0,308,3,1,0,,0,0,0,0.0,,0,,0,135,0,0
Brandon Mebane,3701,DI,LAC,6,0,0,27,56.5,1,3,70,100.0,7.1,5,0,4.3,1,77,77,5,0,64.0,1,2,22,100.0,18.2,4,11.4,1,26,26,4
Calais Campbell,4364,DI,JAX,8,0,0,15,87.8,10,28,257,99.3,21.0,54,3,9.3,5,280,278,43,0,85.2,7,18,127,100.0,27.6,35,12.2,3,139,139,28
Brandon Carr,4454,CB,BLT,7,0,1,3,65.6,2,1,14,5.0,14.3,2,3,17.9,1,278,14,4,0,64.6,2,1,6,5.4,33.3,2,25.0,0,112,6,3
Orlando Scandrick,4457,CB,PHI,3,0,0,24,99.9,0,1,5,8.2,40.0,2,0,50.0,2,61,5,3,0,99.9,0,0,2,6.5,100.0,2,100.0,2,31,2,2
Wesley Woodyard,4583,LB,TEN,7,0,0,31,70.2,1,2,14,12.4,7.1,1,0,17.9,1,113,14,4,0,68.5,0,1,9,17.0,0.0,0,16.7,1,53,9,2
Cameron Wake,4907,ED,TEN,6,1,0,31,78.7,5,14,117,98.4,21.4,25,0,10.7,3,125,123,22,0,80.7,5,10,71,98.7,26.8,19,13.4,2,76,75,17
Malcolm Jenkins,4937,S,PHI,8,0,1,24,47.4,2,5,35,10.2,11.4,4,4,10.0,0,342,35,7,0,55.1,2,0,9,6.4,0.0,0,11.1,0,140,9,2
Clay Matthews,4949,ED,LA,5,0,0,26,69.8,4,8,97,78.7,17.5,17,1,11.3,5,127,100,17,0,71.6,2,6,53,91.7,24.5,13,17.0,5,60,55,13
Patrick Chung,4957,S,NE,6,0,1,19,52.7,0,2,21,11.5,4.8,1,1,4.8,0,191,22,2,0,60.1,0,2,5,6.7,20.0,1,20.0,0,90,6,2
Jason McCourty,5127,CB,NE,8,0,0,19,53.4,0,0,3,1.1,0.0,0,2,0.0,0,269,3,0,0,53.4,0,0,3,2.2,0.0,0,0.0,0,134,3,0
Clinton McDonald,5173,DI,ARZ,8,0,0,1,56.4,0,3,66,97.2,6.1,4,0,2.3,0,72,70,3,0,63.7,0,3,30,100.0,13.3,4,5.0,0,32,32,3
Steve McLendon,5232,DI,NYJ,7,0,0,22,61.0,2,8,103,99.1,9.7,10,0,5.8,1,114,113,11,0,58.8,1,6,51,100.0,13.7,7,6.9,0,53,53,7
Michael Bennett,5273,DI,NE,6,0,0,19,69.1,1,6,90,95.3,15.6,14,0,7.2,3,106,101,10,0,68.1,0,5,52,98.3,17.3,9,8.7,2,59,58,7
Ndamukong Suh,5527,DI,TB,7,0,0,30,57.2,3,10,242,100.0,9.1,22,1,3.1,1,264,264,14,0,60.1,2,6,115,100.0,11.3,13,4.3,1,123,123,9
Gerald McCoy,5528,DI,CAR,7,1,0,5,71.7,3,17,185,100.0,16.8,31,3,7.6,4,200,200,24,1,78.4,2,16,89,100.0,25.8,23,14.6,4,99,99,22
Tyson Alualu,5535,DI,PIT,7,1,1,25,64.8,1,3,84,100.0,9.5,8,1,3.6,1,90,90,5,0,72.1,1,3,31,100.0,16.1,5,9.7,1,34,34,5
Brandon Graham,5538,ED,PHI,8,0,0,24,77.1,8,29,243,98.5,19.3,47,2,9.7,5,261,257,42,0,82.3,5,17,102,98.2,30.4,31,15.7,5,114,112,27
Earl Thomas III,5539,S,BLT,7,0,0,3,53.6,2,1,15,5.4,13.3,2,1,10.0,0,295,16,3,0,51.9,2,0,5,5.3,20.0,1,20.0,0,114,6,2
Jason Pierre-Paul,5540,ED,TB,1,0,0,30,54.6,1,0,26,93.3,7.7,2,0,5.8,1,30,28,2,0,53.1,1,0,14,100.0,7.1,1,3.6,0,15,15,1
Kareem Jackson,5545,S,DEN,7,0,0,10,71.8,0,1,3,1.2,33.3,1,0,16.7,0,256,3,1,0,,0,0,0,0.0,,0,,0,104,0,0
Devin McCourty,5552,S,NE,8,0,0,19,55.9,0,2,10,3.5,10.0,1,1,10.0,0,312,11,2,0,51.8,0,1,5,3.8,20.0,1,10.0,0,157,6,1
Jerry Hughes,5556,ED,BUF,7,1,0,4,72.4,2,19,179,96.9,16.2,29,3,6.4,1,196,190,22,0,76.2,1,18,85,96.7,27.1,23,12.4,1,92,89,20
Linval Joseph,5571,DI,MIN,8,0,0,18,65.2,1,7,185,98.5,8.6,16,0,3.8,3,204,201,11,0,69.1,1,4,62,100.0,14.5,9,5.6,1,72,72,6
Carlos Dunlap,5579,ED,CIN,6,1,0,7,67.2,4,9,142,88.0,14.1,20,1,5.3,1,167,147,14,0,73.2,2,6,52,93.0,25.0,13,7.7,0,57,53,8
Sean Lee,5580,LB,DAL,7,0,0,9,65.5,0,2,10,10.9,20.0,2,0,10.0,0,101,11,2,0,66.0,0,1,4,12.5,25.0,1,12.5,0,32,4,1
Morgan Burnett,5596,S,CLV,5,0,0,8,77.5,0,0,6,6.1,16.7,1,1,33.3,2,115,7,2,0,,0,0,0,0.0,,0,,0,38,0,0
Corey Peters,5607,DI,ARZ,8,0,0,1,63.4,1,9,220,99.1,8.6,19,3,3.6,3,235,233,13,0,69.2,1,7,86,100.0,15.1,13,8.1,3,92,92,11
Everson Griffen,5624,ED,MIN,8,0,0,18,81.8,8,32,273,97.4,19.4,53,5,9.2,5,302,294,45,0,90.9,5,25,119,98.5,34.5,41,16.0,4,133,131,34
Geno Atkins,5643,DI,CIN,8,0,0,7,76.6,4,23,213,99.1,16.0,34,1,7.7,3,224,222,30,0,77.1,3,10,78,100.0,23.1,18,12.2,3,80,80,16
Al Woods,5646,DI,SEA,8,0,0,29,56.1,0,5,136,100.0,5.1,7,1,1.8,0,148,148,5,0,63.6,0,2,41,100.0,7.3,3,2.4,0,44,44,2
Reshad Jones,5686,S,MIA,3,0,1,17,54.8,0,1,6,9.8,16.7,1,1,8.3,0,61,6,1,0,56.3,0,0,2,9.5,0.0,0,0.0,0,21,2,0
Kyle Love,5806,DI,CAR,7,1,1,5,60.0,2,9,108,100.0,10.2,11,1,5.1,0,115,115,11,0,64.2,2,8,48,100.0,18.8,9,10.4,0,52,52,10
Darian Stewart,5820,S,TB,3,0,0,30,56.3,0,0,1,2.7,0.0,0,1,0.0,0,37,1,0,0,56.3,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Tramaine Brock Sr.,5903,CB,ARZ,8,0,0,1,61.9,2,2,11,3.7,9.1,1,1,18.2,0,300,11,4,0,63.3,1,2,4,3.0,25.0,1,37.5,0,135,4,3
Anthony Levine,6013,S,BLT,7,0,0,3,79.4,2,3,22,21.5,31.8,7,0,11.4,0,107,23,5,0,76.0,2,2,13,20.6,38.5,5,15.4,0,68,14,4
Albert McClellan,6022,LB,NYJ,1,0,0,22,54.1,0,0,2,21.4,0.0,0,0,0.0,0,14,3,0,0,,0,0,0,0.0,,0,,0,7,0,0
Andrew Sendejo,6118,S,PHI,8,0,0,24,68.1,1,0,7,3.8,0.0,0,0,21.4,1,182,7,2,0,70.6,1,0,5,5.0,0.0,0,30.0,1,100,5,2
Von Miller,6154,ED,DEN,8,0,1,10,68.3,4,34,237,91.7,20.7,49,4,10.1,5,276,253,43,0,69.3,3,21,101,92.6,25.7,26,12.9,1,121,112,25
Marcell Dareus,6155,DI,JAX,6,1,0,15,53.0,0,3,108,100.0,5.6,6,0,2.3,1,113,113,4,0,50.3,0,1,39,100.0,5.1,2,1.3,0,40,40,1
Patrick Peterson,6157,CB,ARZ,2,0,0,1,88.4,0,0,1,1.1,0.0,0,0,100.0,1,95,1,1,0,88.4,0,0,1,2.2,0.0,0,100.0,1,46,1,1
J.J. Watt,6163,ED,HST,8,3,0,13,90.3,16,31,296,99.7,25.3,75,5,9.6,5,323,322,52,0,91.1,11,21,133,100.0,35.3,47,14.3,3,151,151,35
Robert Quinn,6166,ED,DAL,5,2,1,9,80.4,1,12,120,99.2,19.2,23,2,10.4,6,133,132,19,0,74.8,0,5,53,100.0,20.8,11,12.3,4,61,61,9
Ryan Kerrigan,6168,ED,WAS,8,1,1,32,66.5,5,18,199,85.4,12.6,25,2,7.3,3,254,217,26,0,61.6,1,9,82,93.7,14.6,12,8.5,2,95,89,12
Corey Liuget,6170,DI,OAK,3,0,1,23,65.2,1,0,21,95.8,4.8,1,2,2.4,0,24,23,1,0,76.1,1,0,9,100.0,11.1,1,5.6,0,9,9,1
Prince Amukamara,6171,CB,CHI,7,0,2,6,60.0,0,0,1,0.3,0.0,0,4,0.0,0,302,1,0,0,,0,0,0,0.0,,0,,0,129,0,0
Adrian Clayborn,6172,ED,ATL,8,0,0,2,67.2,3,11,120,97.0,16.7,20,0,6.7,1,132,128,15,0,68.8,2,6,48,96.4,27.1,13,10.4,1,56,54,9
Cameron Jordan,6176,ED,NO,8,0,1,20,74.6,4,32,274,97.1,17.9,49,3,9.5,8,307,298,44,0,79.9,3,15,107,96.7,24.3,26,13.1,5,122,118,23
Cameron Heyward,6183,DI,PIT,7,0,0,25,83.6,3,13,212,100.0,15.1,32,0,6.1,5,226,226,21,0,87.3,2,10,92,100.0,19.6,18,10.9,4,100,100,16
Jabaal Sheard,6189,ED,IND,4,0,0,14,56.5,0,9,102,98.3,11.8,12,0,6.4,2,115,113,11,0,60.4,0,7,45,98.1,17.8,8,12.2,2,53,52,9
Brooks Reed,6194,ED,ARZ,8,0,0,1,57.4,0,2,37,83.3,8.1,3,0,5.4,1,48,40,3,0,65.6,0,0,15,84.2,20.0,3,6.7,1,19,16,1
Terrell McClain,6217,DI,KC,2,0,0,16,63.5,0,2,18,100.0,5.6,1,0,5.6,0,20,20,2,0,66.0,0,2,5,100.0,20.0,1,20.0,0,5,5,2
Justin Houston,6222,ED,IND,7,0,0,14,77.0,5,21,200,96.9,20.0,40,1,9.0,5,224,217,31,0,84.7,3,17,92,98.1,32.6,30,14.1,3,106,104,23
