player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,9,0,0,1,72.6,3,16,254,93.0,9.8,25,5,6.1,6,285,265,25,0,74.9,3,10,115,95.3,13.0,15,9.1,4,127,121,17
Thomas Davis Sr.,2231,LB,LAC,9,0,0,27,76.1,0,1,14,5.9,35.7,5,3,17.9,2,254,15,3,0,74.9,0,0,5,6.0,40.0,2,20.0,1,100,6,1
Lorenzo Alexander,2476,ED,BUF,8,4,0,4,73.3,3,13,127,75.0,14.2,18,1,8.7,3,176,132,19,3,72.8,2,11,77,88.0,19.5,15,11.0,2,92,81,15
Johnathan Joseph,2969,CB,HST,7,0,1,13,75.9,0,0,2,0.7,50.0,1,2,0.0,0,274,2,0,0,60.0,0,0,1,0.7,100.0,1,0.0,0,143,1,0
Antoine Bethea,3152,S,NYG,9,0,0,21,65.9,0,0,4,1.2,25.0,1,0,0.0,0,335,4,0,0,58.5,0,0,1,0.8,0.0,0,0.0,0,132,1,0
Tramon Williams,3558,CB,GB,9,0,0,12,55.7,1,1,8,3.1,0.0,0,3,12.5,0,288,9,2,0,53.2,0,1,2,1.4,0.0,0,25.0,0,146,2,1
Eric Weddle,3653,S,LA,8,0,0,26,68.2,0,1,3,1.0,0.0,0,0,16.7,0,308,3,1,0,,0,0,0,0.0,,0,,0,135,0,0
Brandon Mebane,3701,DI,LAC,6,0,0,27,56.5,1,3,70,100.0,7.1,5,0,4.3,1,77,77,5,0,64.0,1,2,22,100.0,18.2,4,11.4,1,26,26,4
Calais Campbell,4364,DI,JAX,9,0,0,15,85.7,11,29,288,99.4,19.8,57,4,9.0,6,314,312,46,0,82.4,7,18,138,100.0,26.1,36,12.0,4,152,152,29
Brandon Carr,4454,CB,BLT,8,0,1,3,65.6,2,1,14,4.5,14.3,2,3,17.9,1,313,14,4,0,64.6,2,1,6,4.6,33.3,2,25.0,0,130,6,3
