player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,ARZ,5,1,7.3,100.0,8.1,4.0,4.0,0,0,0,0.0,1,43.5,67.5,33.4,73.8,63.7,51.3,0,15,0.0,0,0,2,113.9,3,13,160,3,1,3,0,34,12,2.8,11.3
Thomas Davis Sr.,2231,LB,LAC,5,2,3.4,71.4,93.1,8.5,6.1,0,0,0,0.0,27,45.8,48.1,17.4,66.7,57.2,64.9,0,20,7.1,1,0,2,99.5,15,134,144,5,11,21,1,111,76,0.9,7.4
Lorenzo Alexander,2476,ED,BUF,5,1,-1.0,100.0,18.9,9.5,9.5,0,0,0,0.0,4,64.6,68.6,31.2,72.3,58.3,68.3,0,6,0.0,0,0,1,89.6,2,20,106,5,3,2,0,11,13,0.6,5.5
Johnathan Joseph,2969,CB,HST,5,2,13.0,64.4,99.1,7.6,4.9,1,2,5,11.1,13,57.1,60.4,83.5,75.9,71.1,38.5,0,34,21.1,8,5,1,102.6,29,233,235,8,28,45,2,346,73,1.6,11.9
Antoine Bethea,3152,S,NYG,5,0,14.0,83.3,98.4,34.2,28.5,0,0,0,0.0,21,49.1,61.4,81.7,68.4,87.4,89.7,0,45,5.6,1,0,0,158.3,5,182,185,1,17,6,1,132,54,0.8,26.4
Tramon Williams,3558,CB,GB,5,1,8.5,57.9,96.6,14.6,8.5,0,0,3,15.8,12,76.8,73.8,16.6,60.5,60.7,68.0,0,61,12.5,1,1,2,104.9,11,170,176,1,6,19,1,169,105,1.0,15.4
Eric Weddle,3653,S,LA,5,3,6.3,91.7,98.3,14.6,13.4,0,1,2,16.7,26,71.8,75.8,83.6,68.2,73.4,69.4,0,16,8.3,2,1,0,128.8,11,176,179,5,19,12,1,99,71,0.6,9.0
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,5,1,,,1.2,,,0,0,0,,15,63.2,90.0,35.9,87.3,80.2,48.8,0,,0.0,0,0,2,0.0,0,2,170,4,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,5,0,9.5,60.7,92.5,9.2,5.6,1,0,3,10.7,3,70.6,68.8,82.8,65.6,48.8,75.6,0,31,0.0,0,3,2,88.2,17,173,187,5,12,28,1,159,63,1.0,9.4
Orlando Scandrick,4457,CB,PHI,1,0,2.0,100.0,82.1,22.0,22.0,0,0,0,0.0,24,75.6,97.4,76.5,99.9,82.2,77.0,0,2,0.0,0,0,0,79.2,1,23,28,3,1,1,0,2,0,0.1,2.0
Wesley Woodyard,4583,LB,TEN,4,2,1.3,100.0,94.7,11.7,11.7,0,0,0,0.0,31,64.7,62.9,74.2,57.5,58.7,63.9,0,46,0.0,0,0,0,118.8,3,36,38,2,3,3,0,62,58,1.8,20.7
Malcolm Jenkins,4937,S,PHI,5,1,6.1,66.7,90.0,19.5,13.0,0,0,1,6.7,24,62.2,62.2,81.7,48.2,65.8,59.9,0,19,11.8,2,1,0,80.1,10,208,231,6,14,15,0,81,45,0.4,8.1
Clay Matthews,4949,ED,LA,5,1,7.4,80.0,21.3,5.5,4.4,0,0,0,0.0,26,28.5,61.2,84.0,69.8,68.2,51.1,0,17,0.0,0,0,1,104.2,4,27,127,5,3,5,0,45,19,2.0,11.3
Patrick Chung,4957,S,NE,4,1,6.7,85.7,89.8,9.9,8.5,1,1,1,7.1,19,62.7,61.8,80.2,54.2,59.6,78.3,0,21,0.0,0,1,1,101.5,12,132,147,3,8,14,0,117,49,1.0,9.8
Jason McCourty,5127,CB,NE,5,0,12.6,50.0,98.9,11.2,5.6,0,0,4,13.3,19,89.5,88.4,84.1,54.9,71.8,78.2,1,45,0.0,0,3,0,48.5,15,183,185,12,19,30,0,134,50,0.8,8.9
Clinton McDonald,5173,DI,ARZ,5,0,,,4.2,,,0,0,0,,1,58.3,61.7,79.5,59.1,62.5,70.6,0,,,0,0,0,0.0,0,2,48,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,4,0,,,1.5,,,0,0,0,,22,62.1,75.2,81.0,63.9,72.9,73.7,0,,0.0,0,0,0,0.0,0,1,65,2,2,0,0,0,0,0.0,
Michael Bennett,5273,DI,NE,5,0,,,4.2,,,0,0,0,,19,60.5,67.6,80.9,70.5,50.6,36.3,0,,,0,0,0,0.0,0,4,95,2,0,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,5,0,9.1,66.7,100.0,14.0,9.3,0,1,1,4.8,25,61.0,61.0,83.0,,57.4,64.9,0,22,5.6,1,1,1,101.5,14,213,213,6,17,21,1,141,68,0.7,10.1
Brandon Graham,5538,ED,PHI,5,0,,,2.3,,,0,0,0,,24,70.7,89.9,64.5,79.2,87.5,44.2,0,,50.0,1,0,1,0.0,0,4,173,4,1,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,5,2,16.7,50.0,95.5,58.7,29.3,0,0,0,0.0,3,85.7,79.8,24.0,51.2,51.3,63.0,1,34,0.0,0,0,1,38.9,3,193,202,3,9,6,0,50,14,0.3,16.7
Kareem Jackson,5545,S,DEN,4,0,8.7,75.0,97.8,10.5,7.9,0,0,3,18.8,10,78.5,86.2,83.7,71.8,86.1,77.7,0,40,7.7,1,3,0,119.0,12,134,137,3,12,16,1,129,25,1.0,10.8
Devin McCourty,5552,S,NE,5,0,2.8,25.0,98.1,192.0,48.0,0,0,1,25.0,19,89.5,84.7,21.2,53.6,49.5,51.2,4,1,11.1,1,1,1,0.0,1,208,212,1,8,4,0,1,0,0.0,1.0
Jerry Hughes,5556,ED,BUF,5,1,,,4.1,,,0,0,0,,4,65.6,67.7,16.2,66.9,68.0,29.9,0,,0.0,0,0,3,0.0,0,6,148,2,2,0,0,0,0,0.0,
Patrick Robinson,5557,S,NO,3,0,11.0,50.0,100.0,7.0,3.5,0,0,0,0.0,20,39.5,38.0,72.1,,,22.7,0,16,100.0,1,0,0,77.1,1,9,9,0,0,2,0,16,11,2.3,16.0
Linval Joseph,5571,DI,MIN,5,0,,,1.6,,,0,0,0,,18,71.0,68.3,85.6,59.9,66.6,74.8,0,,0.0,0,0,0,0.0,0,2,127,3,1,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,5,1,0.0,100.0,11.3,7.0,7.0,0,0,0,0.0,7,68.0,69.9,87.5,61.8,64.6,68.0,0,8,0.0,0,0,0,97.9,2,16,142,3,3,2,0,15,15,1.1,7.5
Sean Lee,5580,LB,DAL,5,1,6.3,100.0,87.3,10.8,10.8,0,0,0,0.0,9,61.3,56.4,77.8,61.8,49.6,28.6,0,19,0.0,0,0,0,107.3,4,48,55,1,2,4,0,39,14,0.9,9.8
Morgan Burnett,5596,S,CLV,3,1,14.3,33.3,93.9,56.0,18.7,0,0,0,0.0,8,51.0,63.7,77.0,75.5,77.3,85.2,0,11,0.0,0,0,0,45.1,1,62,66,3,2,3,0,11,5,0.2,11.0
Everson Griffen,5624,ED,MIN,5,0,,,2.1,,,0,0,1,,18,72.6,82.5,29.7,81.0,68.4,35.0,0,,0.0,0,1,3,0.0,0,4,187,5,2,0,0,0,0,0.0,
Geno Atkins,5643,DI,CIN,5,2,,,1.5,,,0,0,0,,7,59.0,75.5,58.4,76.6,68.9,62.3,0,,20.0,1,0,1,0.0,0,2,135,3,2,0,0,0,0,0.0,
Sherrick McManis,5667,CB,CHI,3,0,-3.0,100.0,100.0,9.0,9.0,0,0,0,0.0,6,96.3,97.7,70.8,,,79.1,0,2,0.0,0,0,0,79.2,1,9,9,1,2,1,0,2,5,0.2,2.0
Reshad Jones,5686,S,MIA,2,1,4.7,83.3,93.2,7.8,6.5,1,0,1,16.7,17,58.2,62.3,78.5,58.2,67.2,69.8,0,18,12.5,1,1,1,152.1,5,41,44,1,6,6,2,66,41,1.7,13.2
Kurt Coleman,5767,LB,BUF,1,0,,,100.0,,,0,0,0,,4,60.0,63.0,69.7,,60.5,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Darian Stewart,5820,S,TB,3,0,7.0,50.0,97.3,29.0,14.5,0,0,0,0.0,30,53.1,42.7,0.0,56.3,48.9,27.2,0,19,50.0,1,0,1,83.3,1,36,37,0,1,2,0,19,15,0.7,19.0
Tramaine Brock Sr.,5903,CB,ARZ,5,0,9.5,65.4,97.2,9.8,6.4,0,1,3,11.5,1,64.6,65.2,27.0,63.3,69.2,68.0,0,52,14.3,2,2,1,124.2,17,175,180,4,12,26,2,262,124,1.6,15.4
Anthony Levine,6013,S,BLT,5,0,7.2,100.0,76.9,9.0,9.0,0,0,0,0.0,3,50.8,56.4,80.7,77.9,60.0,22.9,0,26,25.0,1,0,0,118.8,5,50,65,2,3,5,0,65,29,1.4,13.0
Andrew Sendejo,6118,S,PHI,5,3,5.6,87.5,96.3,17.1,15.0,0,0,1,12.5,24,63.6,64.8,80.6,71.2,56.7,61.5,0,48,7.7,1,1,0,157.8,7,129,134,3,9,8,2,99,55,0.8,14.1
Von Miller,6154,ED,DEN,5,0,6.0,100.0,9.3,13.0,13.0,1,0,0,0.0,10,31.8,69.3,22.0,68.7,80.2,57.3,0,19,0.0,0,0,4,118.8,1,16,172,3,1,1,0,19,13,1.5,19.0
J.J. Watt,6163,ED,HST,5,0,,,0.4,,,0,0,0,,13,67.1,86.9,30.4,88.4,65.1,55.5,0,,50.0,3,0,3,0.0,0,1,227,6,3,0,0,0,0,0.0,
Robert Quinn,6166,ED,DAL,3,0,-2.0,0.0,1.1,,0.5,0,0,0,0.0,9,53.8,70.0,52.0,83.7,51.5,45.8,0,,0.0,0,0,1,39.6,0,1,91,4,2,2,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,5,0,3.0,100.0,12.4,10.0,10.0,0,0,0,0.0,32,51.9,59.6,64.3,67.6,52.3,25.8,0,15,66.7,2,0,1,118.8,2,20,161,3,1,2,0,26,20,1.3,13.0
Prince Amukamara,6171,CB,CHI,5,0,11.7,66.7,99.6,17.3,11.6,2,0,2,11.1,6,73.7,69.6,0.0,60.0,65.9,86.9,0,47,0.0,0,1,4,112.5,12,228,229,2,16,18,1,157,29,0.8,13.1
Adrian Clayborn,6172,ED,ATL,5,1,,,3.8,,,0,0,0,,2,63.4,69.5,82.0,68.0,58.7,31.7,0,,20.0,1,0,0,0.0,0,3,79,3,3,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,5,0,3.0,0.0,3.4,,6.0,0,0,0,0.0,20,46.1,83.4,44.9,77.3,83.6,30.1,0,,100.0,3,0,2,39.6,0,7,204,3,0,1,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,1,0,,,100.0,,,0,0,0,,3,64.7,65.0,70.5,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
