player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,5,2,2.8,0,0,1,43.5,67.5,33.4,73.8,63.7,51.3,15.4,2,2,87,95,8.0,7,9
Thomas Davis Sr.,2231,LB,LAC,5,8,3.7,0,0,27,45.8,48.1,17.4,66.7,57.2,64.9,8.0,2,2,111,119,6.3,7,15
Lorenzo Alexander,2476,ED,BUF,5,0,4.7,0,0,4,64.6,68.6,31.2,72.3,58.3,68.3,9.1,1,1,42,45,9.5,4,10
Johnathan Joseph,2969,CB,HST,5,0,19.5,1,0,13,57.1,60.4,83.5,75.9,71.1,38.5,0.0,0,1,89,92,0.0,0,2
Antoine Bethea,3152,S,NYG,5,4,12.0,0,0,21,49.1,61.4,81.7,68.4,87.4,89.7,0.0,0,0,139,143,2.9,4,13
Tramon Williams,3558,CB,GB,5,2,12.0,0,0,12,76.8,73.8,16.6,60.5,60.7,68.0,0.0,0,2,71,73,0.0,0,1
Eric Weddle,3653,S,LA,5,6,3.8,0,0,26,71.8,75.8,83.6,68.2,73.4,69.4,6.3,1,0,120,124,4.2,5,9
Brandon Mebane,3701,DI,LAC,5,2,3.2,0,0,27,59.3,53.6,84.2,58.6,53.2,57.4,0.0,0,0,75,82,6.7,5,9
Dominique Rodgers-Cromartie,4330,CB,WAS,2,0,13.5,0,0,32,41.5,42.6,77.7,,51.3,32.2,33.3,1,0,27,29,0.0,0,2
Aqib Talib,4334,CB,LA,5,1,13.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,60.0,3,2,126,129,0.0,0,1
Calais Campbell,4364,DI,JAX,5,4,1.5,0,0,15,63.2,90.0,35.9,87.3,80.2,48.8,25.0,5,2,91,93,7.7,7,11
Brandon Carr,4454,CB,BLT,5,0,25.0,1,0,3,70.6,68.8,82.8,65.6,48.8,75.6,50.0,1,2,77,82,0.0,0,1
Orlando Scandrick,4457,CB,PHI,1,0,1.0,0,0,24,75.6,97.4,76.5,99.9,82.2,77.0,0.0,0,0,6,6,16.7,1,1
Wesley Woodyard,4583,LB,TEN,4,1,1.0,0,0,31,64.7,62.9,74.2,57.5,58.7,63.9,16.7,1,0,20,21,15.0,3,4
Cameron Wake,4907,ED,TEN,4,0,4.0,0,0,31,,81.6,82.6,77.0,60.9,74.0,0.0,0,0,5,5,0.0,0,1
Malcolm Jenkins,4937,S,PHI,5,0,0.0,0,0,24,62.2,62.2,81.7,48.2,65.8,59.9,50.0,1,0,90,94,1.1,1,1
Clay Matthews,4949,ED,LA,5,1,1.2,0,1,26,28.5,61.2,84.0,69.8,68.2,51.1,21.4,3,1,88,92,6.8,6,10
Patrick Chung,4957,S,NE,4,2,2.2,1,0,19,62.7,61.8,80.2,54.2,59.6,78.3,11.1,1,1,53,54,9.4,5,6
Jason McCourty,5127,CB,NE,5,1,2.0,0,0,19,89.5,88.4,84.1,54.9,71.8,78.2,20.0,1,0,60,62,5.0,3,3
Clinton McDonald,5173,DI,ARZ,5,1,6.3,0,0,1,58.3,61.7,79.5,59.1,62.5,70.6,0.0,0,0,21,21,9.5,2,3
Steve McLendon,5232,DI,NYJ,4,0,0.4,0,0,22,62.1,75.2,81.0,63.9,72.9,73.7,0.0,0,0,54,55,11.1,6,7
Michael Bennett,5273,DI,NE,5,0,8.0,0,0,19,60.5,67.6,80.9,70.5,50.6,36.3,50.0,1,0,24,24,0.0,0,1
Ndamukong Suh,5527,DI,TB,5,3,0.7,0,0,30,68.1,64.7,84.7,53.4,72.1,34.2,0.0,0,0,72,73,2.8,2,3
Gerald McCoy,5528,DI,CAR,5,3,2.2,0,0,5,,77.5,11.2,68.5,84.5,29.1,20.0,3,3,80,83,10.0,8,9
Joe Haden,5532,CB,PIT,5,1,6.9,0,0,25,61.0,61.0,83.0,,57.4,64.9,10.0,1,1,150,156,2.0,3,8
Tyson Alualu,5535,DI,PIT,5,1,3.0,1,0,25,60.0,66.7,31.2,64.5,67.5,49.6,16.7,1,1,56,59,3.6,2,4
Brandon Graham,5538,ED,PHI,5,3,0.5,0,0,24,70.7,89.9,64.5,79.2,87.5,44.2,12.5,2,1,71,73,12.7,9,11
Earl Thomas III,5539,S,BLT,5,5,22.0,0,0,3,85.7,79.8,24.0,51.2,51.3,63.0,20.0,2,1,85,90,0.0,0,3
Kareem Jackson,5545,S,DEN,4,4,2.0,0,0,10,78.5,86.2,83.7,71.8,86.1,77.7,6.7,1,0,95,100,8.4,8,10
Devin McCourty,5552,S,NE,5,2,18.0,0,0,19,89.5,84.7,21.2,53.6,49.5,51.2,28.6,2,1,71,73,0.0,0,3
Jerry Hughes,5556,ED,BUF,5,2,0.0,0,0,4,65.6,67.7,16.2,66.9,68.0,29.9,22.2,2,3,56,59,8.9,5,5
Linval Joseph,5571,DI,MIN,5,4,2.0,0,0,18,71.0,68.3,85.6,59.9,66.6,74.8,0.0,0,0,97,98,7.2,7,8
Carlos Dunlap,5579,ED,CIN,5,3,1.4,0,0,7,68.0,69.9,87.5,61.8,64.6,68.0,8.3,1,0,129,133,4.7,6,8
Sean Lee,5580,LB,DAL,5,2,10.0,0,0,9,61.3,56.4,77.8,61.8,49.6,28.6,37.5,3,0,46,49,2.2,1,3
Morgan Burnett,5596,S,CLV,3,6,0.5,0,0,8,51.0,63.7,77.0,75.5,77.3,85.2,11.1,1,0,60,62,3.3,2,2
Corey Peters,5607,DI,ARZ,5,2,2.6,0,0,1,,67.5,59.3,63.6,67.3,39.5,10.0,1,1,107,114,3.7,4,7
Everson Griffen,5624,ED,MIN,5,2,2.6,0,0,18,72.6,82.5,29.7,81.0,68.4,35.0,28.6,4,3,103,104,6.8,7,8
Geno Atkins,5643,DI,CIN,5,4,2.6,0,0,7,59.0,75.5,58.4,76.6,68.9,62.3,0.0,0,1,107,112,5.6,6,8
Al Woods,5646,DI,SEA,5,4,1.1,0,0,29,60.7,71.0,83.4,52.4,75.5,58.1,15.4,2,0,64,70,10.9,7,7
