player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,ARZ,6,1,7.3,100.0,8.1,4.7,4.7,0,0,0,0.0,1,45.3,68.9,20.0,77.2,63.0,41.8,0,15,0.0,0,0,3,113.9,3,15,186,4,1,3,0,34,12,2.4,11.3
Thomas Davis Sr.,2231,LB,LAC,6,2,3.1,72.7,93.7,8.9,6.5,0,0,0,0.0,27,51.1,54.5,0.0,66.7,64.0,69.2,0,20,6.3,1,0,3,98.5,16,149,159,7,13,22,1,109,76,0.8,6.8
Lorenzo Alexander,2476,ED,BUF,5,1,-1.0,100.0,18.9,9.5,9.5,0,0,0,0.0,4,64.6,68.6,31.2,72.3,58.3,68.3,0,6,0.0,0,0,1,89.6,2,20,106,5,3,2,0,11,13,0.6,5.5
Johnathan Joseph,2969,CB,HST,5,2,13.0,64.4,99.1,7.6,4.9,1,2,5,11.1,13,57.1,60.4,83.5,75.9,71.1,38.5,0,34,21.1,8,5,1,102.6,29,233,235,8,28,45,2,346,73,1.6,11.9
Antoine Bethea,3152,S,NYG,6,1,14.0,83.3,98.7,43.0,35.8,0,0,0,0.0,21,51.8,61.3,82.9,68.4,81.2,79.9,0,45,8.7,2,0,0,158.3,5,228,231,3,20,6,1,132,54,0.6,26.4
Tramon Williams,3558,CB,GB,6,1,8.2,59.1,96.0,14.1,8.3,0,0,4,18.2,12,76.8,73.6,22.3,55.9,61.1,71.3,0,61,10.0,1,2,2,101.3,13,192,200,1,8,22,1,184,107,1.0,14.2
Eric Weddle,3653,S,LA,6,4,6.3,91.7,98.6,17.8,16.3,0,1,2,16.7,26,75.6,79.8,84.5,68.2,76.3,73.5,0,16,7.1,2,1,0,128.8,11,212,215,5,22,12,1,99,71,0.5,9.0
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,6,1,,,1.0,,,0,0,0,,15,63.2,91.0,44.0,85.6,90.1,46.6,0,,25.0,1,0,2,0.0,0,2,201,4,2,0,0,0,0,0.0,
