player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,13,5,1.3,0,0,1,28.8,62.9,21.0,67.4,74.4,28.8,25.0,9,6,207,217,8.7,18,22
Mike Adams,1972,S,HST,2,0,,0,0,13,67.5,70.0,82.2,,61.4,79.9,,0,0,11,12,0.0,0,0
Thomas Davis Sr.,2231,LB,LAC,14,17,3.4,0,0,27,55.6,64.1,28.4,73.4,71.9,53.0,9.4,6,3,323,338,6.2,20,41
Lorenzo Alexander,2476,ED,BUF,14,6,3.9,0,0,4,68.1,67.3,64.5,69.9,55.4,69.1,7.7,2,1,161,171,5.0,8,18
Johnathan Joseph,2969,CB,HST,12,0,14.3,2,0,13,61.8,61.2,85.9,75.9,48.1,37.2,50.0,4,3,198,203,0.0,0,4
Domata Peko Sr.,3068,DI,BLT,5,1,2.3,0,0,3,61.7,59.9,27.3,57.7,63.9,28.3,11.1,1,1,49,49,8.2,4,7
Antoine Bethea,3152,S,NYG,14,11,10.0,0,0,21,65.1,73.0,86.4,63.1,86.1,77.7,6.1,3,1,385,396,2.9,11,35
Tramon Williams,3558,CB,GB,14,4,12.0,0,0,12,78.2,72.1,27.6,54.3,48.5,71.1,27.3,3,5,220,225,0.0,0,4
Eric Weddle,3653,S,LA,14,11,6.2,1,0,26,68.5,68.5,88.1,75.7,62.8,74.4,11.6,5,1,361,370,2.8,10,27
Brandon Mebane,3701,DI,LAC,11,3,2.9,0,0,27,60.1,52.3,87.9,49.2,54.0,43.1,10.5,2,0,160,172,5.6,9,14
Dominique Rodgers-Cromartie,4330,CB,WAS,2,0,13.5,0,0,32,41.5,42.6,77.7,,51.3,32.2,33.3,1,0,27,29,0.0,0,2
Aqib Talib,4334,CB,LA,5,1,13.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,60.0,3,2,126,129,0.0,0,1
