player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ryan Jensen,7985,C,TB,13,100.0,0,30,74.2,84.5,66.8,3,9,583,100.0,100.0,98.8,1,13,1,940,940,0,0,940,622,622,0,0,318,0
Jason Kelce,6343,C,PHI,13,100.0,0,24,78.1,71.9,78.1,3,24,544,100.0,100.0,97.3,2,28,1,940,939,0,0,940,583,583,0,0,357,0
Ali Marpet,9494,G,TB,13,100.0,1,30,72.8,79.8,64.7,7,12,583,100.0,100.0,98.0,3,21,2,940,0,940,0,940,622,622,0,0,318,0
Joe Thuney,10712,G,NE,13,100.0,0,19,78.0,86.6,67.8,4,10,553,100.0,100.0,98.6,0,15,1,940,0,932,0,940,586,586,0,8,354,0
Isaac Seumalo,10713,G,PHI,13,100.0,0,24,66.3,67.4,63.9,5,24,544,100.0,100.0,96.4,5,34,5,939,1,937,0,939,583,583,0,0,356,0
Jake Matthews,8641,T,ATL,13,100.0,0,2,75.4,83.1,57.3,3,16,603,100.0,100.0,97.1,6,27,8,932,0,1,931,932,654,654,0,0,278,0
Donovan Smith,9467,T,TB,13,100.0,3,30,68.8,75.0,57.3,7,19,578,100.0,100.0,96.7,8,32,6,931,0,0,931,931,617,617,0,0,314,0
Alex Mack,4944,C,ATL,13,100.0,0,2,67.4,75.1,65.3,6,17,598,100.0,100.0,97.9,7,24,1,925,925,0,0,925,649,649,0,0,276,0
Travis Frederick,7812,C,DAL,13,100.0,0,9,65.2,60.0,65.0,8,10,531,100.0,100.0,98.1,1,19,1,911,911,0,0,911,568,568,0,0,343,0
Germain Ifedi,10665,T,SEA,13,100.0,1,29,55.6,56.3,56.4,3,37,494,100.0,100.0,94.9,9,45,5,908,0,0,0,908,540,540,0,907,368,1
Zack Martin,8651,G,DAL,13,100.0,0,9,89.1,91.2,81.4,3,12,531,100.0,100.0,98.6,2,15,0,907,0,0,0,907,568,568,907,0,339,0
Bradley Bozeman,27934,G,BLT,13,100.0,2,3,59.2,51.8,63.0,3,16,422,100.0,100.0,96.8,6,23,4,902,0,901,0,902,446,446,0,0,456,0
Orlando Brown Jr.,46227,T,BLT,13,100.0,2,3,69.7,80.3,57.7,2,14,422,100.0,100.0,97.4,3,19,3,902,0,0,6,902,446,446,0,895,456,0
Andrew Norwell,9126,G,JAX,13,100.0,1,15,64.2,76.2,60.6,5,18,565,100.0,100.0,97.8,7,24,1,900,0,899,0,900,607,607,0,0,293,0
Braden Smith,46794,T,IND,13,100.0,3,14,75.9,65.9,81.9,8,27,478,100.0,100.0,95.1,5,41,6,900,0,0,0,900,518,518,0,900,382,0
Mark Glowinski,9567,G,IND,13,100.0,0,14,61.9,54.5,67.8,11,21,478,100.0,100.0,96.0,9,35,3,900,0,0,0,900,518,518,900,0,382,0
Anthony Castonzo,6174,T,IND,13,100.0,0,14,82.4,86.2,71.4,4,20,478,100.0,100.0,96.9,2,27,3,900,0,0,897,900,518,518,0,0,382,3
Jawaan Taylor,41665,T,JAX,13,100.0,1,15,60.9,66.9,55.3,3,24,564,100.0,100.0,96.2,12,35,8,899,0,0,0,899,606,606,0,899,293,0
Brandon Linder,8728,C,JAX,13,100.0,2,15,75.4,79.0,72.9,0,11,564,100.0,100.0,99.0,12,11,0,898,898,0,0,898,606,606,0,0,292,0
Quenton Nelson,12954,G,IND,13,99.8,0,14,91.7,79.1,91.1,2,18,476,99.8,99.8,97.9,2,20,0,897,0,897,0,899,516,517,0,0,381,0
Taylor Moton,11819,T,CAR,13,100.0,2,5,73.6,78.7,64.3,3,14,554,100.0,100.0,97.6,6,22,5,893,0,0,36,893,580,580,0,845,313,12
