player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,10,5,1.3,0,0,1,40.6,68.3,19.5,69.7,74.1,33.2,22.6,7,5,163,172,9.2,15,19
Mike Adams,1972,S,HST,2,0,,0,0,13,67.5,70.0,82.2,,61.4,79.9,,0,0,11,12,0.0,0,0
Thomas Davis Sr.,2231,LB,LAC,10,12,2.9,0,0,27,53.1,60.2,13.7,74.6,68.4,60.0,6.5,3,3,233,244,7.7,18,31
Lorenzo Alexander,2476,ED,BUF,9,6,4.2,0,0,4,61.2,68.6,55.4,72.3,60.7,68.0,9.5,2,1,112,118,5.4,6,13
Johnathan Joseph,2969,CB,HST,7,0,14.3,1,0,13,59.8,61.8,84.0,75.9,64.0,38.4,20.0,1,2,102,106,0.0,0,4
Antoine Bethea,3152,S,NYG,10,8,10.1,0,0,21,62.5,69.5,84.9,65.3,78.6,73.3,8.3,3,0,287,296,2.8,8,25
Tramon Williams,3558,CB,GB,10,2,8.5,0,0,12,80.3,75.2,11.9,55.7,56.2,74.5,20.0,1,3,152,156,0.0,0,2
Eric Weddle,3653,S,LA,9,8,5.3,1,0,26,73.1,76.0,86.1,68.2,75.0,77.5,4.3,1,1,220,227,2.7,6,14
Brandon Mebane,3701,DI,LAC,7,2,3.2,0,0,27,59.3,52.6,86.0,54.3,53.4,60.4,7.1,1,0,110,119,6.4,7,11
Dominique Rodgers-Cromartie,4330,CB,WAS,2,0,13.5,0,0,32,41.5,42.6,77.7,,51.3,32.2,33.3,1,0,27,29,0.0,0,2
Aqib Talib,4334,CB,LA,5,1,13.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,60.0,3,2,126,129,0.0,0,1
Calais Campbell,4364,DI,JAX,9,9,1.4,0,1,15,63.2,91.5,59.1,85.7,91.1,52.1,16.2,6,4,159,163,9.4,15,22
Brandon Carr,4454,CB,BLT,9,0,6.9,1,0,3,62.0,62.5,84.8,70.7,54.2,58.9,22.2,2,3,137,143,2.2,3,7
Orlando Scandrick,4457,CB,PHI,3,0,4.5,0,0,24,64.3,91.7,78.2,99.9,73.8,56.4,33.3,1,0,22,22,4.5,1,2
Wesley Woodyard,4583,LB,TEN,9,5,1.4,0,1,31,38.6,55.1,80.9,63.8,78.2,49.3,5.3,1,0,106,109,9.4,10,13
Cameron Wake,4907,ED,TEN,7,0,4.0,0,0,31,60.2,81.8,85.4,76.1,66.4,44.6,0.0,0,0,9,10,0.0,0,1
Malcolm Jenkins,4937,S,PHI,9,3,7.7,1,1,24,59.6,58.3,8.9,51.4,66.3,58.7,20.0,4,4,190,200,4.2,8,13
Clay Matthews,4949,ED,LA,6,1,1.3,0,1,26,29.4,64.4,84.9,71.6,67.5,45.4,27.8,5,1,111,116,7.2,8,12
Patrick Chung,4957,S,NE,7,2,3.7,1,0,19,66.9,61.3,81.6,52.7,49.6,61.0,18.2,2,1,86,87,5.8,5,7
Jason McCourty,5127,CB,NE,9,1,2.7,0,0,19,83.2,79.5,9.2,53.4,67.0,77.0,22.2,2,3,124,129,4.0,5,6
Clinton McDonald,5173,DI,ARZ,9,2,4.7,1,0,1,58.3,45.7,35.5,56.3,45.9,51.4,11.1,1,1,40,40,7.5,3,6
Steve McLendon,5232,DI,NYJ,9,2,0.9,0,0,22,64.7,74.7,37.8,64.2,76.5,75.8,0.0,0,2,125,129,8.8,11,13
Michael Bennett,5273,DI,DAL,7,0,1.6,1,0,9,60.2,65.9,9.3,69.4,64.7,29.8,28.6,2,3,48,49,8.3,4,5
Ndamukong Suh,5527,DI,TB,9,7,2.5,0,0,30,67.7,61.7,58.8,56.2,66.5,37.7,6.3,1,2,139,143,4.3,6,8
Gerald McCoy,5528,DI,CAR,9,5,1.5,0,0,5,,78.4,8.7,69.9,86.1,34.7,16.7,4,5,133,137,10.5,14,15
Joe Haden,5532,CB,PIT,9,1,6.2,0,1,25,70.3,71.0,85.3,,67.3,61.1,8.3,1,1,227,237,1.8,4,10
Tyson Alualu,5535,DI,PIT,9,2,2.6,1,0,25,60.1,72.0,54.0,69.0,68.7,62.8,7.7,1,1,92,97,6.5,6,10
Brandon Graham,5538,ED,PHI,9,4,0.5,0,1,24,72.4,89.6,60.3,76.7,83.0,32.9,22.2,6,2,142,147,9.9,14,17
Earl Thomas III,5539,S,BLT,9,6,12.3,0,0,3,88.9,83.2,49.3,61.1,58.5,65.6,15.8,3,1,165,171,0.6,1,10
Jason Pierre-Paul,5540,ED,TB,3,1,0.0,0,0,30,45.9,62.2,83.0,56.5,72.7,29.4,36.4,4,0,50,51,12.0,6,6
