player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,KC,14,0,0,16,67.0,3,25,382,92.9,9.2,35,6,5.5,7,434,403,35,0,71.4,3,16,168,95.7,13.1,22,8.0,4,188,180,23
Thomas Davis Sr.,2231,LB,LAC,15,0,0,27,72.4,0,1,17,4.5,29.4,5,3,14.7,2,396,18,3,0,70.4,0,0,7,5.8,28.6,2,14.3,1,138,8,1
Lorenzo Alexander,2476,ED,BUF,15,4,0,4,68.9,7,20,203,70.5,13.8,28,1,8.1,3,298,210,30,3,68.9,6,18,136,87.0,17.6,24,10.3,2,162,141,26
Johnathan Joseph,2969,CB,HST,13,0,2,13,75.9,0,0,2,0.5,50.0,1,3,0.0,0,410,2,0,0,60.0,0,0,1,0.5,100.0,1,0.0,0,214,1,0
Domata Peko Sr.,3068,DI,BLT,6,0,0,3,56.5,0,7,55,96.7,12.7,7,1,6.4,0,60,58,7,0,58.3,0,4,23,96.2,17.4,4,8.7,0,26,25,4
Antoine Bethea,3152,S,NYG,15,0,0,21,63.1,0,0,7,1.1,14.3,1,1,0.0,0,612,7,0,0,58.5,0,0,1,0.4,0.0,0,0.0,0,242,1,0
Tramon Williams,3558,CB,GB,15,0,0,12,54.3,1,1,9,2.1,0.0,0,5,11.1,0,486,10,2,0,51.0,0,1,3,1.2,0.0,0,16.7,0,244,3,1
Eric Weddle,3653,S,LA,15,0,1,26,75.7,1,1,5,0.9,0.0,0,2,20.0,0,570,5,2,0,,0,0,0,0.0,,0,,0,252,0,0
Brandon Mebane,3701,DI,LAC,12,0,0,27,48.7,1,5,174,100.0,3.4,6,0,2.3,1,192,192,7,0,55.0,1,3,41,100.0,9.8,4,7.3,1,52,52,5
Calais Campbell,4364,DI,JAX,15,1,0,15,79.6,18,43,461,99.6,17.8,82,8,8.1,7,498,496,68,0,78.4,11,26,207,100.0,23.2,48,11.4,5,227,227,42
Brandon Carr,4454,CB,BLT,15,0,1,3,68.1,6,4,30,6.0,13.3,4,3,20.0,1,501,30,11,0,69.3,4,2,16,6.8,18.8,3,18.8,0,236,16,6
Orlando Scandrick,4457,CB,PHI,3,0,0,24,99.9,0,1,5,8.2,40.0,2,0,50.0,2,61,5,3,0,99.9,0,0,2,6.5,100.0,2,100.0,2,31,2,2
Wesley Woodyard,4583,LB,TEN,13,0,0,31,62.1,1,2,21,11.0,4.8,1,0,11.9,1,200,22,4,0,62.8,0,1,12,15.5,0.0,0,12.5,1,84,13,2
Cameron Wake,4907,ED,TEN,9,1,0,31,77.8,8,20,174,98.9,21.8,38,0,9.8,3,183,181,31,0,84.6,8,14,101,99.1,29.7,30,12.9,2,107,106,24
