player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,ARZ,9,1,7.8,100.0,7.0,4.8,4.8,0,0,0,0.0,1,39.2,68.7,13.5,72.6,72.7,46.6,0,28,0.0,0,0,5,118.8,4,20,285,5,1,4,0,62,31,3.3,15.5
Mike Adams,1972,S,HST,2,1,-1.0,100.0,100.0,20.0,20.0,0,0,0,0.0,13,67.5,70.0,82.2,,61.4,79.9,0,8,0.0,0,0,0,129.2,2,42,42,1,1,2,1,11,13,0.3,5.5
Thomas Davis Sr.,2231,LB,LAC,9,5,5.0,76.7,94.1,9.9,7.6,0,0,0,0.0,27,51.4,57.1,6.9,76.1,64.9,62.0,0,27,13.3,4,0,3,103.3,23,239,254,10,21,30,1,189,112,0.8,8.2
Lorenzo Alexander,2476,ED,BUF,8,2,2.5,83.3,25.0,7.8,6.5,0,0,0,0.0,4,58.1,65.9,52.2,73.3,56.1,65.9,0,11,0.0,0,0,1,94.4,5,44,176,5,6,6,0,40,30,1.0,8.0
Johnathan Joseph,2969,CB,HST,7,2,12.4,64.7,99.3,7.8,5.0,1,2,6,11.8,13,59.8,61.8,84.0,75.9,64.0,38.4,0,34,19.5,8,6,2,101.5,33,272,274,9,31,51,2,397,96,1.5,12.0
Antoine Bethea,3152,S,NYG,9,1,14.8,81.8,98.8,34.8,28.5,0,0,1,9.1,21,62.0,68.0,84.3,65.9,75.3,75.4,1,45,9.7,3,1,0,120.5,9,331,335,4,27,11,3,242,95,0.8,26.9
Tramon Williams,3558,CB,GB,9,3,7.9,64.3,96.9,14.8,9.5,0,0,4,14.3,12,81.6,76.2,6.1,55.7,57.2,79.4,0,61,5.3,1,2,3,100.6,18,279,288,5,15,28,1,222,127,0.8,12.3
Eric Weddle,3653,S,LA,8,5,9.1,80.0,99.0,23.9,19.1,0,1,2,13.3,26,79.1,82.2,85.9,68.2,77.8,74.0,0,16,8.3,3,1,0,119.4,12,305,308,7,28,15,1,110,88,0.4,9.2
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,9,1,,,0.6,,,0,0,0,,15,63.2,91.5,59.1,85.7,91.1,52.1,0,,25.0,1,0,4,0.0,0,2,314,6,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,8,1,9.7,59.5,95.5,11.0,6.5,1,0,3,7.1,3,63.8,63.1,84.8,65.6,51.4,55.3,0,31,12.0,3,3,3,80.9,25,299,313,5,21,42,1,214,87,0.8,8.6
Orlando Scandrick,4457,CB,PHI,3,0,7.5,50.0,91.8,25.5,12.8,0,0,0,0.0,24,64.3,91.7,78.2,99.9,73.8,56.4,0,15,0.0,0,0,0,61.5,2,56,61,4,3,4,0,17,4,0.3,8.5
Wesley Woodyard,4583,LB,TEN,8,2,6.5,85.7,88.4,9.1,7.8,0,0,0,0.0,31,43.2,58.9,79.8,69.5,75.4,62.1,0,46,7.1,1,0,0,142.6,12,114,129,4,11,14,1,183,100,1.7,15.3
Cameron Wake,4907,ED,TEN,7,0,,,1.5,,,0,0,0,,31,60.2,82.9,85.1,77.1,66.6,44.6,0,,100.0,1,0,0,0.0,0,2,136,3,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,9,2,9.9,58.3,89.6,22.2,13.0,1,0,4,16.7,24,59.6,58.3,8.9,51.4,66.3,58.7,0,53,9.1,2,2,4,98.6,14,329,367,8,18,24,1,196,68,0.6,14.0
Clay Matthews,4949,ED,LA,5,1,7.4,80.0,21.3,5.5,4.4,0,0,0,0.0,26,28.5,61.2,84.0,69.8,68.2,51.1,0,17,0.0,0,0,1,104.2,4,27,127,5,3,5,0,45,19,2.0,11.3
Patrick Chung,4957,S,NE,7,2,6.4,83.3,89.2,11.0,9.2,1,1,2,11.1,19,66.9,61.3,81.6,52.7,49.6,61.0,0,21,7.1,1,2,1,96.8,15,181,203,4,11,18,0,130,60,0.8,8.7
Jason McCourty,5127,CB,NE,9,1,10.7,57.8,99.0,10.1,5.8,0,0,4,8.9,19,83.2,79.5,9.2,53.4,67.0,77.0,1,45,0.0,0,3,3,62.0,26,285,288,15,28,45,0,227,88,0.9,8.7
Clinton McDonald,5173,DI,ARZ,9,0,,,2.4,,,1,0,0,,1,58.3,45.7,35.5,56.3,45.9,51.4,0,,,0,0,1,0.0,0,2,82,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,8,0,,,0.8,,,0,0,0,,22,62.3,80.4,84.1,63.7,80.7,74.9,0,,0.0,0,0,0,0.0,0,1,131,2,3,0,0,0,0,0.0,
Michael Bennett,5273,DI,DAL,7,0,,,3.6,,,1,0,0,,9,60.2,60.7,0.0,69.1,55.9,28.3,0,,,0,0,3,0.0,0,5,139,3,0,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,8,0,9.9,63.9,100.0,13.2,8.4,0,1,3,8.3,25,60.9,61.5,84.7,,60.2,66.7,0,22,6.5,2,3,1,101.9,23,324,324,9,29,36,2,242,76,0.8,10.5
Brandon Graham,5538,ED,PHI,9,0,,,1.8,,,0,0,0,,24,72.4,89.6,60.3,76.7,83.0,32.9,0,,14.3,1,0,2,0.0,0,5,280,11,6,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,8,2,21.8,44.4,93.6,74.3,33.0,0,0,1,11.1,3,87.7,82.1,45.5,62.7,55.3,63.4,2,34,0.0,0,1,1,36.6,4,322,344,3,11,9,0,80,15,0.3,20.0
Jason Pierre-Paul,5540,ED,TB,2,0,,,2.5,,,0,0,0,,30,45.9,55.6,81.6,54.5,65.6,28.9,0,,50.0,1,0,0,0.0,0,2,79,2,1,0,0,0,0,0.0,
