player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Thomas,10681,WR,NO,7,76,0,20,0,-0.7,0,100.0,,0,0,0.0,0,1,0,88.7,54.0,0,9,0.0,0,30,3,93.3,28,120.1,3,3.9,1,10,12,4.0,3.3,0.36,7.4,4,88.9,75.0,3,4,0.0,0,16,0,76.9,89.3,0,26,0.0,0,87,24,88.5,77,121.6,27,35.5,1,276,102,4.3,11.5,3.58
Cooper Kupp,11824,WR,LA,7,74,0,26,0,-2.6,0,100.0,,0,0,0.0,0,2,0,91.1,74.0,0,12,0.0,0,31,7,90.3,28,86.3,7,9.5,0,33,51,7.3,4.7,1.18,6.6,4,68.3,20.0,1,5,2.4,1,18,0,90.2,83.6,1,66,3.6,8,220,41,90.5,199,99.2,60,81.1,3,439,234,5.7,10.7,2.21
Tyler Boyd,10689,WR,CIN,7,70,0,7,0,-3.7,1,100.0,,0,0,0.0,0,1,1,88.7,46.9,0,15,0.0,0,30,3,96.7,29,91.7,3,4.3,0,18,29,9.7,6.0,0.62,9.0,2,64.1,37.5,3,8,13.8,4,16,0,40.9,62.5,2,47,0.0,0,204,25,93.1,190,75.9,39,55.7,1,311,110,4.4,12.4,1.64
Keenan Allen,7857,WR,LAC,7,68,0,27,0,-3.3,0,100.0,,0,0,0.0,0,0,0,88.7,46.4,0,5,0.0,0,22,3,95.5,21,81.9,3,4.4,0,11,21,7.0,3.7,0.52,10.9,2,64.5,20.0,1,5,13.0,3,13,0,61.5,80.1,2,27,0.0,0,161,20,93.2,150,72.0,31,45.6,1,240,61,3.1,12.0,1.6
DeAndre Hopkins,7808,WR,HST,7,67,0,13,0,-3.0,0,100.0,,0,0,0.0,0,1,0,78.7,60.8,0,13,0.0,0,16,1,100.0,16,118.8,1,1.5,0,13,16,16.0,13.0,0.81,7.0,3,85.2,50.0,1,2,8.0,2,15,0,63.3,87.3,0,34,0.0,0,106,23,91.5,97,114.7,27,40.3,1,231,102,4.4,10.0,2.38
Julian Edelman,5156,WR,NE,7,67,0,19,0,-2.0,1,75.0,,0,0,25.0,2,2,0,33.2,57.8,0,14,0.0,0,30,6,96.7,29,77.1,8,11.9,0,21,33,5.5,3.5,0.72,8.1,4,64.3,60.0,3,5,18.2,6,11,0,29.6,66.0,0,29,0.0,0,183,27,95.1,174,92.3,42,62.7,1,289,120,4.4,10.7,1.66
Julio Jones,6158,WR,ATL,7,60,0,2,0,0.5,0,83.3,0.0,0,1,0.0,0,2,0,90.6,71.1,0,54,0.0,0,21,5,90.5,19,150.7,6,10.0,1,64,66,13.2,12.8,3.37,11.8,0,69.2,0.0,0,2,10.0,1,3,0,90.8,85.8,0,19,0.0,0,52,9,90.4,47,89.6,13,21.7,0,93,20,2.2,10.3,1.98
Allen Robinson II,8696,WR,CHI,6,58,0,6,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,49.8,0,4,0.0,0,32,1,96.9,31,83.3,1,1.7,0,4,5,5.0,4.0,0.13,9.5,1,76.2,50.0,3,6,0.0,0,11,0,88.6,87.5,1,32,0.0,0,101,16,92.1,93,95.9,21,36.2,1,173,47,2.9,10.8,1.86
Zach Ertz,7816,TE,PHI,7,56,0,24,0,,0,,,0,0,,0,0,0,,32.6,0,0,10.5,2,19,0,89.5,17,0.0,0,0.0,0,0,0,,,0.0,9.7,0,56.5,20.0,1,5,0.0,0,9,0,71.4,71.4,0,24,1.7,2,117,13,88.0,103,76.5,23,41.1,0,151,33,2.5,11.6,1.47
Travis Kelce,7844,TE,KC,7,55,0,16,0,-4.0,0,66.7,,0,0,0.0,0,0,0,84.5,40.0,0,8,10.0,3,30,2,86.7,26,70.1,3,5.5,0,5,12,6.0,2.5,0.19,10.3,3,65.2,33.3,1,3,0.0,0,12,0,68.8,84.4,0,21,4.5,5,110,15,86.4,95,91.6,23,41.8,0,194,52,3.5,12.9,2.04
Robert Woods,7822,WR,LA,7,55,0,26,0,-2.4,0,100.0,,0,0,0.0,0,0,0,91.4,74.7,0,19,6.1,2,33,7,84.8,28,93.5,7,12.7,0,45,62,8.9,6.4,1.61,6.2,1,73.9,0.0,0,2,0.0,0,9,0,82.7,73.1,0,37,0.0,0,119,17,95.8,114,102.4,23,41.8,0,214,123,7.2,12.6,1.88
Mark Andrews,47436,TE,BLT,7,54,0,3,0,,0,,,0,0,,0,0,0,,45.2,0,0,12.5,1,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,11.1,0,69.4,14.3,1,7,10.7,3,14,2,55.4,82.4,3,39,0.8,1,121,25,94.2,114,82.5,36,66.7,2,335,92,3.7,13.4,2.94
Austin Hooper,10715,TE,ATL,7,53,0,2,0,-3.0,1,100.0,,0,0,0.0,0,0,0,84.5,42.6,0,9,4.3,1,23,2,87.0,20,83.3,2,3.8,0,8,14,7.0,4.0,0.4,7.9,0,90.9,50.0,1,2,0.0,0,12,0,89.5,75.2,1,19,0.0,0,130,20,90.0,117,116.1,22,41.5,2,201,51,2.6,10.1,1.72
Chris Godwin,11839,WR,TB,6,53,0,30,0,-2.7,1,100.0,,0,0,0.0,0,3,0,90.9,90.3,0,13,0.0,0,23,6,100.0,23,146.5,6,11.3,1,58,74,12.3,9.7,2.52,11.6,4,80.6,57.1,4,7,3.8,1,24,0,84.6,91.3,1,30,0.0,0,167,25,95.2,159,126.8,31,58.5,2,403,128,5.1,16.1,2.53
Mike Evans,8642,WR,TB,6,52,0,30,0,-0.8,0,75.0,0.0,0,1,0.0,0,1,0,88.7,59.5,0,5,0.0,0,22,3,100.0,22,116.7,4,7.7,1,8,10,3.3,2.7,0.36,11.8,0,83.3,66.7,2,3,0.0,0,2,0,45.6,69.6,0,21,0.0,0,53,5,94.3,50,148.6,6,11.5,1,61,1,0.2,12.2,1.22
Evan Engram,11778,TE,NYG,6,52,0,21,0,-4.5,0,75.0,,0,0,0.0,0,1,0,90.2,65.5,0,19,10.5,2,19,3,78.9,15,88.5,4,7.7,0,23,34,11.3,7.7,1.53,7.2,1,66.7,0.0,0,3,7.7,1,7,0,71.0,67.7,0,33,3.3,3,92,12,91.3,84,88.9,18,34.6,0,135,57,4.8,11.3,1.61
Austin Ekeler,12164,HB,LAC,7,51,0,27,0,-3.8,5,100.0,,0,0,0.0,0,5,1,92.0,98.5,0,55,0.0,0,17,11,100.0,17,148.1,11,21.6,1,135,177,16.1,12.3,7.94,-1.4,2,100.0,,0,0,0.0,0,2,1,91.4,95.4,0,18,0.0,0,19,7,100.0,19,136.0,7,13.7,1,50,60,8.6,7.1,2.63
Larry Fitzgerald,1724,WR,ARZ,7,51,0,1,0,-0.7,0,100.0,100.0,1,1,0.0,0,2,0,91.8,76.0,0,15,2.3,1,43,9,90.7,39,127.3,9,17.6,1,51,57,6.3,5.7,1.31,10.0,0,67.4,50.0,6,12,0.0,0,17,0,91.1,66.2,1,54,0.8,2,261,31,94.3,246,90.7,46,90.2,1,378,116,3.7,12.2,1.54
Darren Waller,9637,TE,OAK,6,50,0,23,0,-2.4,0,100.0,,0,0,0.0,0,1,0,90.6,90.1,0,30,17.6,3,17,5,82.4,14,107.5,5,10.0,0,49,61,12.2,9.8,3.5,7.9,0,92.9,100.0,1,1,0.0,0,8,0,88.9,85.0,0,18,2.0,1,51,13,96.1,49,127.1,14,28.0,1,123,38,2.9,9.5,2.51
Dede Westbrook,11865,WR,JAX,7,50,0,15,0,-2.8,2,100.0,,0,0,0.0,0,3,0,91.6,91.9,0,12,0.0,0,26,8,92.3,24,89.6,8,16.0,0,44,66,8.3,5.5,1.83,7.6,6,61.0,22.2,2,9,10.7,3,14,0,71.3,72.4,0,33,0.0,0,229,25,92.6,212,91.5,41,82.0,1,300,168,6.7,12.0,1.42
Amari Cooper,9437,WR,DAL,7,50,0,9,0,,0,,,0,0,,0,0,0,,43.5,0,0,0.0,0,15,0,93.3,14,0.0,0,0.0,0,0,0,,,0.0,15.9,0,75.0,,0,0,25.0,2,5,0,58.6,85.5,0,45,0.0,0,26,6,100.0,26,116.7,8,16.0,0,128,31,5.2,21.3,4.92
Odell Beckham Jr.,8647,WR,CLV,6,50,0,8,0,-1.0,0,83.3,,0,0,16.7,1,0,0,32.0,46.3,0,7,0.0,0,39,5,89.7,35,79.9,6,12.0,0,19,24,4.8,3.8,0.54,13.0,0,44.4,33.3,1,3,0.0,0,3,0,65.0,66.9,0,89,0.0,0,57,4,89.5,51,128.2,9,18.0,1,154,103,25.8,38.5,3.02
Will Fuller V,10655,WR,HST,7,49,0,13,0,-3.4,0,100.0,,0,0,0.0,0,1,0,90.6,82.9,0,11,0.0,0,13,5,100.0,13,83.3,5,10.2,0,20,37,7.4,4.0,1.54,13.7,2,57.1,50.0,1,2,27.3,3,2,0,55.7,69.7,1,12,1.4,1,70,8,91.4,64,34.5,14,28.6,0,49,28,3.5,6.1,0.77
Courtland Sutton,48164,WR,DEN,7,48,0,10,0,,0,,,0,0,,0,0,0,,44.3,0,0,0.0,0,14,0,85.7,12,0.0,0,0.0,0,0,0,,,0.0,12.3,2,70.0,50.0,1,2,0.0,0,3,0,90.7,90.2,0,70,0.0,0,47,7,95.7,45,145.8,10,20.8,1,138,68,9.7,19.7,3.07
