player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,ARZ,12,2,5.8,100.0,7.6,4.7,4.7,0,0,0,0.0,1,29.7,64.9,26.6,68.0,74.6,32.3,0,37,0.0,0,0,5,118.8,6,30,396,5,1,6,0,120,85,4.3,20.0
Mike Adams,1972,S,HST,2,1,-1.0,100.0,100.0,20.0,20.0,0,0,0,0.0,13,67.5,70.0,82.2,,61.4,79.9,0,8,0.0,0,0,0,129.2,2,42,42,1,1,2,1,11,13,0.3,5.5
Thomas Davis Sr.,2231,LB,LAC,12,8,4.5,71.7,95.1,8.1,5.8,0,0,2,3.8,27,53.6,60.2,22.4,73.4,67.7,52.0,0,27,18.4,9,1,3,91.7,38,330,347,16,32,53,1,300,212,1.0,7.9
Lorenzo Alexander,2476,ED,BUF,12,2,5.6,77.8,26.2,8.4,6.6,0,1,1,11.1,4,56.4,67.7,62.2,71.8,61.6,64.8,0,14,10.0,1,1,1,97.2,7,67,256,5,7,9,0,66,35,1.1,9.4
Johnathan Joseph,2969,CB,HST,10,3,11.7,63.6,99.5,8.2,5.2,2,2,10,15.2,13,63.6,63.0,85.5,75.9,49.2,36.5,0,34,16.3,8,9,3,94.9,42,368,370,9,38,66,2,471,126,1.4,11.2
Domata Peko Sr.,3068,DI,BLT,3,0,,,6.5,,,0,0,0,,3,61.7,43.7,4.5,49.9,52.1,23.3,0,,100.0,1,0,1,0.0,0,2,31,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,12,1,12.4,75.0,98.5,28.3,21.3,0,0,2,10.0,21,63.2,70.5,85.6,63.1,81.6,77.2,1,45,10.3,4,2,1,135.4,15,454,461,6,34,20,4,320,133,0.8,21.3
Tramon Williams,3558,CB,GB,12,4,9.9,62.2,97.6,15.3,9.5,0,0,4,10.8,12,81.0,75.0,19.1,55.7,50.9,69.9,2,61,4.3,1,2,3,88.3,23,370,379,5,18,37,2,346,168,1.0,15.0
Eric Weddle,3653,S,LA,12,7,7.9,76.9,99.4,21.6,16.6,1,1,3,11.5,26,73.1,74.7,87.1,68.2,72.3,79.8,0,18,6.4,3,2,1,132.9,20,459,462,8,37,26,3,176,135,0.4,8.8
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,12,1,,,0.5,,,0,0,0,,15,63.2,90.6,54.8,81.3,90.7,33.5,0,,40.0,2,0,5,0.0,0,2,398,6,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,12,2,9.6,59.6,94.6,11.8,7.0,1,1,5,9.6,3,66.5,66.6,85.5,69.9,56.1,62.4,0,31,9.1,3,4,3,85.7,31,400,423,8,28,52,2,263,91,0.7,8.5
Orlando Scandrick,4457,CB,PHI,3,0,7.5,50.0,91.8,25.5,12.8,0,0,0,0.0,24,64.3,91.7,78.2,99.9,73.8,56.4,0,15,0.0,0,0,0,61.5,2,56,61,4,3,4,0,17,4,0.3,8.5
Matthew Slater,4467,WR,NE,2,0,,,100.0,,,0,0,0,,19,60.3,60.3,64.6,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Wesley Woodyard,4583,LB,TEN,11,3,6.2,88.9,88.9,10.4,9.3,0,0,0,0.0,31,40.0,53.0,81.2,62.1,72.2,47.6,0,46,21.7,5,0,0,137.3,16,176,198,4,15,18,1,234,131,1.4,14.6
Cameron Wake,4907,ED,TEN,9,0,,,1.1,,,0,0,0,,31,60.2,83.5,86.4,77.8,65.3,44.6,0,,100.0,1,0,0,0.0,0,2,183,3,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,12,2,8.9,60.6,89.1,21.0,12.7,1,0,5,15.2,24,63.0,63.1,23.9,60.3,68.1,65.2,0,53,9.4,3,3,4,96.3,20,451,506,14,27,33,1,266,110,0.6,13.3
Clay Matthews,4949,ED,LA,9,1,6.2,83.3,20.2,8.6,7.2,0,0,0,0.0,26,35.6,62.0,86.6,65.7,64.1,46.3,0,17,33.3,2,0,1,97.9,5,49,243,7,3,6,0,45,19,1.0,9.0
Patrick Chung,4957,S,NE,9,2,7.0,76.0,89.5,11.5,8.7,1,1,2,8.0,19,62.1,60.4,82.7,51.1,58.0,55.1,0,21,15.8,3,2,1,95.1,19,239,267,5,14,25,0,178,91,0.8,9.4
Jason McCourty,5127,CB,NE,10,1,11.3,56.3,99.1,11.0,6.2,0,0,4,8.3,19,80.6,75.2,0.0,53.4,60.4,78.3,1,45,0.0,0,3,4,61.6,27,325,328,15,30,48,0,246,91,0.8,9.1
Clinton McDonald,5173,DI,ARZ,9,0,,,2.4,,,1,0,0,,1,58.3,45.7,35.5,56.3,45.9,51.4,0,,,0,0,1,0.0,0,2,82,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,12,0,,,0.5,,,0,0,0,,22,64.7,71.3,47.7,62.9,72.3,65.6,0,,0.0,0,0,2,0.0,0,1,187,4,3,0,0,0,0,0.0,
Michael Bennett,5273,DI,DAL,11,0,,,2.5,,,1,0,0,,9,62.3,66.2,4.6,63.3,76.9,28.9,0,,66.7,2,0,5,0.0,0,6,243,6,1,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,12,1,12.4,51.6,99.8,13.7,7.0,0,3,11,17.2,25,67.7,66.9,86.4,56.2,58.2,47.0,2,22,11.4,5,9,3,71.0,33,484,485,11,38,64,3,359,83,0.8,10.9
Brandon Graham,5538,ED,PHI,12,0,,,1.8,,,0,0,0,,24,72.8,88.7,68.6,77.7,77.5,38.4,0,,12.5,1,0,2,0.0,0,7,400,13,7,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,12,3,21.8,44.4,92.3,102.5,45.6,0,0,1,11.1,3,87.5,78.8,57.2,64.2,49.0,57.2,2,34,0.0,0,1,2,36.6,4,443,480,3,13,9,0,80,15,0.2,20.0
Jason Pierre-Paul,5540,ED,TB,6,0,,,1.9,,,0,0,0,,30,51.2,66.5,50.9,62.7,73.5,41.8,0,,33.3,1,0,2,0.0,0,5,257,4,2,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,11,4,7.9,77.4,99.3,15.9,12.3,0,0,4,12.9,10,73.2,77.3,90.5,71.8,77.4,52.2,1,54,18.2,6,4,1,116.9,24,408,411,5,23,31,2,314,157,0.8,13.1
Devin McCourty,5552,S,NE,12,2,5.9,57.1,96.5,34.1,19.5,0,0,2,9.5,19,89.7,81.8,56.8,53.1,58.4,59.5,5,26,13.0,3,2,1,43.5,12,447,463,4,18,21,1,88,68,0.2,7.3
Jerry Hughes,5556,ED,BUF,12,1,-3.0,0.0,3.3,,12.0,0,0,0,0.0,4,70.8,74.7,31.9,74.4,64.9,27.2,0,,28.6,2,0,5,39.6,0,12,367,5,4,1,0,0,0,0.0,
Patrick Robinson,5557,S,NO,6,1,5.0,75.0,69.1,5.7,4.3,0,0,0,0.0,20,56.4,52.5,79.0,57.8,45.1,48.8,0,16,16.7,1,0,0,84.4,6,38,55,1,4,8,0,38,22,1.1,6.3
Linval Joseph,5571,DI,MIN,10,1,,,1.2,,,0,0,0,,18,83.5,69.7,88.3,62.5,65.1,69.4,0,,0.0,0,0,0,0.0,0,3,253,5,2,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,10,2,1.3,100.0,10.3,8.3,8.3,0,0,0,0.0,7,69.2,82.7,78.0,70.6,79.8,78.4,0,8,0.0,0,0,1,97.2,3,30,291,8,5,3,0,22,18,0.9,7.3
Sean Lee,5580,LB,DAL,12,3,6.5,82.9,90.7,6.2,5.2,0,1,3,8.6,9,66.7,64.7,80.5,64.3,58.8,54.5,0,30,4.0,1,3,0,110.7,29,195,215,7,21,35,2,210,101,1.2,7.2
Morgan Burnett,5596,S,CLV,8,2,12.1,63.2,93.5,15.1,9.5,0,0,1,5.3,8,58.2,68.0,38.0,75.1,80.8,76.3,1,26,5.6,1,1,1,63.5,12,200,214,4,15,19,0,140,54,0.8,11.7
Corey Peters,5607,DI,ARZ,12,1,,,1.3,,,0,0,0,,1,52.6,65.4,52.3,61.2,70.7,50.9,0,,33.3,1,0,3,0.0,0,5,377,4,1,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,12,1,5.0,100.0,2.9,13.0,13.0,0,0,1,100.0,18,75.7,84.1,34.2,80.4,71.4,29.9,1,6,28.6,2,1,6,52.1,1,13,455,8,4,1,0,6,1,0.5,6.0
Geno Atkins,5643,DI,CIN,12,2,,,0.6,,,0,0,0,,7,59.0,80.0,75.3,77.1,72.0,60.5,0,,20.0,1,0,1,0.0,0,2,353,7,2,0,0,0,0,0.0,
Sherrick McManis,5667,CB,CHI,8,0,-0.3,100.0,95.7,7.3,7.3,0,1,1,33.3,6,93.2,93.8,72.9,59.4,60.0,80.0,0,4,0.0,0,1,0,79.2,3,22,23,1,3,3,0,9,10,0.4,3.0
Reshad Jones,5686,S,MIA,4,2,3.9,75.0,90.4,12.0,9.0,1,0,1,12.5,17,66.2,72.3,80.5,53.8,75.4,79.7,0,18,9.1,1,1,1,141.1,6,75,83,2,8,8,2,71,44,1.0,11.8
Kurt Coleman,5767,LB,BUF,3,0,,,100.0,,,0,0,0,,4,62.5,65.7,70.7,,61.2,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Darian Stewart,5820,S,TB,3,0,7.0,50.0,97.3,29.0,14.5,0,0,0,0.0,30,53.1,43.6,0.0,56.3,50.6,27.2,0,19,50.0,1,0,1,83.3,1,36,37,0,1,2,0,19,15,0.7,19.0
Tramaine Brock Sr.,5903,CB,ARZ,10,2,8.5,69.6,95.5,10.0,6.9,0,1,4,8.7,1,66.6,66.3,51.3,72.8,60.6,61.4,0,52,13.8,4,2,1,119.7,32,339,355,8,23,46,3,419,190,1.3,13.1
Anthony Levine,6013,S,BLT,11,0,6.2,100.0,80.3,10.3,10.3,0,0,0,0.0,3,49.5,46.4,83.1,76.8,24.7,25.9,0,26,12.5,1,0,0,114.4,9,102,127,3,7,9,0,103,47,1.1,11.4
Albert McClellan,6022,LB,NYJ,1,0,13.3,33.3,78.6,11.0,3.7,0,0,0,0.0,22,27.8,27.5,72.2,54.1,52.4,79.5,0,23,,0,0,0,61.8,1,11,14,0,0,3,0,23,18,2.1,23.0
Andrew Sendejo,6118,S,MIN,10,5,7.1,78.6,96.9,18.7,14.7,0,0,1,7.1,18,70.3,68.8,28.2,68.1,59.3,59.2,2,48,4.5,1,1,1,104.5,11,220,227,4,16,14,2,127,64,0.6,11.5
Von Miller,6154,ED,DEN,11,0,3.5,100.0,9.8,17.0,17.0,1,0,0,0.0,10,59.5,76.8,30.0,68.5,86.8,65.6,0,19,50.0,2,0,6,110.4,2,37,378,8,2,2,0,21,14,0.6,10.5
Patrick Peterson,6157,CB,ARZ,6,3,10.3,77.8,99.0,9.5,7.4,0,0,0,0.0,1,47.9,53.5,85.0,82.0,75.6,77.4,1,32,7.7,2,0,2,128.9,28,283,286,4,21,36,3,398,160,1.5,14.2
J.J. Watt,6163,ED,HST,8,0,,,0.3,,,0,0,0,,13,67.1,89.6,13.4,90.3,73.1,64.0,0,,50.0,3,0,5,0.0,0,1,323,6,3,0,0,0,0,0.0,
Robert Quinn,6166,ED,DAL,10,0,-2.0,0.0,0.7,,1.0,1,0,0,0.0,9,53.9,61.8,52.0,74.6,45.3,36.3,0,,0.0,0,0,3,39.6,0,2,283,10,2,2,0,0,0,0.0,
Ryan Kerrigan,6168,ED,WAS,11,0,5.7,100.0,12.9,7.0,7.0,1,0,0,0.0,32,39.1,62.0,66.6,72.5,55.0,29.7,0,15,66.7,2,0,2,154.9,6,43,333,5,1,6,1,70,39,1.7,11.7
Corey Liuget,6170,DI,BUF,7,0,,,1.5,,,1,0,0,,4,66.6,64.8,0.0,69.0,68.5,72.9,0,,0.0,0,0,3,0.0,0,1,65,2,1,0,0,0,0,0.0,
Prince Amukamara,6171,CB,CHI,12,0,12.4,63.0,99.8,13.9,8.8,2,1,6,11.1,6,69.8,68.3,19.0,60.0,66.9,79.4,0,75,2.6,1,4,5,105.0,34,516,517,7,38,54,2,494,170,1.0,14.5
Adrian Clayborn,6172,ED,ATL,12,1,,,2.1,,,0,0,0,,2,54.3,77.4,67.6,75.0,69.9,52.0,0,,20.0,1,0,1,0.0,0,5,240,6,3,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,12,1,0.5,0.0,2.2,,4.5,1,0,1,50.0,20,71.5,87.4,38.7,83.6,78.6,49.4,0,,83.3,5,0,5,39.6,0,11,491,14,0,2,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,6,0,10.0,50.0,99.4,13.3,6.7,0,1,4,16.7,3,68.3,69.9,84.2,83.4,62.4,75.2,1,22,7.1,1,1,1,62.5,12,168,169,5,13,24,1,128,44,0.8,10.7
Jabaal Sheard,6189,ED,IND,9,0,4.3,66.7,3.0,4.0,2.7,0,0,1,33.3,14,67.5,57.4,88.6,60.8,44.9,28.6,0,9,40.0,2,1,0,71.5,2,8,267,6,3,3,0,10,11,1.3,5.0
Brooks Reed,6194,ED,ARZ,8,0,13.5,50.0,16.7,8.0,4.0,0,0,0,0.0,1,51.5,53.2,80.0,57.4,53.8,38.9,0,7,0.0,0,0,0,58.3,1,8,48,2,2,2,0,7,2,0.9,7.0
Marcus Gilchrist,6202,S,JAX,1,0,,,94.1,,,0,0,0,,15,63.6,64.3,74.5,60.0,60.0,73.0,0,,0.0,0,0,0,0.0,0,16,17,0,1,0,0,0,0,0.0,
Justin Houston,6222,ED,IND,12,1,,,3.6,,,0,0,0,,14,72.6,85.3,79.9,79.8,66.3,64.9,0,,33.3,2,0,1,0.0,0,13,366,10,3,0,0,0,0,0.0,
Jurrell Casey,6229,DI,TEN,10,1,,,0.3,,,0,0,0,,31,64.1,72.0,57.5,63.9,74.9,71.8,0,,50.0,2,0,2,0.0,0,1,344,4,1,0,0,0,0,0.0,
Allen Bailey,6238,DI,ATL,12,0,,,1.4,,,0,0,0,,2,63.8,63.4,71.8,63.0,59.5,26.5,0,,100.0,1,0,1,0.0,0,3,216,1,0,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,12,8,5.0,71.3,91.0,7.7,5.5,0,1,7,8.8,29,59.5,63.0,84.6,58.0,66.5,84.0,1,36,3.6,2,7,1,102.6,57,467,513,15,45,80,5,490,304,1.1,8.6
Sam Acho,6255,ED,TB,4,0,,,4.0,,,0,0,0,,30,60.7,84.1,76.7,68.0,78.2,72.4,0,,,0,0,0,0.0,0,1,25,1,0,0,0,0,0,0.0,
Buster Skrine,6289,CB,CHI,12,2,7.2,63.1,95.3,8.6,5.4,1,0,3,4.6,6,67.5,67.9,85.3,75.8,56.3,39.1,0,50,13.5,5,3,1,89.5,41,382,401,9,30,65,2,383,145,1.1,9.3
Richard Sherman,6306,CB,SF,12,5,10.2,52.3,100.0,16.7,8.8,2,0,6,13.6,28,87.6,85.0,58.3,,70.4,77.3,3,25,3.0,1,5,8,43.2,23,414,414,8,27,44,1,194,61,0.5,8.4
Pernell McPhee,6317,ED,BLT,7,0,-1.5,100.0,4.9,4.0,4.0,0,0,0,0.0,3,46.0,64.5,0.0,64.6,80.3,69.3,0,6,0.0,0,0,4,79.2,2,9,184,4,3,2,0,5,8,0.6,2.5
Colin Jones,6342,S,CAR,4,0,,,100.0,,,0,0,0,,5,67.8,68.9,74.3,,61.7,69.9,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
