player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ted Karras,10855,C,NE,8,100.0,1,19,63.4,48.0,69.0,0,8,328,100.0,100.0,98.2,3,10,2,589,589,0,0,589,348,348,0,0,241,0
Joe Thuney,10712,G,NE,8,100.0,0,19,73.6,82.8,64.6,0,5,325,100.0,100.0,98.9,0,6,1,579,0,571,0,579,345,345,0,8,234,0
Germain Ifedi,10665,T,SEA,8,100.0,1,29,54.5,51.7,60.3,1,30,291,100.0,100.0,93.6,7,34,3,559,0,0,0,559,324,324,0,559,235,0
Nick Martin,10684,C,HST,8,100.0,1,13,65.6,74.0,61.0,1,3,325,100.0,100.0,99.1,3,5,1,555,555,0,0,555,349,349,0,0,206,0
Lane Johnson,7786,T,PHI,8,100.0,1,24,77.6,73.6,79.8,4,14,300,100.0,100.0,96.7,4,19,1,554,0,0,5,554,323,323,0,548,231,0
Rob Havenstein,9490,T,LA,8,100.0,0,26,51.2,51.7,54.5,4,22,332,100.0,100.0,94.9,8,30,4,553,0,0,0,553,358,358,0,553,195,0
Andrew Norwell,9126,G,JAX,8,100.0,1,15,64.8,72.5,61.1,2,10,314,100.0,100.0,97.8,3,13,1,553,0,553,0,553,339,339,0,0,214,0
Jawaan Taylor,41665,T,JAX,8,100.0,1,15,58.4,67.4,52.1,1,9,314,100.0,100.0,96.5,8,16,6,553,0,0,0,553,339,339,0,553,214,0
Jason Kelce,6343,C,PHI,8,100.0,0,24,74.2,70.6,72.3,1,13,299,100.0,100.0,97.7,0,14,0,553,553,0,0,553,322,322,0,0,231,0
Isaac Seumalo,10713,G,PHI,8,100.0,0,24,57.2,62.2,54.4,1,15,299,100.0,100.0,96.3,3,19,3,552,0,551,0,552,322,322,0,0,230,0
Brandon Linder,8728,C,JAX,8,100.0,1,15,66.4,76.1,63.0,0,7,314,100.0,100.0,98.9,9,7,0,552,552,0,0,552,339,339,0,0,213,0
Brian Allen,46104,C,LA,8,100.0,0,26,58.3,46.3,67.0,4,14,332,100.0,100.0,97.0,5,19,1,550,550,0,0,550,358,358,0,0,192,0
Andrew Whitworth,3000,T,LA,8,100.0,1,26,69.9,77.8,61.8,2,15,332,100.0,100.0,97.1,8,18,1,550,0,0,550,550,358,358,0,0,192,0
Jake Matthews,8641,T,ATL,8,100.0,0,2,68.6,79.2,47.3,2,10,371,100.0,100.0,97.3,2,16,4,547,0,1,546,547,403,403,0,0,144,0
Bobby Hart,9659,T,CIN,8,100.0,1,7,55.0,60.1,56.7,3,17,369,100.0,100.0,96.2,6,24,4,545,0,0,0,545,396,396,0,545,149,0
Trey Hopkins,9276,C,CIN,8,100.0,0,7,69.8,70.4,70.8,1,11,369,100.0,100.0,98.1,2,13,1,545,545,0,0,545,396,396,0,0,149,0
Alex Mack,4944,C,ATL,8,100.0,0,2,63.6,75.6,62.0,2,10,366,100.0,100.0,98.1,7,13,1,540,540,0,0,540,398,398,0,0,142,0
Larry Warford,7846,G,NO,8,100.0,2,20,72.4,68.3,71.2,4,15,311,100.0,100.0,96.3,3,21,2,540,0,0,0,540,332,332,540,0,208,0
Laremy Tunsil,10647,T,HST,8,100.0,0,13,76.1,89.9,71.9,0,8,319,100.0,100.0,98.1,10,10,2,540,0,0,540,540,343,343,0,0,197,0
Ryan Ramczyk,11787,T,NO,8,100.0,0,20,84.8,78.4,88.7,1,13,311,100.0,100.0,97.7,4,14,0,540,0,0,0,540,332,332,0,539,208,1
D.J. Humphries,9457,T,ARZ,8,100.0,1,1,63.8,71.8,56.4,1,14,336,100.0,100.0,97.5,8,16,1,539,0,1,536,539,356,356,0,0,183,2
Justin Pugh,7800,G,ARZ,8,100.0,0,1,66.5,85.9,52.4,2,6,336,100.0,100.0,98.5,0,9,1,539,0,538,0,539,356,356,1,0,183,0
J.R. Sweezy,7209,G,ARZ,8,100.0,0,1,69.4,79.2,59.6,1,9,336,100.0,100.0,98.5,4,10,0,539,0,0,0,539,356,356,538,1,183,0
A.Q. Shipley,5150,C,ARZ,8,100.0,0,1,59.5,79.6,49.3,0,4,336,100.0,100.0,99.4,2,4,0,539,539,0,0,539,356,356,0,0,183,0
Kevin Zeitler,7032,G,NYG,8,100.0,0,21,73.9,73.9,68.7,2,6,344,100.0,100.0,98.3,1,10,2,537,0,0,0,537,372,372,537,0,165,0
Will Hernandez,46180,G,NYG,8,100.0,0,21,63.0,76.4,50.9,2,14,344,100.0,100.0,97.7,3,16,0,537,0,537,0,537,372,372,0,0,165,0
Nate Solder,6169,T,NYG,8,100.0,1,21,64.8,64.4,56.8,3,22,344,100.0,100.0,94.3,5,32,7,537,0,0,537,537,372,372,0,0,165,0
