player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Thomas,10681,WR,NO,17,188,0,20,0,-2.3,0,100.0,,0,0,0.0,0,2,0,91.6,50.5,0,9,0.0,0,78,9,94.9,74,122.7,9,4.8,1,41,62,6.9,4.6,0.55,7.6,5,82.6,54.5,6,11,1.7,1,38,0,91.9,92.0,0,49,0.0,0,215,57,89.8,193,120.2,69,36.7,3,646,247,4.3,11.3,3.35
DeAndre Hopkins,7808,WR,HST,17,168,0,13,0,-3.6,5,100.0,,0,0,0.0,0,2,1,92.1,77.7,0,13,0.0,0,40,11,97.5,39,79.2,11,6.5,0,26,66,6.0,2.4,0.67,9.0,7,72.1,41.7,5,12,3.9,2,29,1,86.7,91.1,0,34,0.0,0,272,49,92.6,252,96.6,68,40.5,1,483,198,4.0,9.9,1.92
Allen Robinson II,8696,WR,CHI,16,153,0,6,0,-2.3,0,100.0,,0,0,0.0,0,1,0,91.4,48.2,0,9,0.0,0,84,8,96.4,81,84.4,8,5.2,0,34,52,6.5,4.3,0.42,10.0,2,74.6,62.5,10,16,0.0,0,32,0,90.4,85.6,2,49,0.7,2,277,47,93.5,259,109.2,63,41.2,4,560,161,3.4,11.9,2.16
Travis Kelce,7844,TE,KC,19,152,0,16,0,-2.8,1,88.9,,0,0,0.0,0,3,0,91.4,56.5,0,10,10.7,8,75,8,85.3,64,117.1,9,5.9,1,29,49,6.1,3.6,0.45,9.6,7,78.8,71.4,5,7,2.4,1,31,0,68.6,91.1,0,21,2.3,6,260,41,89.2,232,117.9,52,34.2,2,480,138,3.4,11.7,2.07
Julian Edelman,5156,WR,NE,17,152,0,19,0,-2.1,1,70.0,,0,0,22.2,2,2,0,40.5,48.4,0,14,0.0,0,66,7,97.0,64,72.9,10,6.6,0,19,33,4.7,2.7,0.3,8.8,6,68.6,66.7,10,15,11.4,9,35,2,45.9,70.8,0,44,0.0,0,457,70,93.7,428,103.3,102,67.1,4,759,243,3.5,10.8,1.77
Julio Jones,6158,WR,ATL,15,149,0,2,0,-0.3,1,90.0,0.0,0,1,0.0,0,2,0,91.8,61.6,0,54,0.0,0,44,9,88.6,39,130.4,10,6.7,1,73,81,9.0,8.1,1.87,11.0,1,66.7,37.5,3,8,8.3,2,14,0,90.3,90.5,1,48,0.0,0,135,22,94.1,127,81.6,33,22.1,0,290,76,3.5,13.2,2.28
Keenan Allen,7857,WR,LAC,16,147,0,27,0,-2.4,0,100.0,,0,0,0.0,0,1,0,91.4,56.9,0,10,0.0,0,50,7,94.0,47,82.1,7,4.8,0,26,43,6.1,3.7,0.55,9.0,3,76.1,50.0,6,12,5.3,3,32,0,90.2,84.2,2,45,0.6,2,337,54,91.4,308,102.3,71,48.3,3,587,178,3.3,10.9,1.91
Davante Adams,8688,WR,GB,14,146,0,12,0,-1.1,3,87.5,,0,0,4.5,1,9,0,90.2,81.1,0,14,0.0,0,73,21,97.3,71,103.0,24,16.4,1,129,155,7.4,6.1,1.82,7.0,2,80.0,0.0,0,2,5.3,2,21,0,61.6,87.3,0,32,0.0,0,145,36,92.4,134,127.1,45,30.8,4,333,161,4.5,9.3,2.49
Tyler Boyd,10689,WR,CIN,16,142,0,7,0,-3.0,3,100.0,,0,0,0.0,0,3,1,91.1,59.5,0,15,0.0,0,47,7,95.7,45,91.1,7,4.9,0,41,62,8.9,5.9,0.91,10.2,5,64.8,42.1,8,19,9.5,6,37,1,60.0,73.2,3,47,0.2,1,435,57,94.7,412,86.2,88,62.0,2,776,268,4.7,13.6,1.88
Christian McCaffrey,11763,HB,CAR,16,135,0,5,0,-3.9,0,86.7,,0,0,13.3,2,3,0,29.8,49.6,0,15,15.9,7,44,13,84.1,37,90.3,15,11.1,0,85,138,10.6,6.5,2.3,3.0,2,94.1,100.0,3,3,5.9,1,10,0,86.7,93.8,0,18,0.0,0,60,16,96.7,58,118.1,17,12.6,1,130,85,5.3,8.1,2.24
Cooper Kupp,11824,WR,LA,16,132,0,26,0,-2.6,0,100.0,,0,0,0.0,0,2,2,92.0,40.5,0,12,4.2,3,71,11,90.1,64,82.2,11,8.3,0,41,70,6.4,3.7,0.64,7.5,6,69.7,22.2,2,9,2.8,2,33,2,91.3,82.2,2,66,3.4,14,416,69,90.1,375,104.5,99,75.0,5,853,411,6.0,12.4,2.27
Zach Ertz,7816,TE,PHI,16,132,0,24,0,0.0,1,100.0,,0,0,0.0,0,0,0,78.7,38.1,0,10,6.3,4,63,1,92.1,58,108.3,1,0.8,0,10,10,10.0,10.0,0.17,9.2,2,64.0,41.7,5,12,5.9,2,21,0,77.9,72.5,0,32,0.7,2,272,32,91.2,248,85.5,50,37.9,0,361,109,3.4,11.3,1.46
Jarvis Landry,8698,WR,CLV,16,130,0,8,0,-1.6,3,83.3,0.0,0,1,0.0,0,2,0,92.1,58.7,1,34,0.0,0,88,10,92.0,81,59.0,12,9.2,0,78,95,9.5,7.8,0.96,10.1,12,59.0,36.8,7,19,9.8,5,27,0,75.3,78.6,4,65,0.0,0,387,46,91.7,355,70.2,78,60.0,1,675,317,6.9,14.7,1.9
D.J. Moore,48267,WR,CAR,15,130,0,5,0,-1.8,3,100.0,,0,0,0.0,0,4,0,92.0,81.8,0,18,0.0,0,42,10,95.2,40,96.3,10,7.7,0,71,89,8.9,7.1,1.78,7.4,0,65.2,50.0,1,2,16.7,3,8,0,80.3,85.9,2,14,1.1,1,94,15,96.8,91,57.0,23,17.7,1,123,54,3.6,8.2,1.35
Odell Beckham Jr.,8647,WR,CLV,16,130,0,8,0,-1.5,0,90.9,,0,0,9.1,1,0,0,60.6,42.2,0,7,0.0,0,85,10,91.8,78,81.1,11,8.5,0,38,53,5.3,3.8,0.49,13.7,0,57.7,50.0,2,4,6.3,1,9,0,62.8,63.9,0,89,0.0,0,147,15,91.8,135,120.7,26,20.0,2,280,131,8.7,18.7,2.07
