player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Thomas,10681,WR,NO,11,122,0,20,0,-2.0,0,100.0,,0,0,0.0,0,2,0,91.1,57.0,0,9,0.0,0,50,7,94.0,47,128.3,7,5.7,1,37,51,7.3,5.3,0.79,6.9,4,84.6,75.0,3,4,2.9,1,22,0,90.5,90.9,0,26,0.0,0,136,33,90.4,123,123.4,39,32.0,2,371,153,4.6,11.2,3.02
DeAndre Hopkins,7808,WR,HST,11,111,0,13,0,-3.8,2,100.0,,0,0,0.0,0,2,0,90.9,76.1,0,13,0.0,0,28,5,96.4,27,86.7,5,4.5,0,24,43,8.6,4.8,0.89,8.7,4,81.8,50.0,3,6,5.3,2,22,0,76.6,91.1,0,34,0.0,0,167,36,92.2,154,106.8,44,39.6,1,344,142,3.9,9.6,2.23
Julian Edelman,5156,WR,NE,11,109,0,19,0,-2.1,1,66.7,,0,0,25.0,2,2,0,33.2,51.9,0,14,0.0,0,48,6,97.9,47,70.1,9,8.3,0,21,33,5.5,3.5,0.45,8.1,5,68.1,60.0,6,10,16.1,9,21,1,33.7,69.5,0,29,0.0,0,310,47,95.5,296,102.0,69,63.3,3,475,170,3.6,10.1,1.6
Keenan Allen,7857,WR,LAC,11,105,0,27,0,-3.0,0,100.0,,0,0,0.0,0,0,0,90.6,53.9,0,5,0.0,0,33,4,90.9,30,81.3,4,3.8,0,14,26,6.5,3.5,0.47,9.2,2,72.9,20.0,1,5,7.9,3,19,0,74.5,79.4,2,27,0.0,0,244,35,91.4,223,89.6,48,45.7,2,348,87,2.5,9.9,1.56
Mike Evans,8642,WR,TB,11,102,0,30,0,-0.6,0,60.0,0.0,0,1,25.0,1,1,0,27.0,42.8,0,5,0.0,0,43,3,100.0,43,104.2,5,4.9,1,8,10,3.3,2.7,0.19,14.6,1,86.4,85.7,6,7,0.0,0,14,0,50.7,80.6,0,43,0.0,0,139,19,92.8,129,158.3,22,21.6,3,307,51,2.7,16.2,2.38
Cooper Kupp,11824,WR,LA,11,102,0,26,0,-2.6,0,100.0,,0,0,0.0,0,2,1,91.8,55.8,0,12,0.0,0,46,10,91.3,42,84.2,10,9.8,0,42,68,6.8,4.2,1.0,7.6,4,66.3,28.6,2,7,3.6,2,23,2,90.1,78.0,2,66,2.9,9,312,53,90.4,282,99.2,80,78.4,4,685,356,6.7,12.9,2.43
Tyler Boyd,10689,WR,CIN,11,99,0,7,0,-3.8,1,100.0,,0,0,0.0,0,1,1,90.6,46.9,0,15,0.0,0,39,5,97.4,38,81.7,5,5.1,0,18,37,7.4,3.6,0.47,10.4,2,64.4,35.7,5,14,9.5,4,23,1,52.6,63.4,2,47,0.3,1,328,38,94.2,309,83.3,59,59.6,1,510,170,4.5,13.4,1.65
D.J. Moore,48267,WR,CAR,11,98,0,5,0,-1.7,2,100.0,,0,0,0.0,0,2,0,91.4,75.2,0,18,0.0,0,30,7,93.3,28,98.2,7,7.1,0,53,65,9.3,7.6,1.89,7.5,0,68.8,50.0,1,2,15.4,2,5,0,77.0,84.9,2,13,1.4,1,73,11,95.9,70,41.4,16,16.3,0,83,31,2.8,7.5,1.19
Julio Jones,6158,WR,ATL,11,97,0,2,0,0.4,0,85.7,0.0,0,1,0.0,0,2,0,91.1,65.4,0,54,0.0,0,31,6,87.1,27,145.5,7,7.2,1,66,68,11.3,11.0,2.44,12.2,0,68.2,40.0,2,5,6.3,1,8,0,91.6,89.1,1,48,0.0,0,92,15,92.4,85,77.1,22,22.7,0,196,43,2.9,13.1,2.31
Allen Robinson II,8696,WR,CHI,11,95,0,6,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,46.1,0,4,0.0,0,53,3,98.1,52,79.2,3,3.2,0,9,15,5.0,3.0,0.17,10.0,2,75.0,54.5,6,11,0.0,0,20,0,89.4,83.7,2,49,1.1,2,180,30,93.3,168,99.5,40,42.1,2,375,115,3.8,12.5,2.23
Zach Ertz,7816,TE,PHI,11,95,0,24,0,,0,,,0,0,,0,0,0,,30.4,0,0,8.3,3,36,0,91.7,33,0.0,0,0.0,0,0,0,,,0.0,8.6,0,69.2,55.6,5,9,0.0,0,17,0,86.7,75.3,0,24,1.0,2,191,27,89.5,171,88.5,39,41.1,0,269,56,2.1,10.0,1.57
Chris Godwin,11839,WR,TB,11,94,0,30,0,-2.2,1,92.3,,0,0,0.0,0,3,0,92.1,87.9,0,13,0.0,0,50,12,100.0,50,119.9,13,13.8,1,86,112,9.3,7.2,1.72,11.8,8,74.1,68.8,11,16,2.4,1,33,0,90.8,91.1,5,71,0.0,0,323,40,93.2,301,108.2,54,57.4,5,684,253,6.3,17.1,2.27
Odell Beckham Jr.,8647,WR,CLV,11,93,0,8,0,-1.5,0,90.0,,0,0,10.0,1,0,0,56.2,43.8,0,7,0.0,0,69,9,91.3,63,80.4,10,10.8,0,33,47,5.2,3.7,0.52,12.7,0,55.6,50.0,2,4,0.0,0,6,0,63.8,65.4,0,89,0.0,0,97,10,90.7,88,137.0,18,19.4,2,223,117,11.7,22.3,2.53
Jarvis Landry,8698,WR,CLV,11,92,0,8,0,-1.8,1,75.0,0.0,0,1,0.0,0,1,0,91.1,52.6,1,29,0.0,0,70,6,91.4,64,52.1,8,8.7,0,52,64,10.7,8.7,0.81,9.8,8,58.8,22.2,2,9,11.8,4,19,0,71.6,80.2,3,65,0.0,0,276,30,90.6,250,72.2,51,55.4,1,478,232,7.7,15.9,1.91
John Brown,8726,WR,BUF,11,89,0,4,0,-2.5,2,100.0,,0,0,0.0,0,0,0,84.5,42.8,0,3,0.0,0,38,2,97.4,37,79.2,2,2.2,0,4,9,4.5,2.0,0.11,16.6,0,60.0,100.0,1,1,14.3,1,4,0,76.1,75.7,0,13,0.0,0,75,6,92.0,69,77.1,10,11.2,0,60,19,3.2,10.0,0.87
D.J. Chark Jr.,47702,WR,JAX,11,88,0,15,0,-1.8,3,100.0,,0,0,0.0,0,1,0,90.9,46.7,0,18,0.0,0,40,5,92.5,37,89.2,5,5.7,0,27,36,7.2,5.4,0.73,16.8,1,62.5,33.3,1,3,9.1,1,7,0,90.3,77.8,0,37,0.0,0,107,10,90.7,97,138.8,16,18.2,4,173,54,5.4,17.3,1.78
Travis Kelce,7844,TE,KC,11,86,0,16,0,-3.4,1,85.7,,0,0,0.0,0,3,0,90.9,66.8,0,10,12.8,6,47,6,83.0,39,119.3,7,8.1,1,22,41,6.8,3.7,0.56,9.7,7,72.7,60.0,3,5,0.0,0,19,0,74.1,90.0,0,21,3.8,6,159,24,87.4,139,100.3,33,38.4,0,298,89,3.7,12.4,2.14
Kenny Golladay,11851,WR,DET,11,79,0,11,0,2.0,0,100.0,,0,0,0.0,0,0,1,78.7,28.8,0,14,3.2,1,31,1,96.8,30,118.8,1,1.3,0,14,12,12.0,14.0,0.47,16.0,0,64.3,62.5,5,8,0.0,0,7,0,56.1,70.0,0,34,2.7,2,73,9,90.4,66,139.0,14,17.7,2,147,27,3.0,16.3,2.23
Christian McCaffrey,11763,HB,CAR,11,79,0,5,0,-4.1,0,87.5,,0,0,12.5,1,1,0,40.5,43.1,0,9,18.5,5,27,7,81.5,22,82.3,8,10.1,0,30,59,8.4,4.3,1.36,2.9,1,100.0,100.0,2,2,0.0,0,6,0,91.5,94.9,0,18,0.0,0,36,9,100.0,36,133.3,9,11.4,1,64,38,4.2,7.1,1.78
Darren Waller,9637,TE,OAK,11,78,0,23,0,-2.8,0,83.3,,0,0,0.0,0,1,0,90.6,75.9,0,30,11.5,3,26,5,88.5,23,100.7,6,7.7,0,49,61,12.2,9.8,2.13,8.4,2,66.7,20.0,1,5,11.1,2,9,0,63.4,75.6,0,32,1.0,1,100,16,96.0,96,101.4,24,30.8,1,172,64,4.0,10.8,1.79
