player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ted Karras,10855,C,NE,9,100.0,1,19,63.3,52.5,67.1,0,8,376,100.0,100.0,98.4,3,10,2,656,656,0,0,656,397,397,0,0,259,0
Joe Thuney,10712,G,NE,9,100.0,0,19,75.7,82.5,67.2,1,7,373,100.0,100.0,98.7,0,9,1,646,0,638,0,646,394,394,0,8,252,0
Lane Johnson,7786,T,PHI,9,100.0,1,24,83.1,74.9,89.3,4,16,345,100.0,100.0,96.8,5,21,1,638,0,0,6,638,371,371,0,631,267,0
Jason Kelce,6343,C,PHI,9,100.0,0,24,75.1,72.9,72.5,1,14,344,100.0,100.0,97.8,1,15,0,637,637,0,0,637,370,370,0,0,267,0
Isaac Seumalo,10713,G,PHI,9,100.0,0,24,59.7,63.6,56.8,2,15,344,100.0,100.0,96.1,3,22,5,636,0,635,0,636,370,370,0,0,266,0
Germain Ifedi,10665,T,SEA,9,100.0,1,29,54.9,52.7,59.4,2,32,338,100.0,100.0,94.1,7,37,3,633,0,0,0,633,376,376,0,633,257,0
Nick Martin,10684,C,HST,9,100.0,1,13,64.8,76.3,58.8,1,3,359,100.0,100.0,99.2,3,5,1,623,623,0,0,623,387,387,0,0,236,0
Andrew Norwell,9126,G,JAX,9,100.0,1,15,64.8,72.4,60.5,3,14,369,100.0,100.0,97.4,3,18,1,620,0,619,0,620,395,395,0,0,225,0
Jawaan Taylor,41665,T,JAX,9,100.0,1,15,60.0,68.3,52.7,1,12,368,100.0,100.0,96.6,8,19,6,619,0,0,0,619,394,394,0,619,225,0
Brandon Linder,8728,C,JAX,9,100.0,2,15,67.2,74.6,64.2,0,10,368,100.0,100.0,98.6,10,10,0,618,618,0,0,618,394,394,0,0,224,0
Brandon Brooks,7078,G,PHI,9,100.0,0,24,93.6,88.2,91.6,1,3,335,100.0,100.0,99.1,1,5,1,618,0,0,0,618,361,361,617,0,257,0
Kevin Zeitler,7032,G,NYG,9,100.0,1,21,71.7,71.5,68.6,2,9,394,100.0,100.0,97.8,2,14,3,608,0,0,0,608,424,424,608,0,184,0
Will Hernandez,46180,G,NYG,9,100.0,0,21,62.8,75.8,50.4,2,16,394,100.0,100.0,97.7,3,18,0,608,0,608,0,608,424,424,0,0,184,0
Nate Solder,6169,T,NYG,9,100.0,1,21,67.4,68.3,56.9,3,23,394,100.0,100.0,94.7,5,34,8,608,0,0,608,608,424,424,0,0,184,0
Jon Halapio,8814,C,NYG,9,100.0,1,21,55.4,53.9,54.0,7,8,394,100.0,100.0,97.6,2,17,2,608,608,0,0,608,424,424,0,0,184,0
Mike Remmers,7431,T,NYG,9,100.0,0,21,60.3,65.4,53.4,2,26,393,100.0,100.0,95.4,5,32,4,607,0,0,0,607,423,423,0,605,184,2
Justin Pugh,7800,G,ARZ,9,100.0,0,1,69.9,84.5,57.4,2,6,364,100.0,100.0,98.6,0,9,1,595,0,538,0,595,389,389,1,56,206,0
A.Q. Shipley,5150,C,ARZ,9,100.0,0,1,58.4,73.8,50.5,0,5,364,100.0,100.0,99.3,3,5,0,595,595,0,0,595,389,389,0,0,206,0
J.R. Sweezy,7209,G,ARZ,9,100.0,0,1,68.8,76.3,60.3,1,10,364,100.0,100.0,98.5,6,11,0,595,0,0,0,595,389,389,594,1,206,0
D.J. Humphries,9457,T,ARZ,9,100.0,1,1,60.9,67.4,56.6,1,17,363,100.0,100.0,97.2,10,19,1,593,0,1,590,593,388,388,0,0,205,2
Garrett Bradbury,46013,C,MIN,9,100.0,1,18,59.8,43.9,62.1,1,15,278,100.0,100.0,96.8,7,17,1,592,592,0,0,592,299,299,0,0,293,0
