player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,12,0,0,1,68.0,3,21,346,92.4,9.2,32,5,5.5,7,396,366,31,0,71.8,3,14,151,95.9,13.2,20,8.3,4,170,163,21
Thomas Davis Sr.,2231,LB,LAC,12,0,0,27,73.4,0,1,16,4.9,31.3,5,3,15.6,2,347,17,3,0,70.4,0,0,7,6.1,28.6,2,14.3,1,132,8,1
Lorenzo Alexander,2476,ED,BUF,12,4,0,4,71.8,5,19,183,73.8,14.2,26,1,8.2,3,256,189,27,3,72.2,4,17,120,88.6,18.3,22,10.4,2,140,124,23
Johnathan Joseph,2969,CB,HST,10,0,2,13,75.9,0,0,2,0.5,50.0,1,3,0.0,0,370,2,0,0,60.0,0,0,1,0.5,100.0,1,0.0,0,198,1,0
Domata Peko Sr.,3068,DI,BLT,3,0,0,3,49.9,0,2,27,93.5,7.4,2,1,3.7,0,31,29,2,0,51.3,0,2,12,93.3,16.7,2,8.3,0,15,14,2
Antoine Bethea,3152,S,NYG,12,0,0,21,63.1,0,0,7,1.5,14.3,1,1,0.0,0,461,7,0,0,58.5,0,0,1,0.6,0.0,0,0.0,0,179,1,0
Tramon Williams,3558,CB,GB,12,0,0,12,55.7,1,1,8,2.4,0.0,0,3,12.5,0,379,9,2,0,53.2,0,1,2,1.1,0.0,0,25.0,0,187,2,1
Eric Weddle,3653,S,LA,12,0,1,26,68.2,0,1,3,0.6,0.0,0,1,16.7,0,462,3,1,0,,0,0,0,0.0,,0,,0,204,0,0
Brandon Mebane,3701,DI,LAC,9,0,0,27,51.9,1,4,119,100.0,5.0,6,0,2.9,1,134,134,6,0,58.8,1,2,33,100.0,12.1,4,7.6,1,42,42,4
Calais Campbell,4364,DI,JAX,12,1,0,15,81.3,15,37,366,99.5,18.9,69,5,8.7,6,398,396,58,0,78.6,9,22,168,100.0,25.0,42,11.6,4,186,186,35
Brandon Carr,4454,CB,BLT,12,0,1,3,69.9,5,2,23,5.4,17.4,4,3,19.6,1,423,23,8,0,67.0,3,2,13,6.7,23.1,3,19.2,0,193,13,5
Orlando Scandrick,4457,CB,PHI,3,0,0,24,99.9,0,1,5,8.2,40.0,2,0,50.0,2,61,5,3,0,99.9,0,0,2,6.5,100.0,2,100.0,2,31,2,2
Wesley Woodyard,4583,LB,TEN,11,0,0,31,62.1,1,2,21,11.1,4.8,1,0,11.9,1,198,22,4,0,62.8,0,1,12,15.7,0.0,0,12.5,1,83,13,2
Cameron Wake,4907,ED,TEN,9,1,0,31,77.8,8,20,174,98.9,21.8,38,0,9.8,3,183,181,31,0,84.6,8,14,101,99.1,29.7,30,12.9,2,107,106,24
Malcolm Jenkins,4937,S,PHI,12,0,1,24,60.3,4,5,54,10.9,11.1,6,4,15.7,4,506,55,13,0,65.7,3,0,15,7.1,6.7,1,23.3,2,212,15,5
Clay Matthews,4949,ED,LA,9,1,0,26,65.7,4,16,186,79.8,15.6,29,1,9.7,8,243,194,28,0,64.9,2,11,93,91.6,20.4,19,13.4,6,107,98,19
Patrick Chung,4957,S,NE,9,0,1,19,51.1,0,2,26,10.5,3.8,1,1,3.8,0,267,28,2,0,56.7,0,2,8,7.1,12.5,1,12.5,0,127,9,2
Jason McCourty,5127,CB,NE,10,0,0,19,53.4,0,0,3,0.9,0.0,0,4,0.0,0,328,3,0,0,53.4,0,0,3,1.8,0.0,0,0.0,0,167,3,0
Clinton McDonald,5173,DI,ARZ,9,0,1,1,56.3,0,4,76,97.6,6.6,5,1,2.6,0,82,80,4,0,64.8,0,4,34,100.0,14.7,5,5.9,0,36,36,4
Steve McLendon,5232,DI,NYJ,12,0,0,22,62.9,3,8,168,99.5,8.9,15,2,5.1,3,187,186,14,0,63.2,2,6,72,100.0,13.9,10,6.9,1,77,77,9
Michael Bennett,5273,DI,DAL,11,0,1,9,63.3,6,14,218,97.5,14.2,31,5,7.3,6,243,237,26,0,61.1,2,10,125,98.5,16.0,20,8.0,4,135,133,16
Ndamukong Suh,5527,DI,TB,12,0,0,30,60.8,7,19,424,100.0,9.9,42,4,3.5,2,457,457,28,0,64.3,4,14,214,100.0,14.0,30,5.1,2,230,230,20
Gerald McCoy,5528,DI,CAR,12,2,0,5,71.4,7,22,302,100.0,15.6,47,5,7.1,7,333,333,36,2,76.6,5,20,158,100.0,22.8,36,12.3,7,176,176,32
Joe Haden,5532,CB,PIT,12,0,0,25,56.2,0,0,1,0.2,0.0,0,3,0.0,0,485,1,0,0,56.2,0,0,1,0.4,0.0,0,0.0,0,233,1,0
Tyson Alualu,5535,DI,PIT,12,1,1,25,68.8,1,11,145,100.0,11.7,17,1,4.8,1,157,157,13,0,76.9,1,8,58,100.0,19.0,11,9.5,1,65,65,10
Brandon Graham,5538,ED,PHI,12,0,0,24,77.7,10,39,368,98.3,17.7,65,2,8.8,8,400,393,57,0,80.1,6,21,155,98.3,25.2,39,13.2,7,174,171,34
Earl Thomas III,5539,S,BLT,12,0,0,3,64.2,3,5,35,7.7,11.4,4,2,14.3,1,480,37,9,0,66.5,3,2,14,7.8,21.4,3,25.0,1,205,16,6
Jason Pierre-Paul,5540,ED,TB,6,1,0,30,62.7,7,16,235,98.1,12.3,29,2,6.6,4,257,252,27,1,75.4,7,16,124,99.3,22.6,28,11.7,3,136,135,26
Kareem Jackson,5545,S,DEN,11,0,0,10,71.8,0,1,3,0.7,33.3,1,1,16.7,0,411,3,1,0,,0,0,0,0.0,,0,,0,174,0,0
Devin McCourty,5552,S,NE,12,0,0,19,53.1,0,2,15,3.5,6.7,1,1,6.7,0,463,16,2,0,50.6,0,1,7,3.5,14.3,1,7.1,0,231,8,1
Jerry Hughes,5556,ED,BUF,12,1,0,4,74.4,5,34,335,96.7,16.4,55,5,6.7,3,367,355,42,0,79.7,1,30,157,97.1,25.5,40,11.1,2,171,166,33
Patrick Robinson,5557,S,NO,6,0,0,20,57.8,1,1,15,30.9,0.0,0,0,6.7,0,55,17,2,0,58.4,1,1,14,51.6,0.0,0,7.1,0,31,16,2
Linval Joseph,5571,DI,MIN,10,0,0,18,62.5,2,7,234,98.8,7.3,17,0,3.2,3,253,250,12,0,69.3,2,4,69,100.0,14.5,10,5.8,1,79,79,7
Carlos Dunlap,5579,ED,CIN,10,1,0,7,70.6,8,18,254,89.7,15.7,40,1,7.5,6,291,261,32,0,72.3,6,10,121,94.7,21.5,26,9.9,4,131,124,20
Sean Lee,5580,LB,DAL,12,0,0,9,64.3,0,3,17,9.3,17.6,3,0,8.8,0,215,20,3,0,62.4,0,1,5,8.7,20.0,1,10.0,0,69,6,1
Morgan Burnett,5596,S,CLV,8,0,0,8,75.1,0,6,13,6.5,7.7,1,1,38.5,2,214,14,8,0,58.3,0,1,1,1.2,0.0,0,50.0,0,83,1,1
Corey Peters,5607,DI,ARZ,12,0,0,1,61.2,2,15,349,98.7,8.0,28,3,3.3,3,377,372,20,0,69.3,2,11,128,100.0,14.8,19,7.4,3,141,141,16
Everson Griffen,5624,ED,MIN,12,0,0,18,80.4,12,39,417,97.1,17.3,72,6,8.0,8,455,442,59,0,88.1,6,27,172,98.9,26.7,46,12.5,5,188,186,38
Geno Atkins,5643,DI,CIN,12,0,0,7,77.1,5,34,338,99.4,14.5,49,1,7.2,5,353,351,44,0,81.4,4,19,147,100.0,21.1,31,11.2,5,153,153,28
Al Woods,5646,DI,SEA,12,0,0,29,55.7,0,7,212,100.0,4.7,10,2,2.1,1,226,226,8,0,62.5,0,4,67,100.0,7.5,5,3.0,0,71,71,4
Sherrick McManis,5667,CB,CHI,8,0,0,6,59.4,0,0,1,4.3,0.0,0,0,0.0,0,23,1,0,0,59.4,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Reshad Jones,5686,S,MIA,4,0,1,17,53.8,0,1,8,9.6,12.5,1,1,6.3,0,83,8,1,0,56.3,0,0,2,8.0,0.0,0,0.0,0,25,2,0
Kyle Love,5806,DI,CAR,11,1,1,5,63.1,2,13,166,100.0,10.2,17,1,4.5,0,180,180,15,0,65.6,2,10,72,100.0,16.7,12,8.3,0,79,79,12
Darian Stewart,5820,S,TB,3,0,0,30,56.3,0,0,1,2.7,0.0,0,1,0.0,0,37,1,0,0,56.3,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Tramaine Brock Sr.,5903,CB,ARZ,10,1,0,1,72.8,2,2,16,4.5,12.5,2,1,12.5,0,355,16,4,0,60.7,1,2,5,3.2,20.0,1,30.0,0,155,5,3
Anthony Levine,6013,S,BLT,11,0,0,3,76.8,2,3,24,19.7,29.2,7,0,10.4,0,127,25,5,0,74.2,2,2,14,18.5,35.7,5,14.3,0,81,15,4
Albert McClellan,6022,LB,NYJ,1,0,0,22,54.1,0,0,2,21.4,0.0,0,0,0.0,0,14,3,0,0,,0,0,0,0.0,,0,,0,7,0,0
Andrew Sendejo,6118,S,MIN,10,0,0,18,68.1,1,0,7,3.1,0.0,0,1,21.4,1,227,7,2,0,70.6,1,0,5,4.2,0.0,0,30.0,1,118,5,2
Von Miller,6154,ED,DEN,11,0,1,10,68.5,5,42,319,90.2,18.2,58,6,9.6,7,378,341,54,0,71.4,3,27,143,93.5,23.8,34,12.6,3,169,158,33
Marcell Dareus,6155,DI,JAX,6,1,0,15,53.0,0,3,108,100.0,5.6,6,0,2.3,1,113,113,4,0,50.3,0,1,39,100.0,5.1,2,1.3,0,40,40,1
Patrick Peterson,6157,CB,ARZ,6,0,0,1,82.0,0,0,3,1.0,0.0,0,2,33.3,1,286,3,1,0,86.5,0,0,2,1.7,0.0,0,50.0,1,119,2,1
J.J. Watt,6163,ED,HST,8,3,0,13,90.3,16,31,296,99.7,25.3,75,5,9.6,5,323,322,52,0,91.1,11,21,133,100.0,35.3,47,14.3,3,151,151,35
Robert Quinn,6166,ED,DAL,10,2,1,9,74.6,9,20,259,99.3,15.1,39,3,9.1,9,283,281,38,0,69.8,4,8,123,99.3,15.4,19,9.8,6,136,135,18
Ryan Kerrigan,6168,ED,WAS,11,1,1,32,72.5,7,21,268,87.1,11.9,32,2,7.5,6,333,290,34,0,65.6,1,11,109,92.9,15.6,17,9.2,4,127,118,16
Corey Liuget,6170,DI,BUF,7,0,1,4,69.0,1,1,55,98.5,7.3,4,3,3.6,1,65,64,3,0,78.9,1,0,21,100.0,14.3,3,7.1,1,24,24,2
Prince Amukamara,6171,CB,CHI,12,0,2,6,60.0,0,0,1,0.2,0.0,0,5,0.0,0,517,1,0,0,,0,0,0,0.0,,0,,0,222,0,0
Adrian Clayborn,6172,ED,ATL,12,0,0,2,75.0,5,29,222,97.9,21.2,47,1,9.5,4,240,235,38,0,78.7,2,20,94,97.1,31.9,30,16.0,4,105,102,26
Cameron Jordan,6176,ED,NO,12,1,1,20,83.6,7,50,439,97.8,18.0,79,5,9.7,14,491,480,71,1,90.6,5,28,191,98.1,25.1,48,13.9,10,214,210,43
Jimmy Smith,6179,CB,BLT,6,0,0,3,83.4,0,0,1,0.6,0.0,0,1,100.0,1,169,1,1,0,,0,0,0,0.0,,0,,0,81,0,0
Cameron Heyward,6183,DI,PIT,12,3,0,25,84.9,11,29,372,100.0,16.1,60,0,7.5,8,397,397,48,1,86.1,8,22,191,100.0,20.4,39,11.5,7,207,207,37
Jabaal Sheard,6189,ED,IND,9,0,0,14,60.8,3,20,244,97.0,12.7,31,0,6.4,4,267,259,27,0,64.4,2,14,116,97.7,18.1,21,9.5,3,128,125,19
Brooks Reed,6194,ED,ARZ,8,0,0,1,57.4,0,2,37,83.3,8.1,3,0,5.4,1,48,40,3,0,65.6,0,0,15,84.2,20.0,3,6.7,1,19,16,1
Marcus Gilchrist,6202,S,JAX,1,0,0,15,60.0,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Terrell McClain,6217,DI,OAK,5,0,0,23,68.2,0,2,28,100.0,7.1,2,0,3.6,0,32,32,2,0,70.7,0,2,7,100.0,14.3,1,14.3,0,8,8,2
Justin Houston,6222,ED,IND,12,0,0,14,79.8,7,31,332,96.4,18.1,60,1,8.1,8,366,353,46,0,85.8,5,24,157,97.2,27.4,43,12.4,5,176,171,34
Jurrell Casey,6229,DI,TEN,10,0,0,31,63.9,4,17,323,99.7,10.5,34,2,4.2,3,344,343,24,0,56.6,3,11,156,100.0,10.9,17,5.1,1,165,165,15
Allen Bailey,6238,DI,ATL,12,0,0,2,63.0,1,10,200,98.6,10.0,20,1,3.3,1,216,213,12,0,65.4,0,5,51,100.0,17.6,9,6.9,1,58,58,6
K.J. Wright,6251,LB,SEA,12,0,0,29,58.0,1,6,42,9.0,11.9,5,1,8.3,0,513,46,7,0,74.0,0,4,16,7.9,18.8,3,12.5,0,227,18,4
Sam Acho,6255,ED,TB,4,0,0,30,68.0,0,1,23,96.0,13.0,3,0,6.5,1,25,24,2,0,78.2,0,1,13,100.0,23.1,3,11.5,1,13,13,2
Buster Skrine,6289,CB,CHI,12,0,1,6,75.8,1,2,18,4.7,11.1,2,1,8.3,0,401,19,3,0,89.8,1,1,9,5.0,22.2,2,11.1,0,199,10,2
Pernell McPhee,6317,ED,BLT,7,1,0,3,64.6,3,8,163,95.1,13.5,22,4,5.2,3,184,175,14,0,73.4,3,4,67,98.7,25.4,17,9.7,3,76,75,10
Lawrence Guy,6385,DI,NE,12,0,0,19,60.9,1,11,170,100.0,9.4,16,0,4.1,1,185,185,13,0,65.9,0,5,62,100.0,14.5,9,5.6,1,67,67,6
Josh Bynes,6503,LB,BLT,8,0,0,3,44.0,0,2,24,19.6,4.2,1,1,4.2,0,143,28,2,0,48.9,0,0,7,17.8,0.0,0,0.0,0,45,8,0
Mario Addison,6558,ED,CAR,11,0,1,5,70.0,5,24,314,94.2,15.9,50,4,8.1,11,361,340,40,0,72.0,2,15,157,98.9,19.1,30,10.5,8,174,172,25
Craig Robertson,7003,ED,NO,2,0,0,20,66.1,1,0,15,25.9,13.3,2,0,10.0,1,58,15,2,0,64.9,1,0,10,27.0,10.0,1,15.0,1,37,10,2
Mark Barron,7013,LB,PIT,11,0,1,25,61.7,0,5,42,11.1,9.5,4,4,13.1,3,386,43,8,0,60.9,0,3,22,12.1,9.1,2,15.9,2,190,23,5
Luke Kuechly,7015,LB,CAR,12,0,0,5,49.6,0,0,17,3.5,5.9,1,1,0.0,0,539,19,0,0,56.5,0,0,6,3.0,16.7,1,0.0,0,266,8,0
Dontari Poe,7017,DI,CAR,11,0,0,5,63.6,2,11,214,100.0,8.4,18,1,4.9,4,237,237,17,0,68.2,2,7,98,100.0,14.3,14,8.7,4,111,111,13
Fletcher Cox,7018,DI,PHI,12,0,0,24,90.7,8,35,361,98.7,15.8,57,0,7.1,4,392,387,47,0,90.4,4,25,154,98.8,22.1,34,11.4,3,172,170,32
Michael Brockers,7020,DI,LA,12,1,0,26,57.3,7,20,333,100.0,9.0,30,2,5.3,4,354,354,31,1,63.7,4,13,145,100.0,13.8,20,8.6,4,154,154,21
Bruce Irvin,7021,ED,CAR,9,0,1,5,65.0,6,14,228,90.0,14.5,33,1,7.0,6,279,251,26,0,72.8,3,12,128,96.0,20.3,26,10.5,6,150,144,21
Dre Kirkpatrick,7023,CB,CIN,6,0,0,7,83.9,0,0,1,0.6,0.0,0,2,100.0,1,172,1,1,0,,0,0,0,0.0,,0,,0,59,0,0
Melvin Ingram III,7024,ED,LAC,9,2,1,27,73.8,3,30,250,92.0,18.8,47,4,9.0,6,289,266,39,0,72.4,2,15,100,95.6,23.0,23,12.5,4,114,109,21
Chandler Jones,7027,ED,ARZ,12,2,0,1,89.4,4,41,433,89.5,16.9,73,6,8.2,13,516,462,58,0,90.0,3,20,183,91.7,21.3,39,10.1,7,216,198,30
Dont'a Hightower,7030,LB,NE,11,0,0,19,67.6,5,14,168,56.7,14.9,25,1,8.6,5,319,181,24,0,70.7,4,11,98,70.9,18.4,18,11.7,4,151,107,19
Whitney Mercilus,7031,ED,HST,12,0,1,13,57.6,4,26,441,93.3,10.7,47,1,4.8,6,510,476,36,0,62.7,3,19,224,96.5,14.3,32,6.7,4,256,247,26
Derek Wolfe,7040,DI,DEN,12,1,0,10,67.7,6,9,271,99.7,8.9,24,4,5.4,7,289,288,22,1,76.0,5,8,125,99.3,13.6,17,10.0,6,138,137,19
Jackrabbit Jenkins,7043,CB,NYG,12,0,0,21,60.0,0,1,1,0.2,0.0,0,6,50.0,0,457,1,1,0,,0,0,0,0.0,,0,,0,179,0,0
Mychal Kendricks,7049,ED,SEA,12,2,0,29,76.0,0,13,74,24.2,16.2,12,3,12.8,3,339,82,16,0,73.1,0,2,22,24.5,22.7,5,13.6,2,106,26,4
Bobby Wagner,7050,LB,SEA,12,1,1,29,81.8,2,9,72,13.4,18.1,13,2,10.4,2,554,74,13,0,70.0,1,6,37,15.6,18.9,7,9.5,0,244,38,7
Tavon Wilson,7051,S,DET,12,0,2,11,61.2,1,0,16,5.0,12.5,2,3,9.4,1,337,17,2,0,59.5,0,0,6,4.6,0.0,0,0.0,0,151,7,0
Zach Brown,7055,LB,PHI,6,0,0,24,55.7,1,3,16,10.5,6.3,1,2,12.5,0,153,16,4,0,55.1,0,0,2,5.6,0.0,0,0.0,0,36,2,0
Lavonte David,7060,LB,TB,12,0,0,30,53.7,4,8,68,13.4,16.2,11,1,10.3,1,584,78,13,0,54.9,1,5,36,13.8,16.7,6,11.1,1,289,40,7
Vinny Curry,7061,ED,PHI,12,0,1,24,79.4,6,20,153,98.8,19.6,30,1,9.8,2,166,164,28,0,84.5,4,12,62,98.6,29.0,18,12.9,0,70,69,16
Trumaine Johnson,7067,CB,NYJ,7,0,0,22,56.3,0,0,2,1.0,0.0,0,4,0.0,0,197,2,0,0,56.3,0,0,2,2.0,0.0,0,0.0,0,99,2,0
Olivier Vernon,7074,ED,CLV,9,0,0,8,76.7,7,24,226,93.4,16.8,38,0,8.2,3,257,240,34,0,68.7,3,12,80,94.4,20.0,16,10.6,1,90,85,16
Demario Davis,7079,LB,NO,12,1,1,20,74.6,3,16,123,24.5,16.3,20,4,9.3,2,531,130,21,0,77.4,2,13,70,32.2,21.4,15,12.1,1,233,75,16
Tyrone Crawford,7083,DI,DAL,4,0,0,9,58.8,1,1,58,98.5,8.6,5,0,3.4,1,65,64,3,0,69.0,1,1,26,100.0,19.2,5,7.7,1,28,28,3
Akiem Hicks,7090,DI,CHI,4,0,0,6,64.3,2,5,98,98.2,9.2,9,0,4.6,1,111,109,8,0,71.1,1,5,43,97.9,16.3,7,9.3,1,48,47,7
Nigel Bradham,7105,LB,PHI,8,0,0,24,55.3,0,4,41,13.0,7.3,3,0,4.9,0,331,43,4,0,58.5,0,4,21,16.1,9.5,2,9.5,0,143,23,4
Kyle Wilber,7113,LB,OAK,4,1,0,23,55.3,0,2,12,62.5,8.3,1,1,8.3,0,24,15,2,1,60.0,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Mike Daniels,7132,DI,DET,7,0,0,11,61.3,1,7,87,100.0,11.5,10,0,5.7,1,92,92,9,0,60.7,1,2,47,100.0,10.6,5,5.3,1,50,50,4
Tahir Whitehead,7135,LB,OAK,12,0,1,23,55.8,1,6,29,7.2,17.2,5,2,12.1,0,459,33,7,0,56.2,0,1,8,4.5,12.5,1,6.3,0,200,9,1
Najee Goode,7137,LB,JAX,7,0,0,15,68.1,0,3,9,5.5,22.2,2,0,27.8,1,164,9,4,0,71.0,0,3,6,8.1,33.3,2,41.7,1,74,6,4
Jack Crawford,7151,DI,ATL,12,1,0,2,54.7,3,8,172,95.4,9.3,16,2,3.2,0,195,186,11,0,58.8,3,3,55,100.0,16.4,9,5.5,0,62,62,6
Danny Trevathan,7177,LB,CHI,9,0,0,6,77.3,3,6,37,12.3,16.2,6,1,14.9,1,350,43,10,0,61.0,1,1,18,16.4,5.6,1,11.1,1,140,23,3
