player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Michael Thomas,10681,WR,NO,9,101,0,20,0,-1.8,0,100.0,,0,0,0.0,0,2,0,90.9,60.1,0,9,0.0,0,40,6,95.0,38,126.4,6,5.9,1,29,40,6.7,4.8,0.76,7.3,4,87.5,75.0,3,4,0.0,0,19,0,89.6,90.7,0,26,0.0,0,110,28,90.0,99,118.4,32,31.7,1,317,124,4.4,11.3,3.2
Keenan Allen,7857,WR,LAC,10,93,0,27,0,-3.0,0,100.0,,0,0,0.0,0,0,0,90.6,57.0,0,5,0.0,0,27,4,88.9,24,81.3,4,4.3,0,14,26,6.5,3.5,0.58,10.0,2,68.3,20.0,1,5,9.7,3,17,0,68.1,80.1,2,27,0.0,0,216,28,91.2,197,78.0,41,44.1,1,307,80,2.9,11.0,1.56
DeAndre Hopkins,7808,WR,HST,9,90,0,13,0,-3.7,1,100.0,,0,0,0.0,0,2,0,90.2,81.9,0,13,0.0,0,22,3,95.5,21,97.2,3,3.3,0,22,33,11.0,7.3,1.05,7.3,4,86.5,60.0,3,5,5.9,2,18,0,75.8,90.3,0,34,0.0,0,136,32,91.9,125,110.5,37,41.1,1,309,131,4.1,9.7,2.47
Cooper Kupp,11824,WR,LA,9,88,0,26,0,-2.6,0,100.0,,0,0,0.0,0,2,0,91.1,70.9,0,12,0.0,0,36,7,88.9,32,86.3,7,8.0,0,33,51,7.3,4.7,1.03,7.5,4,66.2,28.6,2,7,2.2,1,22,0,90.0,85.1,1,66,3.3,9,269,45,89.6,241,107.5,68,77.3,4,600,321,7.1,13.3,2.49
Julian Edelman,5156,WR,NE,9,88,0,19,0,-2.0,1,75.0,,0,0,25.0,2,2,0,33.2,55.1,0,14,0.0,0,38,6,97.4,37,77.1,8,9.1,0,21,33,5.5,3.5,0.57,7.5,5,73.2,66.7,4,6,12.8,6,17,1,47.8,68.7,0,29,0.0,0,252,41,95.2,240,111.2,56,63.6,3,406,159,3.9,9.9,1.69
Tyler Boyd,10689,WR,CIN,9,87,0,7,0,-3.8,1,100.0,,0,0,0.0,0,1,1,90.2,46.7,0,15,0.0,0,34,4,97.1,33,85.4,4,4.6,0,18,33,8.3,4.5,0.55,9.8,2,65.4,40.0,4,10,10.5,4,21,0,52.5,63.6,2,47,0.4,1,277,34,93.9,260,80.9,52,59.8,1,424,154,4.5,12.5,1.63
Mike Evans,8642,WR,TB,9,86,0,30,0,-0.8,0,75.0,0.0,0,1,0.0,0,1,0,88.7,53.1,0,5,0.0,0,35,3,100.0,35,116.7,4,4.7,1,8,10,3.3,2.7,0.23,14.7,0,89.5,83.3,5,6,0.0,0,12,0,62.5,84.6,0,43,0.0,0,113,17,93.8,106,158.3,19,22.1,3,268,39,2.3,15.8,2.53
Julio Jones,6158,WR,ATL,9,81,0,2,0,0.5,0,83.3,0.0,0,1,0.0,0,2,0,90.6,67.6,0,54,0.0,0,25,5,92.0,23,150.7,6,7.4,1,64,66,13.2,12.8,2.78,11.3,0,68.4,33.3,1,3,7.1,1,6,0,91.2,84.9,1,22,0.0,0,75,13,92.0,69,68.5,19,23.5,0,143,39,3.0,11.0,2.07
Chris Godwin,11839,WR,TB,9,80,0,30,0,-2.2,1,91.7,,0,0,0.0,0,3,0,92.0,90.8,0,13,0.0,0,42,11,100.0,42,124.0,12,15.0,1,85,109,9.9,7.7,2.02,10.9,7,73.3,66.7,8,12,2.9,1,27,0,90.4,90.3,4,49,0.0,0,259,33,94.2,244,88.1,45,56.3,2,509,176,5.3,15.4,2.09
Allen Robinson II,8696,WR,CHI,9,78,0,6,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,46.8,0,4,0.0,0,41,1,97.6,40,83.3,1,1.3,0,4,5,5.0,4.0,0.1,9.8,2,71.9,54.5,6,11,0.0,0,15,0,90.5,85.8,1,32,0.0,0,141,23,93.6,132,93.2,32,41.0,1,260,65,2.8,11.3,1.97
