player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Terrell Suggs,1326,ED,ARZ,9,4,1.6,0,0,1,39.2,68.7,13.5,72.6,72.7,46.6,17.4,4,5,149,158,8.1,12,15
Mike Adams,1972,S,HST,2,0,,0,0,13,67.5,70.0,82.2,,61.4,79.9,,0,0,11,12,0.0,0,0
Thomas Davis Sr.,2231,LB,LAC,9,10,3.0,0,0,27,51.4,57.1,6.9,76.1,64.9,62.0,7.1,3,3,213,223,7.5,16,29
Lorenzo Alexander,2476,ED,BUF,8,5,4.9,0,0,4,58.1,65.9,52.2,73.3,56.1,65.9,11.1,2,1,97,103,4.1,4,11
Johnathan Joseph,2969,CB,HST,7,0,14.3,1,0,13,59.8,61.8,84.0,75.9,64.0,38.4,20.0,1,2,102,106,0.0,0,4
Antoine Bethea,3152,S,NYG,9,8,10.8,0,0,21,62.0,68.0,84.3,65.9,75.3,75.4,8.8,3,0,259,267,2.7,7,23
Tramon Williams,3558,CB,GB,9,2,8.5,0,0,12,81.6,76.2,6.1,55.7,57.2,79.4,0.0,0,3,145,149,0.0,0,2
Eric Weddle,3653,S,LA,8,7,5.1,0,0,26,79.1,82.2,85.9,68.2,77.8,74.0,4.8,1,0,193,198,3.1,6,13
Brandon Mebane,3701,DI,LAC,6,2,3.1,0,0,27,59.3,56.5,85.1,56.5,57.2,58.5,0.0,0,0,98,106,6.1,6,10
Dominique Rodgers-Cromartie,4330,CB,WAS,2,0,13.5,0,0,32,41.5,42.6,77.7,,51.3,32.2,33.3,1,0,27,29,0.0,0,2
Aqib Talib,4334,CB,LA,5,1,13.0,2,0,26,55.8,55.4,82.7,,52.4,33.2,60.0,3,2,126,129,0.0,0,1
Calais Campbell,4364,DI,JAX,9,9,1.4,0,1,15,63.2,91.5,59.1,85.7,91.1,52.1,16.2,6,4,159,163,9.4,15,22
Brandon Carr,4454,CB,BLT,8,0,7.6,1,0,3,63.8,63.1,84.8,65.6,51.4,55.3,28.6,2,3,126,132,1.6,2,5
Orlando Scandrick,4457,CB,PHI,3,0,4.5,0,0,24,64.3,91.7,78.2,99.9,73.8,56.4,33.3,1,0,22,22,4.5,1,2
Wesley Woodyard,4583,LB,TEN,8,3,1.1,0,1,31,43.2,58.9,79.8,69.5,75.4,62.1,6.3,1,0,90,93,11.1,10,12
Cameron Wake,4907,ED,TEN,6,0,4.0,0,0,31,60.2,82.9,85.1,77.1,66.6,44.6,0.0,0,0,8,9,0.0,0,1
Malcolm Jenkins,4937,S,PHI,9,3,7.7,1,1,24,59.6,58.3,8.9,51.4,66.3,58.7,20.0,4,4,190,200,4.2,8,13
Clay Matthews,4949,ED,LA,5,1,1.2,0,1,26,28.5,61.2,84.0,69.8,68.2,51.1,21.4,3,1,88,92,6.8,6,10
Patrick Chung,4957,S,NE,7,2,3.7,1,0,19,66.9,61.3,81.6,52.7,49.6,61.0,18.2,2,1,86,87,5.8,5,7
