player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Terrell Suggs,1326,ED,ARZ,13,0,0,1,67.4,3,23,370,92.9,8.9,33,6,5.4,7,421,391,33,0,72.4,3,15,163,96.2,12.9,21,8.0,4,182,175,22
Thomas Davis Sr.,2231,LB,LAC,13,0,0,27,73.4,0,1,16,4.7,31.3,5,3,15.6,2,363,17,3,0,70.4,0,0,7,6.0,28.6,2,14.3,1,134,8,1
Lorenzo Alexander,2476,ED,BUF,13,4,0,4,70.8,6,20,189,71.2,14.8,28,1,8.5,3,274,195,29,3,71.1,5,18,124,87.7,19.4,24,10.9,2,146,128,25
Johnathan Joseph,2969,CB,HST,11,0,2,13,75.9,0,0,2,0.5,50.0,1,3,0.0,0,390,2,0,0,60.0,0,0,1,0.5,100.0,1,0.0,0,204,1,0
Domata Peko Sr.,3068,DI,BLT,4,0,0,3,52.6,0,5,38,95.2,13.2,5,1,6.6,0,42,40,5,0,56.0,0,3,16,94.7,18.8,3,9.4,0,19,18,3
Antoine Bethea,3152,S,NYG,13,0,0,21,63.1,0,0,7,1.4,14.3,1,1,0.0,0,517,7,0,0,58.5,0,0,1,0.5,0.0,0,0.0,0,197,1,0
Tramon Williams,3558,CB,GB,13,0,0,12,54.3,1,1,9,2.4,0.0,0,4,11.1,0,413,10,2,0,51.0,0,1,3,1.4,0.0,0,16.7,0,207,3,1
Eric Weddle,3653,S,LA,13,0,1,26,75.7,1,1,5,1.0,0.0,0,1,20.0,0,510,5,2,0,,0,0,0,0.0,,0,,0,229,0,0
Brandon Mebane,3701,DI,LAC,10,0,0,27,49.7,1,5,142,100.0,4.2,6,0,2.8,1,159,159,7,0,55.5,1,3,38,100.0,10.5,4,7.9,1,49,49,5
Calais Campbell,4364,DI,JAX,13,1,0,15,81.8,15,38,388,99.5,18.8,73,6,8.6,7,422,420,60,0,78.5,9,22,173,100.0,24.3,42,11.8,5,191,191,36
Brandon Carr,4454,CB,BLT,13,0,1,3,68.8,5,2,24,5.4,16.7,4,3,18.8,1,447,24,8,0,65.5,3,2,14,6.7,21.4,3,17.9,0,210,14,5
Orlando Scandrick,4457,CB,PHI,3,0,0,24,99.9,0,1,5,8.2,40.0,2,0,50.0,2,61,5,3,0,99.9,0,0,2,6.5,100.0,2,100.0,2,31,2,2
Wesley Woodyard,4583,LB,TEN,12,0,0,31,62.1,1,2,21,11.1,4.8,1,0,11.9,1,199,22,4,0,62.8,0,1,12,15.5,0.0,0,12.5,1,84,13,2
Cameron Wake,4907,ED,TEN,9,1,0,31,77.8,8,20,174,98.9,21.8,38,0,9.8,3,183,181,31,0,84.6,8,14,101,99.1,29.7,30,12.9,2,107,106,24
Malcolm Jenkins,4937,S,PHI,13,0,1,24,59.6,4,5,56,10.6,10.7,6,4,15.2,4,538,57,13,0,64.6,3,0,16,7.0,6.3,1,21.9,2,229,16,5
Clay Matthews,4949,ED,LA,10,1,0,26,64.2,5,21,211,79.9,14.7,31,1,10.0,8,274,219,34,0,62.5,3,13,110,92.7,18.2,20,12.7,6,124,115,22
Patrick Chung,4957,S,NE,10,0,1,19,49.6,0,2,28,9.8,3.6,1,1,3.6,0,317,31,2,0,53.7,0,2,10,7.8,10.0,1,10.0,0,154,12,2
Jason McCourty,5127,CB,NE,11,0,0,19,53.4,0,0,3,0.9,0.0,0,4,0.0,0,331,3,0,0,53.4,0,0,3,1.8,0.0,0,0.0,0,169,3,0
Clinton McDonald,5173,DI,ARZ,9,0,1,1,56.3,0,4,76,97.6,6.6,5,1,2.6,0,82,80,4,0,64.8,0,4,34,100.0,14.7,5,5.9,0,36,36,4
Steve McLendon,5232,DI,NYJ,13,0,0,22,66.2,4,9,181,99.5,9.4,17,2,5.2,3,200,199,16,0,62.7,2,6,75,100.0,13.3,10,6.7,1,80,80,9
Michael Bennett,5273,DI,DAL,12,0,1,9,62.3,6,15,246,97.8,13.4,33,6,7.1,7,274,268,28,0,59.7,2,10,131,98.6,15.3,20,7.6,4,144,142,16
Ndamukong Suh,5527,DI,TB,13,0,0,30,62.1,8,23,458,100.0,10.3,47,4,3.8,2,494,494,33,0,65.8,5,17,228,100.0,14.5,33,5.7,2,244,244,24
Gerald McCoy,5528,DI,CAR,13,2,0,5,71.6,8,24,329,100.0,15.5,51,6,7.0,7,360,360,39,2,76.5,6,22,173,100.0,22.5,39,12.1,7,191,191,35
Joe Haden,5532,CB,PIT,13,0,0,25,56.2,0,0,1,0.2,0.0,0,3,0.0,0,525,1,0,0,56.2,0,0,1,0.4,0.0,0,0.0,0,246,1,0
Tyson Alualu,5535,DI,PIT,13,1,1,25,68.4,2,11,157,100.0,11.5,18,2,4.8,1,170,170,14,0,76.0,1,8,60,100.0,18.3,11,9.2,1,67,67,10
Brandon Graham,5538,ED,PHI,13,0,0,24,76.0,10,41,395,97.9,17.0,67,2,8.5,8,429,420,59,0,78.2,6,22,169,97.4,24.3,41,12.4,7,190,185,35
Earl Thomas III,5539,S,BLT,13,0,0,3,70.0,3,7,44,8.9,11.4,5,3,15.9,2,530,47,12,0,64.9,3,4,20,10.0,20.0,4,22.5,1,231,23,8
Jason Pierre-Paul,5540,ED,TB,7,2,1,30,62.3,7,19,269,98.0,11.9,32,4,6.3,4,295,289,30,1,74.9,7,19,139,99.3,22.3,31,11.5,3,151,150,29
