player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Michael Thomas,10681,WR,NO,15,172,0,20,7.5,6,85.1,81.3,13,16,4.5,3,39,0,78.4,90.9,0,34,0.0,0,196,63,92.9,182,126.3,74,43.0,5,659,228,3.6,10.5,3.62,0,8.8,5,84.6,77.8,7,9,2.5,2,46,1,88.7,86.6,0,49,0.0,0,375,77,94.7,355,118.9,91,52.9,2,981,336,4.4,12.7,2.76
DeAndre Hopkins,7808,WR,HST,15,146,0,13,8.8,1,72.5,45.5,5,11,5.1,2,25,0,73.2,81.4,0,34,0.0,0,217,37,92.2,200,97.8,51,34.9,1,351,145,3.9,9.5,1.76,0,11.8,9,69.9,38.5,5,13,4.9,3,37,0,76.0,84.8,0,43,0.0,0,358,58,94.7,339,114.2,83,56.8,4,754,228,3.9,13.0,2.22
Julian Edelman,5156,WR,NE,15,141,0,19,10.0,3,62.7,63.6,7,11,10.6,5,30,0,53.1,78.1,1,31,0.7,2,292,42,88.4,258,83.9,67,47.5,1,496,148,3.5,11.8,1.92,0,9.1,4,76.9,71.4,5,7,7.4,4,20,2,72.2,68.4,1,44,0.0,0,290,50,96.6,280,111.5,65,46.1,3,567,174,3.5,11.3,2.03
Allen Robinson II,8696,WR,CHI,15,141,0,6,11.3,1,56.8,64.3,9,14,0.0,0,17,0,86.1,74.5,2,34,1.0,2,198,25,87.9,174,71.6,44,31.2,2,274,64,2.6,11.0,1.57,0,12.5,5,68.9,57.7,15,26,4.6,3,38,0,77.9,81.2,3,49,0.0,0,378,62,96.3,364,93.1,90,63.8,3,787,181,2.9,12.7,2.16
Julio Jones,6158,WR,ATL,14,138,0,2,12.8,2,66.7,66.7,8,12,3.7,1,19,1,86.5,89.1,1,54,0.0,0,150,26,92.0,138,114.6,39,28.3,2,473,167,6.4,18.2,3.43,0,13.2,4,65.6,38.5,10,26,7.8,5,47,0,70.3,84.6,4,48,0.0,0,351,59,94.3,331,79.1,90,65.2,1,804,162,2.7,13.6,2.43
Keenan Allen,7857,WR,LAC,15,137,0,27,11.1,4,63.6,42.9,6,14,4.5,2,30,0,76.3,88.8,3,34,0.0,0,226,42,92.0,208,78.3,66,48.2,2,508,181,4.3,12.1,2.44,0,10.1,3,75.4,37.5,3,8,5.8,3,25,0,70.9,69.8,3,45,0.6,2,323,49,92.9,300,93.0,65,47.4,2,579,163,3.3,11.8,1.93
Tyler Boyd,10689,WR,CIN,15,135,0,7,11.2,3,54.5,42.9,6,14,11.8,4,20,1,49.8,72.5,2,47,0.4,1,266,30,92.1,245,83.1,55,40.7,3,429,109,3.6,14.3,1.75,0,9.0,7,68.8,35.7,5,14,3.6,2,26,1,80.1,70.7,4,47,0.0,0,338,53,95.0,321,72.2,77,57.0,1,555,223,4.2,10.5,1.73
D.J. Moore,48267,WR,CAR,15,130,0,5,12.0,2,67.4,35.7,5,14,3.1,1,24,0,77.8,84.0,1,52,0.5,1,190,31,95.3,181,112.4,46,35.4,3,458,155,5.0,14.8,2.53,0,11.6,11,66.3,64.3,9,14,7.0,4,38,2,67.4,74.3,3,52,0.3,1,387,53,96.1,372,77.8,80,61.5,0,693,238,4.5,13.1,1.86
Zach Ertz,7816,TE,PHI,15,128,0,24,9.0,2,68.6,50.0,4,8,12.5,5,24,0,46.4,75.7,1,27,3.3,8,240,35,91.3,219,102.5,51,39.8,3,389,109,3.1,11.1,1.78,0,8.9,4,69.0,60.0,9,15,0.0,0,22,1,90.4,71.5,0,30,3.5,11,311,49,92.0,286,88.9,71,55.5,0,500,161,3.3,10.2,1.75
Christian McCaffrey,11763,HB,CAR,15,127,0,5,0.9,9,77.8,25.0,1,4,4.5,1,17,0,72.1,93.5,1,24,27.9,56,201,21,69.2,139,111.9,27,21.3,2,233,232,11.0,11.1,1.68,0,0.1,15,89.1,60.0,3,5,4.7,4,36,0,80.3,90.0,1,25,10.7,45,419,82,86.2,361,95.9,92,72.4,1,666,676,8.2,8.1,1.84
