player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Julian Edelman,5156,WR,NE,15,33.6,0,19,72.3,71.4,53.4,0,0,2,0.3,0.3,100.0,7,0,0,319,0,0,0,950,2,625,0,0,317,14
Earl Watford,7898,G,TB,8,99.1,0,30,66.0,79.2,58.0,2,8,196,98.5,98.6,97.4,3,10,0,319,0,0,1,322,207,210,269,3,112,47
Willie Snead IV,8999,WR,BLT,15,50.3,0,3,61.4,,59.5,0,0,0,0.0,0.0,,3,0,0,315,0,0,0,626,0,310,0,0,315,0
Stefon Diggs,9579,WR,MIN,15,40.7,0,18,78.8,,68.6,0,0,0,0.0,0.0,,4,0,0,314,0,0,0,772,0,454,0,0,314,0
Greg Olsen,3647,TE,CAR,13,40.7,0,5,67.1,69.0,49.2,0,0,45,9.4,9.4,95.6,0,2,2,311,0,0,1,764,47,500,0,2,264,299
Jamarco Jones,46226,G,SEA,9,100.0,0,29,49.8,35.3,57.0,3,4,163,100.0,100.0,96.6,1,9,2,308,0,21,57,308,176,176,224,0,132,6
Xavier Su'a-Filo,8668,G,DAL,6,100.0,0,9,60.1,77.7,48.6,0,2,192,100.0,100.0,99.0,1,3,1,307,0,300,0,307,197,197,7,0,110,0
MyCole Pruitt,9576,TE,TEN,15,74.8,0,31,56.5,77.7,55.6,0,2,53,35.3,36.4,98.1,2,2,0,306,0,0,3,409,59,162,0,0,247,263
Chris Godwin,11839,WR,TB,14,32.6,1,30,90.7,73.2,71.2,0,0,3,0.5,0.5,100.0,2,0,0,306,0,0,0,938,3,634,0,0,303,65
Allen Robinson II,8696,WR,CHI,15,32.8,1,6,80.5,65.1,63.1,0,0,2,0.3,0.3,100.0,3,0,0,305,0,0,0,931,2,628,0,0,303,15
Mike Pouncey,6167,C,LAC,5,100.0,0,27,58.2,60.6,55.6,2,9,188,100.0,100.0,97.1,0,11,0,305,305,0,0,305,202,202,0,0,103,0
Durham Smythe,47257,TE,MIA,15,66.2,0,17,53.1,65.9,59.8,1,2,82,36.0,36.2,97.0,1,4,1,304,0,1,3,459,88,243,0,0,216,355
Marcedes Lewis,2973,TE,GB,15,66.6,0,12,71.6,72.4,70.8,0,3,55,27.8,29.0,95.5,1,4,1,303,0,0,0,455,62,214,0,0,241,420
Kenny Golladay,11851,WR,DET,15,33.0,3,11,79.1,48.3,74.9,0,1,2,0.3,0.3,75.0,6,1,0,302,0,0,0,914,2,614,0,0,300,6
D.J. Moore,48267,WR,CAR,15,32.9,0,5,82.2,75.4,75.4,0,0,2,0.3,0.3,100.0,1,0,0,299,0,0,0,910,2,607,0,0,297,7
Roderick Johnson,11915,T,HST,13,99.7,0,13,66.4,59.6,67.3,3,6,159,99.4,99.4,95.9,1,11,2,299,0,0,35,300,171,172,0,249,128,16
Robert Woods,7822,WR,LA,14,32.4,1,26,81.1,78.1,75.3,0,0,10,1.8,2.0,100.0,7,0,0,294,0,0,0,908,12,610,0,0,282,32
Dawson Knox,35883,TE,BUF,15,45.4,0,4,60.0,48.4,69.5,0,1,23,6.5,6.9,93.5,4,2,1,293,0,0,0,646,26,378,0,0,267,461
Luke Stocker,6256,TE,ATL,14,73.4,0,2,61.8,61.7,77.6,0,4,70,41.2,41.1,97.1,0,4,0,293,0,0,0,399,74,180,0,2,219,363
Chris Manhertz,10211,TE,CAR,14,88.5,0,5,62.4,61.0,63.3,1,3,98,72.1,73.4,95.9,2,6,2,293,0,0,6,331,105,143,0,4,188,242
Matt Ryan,4317,QB,ATL,14,29.8,0,2,75.7,,60.9,0,0,0,0.0,0.0,,2,0,0,291,0,0,0,976,0,673,0,0,291,0
Cordy Glenn,7045,T,CIN,5,100.0,0,7,67.4,76.9,52.8,1,5,160,100.0,100.0,95.6,0,10,4,289,0,0,289,289,171,171,0,0,118,0
Tyrell Williams,10154,WR,OAK,13,40.9,0,23,66.8,65.6,57.5,0,0,1,0.2,0.2,100.0,2,0,0,289,0,0,0,706,1,418,0,0,288,4
Emmanuel Sanders,5606,WR,SF,16,36.4,0,28,78.7,62.4,61.8,0,0,1,0.2,0.2,100.0,7,0,0,289,0,0,0,793,1,505,0,0,288,7
Will Clapp,39386,G,NO,12,99.3,0,20,59.3,65.6,55.0,2,4,138,98.6,98.7,96.4,3,8,2,289,6,86,0,291,154,156,93,0,135,106
Jesse James,9593,TE,DET,15,63.0,0,11,54.5,45.7,55.3,2,3,76,32.5,31.7,94.1,2,7,2,286,0,0,0,454,78,246,0,1,208,387
Michael Thomas,10681,WR,NO,15,31.8,1,20,90.5,,49.2,0,0,0,0.0,0.0,,7,0,0,285,0,0,0,896,0,610,0,0,285,0
Maxx Williams,9488,TE,ARZ,15,63.3,0,1,77.8,81.0,84.6,0,2,45,22.2,23.6,97.8,1,2,0,284,0,0,1,449,51,216,0,0,233,334
Kyle Allen,26152,QB,CAR,12,34.2,0,5,50.5,,60.0,0,0,0,0.0,0.0,,3,0,0,284,0,0,0,831,0,535,0,0,284,0
Robby Anderson,11254,WR,NYJ,15,33.0,0,22,70.8,,60.1,0,0,0,0.0,0.0,,3,0,0,284,0,0,0,861,0,576,0,0,284,0
Demetrius Harris,8524,TE,CLV,14,54.7,1,8,47.5,69.1,45.8,1,1,60,22.3,22.5,98.3,5,2,0,282,0,0,1,516,68,302,0,0,214,431
Noah Fant,42388,TE,DEN,15,42.6,1,10,54.0,26.7,47.2,1,2,38,9.8,10.3,90.8,7,5,2,280,0,0,0,658,43,418,0,0,237,475
Terry McLaurin,48229,WR,WAS,14,36.6,0,32,85.7,,51.1,0,0,0,0.0,0.0,,1,0,0,280,0,0,0,765,0,485,0,0,280,0
Chris Clark,4623,T,HST,6,100.0,0,13,46.1,48.5,43.2,3,15,172,100.0,100.0,93.6,3,20,2,277,0,0,51,277,182,182,0,226,95,0
Michael Gallup,26075,WR,DAL,13,35.3,0,9,72.4,,46.8,0,0,0,0.0,0.0,,1,0,0,277,0,0,0,785,0,508,0,0,277,0
B.J. Finney,9875,C,PIT,11,100.0,0,25,56.2,73.8,51.2,0,2,138,100.0,100.0,98.6,1,3,1,275,168,100,0,275,146,146,0,0,129,7
Irv Smith Jr.,42060,TE,MIN,15,46.6,0,18,64.6,58.7,65.2,1,2,18,5.7,5.7,91.7,1,3,0,275,0,0,0,590,19,334,0,0,256,351
Martinas Rankin,46333,T,KC,6,100.0,0,16,49.2,57.9,42.9,1,4,170,100.0,100.0,97.9,0,6,1,273,0,271,0,273,186,186,0,1,87,1
Mitchell Trubisky,11757,QB,CHI,14,31.4,0,6,64.4,,60.3,0,0,0,0.0,0.0,,3,0,0,272,0,0,0,867,0,570,0,0,272,0
Marvin Jones Jr.,7158,WR,DET,13,33.3,1,11,72.9,,50.5,0,0,0,0.0,0.0,,3,0,0,272,0,0,0,818,0,546,0,0,272,14
Justin McCray,9234,T,CLV,13,98.9,0,8,49.7,36.6,68.9,1,11,149,98.0,98.2,94.0,4,15,3,272,0,0,131,275,165,168,0,113,107,30
Tyler Boyd,10689,WR,CIN,15,29.4,0,7,72.6,65.3,70.7,0,0,1,0.2,0.2,100.0,1,0,0,271,0,0,0,921,1,647,0,0,270,4
Sam Darnold,29048,QB,NYJ,12,35.1,0,22,64.1,70.7,60.0,0,0,2,0.4,0.4,100.0,3,0,0,271,0,0,0,773,2,484,0,0,269,0
Kyler Murray,38334,QB,ARZ,15,28.6,1,1,63.4,,60.4,0,0,0,0.0,0.0,,3,0,0,270,0,0,0,945,0,614,0,0,270,0
Keenan Allen,7857,WR,LAC,15,31.3,0,27,79.9,70.0,47.3,0,0,3,0.5,0.5,100.0,3,0,0,269,0,0,0,860,3,591,0,0,266,14
Gardner Minshew,41401,QB,JAX,13,32.3,0,15,68.5,,60.0,0,0,0,0.0,0.0,,1,0,0,269,0,0,0,834,0,551,0,0,269,0
Amari Cooper,9437,WR,DAL,15,34.1,1,9,84.4,,66.0,0,0,0,0.0,0.0,,6,0,0,267,0,0,0,783,0,516,0,0,267,8
Denzelle Good,9688,G,OAK,6,100.0,0,23,62.5,60.1,62.9,2,2,141,100.0,100.0,97.9,1,5,1,265,0,63,0,265,143,143,201,0,122,1
Cooper Kupp,11824,WR,LA,15,31.5,0,26,72.6,69.0,52.3,0,1,14,2.6,2.6,89.3,2,2,1,263,0,0,0,834,15,584,0,0,248,10
Larry Fitzgerald,1724,WR,ARZ,15,31.3,0,1,72.1,64.4,46.1,1,0,5,0.9,0.9,90.0,2,1,0,259,0,0,0,827,5,573,0,0,254,6
Patrick Ricard,48862,DI,BLT,15,81.9,0,3,73.5,86.2,76.7,0,0,19,26.4,27.8,100.0,1,0,0,258,0,0,0,315,22,79,0,0,236,76
Nick Vannett,10728,TE,PIT,15,56.3,0,25,48.6,43.9,52.7,0,0,18,8.8,9.5,94.4,3,1,1,258,0,0,1,458,21,221,0,0,237,388
Corey Davis,11760,WR,TEN,14,38.3,0,31,67.9,68.1,63.3,0,0,0,0.0,0.2,,3,0,0,257,0,0,0,671,1,415,0,0,256,19
Jeremy Sprinkle,11909,TE,WAS,15,46.0,1,32,48.6,66.8,48.0,1,1,44,13.7,13.2,97.7,7,2,0,257,0,0,0,559,46,348,0,0,211,429
Russell Okung,5531,T,LAC,6,100.0,1,27,62.4,71.6,56.4,1,4,136,100.0,100.0,98.2,6,5,0,257,0,0,257,257,143,143,0,0,114,0
Curtis Samuel,11795,WR,CAR,15,28.1,0,5,63.3,65.7,49.4,0,0,1,0.2,0.2,100.0,2,0,0,255,0,0,0,909,1,636,0,0,254,4
Mike Evans,8642,WR,TB,13,32.2,0,30,85.7,69.6,69.6,0,0,1,0.2,0.2,100.0,2,0,0,255,0,0,0,793,1,539,0,0,254,2
Deebo Samuel,48274,WR,SF,14,38.0,0,28,71.3,75.8,68.9,0,0,3,0.8,0.7,100.0,7,0,0,254,0,0,0,668,3,405,0,0,251,10
Andre Smith,4929,T,CIN,6,100.0,0,7,51.0,58.7,46.0,1,11,159,100.0,100.0,94.3,4,15,3,254,0,0,242,254,169,169,0,12,85,0
Patrick Mahomes,11765,QB,KC,13,30.6,2,16,83.0,,60.1,0,0,0,0.0,0.0,,3,0,0,254,0,0,0,829,0,559,0,0,254,0
Lee Smith,6311,TE,BUF,15,83.2,1,4,60.4,74.2,62.1,0,2,58,55.2,56.0,96.6,9,3,1,253,0,0,1,304,65,116,0,0,188,295
Mike Williams,11762,WR,LAC,14,32.3,0,27,74.0,64.5,57.9,0,0,1,0.2,0.2,100.0,2,0,0,253,0,0,0,784,1,531,0,0,252,1
Blake Bell,9550,TE,KC,14,66.8,2,16,52.1,65.3,62.1,0,2,70,37.0,37.5,97.1,3,3,1,252,0,0,0,377,75,200,0,1,177,330
Kyle Long,7801,G,CHI,4,100.0,1,6,38.0,52.4,33.2,2,11,150,100.0,100.0,95.0,2,14,1,250,0,0,0,250,164,164,250,0,86,0
Nelson Agholor,9453,WR,PHI,11,36.2,1,24,54.4,,51.1,0,0,0,0.0,0.0,,1,0,0,250,0,0,0,690,0,438,0,0,250,6
Andy Dalton,6187,QB,CIN,12,29.2,0,7,66.0,60.9,60.0,0,0,1,0.2,0.2,100.0,7,0,0,245,0,0,0,839,1,578,0,0,244,0
Mo Alie-Cox,12078,TE,IND,15,75.4,0,14,66.2,69.8,64.9,0,4,32,30.2,30.7,93.7,0,4,0,242,0,0,2,321,35,114,0,0,207,299
Foster Moreau,47043,TE,OAK,13,64.3,0,23,70.8,55.4,55.0,0,4,42,24.6,24.9,95.2,1,4,0,240,0,0,0,373,44,177,0,0,196,330
Matt LaCosse,9840,TE,NE,10,60.4,0,19,53.0,57.3,55.8,2,1,33,18.1,20.8,95.5,0,3,0,238,0,0,0,394,41,197,0,0,197,257
C.J. Ham,11347,FB,MIN,15,69.7,0,18,62.0,79.9,55.8,0,1,20,17.5,19.0,97.5,0,1,0,237,0,0,0,340,23,121,0,0,214,35
Vance McDonald,7836,TE,PIT,13,36.9,0,25,43.5,72.4,45.6,0,1,22,5.6,5.4,97.7,4,1,0,236,0,0,0,640,23,426,0,0,213,558
Kyle Juszczyk,7912,FB,SF,11,66.4,0,28,71.5,71.7,74.6,0,1,28,21.1,20.7,98.2,5,1,0,235,0,0,0,354,30,145,0,0,205,60
Seth Roberts,9079,WR,BLT,15,44.2,2,3,64.3,,71.7,0,0,0,0.0,0.0,,3,0,0,234,0,0,0,529,0,295,0,0,234,0
Jordan Akins,47050,TE,HST,15,38.7,0,13,53.6,65.3,48.1,0,3,24,6.4,7.1,93.7,2,3,0,233,0,0,0,602,28,397,0,0,205,277
A.J. Brown,48327,WR,TEN,15,36.9,2,31,81.2,66.2,69.2,0,0,1,0.3,0.3,100.0,4,0,0,232,0,0,0,629,1,395,0,0,231,4
Cole Beasley,7330,WR,BUF,15,31.8,0,4,73.6,70.2,51.5,0,0,4,0.8,0.8,100.0,0,0,0,232,0,0,0,729,4,501,0,0,228,1
Jordan Devey,8268,G,OAK,4,100.0,0,23,53.2,41.2,62.7,2,4,137,100.0,100.0,97.8,2,6,0,228,0,117,0,228,139,139,111,0,89,0
Wes Martin,46087,G,WAS,4,100.0,2,32,54.2,41.2,58.2,1,9,141,100.0,100.0,95.7,2,11,1,228,0,0,0,228,149,149,228,0,79,0
Hayden Hurst,47294,TE,BLT,15,53.3,0,3,73.7,72.1,49.9,0,0,4,2.1,2.0,100.0,0,0,0,227,0,0,3,426,4,203,0,3,223,207
Christian Kirk,47546,WR,ARZ,12,31.2,0,1,62.9,66.2,46.8,0,0,1,0.2,0.2,100.0,2,0,0,226,0,0,0,724,1,490,0,0,225,0
Greg Little,46254,T,CAR,4,100.0,0,5,52.7,59.8,48.7,1,14,138,100.0,100.0,92.4,3,18,3,224,0,0,224,224,144,144,0,0,80,0
Chris Conley,9509,WR,JAX,15,27.6,0,15,63.5,67.9,62.5,0,0,2,0.4,0.3,100.0,2,0,0,223,0,0,0,809,2,588,0,0,221,1
Jeff Heuerman,9525,TE,DEN,13,61.0,0,10,59.3,71.0,55.6,0,2,36,21.1,21.5,97.2,0,2,0,222,0,0,0,364,39,181,0,0,183,328
Zay Jones,11792,WR,OAK,14,38.9,0,23,54.3,44.9,68.3,0,1,2,0.6,0.6,75.0,0,1,0,222,0,0,0,570,2,349,0,0,220,0
Chris Lindstrom,46692,G,ATL,4,100.0,0,2,62.2,60.3,63.6,3,7,138,100.0,100.0,96.4,1,10,0,220,0,0,0,220,144,144,220,0,76,0
Ryan Tannehill,7014,QB,TEN,11,38.0,0,31,92.1,,60.2,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,576,0,334,0,0,219,0
Ryan Fitzpatrick,2467,QB,MIA,14,27.0,0,17,74.9,,61.2,0,0,0,0.0,0.0,,0,0,0,219,0,0,0,810,0,574,0,0,219,0
Auden Tate,48192,WR,CIN,12,33.5,0,7,70.5,81.3,59.9,0,0,6,1.5,1.6,100.0,2,0,0,217,0,0,0,647,7,437,0,0,210,6
DaeSean Hamilton,45416,WR,DEN,15,35.6,0,10,53.7,66.2,75.9,0,0,1,0.3,0.3,100.0,2,0,0,217,0,0,0,609,1,393,0,0,216,2
Daniel Jones,39395,QB,NYG,12,29.1,0,21,65.8,,60.0,0,0,0,0.0,0.0,,2,0,0,216,0,0,0,742,0,511,0,0,216,0
Nick Gates,29476,G,NYG,11,99.5,0,21,79.2,72.2,78.9,1,2,125,100.0,99.3,98.0,0,4,1,216,0,0,0,217,136,137,77,124,80,15
Sammy Watkins,8639,WR,KC,13,30.7,1,16,67.6,80.8,80.3,0,0,5,1.1,1.0,100.0,2,0,0,216,0,0,0,703,5,490,0,0,211,7
Olabisi Johnson,47882,WR,MIN,15,42.8,1,18,64.6,,76.8,0,0,0,0.0,0.0,,2,0,0,215,0,0,0,502,0,286,0,0,215,1
Jamison Crowder,9538,WR,NYJ,15,28.8,0,22,71.2,,42.9,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,746,0,530,0,0,215,1
DeVante Parker,9447,WR,MIA,15,25.5,0,17,77.4,,41.4,0,0,0,0.0,0.0,,1,0,0,214,0,0,0,838,0,624,0,0,214,7
Will Fuller V,10655,WR,HST,11,37.9,0,13,75.4,64.5,78.7,0,0,1,0.3,0.3,100.0,2,0,0,214,0,0,0,564,1,351,0,0,213,0
T.J. Hockenson,40912,TE,DET,12,40.8,0,11,60.5,35.2,60.8,1,2,31,9.9,9.6,88.7,5,5,2,214,0,0,0,525,33,344,0,0,181,319
J.P. Holtz,11062,TE,CHI,13,73.6,0,6,65.2,77.5,65.9,0,1,38,34.2,35.0,98.7,0,1,0,212,0,0,1,288,41,117,0,0,171,186
Tony Bergstrom,7095,C,WAS,12,100.0,1,32,57.1,50.5,60.2,0,2,89,100.0,100.0,97.8,2,3,1,211,105,1,0,211,94,94,5,0,117,100
Miles Boykin,48209,WR,BLT,15,54.1,1,3,61.7,,73.8,0,0,0,0.0,0.0,,3,0,0,211,0,0,0,390,0,179,0,0,211,0
Joe Flacco,4332,QB,DEN,8,39.4,0,10,66.4,,60.0,0,0,0,0.0,0.0,,1,0,0,209,0,0,0,531,0,315,0,0,209,0
Virgil Green,6356,TE,LAC,14,57.6,0,27,58.7,65.7,61.6,0,0,40,22.7,20.7,100.0,2,0,0,208,0,0,0,361,40,193,0,2,168,275
Marquise Brown,61568,WR,BLT,13,39.4,0,3,72.5,,62.4,0,0,0,0.0,0.0,,1,0,0,207,0,0,0,526,0,319,0,0,207,0
James Ferentz,9258,G,NE,8,100.0,0,19,59.4,42.1,64.1,0,9,111,100.0,100.0,95.0,0,10,1,203,109,10,0,203,122,122,83,0,81,0
Josh Wells,8968,T,TB,9,100.0,0,30,39.0,51.3,40.0,1,10,122,100.0,100.0,93.0,4,14,3,203,0,0,83,203,128,128,0,88,75,31
Blake Jarwin,12320,TE,DAL,15,51.0,0,9,63.2,75.2,46.9,1,0,20,9.8,9.7,97.5,1,1,0,203,0,0,0,398,21,216,0,0,182,277
Ross Dwelley,20994,TE,SF,15,56.6,0,28,56.6,51.8,52.1,0,2,19,11.8,13.5,89.5,0,3,1,201,0,0,0,355,24,178,0,0,177,197
Randall Cobb,6216,WR,DAL,14,29.7,0,9,69.3,68.6,51.4,0,1,2,0.4,0.4,75.0,2,1,0,200,0,0,0,674,2,473,0,0,198,25
Austin Hooper,10715,TE,ATL,12,30.3,0,2,78.3,64.4,56.0,2,1,34,7.4,6.9,95.6,3,3,0,200,0,0,0,660,34,494,0,0,166,364
Demarcus Robinson,10760,WR,KC,15,28.1,1,16,57.8,66.3,53.4,0,0,1,0.2,0.2,100.0,3,0,0,200,0,0,0,713,1,514,0,0,199,8
Austin Schlottmann,30097,G,DEN,5,100.0,0,10,60.0,69.4,54.0,3,1,112,100.0,100.0,98.2,0,4,0,199,0,1,0,199,122,122,198,0,77,0
Brandin Cooks,8655,WR,LA,13,30.4,0,26,67.4,62.4,52.2,0,0,0,0.0,0.2,,1,0,0,198,0,0,0,652,1,449,0,0,197,0
Benjamin Watson,1753,TE,NE,9,46.3,0,19,55.2,64.5,50.1,0,2,31,12.2,12.5,96.8,2,2,0,198,0,0,0,428,33,263,0,0,165,197
Charles Clay,6326,TE,ARZ,15,49.5,0,1,64.7,54.1,64.3,0,5,24,11.5,11.5,89.6,1,5,0,196,0,0,2,396,26,226,0,1,170,242
Davante Adams,8688,WR,GB,11,32.7,1,12,83.0,,52.3,0,0,0,0.0,0.0,,3,0,0,196,0,0,0,600,0,404,0,0,196,2
Matthew Stafford,4924,QB,DET,8,36.0,0,11,82.6,,60.0,0,0,0,0.0,0.0,,3,0,0,195,0,0,0,542,0,336,0,0,195,0
Zach Banner,11892,T,PIT,13,96.0,0,25,80.6,54.4,75.4,0,0,26,78.8,77.1,96.2,2,1,1,194,0,0,2,202,27,35,0,0,167,200
David Sharpe,11884,T,OAK,5,99.5,0,23,68.0,50.5,74.9,1,7,93,98.9,99.0,93.5,2,10,2,194,0,0,0,195,99,100,0,188,95,7
Mohamed Sanu,7084,WR,NE,14,27.4,1,19,58.2,,50.7,0,0,0,0.0,0.0,,1,0,0,194,0,0,0,709,0,511,0,0,194,6
Kenny Stills,7926,WR,HST,13,32.9,1,13,72.2,71.8,58.6,0,0,2,0.5,0.5,100.0,1,0,0,193,0,0,0,587,2,396,0,0,191,0
D.J. Chark Jr.,47702,WR,JAX,14,24.3,0,15,77.1,,48.1,0,0,0,0.0,0.0,,4,0,0,193,0,0,0,793,0,598,0,0,193,10
