player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Michael Schofield III,8730,G,LAC,11,100.0,0,27,65.8,76.2,54.0,5,13,443,100.0,100.0,97.7,1,19,1,734,0,0,0,734,485,485,734,0,249,0
Ted Karras,10855,C,NE,10,100.0,1,19,58.3,45.5,63.3,1,11,425,100.0,100.0,98.1,3,14,2,730,730,0,0,730,447,447,0,0,283,0
Justin Pugh,7800,G,ARZ,11,100.0,0,1,67.4,79.4,58.5,2,13,447,100.0,100.0,97.9,2,17,2,729,0,605,0,729,480,480,1,123,249,0
A.Q. Shipley,5150,C,ARZ,11,100.0,0,1,56.0,74.5,46.2,0,8,447,100.0,100.0,98.9,3,9,1,729,729,0,0,729,480,480,0,0,249,0
D.J. Humphries,9457,T,ARZ,11,100.0,1,1,61.0,70.6,52.5,1,22,446,100.0,100.0,97.2,11,24,1,727,0,1,723,727,479,479,0,0,248,3
Garrett Bradbury,46013,C,MIN,11,100.0,1,18,58.4,50.6,59.1,1,15,352,100.0,100.0,97.4,7,17,1,726,726,0,0,726,380,380,0,0,346,0
J.R. Sweezy,7209,G,ARZ,11,100.0,0,1,64.7,72.2,56.4,1,16,445,100.0,100.0,98.1,6,17,0,726,0,0,0,726,478,478,725,1,248,0
Ali Marpet,9494,G,TB,10,100.0,1,30,70.7,78.0,63.0,6,10,461,100.0,100.0,97.8,3,18,2,723,0,723,0,723,495,495,0,0,228,0
Laken Tomlinson,9461,G,SF,10,100.0,1,28,64.1,73.7,60.0,3,15,343,100.0,100.0,97.4,5,18,0,723,0,722,0,723,373,373,0,0,350,0
Ryan Jensen,7985,C,TB,10,100.0,0,30,68.4,85.5,57.7,1,7,461,100.0,100.0,98.9,1,9,1,723,723,0,0,723,495,495,0,0,228,0
Donovan Smith,9467,T,TB,10,100.0,3,30,68.6,73.8,58.1,6,15,460,100.0,100.0,96.6,6,26,5,722,0,0,722,722,494,494,0,0,228,0
Brian O'Neill,46854,T,MIN,11,100.0,1,18,70.6,70.3,69.5,2,11,349,100.0,100.0,98.1,5,13,0,722,0,0,0,722,377,377,0,722,345,0
Mitchell Schwartz,7041,T,KC,11,100.0,0,16,84.8,80.8,79.8,4,7,444,100.0,100.0,98.8,2,11,0,721,0,0,0,721,491,491,0,719,230,1
Joe Thuney,10712,G,NE,10,100.0,0,19,76.2,84.0,67.0,1,8,422,100.0,100.0,98.7,0,10,1,720,0,712,0,720,444,444,0,8,276,0
Austin Reiter,9655,C,KC,11,100.0,2,16,63.2,82.1,51.9,1,0,443,100.0,100.0,99.4,6,3,2,717,716,0,0,717,489,489,0,0,228,0
Jason Kelce,6343,C,PHI,10,100.0,0,24,75.0,69.8,75.0,2,16,391,100.0,100.0,97.7,2,18,0,709,708,0,0,709,424,424,0,0,285,0
Dan Feeney,11826,G,LAC,11,100.0,1,27,51.1,52.0,50.0,7,22,426,100.0,100.0,95.7,5,33,4,709,116,593,0,709,466,466,0,0,243,0
Isaac Seumalo,10713,G,PHI,10,100.0,0,24,63.1,64.5,61.8,3,18,391,100.0,100.0,96.0,4,26,5,708,1,706,0,708,424,424,0,0,284,0
Germain Ifedi,10665,T,SEA,10,100.0,1,29,54.7,55.0,57.9,2,34,381,100.0,100.0,94.5,8,39,3,706,0,0,0,706,420,420,0,706,286,0
Mike Person,6391,G,SF,10,100.0,0,28,66.3,59.5,64.7,5,19,343,100.0,100.0,96.2,2,25,1,706,0,0,0,706,374,374,705,0,332,0
Weston Richburg,8678,C,SF,10,100.0,0,28,61.7,75.6,56.4,1,10,338,100.0,100.0,98.4,4,11,0,704,703,0,0,704,369,369,0,0,335,0
Matt Skura,11102,C,BLT,10,100.0,0,3,68.7,65.2,68.3,1,5,343,100.0,100.0,98.8,2,7,1,701,700,0,0,701,364,364,0,0,337,0
Orlando Brown Jr.,46227,T,BLT,10,100.0,2,3,70.5,78.9,59.9,1,11,343,100.0,100.0,97.4,3,15,3,701,0,0,2,701,364,364,0,698,337,0
Bradley Bozeman,27934,G,BLT,10,100.0,1,3,57.6,60.8,59.0,3,12,343,100.0,100.0,96.6,5,19,4,701,0,700,0,701,364,364,0,0,337,0
Mark Glowinski,9567,G,IND,10,100.0,0,14,59.4,49.5,66.8,9,17,367,100.0,100.0,95.6,7,29,3,700,0,0,0,700,399,399,700,0,301,0
Anthony Castonzo,6174,T,IND,10,100.0,0,14,82.1,83.0,73.5,2,16,367,100.0,100.0,96.7,1,21,3,700,0,0,697,700,399,399,0,0,301,3
Braden Smith,46794,T,IND,10,100.0,3,14,73.6,65.4,78.9,6,22,367,100.0,100.0,95.1,5,32,4,700,0,0,0,700,399,399,0,700,301,0
Travis Frederick,7812,C,DAL,10,100.0,0,9,64.6,65.7,61.7,6,8,390,100.0,100.0,97.9,0,15,1,699,699,0,0,699,419,419,0,0,280,0
Quenton Nelson,12954,G,IND,10,99.7,0,14,90.8,78.7,90.2,1,15,365,99.7,99.7,97.8,1,16,0,697,0,697,0,699,397,398,0,0,300,0
Zack Martin,8651,G,DAL,10,100.0,0,9,86.7,89.7,79.6,3,8,390,100.0,100.0,98.6,2,11,0,695,0,0,0,695,419,419,695,0,276,0
Brandon Brooks,7078,G,PHI,10,100.0,0,24,92.9,88.9,90.9,1,4,382,100.0,100.0,98.8,1,7,2,690,0,0,0,690,415,415,689,0,275,0
Trent Scott,24481,T,LAC,11,100.0,2,27,49.8,52.7,47.0,13,21,415,100.0,100.0,94.2,7,41,7,688,0,0,468,688,456,456,0,217,232,3
Jake Matthews,8641,T,ATL,10,100.0,0,2,71.1,81.0,51.1,2,11,444,100.0,100.0,97.4,3,18,5,687,0,1,686,687,483,483,0,0,204,0
Nick Martin,10684,C,HST,10,100.0,1,13,65.6,77.1,59.3,1,4,398,100.0,100.0,98.9,3,7,2,683,683,0,0,683,429,429,0,0,254,0
Greg Van Roten,7746,G,CAR,10,100.0,1,5,65.2,73.4,57.4,3,13,413,100.0,100.0,97.8,2,17,1,682,0,682,0,682,431,431,0,0,251,0
Andrew Norwell,9126,G,JAX,10,100.0,1,15,62.9,73.4,59.7,4,14,418,100.0,100.0,97.6,5,19,1,682,0,681,0,682,448,448,0,0,234,0
Jawaan Taylor,41665,T,JAX,10,100.0,1,15,59.9,67.1,52.4,1,16,417,100.0,100.0,96.5,9,23,6,681,0,0,0,681,447,447,0,681,234,0
Brandon Linder,8728,C,JAX,10,100.0,2,15,70.6,77.3,67.4,0,10,417,100.0,100.0,98.8,10,10,0,680,680,0,0,680,447,447,0,0,233,0
Alex Mack,4944,C,ATL,10,100.0,0,2,63.3,75.9,60.0,3,12,439,100.0,100.0,98.1,7,16,1,680,680,0,0,680,478,478,0,0,202,0
Andrew Whitworth,3000,T,LA,10,100.0,1,26,67.2,78.4,54.6,2,19,397,100.0,100.0,97.1,10,22,1,679,0,0,679,679,430,430,0,0,249,0
Kevin Zeitler,7032,G,NYG,10,100.0,1,21,73.4,72.7,70.3,2,11,442,100.0,100.0,97.9,2,16,3,678,0,0,0,678,478,478,677,0,200,0
Trey Hopkins,9276,C,CIN,10,100.0,0,7,67.2,72.4,64.9,1,13,442,100.0,100.0,98.2,2,15,1,678,678,0,0,678,472,472,0,0,206,0
Will Hernandez,46180,G,NYG,10,100.0,0,21,61.5,75.8,47.9,2,17,442,100.0,100.0,97.9,3,19,0,678,0,677,0,678,478,478,0,0,200,0
Frank Ragnow,39137,C,DET,10,100.0,0,11,76.0,69.4,80.0,2,9,396,100.0,100.0,98.4,4,12,1,677,676,1,0,677,424,424,0,0,253,0
Taylor Moton,11819,T,CAR,10,100.0,2,5,70.9,80.7,59.3,3,8,407,100.0,100.0,97.7,6,15,4,676,0,0,36,676,425,425,0,629,251,11
Riley Reiff,7029,T,MIN,11,100.0,1,18,69.7,74.8,62.7,3,8,333,100.0,100.0,97.1,7,15,4,673,0,0,673,673,358,358,0,0,315,0
Larry Warford,7846,G,NO,10,100.0,2,20,73.5,69.0,73.6,4,18,397,100.0,100.0,96.7,4,24,2,673,0,0,0,673,424,424,673,0,249,0
Ryan Ramczyk,11787,T,NO,10,100.0,0,20,85.2,80.3,86.6,1,14,397,100.0,100.0,98.1,4,15,0,673,0,0,0,673,424,424,0,671,249,2
Dion Dawkins,11818,T,BUF,10,100.0,3,4,71.3,73.4,64.2,3,13,387,100.0,100.0,97.2,7,19,3,669,0,0,668,669,412,412,0,0,257,1
Matt Paradis,8841,C,CAR,10,100.0,1,5,56.5,34.6,65.1,2,31,405,100.0,100.0,95.2,1,36,3,668,668,0,0,668,422,422,0,0,246,0
Erik McCoy,37347,C,NO,10,100.0,0,20,73.4,77.1,73.0,2,7,392,100.0,100.0,98.9,6,9,0,667,667,0,0,667,418,418,0,0,249,0
Quinton Spain,10110,G,BUF,10,100.0,1,4,61.9,68.3,55.5,5,18,388,100.0,100.0,97.0,2,23,0,666,0,666,0,666,413,413,0,0,253,0
Bobby Hart,9659,T,CIN,10,100.0,1,7,55.1,60.3,54.4,3,23,438,100.0,100.0,96.1,6,30,4,666,0,0,0,666,467,467,0,666,199,0
Ronnie Stanley,10640,T,BLT,10,100.0,1,3,84.0,91.5,70.1,1,4,331,100.0,100.0,99.2,3,5,0,664,0,0,650,664,352,352,0,0,312,13
Lane Johnson,7786,T,PHI,10,100.0,1,24,84.6,75.2,90.5,4,16,359,100.0,100.0,96.9,5,21,1,662,0,0,6,662,387,387,0,655,275,0
Terron Armstead,7856,T,NO,10,100.0,0,20,80.3,84.3,67.2,6,9,394,100.0,100.0,98.1,5,15,0,662,0,0,661,662,421,421,0,0,241,1
Marshall Newhouse,5692,T,NE,9,100.0,2,19,61.0,63.4,51.2,8,15,387,100.0,100.0,95.5,3,29,6,660,0,0,648,660,407,407,0,12,253,0
J.C. Tretter,7904,C,CLV,10,100.0,2,8,70.5,82.1,65.2,0,11,378,100.0,100.0,98.3,3,12,1,660,660,0,0,660,414,414,0,0,246,0
Joel Bitonio,8670,G,CLV,10,100.0,0,8,74.6,82.4,67.3,1,9,378,100.0,100.0,98.1,2,12,2,660,0,659,0,660,414,414,1,0,246,0
Connor McGovern,10778,C,DEN,10,100.0,0,10,68.6,82.0,60.4,1,5,362,100.0,100.0,98.9,0,7,1,658,658,0,0,658,390,390,0,0,268,0
Ron Leary,7338,G,DEN,10,100.0,1,10,56.1,71.7,51.7,4,7,362,100.0,100.0,98.2,8,12,1,658,0,0,0,658,390,390,658,0,268,0
Marshal Yanda,3702,G,BLT,10,100.0,0,3,80.5,80.3,74.7,0,6,328,100.0,100.0,98.8,0,7,1,657,0,0,0,657,349,349,657,0,308,0
Garett Bolles,11775,T,DEN,10,99.8,7,10,67.8,71.0,62.5,2,20,361,99.7,99.7,95.8,13,26,4,657,0,0,657,658,389,390,0,0,268,0
Dalton Risner,47008,G,DEN,10,100.0,0,10,67.5,74.3,62.0,2,9,362,100.0,100.0,98.5,2,11,0,657,0,657,0,657,390,390,0,0,267,0
Pat Elflein,11825,G,MIN,10,100.0,2,18,65.7,49.4,68.4,2,16,313,100.0,100.0,95.2,6,24,6,656,0,656,0,656,337,337,0,0,319,0
Shaq Mason,9564,G,NE,9,100.0,0,19,72.8,66.6,72.0,2,19,386,100.0,100.0,97.0,2,22,1,656,0,0,0,656,406,406,656,0,250,0
Billy Turner,8702,G,GB,10,100.0,1,12,61.2,54.8,62.4,2,21,384,100.0,100.0,96.0,2,27,4,650,0,0,1,650,419,419,649,0,231,0
Ryan Kelly,10652,C,IND,10,100.0,1,14,74.6,70.7,76.8,2,9,340,100.0,100.0,98.1,4,12,1,649,649,0,0,649,369,369,0,0,280,0
David Bakhtiari,7891,T,GB,10,100.0,0,12,71.9,83.8,62.6,6,16,382,100.0,100.0,96.6,9,24,2,647,0,1,643,647,417,417,1,1,230,1
Marcus Cannon,6290,T,NE,9,100.0,0,19,72.7,66.9,75.6,2,18,392,100.0,100.0,97.2,2,21,1,647,0,0,0,647,408,408,0,647,239,0
Mike Iupati,5542,G,SEA,10,100.0,2,29,57.5,49.3,60.2,2,14,352,100.0,100.0,97.2,4,18,2,644,0,644,0,644,389,389,0,0,255,0
Michael Deiter,38554,G,MIA,10,99.8,1,17,39.8,30.3,47.4,8,14,420,99.8,99.8,96.0,3,28,6,640,0,590,50,641,451,452,0,0,189,0
Cody Whitehair,10690,G,CHI,10,100.0,0,6,61.3,65.0,56.7,2,10,387,100.0,100.0,97.9,1,14,2,640,132,508,0,640,415,415,0,0,225,0
James Daniels,45576,C,CHI,10,100.0,2,6,63.0,59.6,62.1,3,10,387,100.0,100.0,98.1,4,14,1,640,508,132,0,640,415,415,0,0,225,0
Charles Leno Jr.,8880,T,CHI,10,100.0,1,6,55.4,71.3,43.2,5,19,387,100.0,100.0,96.6,9,25,1,639,0,0,631,639,415,415,0,0,224,8
Demar Dotson,5410,T,TB,9,100.0,0,30,64.7,65.1,63.4,3,21,392,100.0,100.0,95.7,7,29,5,635,0,0,0,635,420,420,0,635,215,0
Alejandro Villanueva,9091,T,PIT,10,100.0,2,25,68.0,71.4,55.9,5,23,368,100.0,100.0,95.9,7,29,1,632,0,0,631,632,404,404,0,0,228,1
David DeCastro,7640,G,PIT,10,100.0,0,25,70.3,82.7,63.5,0,10,368,100.0,100.0,98.1,3,12,2,632,0,0,0,632,404,404,632,0,228,0
Matt Feiler,9289,T,PIT,10,100.0,0,25,78.0,80.6,69.2,2,10,368,100.0,100.0,97.8,2,14,2,632,0,73,0,632,404,404,0,559,228,0
Mitch Morse,9482,C,BUF,10,100.0,4,4,67.2,73.8,63.1,1,5,365,100.0,100.0,98.9,7,7,1,630,630,0,0,630,390,390,0,0,240,0
Connor Williams,46216,G,DAL,9,100.0,1,9,60.3,64.0,58.8,3,14,341,100.0,100.0,97.2,5,18,1,629,0,629,0,629,369,369,0,0,260,0
Kolton Miller,47013,T,OAK,10,100.0,1,23,61.5,64.7,54.6,3,15,336,100.0,100.0,96.1,4,22,4,629,0,0,628,629,349,349,0,0,280,1
Kaleb McGary,46912,T,ATL,10,99.8,0,2,55.4,58.3,53.7,8,11,402,99.8,99.8,96.1,4,25,6,628,0,0,0,629,439,440,0,627,189,2
Taylor Decker,10650,T,DET,9,100.0,2,11,69.8,67.9,69.5,3,17,370,100.0,100.0,95.9,9,25,5,626,0,0,626,626,399,399,0,0,227,0
Elijah Wilkinson,46238,T,DEN,10,99.8,2,10,57.9,57.1,55.9,2,15,346,99.7,99.7,94.9,4,26,9,625,0,0,0,626,371,372,0,625,254,0
Nate Solder,6169,T,NYG,10,100.0,1,21,67.9,69.2,56.4,3,23,403,100.0,100.0,94.8,5,34,8,624,0,0,624,624,435,435,0,0,189,0
Zach Fulton,8828,G,HST,9,100.0,0,13,54.6,73.4,49.0,1,17,356,100.0,100.0,97.2,6,19,1,616,0,0,0,616,381,381,616,0,235,0
Rob Havenstein,9490,T,LA,9,100.0,0,26,50.9,51.1,53.8,4,24,367,100.0,100.0,94.8,8,33,5,616,0,0,0,616,397,397,0,616,219,0
Jon Feliciano,9561,G,BUF,10,100.0,0,4,63.9,69.3,63.6,3,7,361,100.0,100.0,98.1,4,12,2,614,40,0,0,614,383,383,574,0,231,0
Maurkice Pouncey,5543,C,PIT,10,100.0,1,25,52.1,54.5,53.5,4,11,354,100.0,100.0,97.9,4,15,0,613,613,0,0,613,389,389,0,0,224,0
Jon Halapio,8814,C,NYG,9,100.0,1,21,55.4,53.9,54.0,7,8,394,100.0,100.0,97.6,2,17,2,608,608,0,0,608,424,424,0,0,184,0
Mike Remmers,7431,T,NYG,9,100.0,0,21,60.3,65.4,53.4,2,26,393,100.0,100.0,95.4,5,32,4,607,0,0,0,607,423,423,0,605,184,2
Laremy Tunsil,10647,T,HST,9,100.0,0,13,76.2,89.9,71.9,0,11,358,100.0,100.0,97.9,11,13,2,600,0,0,600,600,385,385,0,0,215,0
Joe Dahl,10785,G,DET,10,100.0,1,11,62.9,66.9,57.7,3,12,345,100.0,100.0,97.2,2,17,2,596,0,596,0,596,371,371,0,0,225,0
Chris Hubbard,8051,T,CLV,9,100.0,0,8,47.5,59.6,38.3,1,20,339,100.0,100.0,95.7,7,25,4,591,0,0,45,591,371,371,0,546,220,0
Corey Linsley,8796,C,GB,10,100.0,0,12,67.5,68.7,65.9,0,8,358,100.0,100.0,97.8,2,12,4,590,590,0,0,590,388,388,0,0,202,0
Cam Erving,9452,T,KC,9,100.0,3,16,44.6,54.2,35.4,5,16,373,100.0,100.0,95.8,7,26,5,585,0,0,584,585,406,406,0,0,179,0
La'el Collins,9719,T,DAL,9,100.0,1,9,83.2,71.5,87.5,2,16,319,100.0,100.0,96.9,3,19,1,583,0,0,0,583,340,340,0,583,243,0
Bryan Bulaga,5548,T,GB,10,100.0,1,12,71.8,72.2,72.3,3,11,342,100.0,100.0,97.1,4,17,3,580,0,0,1,580,372,372,0,579,208,0
Austin Blythe,10882,C,LA,9,100.0,0,26,44.5,49.9,40.8,2,22,338,100.0,100.0,95.9,2,26,2,578,116,13,0,578,369,369,449,0,209,0
Rodger Saffold,5558,G,TEN,10,100.0,0,31,68.0,66.5,66.4,0,10,326,100.0,100.0,96.6,1,16,6,573,0,573,0,573,353,353,0,0,220,0
James Carpenter,6177,G,ATL,9,100.0,1,2,45.5,44.0,46.5,3,21,364,100.0,100.0,95.9,6,27,3,571,0,570,1,571,396,396,0,0,175,0
Laurent Duvernay-Tardif,8834,G,KC,9,100.0,1,16,58.5,65.4,52.9,0,12,348,100.0,100.0,97.7,2,14,2,571,0,0,0,571,388,388,571,0,183,0
Rick Wagner,7950,T,DET,9,100.0,0,11,55.4,57.1,48.9,4,21,332,100.0,100.0,95.3,1,28,3,570,0,0,0,570,353,353,1,569,217,0
Jack Conklin,10642,T,TEN,10,100.0,1,31,70.6,72.7,69.3,2,11,327,100.0,100.0,97.1,6,16,3,568,0,0,0,568,356,356,0,567,212,0
Ereck Flowers,9442,G,WAS,10,100.0,1,32,57.9,59.2,57.9,1,13,336,100.0,100.0,97.3,4,16,2,567,0,567,0,567,364,364,0,0,203,0
Brian Allen,46104,C,LA,9,100.0,0,26,58.6,45.4,67.7,4,16,338,100.0,100.0,96.7,5,21,1,563,563,0,0,563,364,364,0,0,199,0
Alex Cappa,66578,G,TB,8,100.0,0,30,59.3,57.0,58.6,6,13,348,100.0,100.0,96.4,2,22,3,562,0,0,0,562,372,372,562,0,190,0
Morgan Moses,8701,T,WAS,10,100.0,2,32,60.4,68.1,53.0,5,16,332,100.0,100.0,95.9,8,24,3,561,0,0,0,561,360,360,0,561,201,0
Bobby Massie,7112,T,CHI,9,100.0,0,6,64.4,65.1,59.7,4,13,339,100.0,100.0,96.9,1,19,2,558,0,0,0,558,362,362,0,558,196,0
Max Scharping,46961,G,HST,8,100.0,1,13,53.2,66.3,48.4,3,12,325,100.0,100.0,97.1,5,17,2,555,0,555,0,555,352,352,0,0,203,0
Ben Jones,7099,C,TEN,9,100.0,0,31,74.2,83.1,69.0,0,4,312,100.0,100.0,98.7,1,6,2,553,552,0,0,553,332,332,0,0,221,0
Greg Robinson,8637,T,CLV,9,100.0,1,8,64.2,66.2,58.5,2,13,310,100.0,100.0,96.6,5,18,3,547,0,0,546,547,338,338,0,0,209,1
Jesse Davis,9989,T,MIA,9,100.0,0,17,57.2,56.4,57.2,2,23,358,100.0,100.0,95.7,3,28,3,539,0,0,130,539,384,384,0,407,155,1
Donald Penn,3459,T,WAS,10,100.0,2,32,64.1,63.8,63.6,3,12,316,100.0,100.0,96.0,9,20,5,538,0,0,537,538,341,341,0,0,197,1
Tyron Smith,6161,T,DAL,8,100.0,1,9,72.2,69.9,67.0,6,15,291,100.0,100.0,96.0,5,22,1,538,0,0,538,538,309,309,0,0,229,0
Elgton Jenkins,46298,G,GB,9,100.0,0,12,67.1,75.4,62.3,0,10,319,100.0,100.0,98.4,6,10,0,536,0,535,1,536,349,349,0,0,187,0
Andrew Wylie,12333,G,KC,8,100.0,0,16,67.0,77.5,62.7,4,6,331,100.0,100.0,98.2,3,11,1,534,0,392,0,534,364,364,139,2,170,0
J'Marcus Webb,5741,T,MIA,9,100.0,3,17,35.0,32.6,35.1,6,26,344,100.0,100.0,93.6,7,38,6,533,0,0,398,533,368,368,0,132,165,2
Brian Winters,7853,G,NYJ,9,100.0,1,22,61.0,54.6,60.7,4,16,313,100.0,100.0,96.2,2,22,2,526,0,0,0,526,346,346,526,0,180,0
Andrus Peat,9446,G,NO,9,100.0,0,20,49.3,58.7,47.4,2,11,304,100.0,100.0,96.9,3,16,3,526,0,520,6,526,323,323,0,0,203,0
Justin Skule,38951,T,SF,9,100.0,1,28,62.8,44.9,71.5,4,12,238,100.0,100.0,94.5,5,21,5,525,0,0,524,525,256,256,0,0,269,0
Justin Murray,11022,T,ARZ,9,100.0,0,1,59.6,63.8,51.5,1,13,315,100.0,100.0,96.8,2,17,3,525,0,0,0,525,339,339,0,523,186,2
Duane Brown,4340,T,SEA,8,100.0,0,29,68.6,71.4,59.8,2,13,274,100.0,100.0,96.9,1,16,1,524,0,0,524,524,300,300,0,0,224,0
Evan Boehm,10762,G,MIA,9,100.0,0,17,51.3,50.0,50.7,6,14,333,100.0,100.0,96.7,3,21,1,522,199,50,0,522,361,361,272,0,161,0
Rodney Hudson,6207,C,OAK,9,100.0,0,23,74.0,85.9,66.6,0,2,279,100.0,100.0,99.6,2,2,0,514,514,0,0,514,288,288,0,0,226,0
Richie Incognito,2298,G,OAK,8,100.0,2,23,74.3,84.0,72.0,0,7,266,100.0,100.0,98.3,7,8,1,512,0,512,0,512,278,278,0,0,234,0
Sam Tevi,11945,T,LAC,9,99.8,1,27,55.8,54.8,57.4,8,14,327,99.7,99.7,94.8,3,28,6,509,0,0,0,510,351,352,0,508,158,2
Graham Glasgow,10729,G,DET,9,100.0,0,11,70.2,62.8,72.8,3,15,295,100.0,100.0,96.9,3,18,0,507,10,0,0,507,320,320,497,0,187,0
Justin Britt,8699,C,SEA,8,100.0,0,29,62.0,45.7,66.2,4,6,269,100.0,100.0,97.4,1,12,2,504,504,0,0,504,299,299,0,0,205,0
John Miller,9514,G,CIN,8,100.0,0,7,57.4,56.8,54.6,2,8,301,100.0,100.0,97.7,1,12,2,476,0,0,0,476,319,319,476,0,157,0
Josh Kline,8230,G,MIN,8,100.0,1,18,62.3,60.8,61.2,1,10,221,100.0,100.0,97.1,2,12,1,473,0,0,0,473,237,237,473,0,236,0
D.J. Fluker,7792,G,SEA,8,100.0,2,29,60.1,68.9,60.4,1,3,257,100.0,100.0,97.7,5,8,4,470,0,0,0,470,282,282,470,0,188,0
Cam Robinson,11789,T,JAX,8,99.8,1,15,51.1,61.6,48.3,5,20,287,99.7,99.7,94.3,8,29,4,466,0,0,466,467,306,307,0,0,160,0
Trent Brown,9677,T,OAK,9,100.0,1,23,65.7,75.8,59.1,1,7,249,100.0,100.0,98.0,4,9,1,464,0,0,0,464,255,255,0,464,209,0
Chase Roullier,11954,C,WAS,8,100.0,0,32,66.6,68.8,63.3,1,8,268,100.0,100.0,97.9,1,10,1,463,463,0,0,463,293,293,0,0,170,0
Trai Turner,8727,G,CAR,7,100.0,0,5,61.8,64.4,56.6,3,11,298,100.0,100.0,97.0,3,16,2,462,0,0,0,462,309,309,462,0,153,0
Jamon Brown,9505,G,ATL,8,100.0,1,2,53.4,62.4,49.6,4,7,277,100.0,100.0,98.0,6,11,0,461,0,0,0,461,302,302,461,0,159,0
Ramon Foster,5229,G,PIT,8,100.0,2,25,58.0,66.9,50.4,2,18,272,100.0,100.0,95.6,2,22,2,459,0,459,0,459,303,303,0,0,156,0
