player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ted Karras,10855,C,NE,11,100.0,1,19,59.9,49.7,63.5,1,11,464,100.0,100.0,98.3,3,14,2,798,798,0,0,798,487,487,0,0,311,0
Joe Thuney,10712,G,NE,11,100.0,0,19,76.5,85.7,66.6,1,8,461,100.0,100.0,98.8,0,10,1,788,0,780,0,788,484,484,0,8,304,0
Ryan Jensen,7985,C,TB,11,100.0,0,30,70.1,86.5,59.8,1,7,492,100.0,100.0,99.0,1,9,1,787,787,0,0,787,528,528,0,0,259,0
Ali Marpet,9494,G,TB,11,100.0,1,30,71.3,77.6,64.1,6,12,492,100.0,100.0,97.8,3,20,2,787,0,787,0,787,528,528,0,0,259,0
Donovan Smith,9467,T,TB,11,100.0,3,30,66.8,72.5,55.9,6,18,491,100.0,100.0,96.5,6,29,5,783,0,0,783,783,527,527,0,0,256,0
Jason Kelce,6343,C,PHI,11,100.0,0,24,75.4,69.9,75.5,2,18,442,100.0,100.0,97.5,2,21,1,783,782,0,0,783,476,476,0,0,307,0
Isaac Seumalo,10713,G,PHI,11,100.0,0,24,63.0,64.6,61.3,4,20,442,100.0,100.0,96.2,4,29,5,782,1,780,0,782,476,476,0,0,306,0
Bradley Bozeman,27934,G,BLT,11,100.0,1,3,57.9,49.8,62.7,3,15,372,100.0,100.0,96.5,5,22,4,778,0,777,0,778,395,395,0,0,383,0
Orlando Brown Jr.,46227,T,BLT,11,100.0,2,3,71.5,80.1,60.6,1,12,372,100.0,100.0,97.4,3,16,3,778,0,0,3,778,395,395,0,774,383,0
Jake Matthews,8641,T,ATL,11,100.0,0,2,70.4,81.3,49.4,3,14,506,100.0,100.0,96.9,6,24,7,772,0,1,771,772,550,550,0,0,222,0
Laken Tomlinson,9461,G,SF,11,100.0,1,28,64.1,74.2,59.7,3,15,366,100.0,100.0,97.5,5,18,0,771,0,770,0,771,399,399,0,0,372,0
Mark Glowinski,9567,G,IND,11,100.0,0,14,62.7,53.4,68.8,9,17,395,100.0,100.0,95.9,8,29,3,767,0,0,0,767,430,430,767,0,337,0
Anthony Castonzo,6174,T,IND,11,100.0,0,14,82.8,84.6,73.2,2,17,395,100.0,100.0,96.8,1,22,3,767,0,0,764,767,430,430,0,0,337,3
Germain Ifedi,10665,T,SEA,11,100.0,1,29,54.0,53.9,57.0,2,36,413,100.0,100.0,94.7,8,41,3,767,0,0,0,767,456,456,0,767,311,0
Braden Smith,46794,T,IND,11,100.0,3,14,75.0,64.1,82.3,7,25,395,100.0,100.0,94.7,5,37,5,767,0,0,0,767,430,430,0,767,337,0
Andrew Norwell,9126,G,JAX,11,100.0,1,15,65.0,76.7,60.2,4,14,472,100.0,100.0,97.9,5,19,1,766,0,765,0,766,507,507,0,0,259,0
Alex Mack,4944,C,ATL,11,100.0,0,2,65.3,77.6,61.3,3,12,501,100.0,100.0,98.3,7,16,1,765,765,0,0,765,545,545,0,0,220,0
Jawaan Taylor,41665,T,JAX,11,100.0,1,15,62.3,67.1,56.4,2,19,471,100.0,100.0,96.5,9,27,6,765,0,0,0,765,506,506,0,765,259,0
Quenton Nelson,12954,G,IND,11,99.7,0,14,91.4,79.4,90.7,2,15,393,99.7,99.8,97.8,1,17,0,764,0,764,0,766,428,429,0,0,336,0
Brandon Linder,8728,C,JAX,11,100.0,2,15,71.4,77.1,68.3,0,10,471,100.0,100.0,98.9,12,10,0,764,764,0,0,764,506,506,0,0,258,0
Travis Frederick,7812,C,DAL,11,100.0,0,9,63.5,56.2,64.1,6,9,424,100.0,100.0,98.0,1,16,1,762,762,0,0,762,457,457,0,0,305,0
Zack Martin,8651,G,DAL,11,100.0,0,9,88.4,90.3,81.3,3,9,424,100.0,100.0,98.6,2,12,0,758,0,0,0,758,457,457,758,0,301,0
Mike Person,6391,G,SF,11,100.0,0,28,67.1,62.1,64.8,5,19,366,100.0,100.0,96.4,2,25,1,754,0,0,0,754,400,400,753,0,354,0
Weston Richburg,8678,C,SF,11,100.0,0,28,64.2,76.3,59.1,1,11,361,100.0,100.0,98.3,4,12,0,752,751,0,0,752,395,395,0,0,357,0
Taylor Moton,11819,T,CAR,11,100.0,2,5,72.9,79.8,63.6,3,9,447,100.0,100.0,97.8,6,16,4,749,0,0,36,749,470,470,0,702,279,11
Dion Dawkins,11818,T,BUF,11,100.0,3,4,71.9,74.2,64.4,3,14,415,100.0,100.0,97.0,7,21,4,743,0,0,742,743,442,442,0,0,301,1
Matt Paradis,8841,C,CAR,11,100.0,1,5,59.0,35.0,68.4,4,33,446,100.0,100.0,95.2,1,40,3,742,742,0,0,742,468,468,0,0,274,0
Nick Martin,10684,C,HST,11,100.0,1,13,66.6,78.7,59.8,1,4,430,100.0,100.0,99.0,3,7,2,741,741,0,0,741,462,462,0,0,279,0
Ronnie Stanley,10640,T,BLT,11,100.0,1,3,84.1,91.7,71.3,1,4,360,100.0,100.0,99.3,4,5,0,741,0,0,724,741,383,383,0,0,358,16
Quinton Spain,10110,G,BUF,11,100.0,1,4,59.6,69.1,52.3,5,18,416,100.0,100.0,97.2,2,23,0,740,0,740,0,740,443,443,0,0,297,0
