player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Terrell Suggs,1326,ED,ARZ,13,2,5.8,100.0,7.1,4.7,4.7,0,0,0,0.0,1,28.8,62.9,21.0,67.4,74.4,28.8,0,37,25.0,1,0,6,118.8,6,30,421,5,1,6,0,120,85,4.3,20.0
Mike Adams,1972,S,HST,2,1,-1.0,100.0,100.0,20.0,20.0,0,0,0,0.0,13,67.5,70.0,82.2,,61.4,79.9,0,8,0.0,0,0,0,129.2,2,42,42,1,1,2,1,11,13,0.3,5.5
Thomas Davis Sr.,2231,LB,LAC,14,8,3.8,74.6,95.5,7.2,5.4,0,0,2,3.2,27,55.6,64.1,28.4,73.4,71.9,53.0,0,27,18.5,10,1,3,93.5,47,363,380,18,36,63,1,362,272,1.1,7.7
Lorenzo Alexander,2476,ED,BUF,14,2,3.4,87.5,28.7,5.3,4.6,0,1,2,12.5,4,68.1,67.3,64.5,69.9,55.4,69.1,0,15,7.1,1,2,1,93.0,14,82,286,8,11,16,0,101,66,1.4,7.2
Johnathan Joseph,2969,CB,HST,12,4,11.9,62.3,99.5,7.9,4.9,2,2,12,15.6,13,61.8,61.2,85.9,75.9,48.1,37.2,0,60,14.8,8,11,3,96.6,48,404,406,11,42,77,2,627,210,1.7,13.1
Domata Peko Sr.,3068,DI,BLT,5,0,,,3.9,,,0,0,0,,3,61.7,59.9,27.3,57.7,63.9,28.3,0,,100.0,1,0,1,0.0,0,2,51,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,14,2,12.3,69.6,98.8,32.9,22.9,0,0,4,17.4,21,65.1,73.0,86.4,63.1,86.1,77.7,1,45,12.0,6,4,1,133.6,16,560,567,7,42,23,4,326,135,0.6,20.4
Tramon Williams,3558,CB,GB,14,4,9.3,62.5,97.8,14.3,9.0,0,0,5,10.4,12,78.2,72.1,27.6,54.3,48.5,71.1,2,61,3.6,1,3,5,88.3,30,451,461,7,23,48,2,433,198,1.0,14.4
Eric Weddle,3653,S,LA,14,7,7.5,75.0,99.1,23.8,17.8,1,1,3,10.7,26,68.5,68.5,88.1,75.7,62.8,74.4,0,18,5.8,3,2,1,128.0,21,531,536,8,42,28,3,186,138,0.4,8.9
Dominique Rodgers-Cromartie,4330,CB,WAS,2,1,7.1,85.7,100.0,5.2,4.4,0,0,0,0.0,32,41.5,42.6,77.7,,51.3,32.2,0,16,20.0,1,0,0,106.0,6,33,33,0,3,7,0,66,20,2.1,11.0
Aqib Talib,4334,CB,LA,5,1,11.7,52.0,100.0,14.6,7.6,2,0,3,12.0,26,55.8,55.4,82.7,,52.4,33.2,0,30,15.4,2,2,2,112.2,13,205,205,2,10,25,3,163,41,0.9,12.5
Calais Campbell,4364,DI,JAX,14,1,,,0.4,,,0,0,0,,15,63.2,90.2,39.4,79.9,90.9,29.8,0,,40.0,2,0,7,0.0,0,2,459,7,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,14,2,9.8,60.7,94.5,12.0,7.3,1,1,5,8.9,3,66.5,67.0,86.0,67.2,59.7,52.5,0,31,13.9,5,4,3,94.0,34,445,471,9,29,56,3,316,130,0.8,9.3
Orlando Scandrick,4457,CB,PHI,3,0,7.5,50.0,91.8,25.5,12.8,0,0,0,0.0,24,64.3,91.7,78.2,99.9,73.8,56.4,0,15,0.0,0,0,0,61.5,2,56,61,4,3,4,0,17,4,0.3,8.5
Matthew Slater,4467,WR,NE,2,0,,,100.0,,,0,0,0,,19,60.3,60.3,64.6,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Wesley Woodyard,4583,LB,TEN,12,3,6.2,88.9,88.9,10.5,9.3,0,0,0,0.0,31,40.2,53.2,81.3,62.1,72.3,47.6,0,46,21.7,5,0,0,137.3,16,177,199,4,15,18,1,234,131,1.4,14.6
Cameron Wake,4907,ED,TEN,9,0,,,1.1,,,0,0,0,,31,60.2,83.5,86.4,77.8,65.3,44.6,0,,100.0,1,0,0,0.0,0,2,183,3,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,14,2,8.4,62.5,88.8,19.0,11.9,1,0,7,17.5,24,65.5,63.9,30.0,57.9,65.4,64.9,0,53,8.6,3,5,4,95.8,25,507,571,15,30,40,1,320,146,0.7,12.8
Clay Matthews,4949,ED,LA,11,1,7.3,85.7,19.6,8.5,7.3,0,0,0,0.0,26,30.0,56.0,87.4,63.2,58.0,33.9,0,19,37.5,3,0,1,104.8,6,57,291,7,4,7,0,64,24,1.3,10.7
Patrick Chung,4957,S,NE,11,3,7.1,75.8,90.5,11.0,8.4,1,1,2,6.1,19,59.2,56.6,83.6,49.6,53.6,55.5,0,21,12.0,3,2,1,96.7,25,304,336,6,19,33,0,249,138,0.9,10.0
Jason McCourty,5127,CB,NE,11,1,11.3,56.3,99.1,11.1,6.3,0,0,4,8.3,19,80.8,75.4,0.0,53.4,60.5,78.3,1,45,0.0,0,3,4,61.6,27,328,331,15,30,48,0,246,91,0.8,9.1
Clinton McDonald,5173,DI,ARZ,9,0,,,2.4,,,1,0,0,,1,58.3,45.7,35.5,56.3,45.9,51.4,0,,,0,0,1,0.0,0,2,82,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,14,0,,,0.5,,,0,0,0,,22,64.7,79.8,53.2,66.9,80.4,69.4,0,,0.0,0,0,2,0.0,0,1,216,4,3,0,0,0,0,0.0,
Michael Bennett,5273,DI,DAL,13,0,,,1.9,,,1,0,0,,9,62.3,64.9,0.0,65.7,75.7,31.8,0,,66.7,2,0,8,0.0,0,6,322,7,1,0,0,0,0,0.0,
Ndamukong Suh,5527,DI,TB,14,1,,,0.2,,,0,1,0,,30,69.4,68.6,49.2,60.6,72.8,41.9,0,,28.6,2,0,4,0.0,0,1,530,6,4,0,0,0,0,0.0,
Joe Haden,5532,CB,PIT,14,2,12.1,52.1,99.8,13.7,7.1,0,3,11,15.1,25,69.7,69.6,86.6,56.2,63.5,50.8,4,22,10.6,5,9,3,69.1,38,556,557,12,40,73,5,414,115,0.8,10.9
Brandon Graham,5538,ED,PHI,14,1,,,2.0,,,0,0,0,,24,72.0,85.4,71.7,75.0,74.3,39.7,0,,11.1,1,0,2,0.0,0,9,457,13,7,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,14,3,18.1,41.7,91.0,95.4,39.8,0,0,1,8.3,3,85.2,76.9,37.2,68.7,52.3,59.7,2,34,0.0,0,1,3,26.4,5,515,566,6,18,12,0,84,15,0.2,16.8
Jason Pierre-Paul,5540,ED,TB,8,0,5.0,100.0,2.7,4.5,4.5,1,0,0,0.0,30,53.2,62.4,9.7,63.3,73.5,37.5,0,11,25.0,1,0,6,93.8,2,9,333,5,3,2,0,13,3,1.4,6.5
Kareem Jackson,5545,S,DEN,13,5,8.7,65.1,99.4,17.2,11.2,0,0,9,20.9,10,79.8,82.3,91.8,71.8,79.1,60.0,2,54,14.3,6,9,1,96.2,28,514,517,8,31,43,3,371,179,0.8,13.3
Devin McCourty,5552,S,NE,14,2,5.5,64.0,97.0,29.8,19.0,0,0,2,8.0,19,90.1,82.6,61.0,53.1,58.1,61.1,5,26,10.0,3,2,1,46.5,16,523,539,7,25,25,1,104,70,0.2,6.5
Jerry Hughes,5556,ED,BUF,14,1,0.5,0.0,3.4,,7.0,0,0,0,0.0,4,70.2,70.7,29.6,73.4,59.4,27.7,0,,25.0,2,0,6,39.6,0,14,415,6,5,2,0,0,0,0.0,
Patrick Robinson,5557,S,NO,6,1,5.0,75.0,69.1,5.7,4.3,0,0,0,0.0,20,56.4,52.5,79.0,57.8,45.1,48.8,0,16,16.7,1,0,0,84.4,6,38,55,1,4,8,0,38,22,1.1,6.3
Linval Joseph,5571,DI,MIN,12,1,,,1.0,,,0,0,0,,18,83.5,71.0,75.7,61.9,69.3,71.2,0,,0.0,0,0,1,0.0,0,3,289,5,2,0,0,0,0,0.0,
Carlos Dunlap,5579,ED,CIN,12,3,2.8,100.0,10.1,6.0,6.0,0,0,0,0.0,7,63.5,86.7,80.5,72.3,88.1,81.2,0,22,0.0,0,0,1,112.5,5,35,348,9,6,5,0,55,41,1.8,11.0
Sean Lee,5580,LB,DAL,14,4,6.0,81.0,90.6,6.9,5.6,0,1,3,7.1,9,71.7,67.8,81.4,64.4,58.9,50.3,1,30,3.6,1,3,0,100.5,34,251,277,8,23,42,2,281,174,1.2,8.3
Morgan Burnett,5596,S,CLV,8,2,12.1,63.2,93.5,15.1,9.5,0,0,1,5.3,8,58.2,68.0,38.0,75.1,80.8,76.3,1,26,5.6,1,1,1,63.5,12,200,214,4,15,19,0,140,54,0.8,11.7
Corey Peters,5607,DI,ARZ,14,1,,,1.1,,,0,0,0,,1,52.6,64.6,56.7,59.7,70.2,54.4,0,,50.0,2,0,3,0.0,0,5,435,4,1,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,14,1,5.0,100.0,3.2,17.0,17.0,0,0,1,100.0,18,74.7,80.7,32.8,78.1,69.4,32.5,1,6,25.0,2,1,7,52.1,1,17,527,9,5,1,0,6,1,0.4,6.0
Geno Atkins,5643,DI,CIN,14,2,,,0.7,,,0,0,0,,7,55.5,75.6,77.4,73.2,70.3,55.7,0,,33.3,2,0,1,0.0,0,3,405,7,2,0,0,0,0,0.0,
