player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tony Romo,1693,QB,DAL,2,99,77.8,36,39,6.6,0.0,1,0,0.0,71.8,28,9,0.0,39,39.4,0,13,,78.9,80.5,77.2,78.7,,,2,0,39,0.0,90.0,0.0,0,0,0,0,0,0,0.0,263,6.7,0,9,85.2,87.6,86.9,56.7,70.9,55,59,9.7,0.0,2,7,11.1,62.7,37,19,5.1,60,60.6,2,19,,81.9,87.6,78.9,85.2,,,1,2,64,5.3,79.9,1.7,1,0,0,1,2,2,3.1,402,6.8,78.3,69,71,7.9,0.0,2,5,6.9,74.6,53,0,1.9,71,71.7,1,27,,82.7,89.2,79.3,86.7,,,0,2,72,,93.3,0.0,0,0,0,0,2,1,1.4,535,7.5,1,59.1,22,27,10.3,0.0,1,2,6.7,44.4,12,28,7.7,28,28.3,1,5,,77.6,76.9,76.4,75.3,,,3,0,31,3.6,59.2,3.6,1,0,0,1,0,1,3.2,130,4.8
Carson Palmer,1317,QB,CIN,2,89,67.9,28,30,8.3,0.0,0,0,0.0,60.0,18,8,5.3,31,34.8,1,12,,77.9,71.4,76.5,70.3,,,0,0,33,12.5,88.2,3.2,1,0,0,2,1,1,3.0,180,6.0,0,7,33.3,57.4,61.7,38.9,66.7,54,55,9.3,0.0,0,1,1.8,58.2,32,19,11.1,58,65.2,4,17,,37.4,54.2,0.0,55.3,,62.3,0,1,58,5.3,74.2,1.7,1,2,0,1,1,4,6.9,332,6.0,68.9,61,62,9.2,0.0,0,1,1.6,61.3,38,0,9.5,62,69.7,4,21,,39.9,62.0,78.8,61.6,,,0,1,62,,83.9,0.0,0,0,0,1,2,3,4.8,397,6.4,1,61.9,21,23,8.2,0.0,0,0,0.0,52.2,12,27,7.7,27,30.3,1,8,,77.2,59.6,0.0,61.1,,62.3,0,0,29,7.4,66.4,7.4,2,2,0,2,0,2,6.9,115,5.0
Peyton Manning,327,QB,IND,2,86,61.1,18,19,9.6,0.0,0,1,5.3,47.4,9,10,18.2,21,24.4,2,6,,75.4,63.1,74.9,62.7,,,1,0,21,20.0,65.5,9.5,2,0,0,0,0,0,0.0,109,5.7,0,14,84.4,89.2,87.6,57.9,85.7,63,64,7.5,0.0,1,6,9.1,79.7,51,18,5.6,65,75.6,3,29,,82.2,92.1,79.0,91.0,,,0,0,67,5.6,135.6,1.5,1,0,0,0,6,1,1.5,579,9.0,82.8,58,58,8.2,0.0,0,5,8.3,77.6,45,0,6.3,58,67.4,3,29,,81.5,90.5,78.6,88.6,,,0,0,60,,134.9,0.0,0,0,0,0,5,1,1.7,550,9.5,0,73.9,23,25,7.4,0.0,1,2,8.0,60.0,15,28,11.8,28,32.6,2,6,,77.0,74.4,75.9,73.1,,,1,0,28,10.7,88.4,10.7,3,0,0,0,1,0,0.0,138,5.5
Sam Bradford,5526,QB,SL,2,85,79.2,24,29,6.1,0.0,0,3,9.4,51.7,15,18,21.1,33,38.8,4,7,,78.4,75.8,76.8,74.4,,,4,0,36,22.2,86.4,12.1,4,0,0,1,2,0,0.0,127,4.4,0,26,84.3,66.1,65.0,,68.8,48,51,7.0,0.0,1,0,0.0,60.8,31,16,6.1,52,61.2,2,14,,81.0,57.4,78.3,57.4,,,2,4,55,6.3,51.3,1.9,1,0,0,0,1,2,3.6,302,5.9,74.0,50,51,6.1,0.0,1,0,0.0,62.7,32,0,13.5,51,60.0,5,13,,81.0,66.8,78.3,66.0,,,0,2,55,,65.0,0.0,0,0,0,0,1,1,1.8,250,4.9,0,68.2,22,29,8.1,0.0,0,3,9.7,48.3,14,34,6.7,34,40.0,1,8,,78.4,61.9,76.8,61.6,,,6,2,36,14.7,62.3,14.7,5,0,0,1,2,1,2.8,179,6.2
Alex Smith,2218,QB,SF,2,82,74.1,27,33,11.0,0.0,0,2,5.9,51.5,17,15,15.0,36,43.9,3,10,,27.8,58.6,76.9,56.2,,65.6,1,2,37,13.3,57.9,5.6,2,1,0,5,1,2,5.4,222,6.7,1,28,50.5,55.9,56.9,68.4,78.6,42,44,5.1,0.0,1,0,0.0,72.7,32,10,3.0,46,56.1,1,14,,80.0,60.4,77.7,58.6,,66.4,0,2,47,0.0,70.1,0.0,0,2,0,1,0,1,2.1,278,6.3,77.8,54,56,8.1,0.0,1,2,3.4,71.4,40,0,4.8,57,69.5,2,19,,81.4,67.9,78.6,65.5,,65.6,0,3,59,,68.9,0.0,0,1,0,1,0,2,3.4,398,7.1,5,73.3,15,21,4.9,0.0,0,0,0.0,42.9,9,25,18.2,25,30.5,2,5,,24.9,41.5,75.5,38.8,,66.4,1,1,25,8.0,54.1,8.0,2,2,0,5,1,1,4.0,102,4.9
Joe Flacco,4332,QB,BLT,2,82,61.3,31,34,13.4,0.0,1,1,2.6,47.1,16,14,15.8,35,42.7,3,12,,79.0,64.0,77.2,63.5,,,0,1,40,7.1,68.3,2.9,1,0,0,2,1,2,5.0,240,7.1,0,3,63.5,52.2,54.1,46.3,59.0,39,43,9.3,0.0,2,1,2.2,48.8,21,12,8.7,47,57.3,2,8,,46.6,47.3,78.0,47.1,,63.0,0,4,51,16.7,19.7,4.3,2,2,0,2,0,3,5.9,162,3.8,62.3,53,56,10.3,0.0,1,2,3.3,51.8,29,0,12.1,56,68.3,4,14,,81.5,59.5,78.6,59.4,,,0,4,60,,43.2,0.0,0,0,0,2,1,3,5.0,292,5.2,0,52.9,17,21,13.4,0.0,2,0,0.0,38.1,8,26,11.1,26,31.7,1,6,,30.0,47.9,76.3,47.2,,63.0,0,1,31,11.5,35.8,11.5,3,2,0,2,0,2,6.5,110,5.2
Matt Ryan,4317,QB,ATL,2,81,66.7,36,39,9.8,0.0,2,0,0.0,59.0,23,13,4.2,41,50.6,1,14,,79.3,68.9,77.3,68.8,,57.9,1,0,42,7.7,87.8,2.4,1,1,0,0,1,0,0.0,262,6.7,0,2,54.7,58.8,64.2,29.8,77.8,36,37,6.3,0.0,0,0,0.0,67.6,25,9,10.7,40,49.4,3,10,,30.1,52.4,77.8,58.3,,44.3,0,1,48,22.2,89.4,5.0,2,1,0,1,2,3,6.3,215,5.8,74.5,55,57,7.3,0.0,2,0,0.0,66.7,38,0,7.3,59,72.8,3,21,,39.9,69.0,78.8,73.3,,31.3,0,1,62,,89.9,0.0,0,2,0,0,2,3,4.8,381,6.7,0,64.7,17,19,10.2,0.0,0,0,0.0,52.6,10,22,9.1,22,27.2,1,3,,77.0,44.6,75.9,45.7,,,1,0,28,13.6,84.5,13.6,3,0,0,1,1,0,0.0,96,5.1
Derek Anderson,2430,QB,ARZ,2,77,53.1,32,34,9.4,0.0,0,0,0.0,47.1,16,23,5.9,36,46.8,1,10,,78.4,49.1,0.0,51.8,,,1,2,36,8.7,38.5,5.6,2,0,0,1,0,3,8.3,177,5.2,0,1,83.2,48.1,49.6,58.3,67.6,37,38,11.1,0.0,1,1,2.5,60.5,23,19,8.0,41,53.2,2,11,,79.2,49.9,77.4,51.0,,58.3,0,0,43,10.5,92.2,4.9,2,1,0,0,1,2,4.7,282,7.4,67.6,34,35,9.3,0.0,0,1,2.7,60.0,21,0,8.7,35,45.5,2,12,,78.6,47.9,0.0,50.5,,,0,1,37,,78.4,0.0,0,0,0,1,1,4,10.8,241,6.9,1,54.3,35,37,11.2,0.0,1,0,0.0,48.6,18,42,5.3,42,54.5,1,9,,79.0,51.2,77.3,52.2,,58.3,1,1,42,9.5,55.9,9.5,4,1,0,0,0,1,2.4,218,5.9
Drew Brees,802,QB,NO,2,77,80.0,15,16,8.1,0.0,0,1,6.3,75.0,12,11,0.0,18,23.4,0,7,,26.0,62.4,74.3,62.0,,,0,0,18,18.2,102.3,11.1,2,0,0,1,0,1,5.6,145,9.1,0,20,60.1,74.3,76.9,46.6,80.4,56,58,5.7,0.0,1,4,6.7,74.1,43,17,4.4,59,76.6,2,19,,81.6,81.3,78.7,79.5,,,0,0,61,5.9,106.0,1.7,1,0,1,0,3,1,1.6,346,6.0,87.2,47,49,4.4,0.0,1,3,6.1,79.6,39,0,4.9,49,63.6,2,19,,80.3,90.7,77.9,89.3,,,0,0,49,,109.2,0.0,0,0,1,0,2,0,0.0,340,6.9,1,66.7,24,25,9.8,0.0,0,2,7.4,64.0,16,28,0.0,28,36.4,0,7,,29.8,52.6,76.1,53.0,,,0,0,30,10.7,93.9,10.7,3,0,0,1,1,2,6.7,151,6.0
Matt Schaub,1811,QB,HST,2,76,70.6,34,37,9.3,0.0,1,0,0.0,62.2,23,18,4.2,41,53.9,1,14,,79.3,54.4,77.3,54.6,,,1,1,42,22.2,85.2,9.8,4,0,0,1,1,1,2.4,298,8.1,0,13,83.8,73.4,73.9,49.6,87.1,31,32,8.9,0.0,1,2,5.9,75.0,24,7,11.1,35,46.1,3,16,,78.6,90.5,76.9,88.8,,,0,1,37,42.9,122.7,8.6,3,0,0,0,3,1,2.7,306,9.6,83.7,49,51,8.2,0.0,2,2,3.7,74.5,38,0,7.3,51,67.1,3,25,,80.9,87.1,78.3,84.8,,,0,0,54,,119.4,0.0,0,0,0,0,2,0,0.0,516,10.1,0,62.5,16,18,11.8,0.0,0,0,0.0,50.0,9,25,10.0,25,32.9,1,5,,76.3,45.8,75.5,46.7,,,1,2,25,28.0,61.6,28.0,7,0,0,1,2,2,8.0,88,4.9
