player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,GB,11,1,2,50.0,0,1,12,57.0,72.9,50.8,77.4,58.5,45.2,4,18,0,5,33.3,3,1,2,56.3,1,6,8,0,10,344,335,2,47,232,54,0,9,235,99,1,9,5,2,28,0,5,9,5.0
Dwight Freeney,1019,ED,ATL,10,1,0,,0,0,2,60.0,66.0,88.7,66.3,46.9,55.4,5,25,0,,25.0,1,0,0,0.0,0,4,0,0,1,274,274,0,4,260,10,0,0,237,36,0,4,2,0,34,0,0,0,
James Harrison,1251,ED,PIT,11,4,0,83.3,0,2,25,69.4,85.2,84.9,79.2,77.8,83.6,4,15,1,18,4.5,1,0,0,61.1,5,4,45,0,74,357,301,0,0,301,0,0,56,167,116,11,14,17,6,23,0,49,15,9.8
Terence Newman,1321,CB,MIN,10,2,0,51.1,0,0,18,81.1,80.4,85.6,53.9,69.4,69.2,0,0,1,24,10.3,3,6,3,61.1,23,0,30,427,332,539,9,0,0,9,0,0,530,4,203,73,6,24,45,0,1,197,23,8.6
Terrell Suggs,1326,ED,BLT,10,4,2,100.0,1,3,3,49.4,76.7,24.5,74.5,80.1,76.0,7,19,0,1,5.0,1,0,4,79.2,1,8,8,0,9,447,439,0,0,435,4,0,8,304,134,0,19,15,1,34,0,1,1,1.0
Robert Mathis,1447,ED,IND,11,2,0,100.0,0,1,14,49.5,49.8,88.5,55.5,43.3,44.3,1,16,0,14,16.7,3,0,0,105.6,3,3,3,0,27,439,430,0,1,429,0,0,9,282,130,6,11,13,3,20,0,28,7,9.3
Cullen Jenkins,1637,DI,WAS,10,1,0,,0,0,32,57.2,57.5,53.5,61.5,57.1,56.4,0,5,0,,7.7,1,0,1,0.0,0,0,0,0,2,195,194,42,113,14,25,0,1,115,78,0,8,11,0,5,0,0,0,
DeAngelo Hall,1729,S,WAS,3,0,0,85.7,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,0,0,0,29,14.3,2,1,0,113.7,6,0,40,0,90,166,3,0,0,3,0,109,163,3,73,14,3,12,7,0,0,79,48,13.2
Vince Wilfork,1742,DI,HST,10,5,0,,0,0,13,59.5,56.6,50.9,59.1,57.6,75.8,1,7,0,,5.3,1,0,2,0.0,0,0,0,0,1,368,368,170,190,0,8,0,0,176,191,0,12,13,0,8,0,0,0,
Karlos Dansby,1754,LB,CIN,11,8,1,84.6,1,0,7,47.2,56.1,52.6,56.7,70.5,59.0,0,2,0,44,12.3,9,1,2,122.8,33,0,386,4,265,504,69,0,0,69,0,1,435,38,201,44,32,56,39,2,2,365,204,11.1
Daryl Smith,1760,LB,TB,11,2,0,88.9,0,0,30,55.8,53.1,83.6,53.8,52.0,55.1,0,5,1,33,15.0,3,0,0,79.2,8,0,159,3,126,347,146,0,1,145,0,0,201,53,168,39,9,15,9,5,0,127,88,15.9
Antonio Smith,1856,DI,HST,8,0,0,,0,0,13,,53.4,41.6,63.1,40.9,67.6,3,7,0,,,0,0,1,0.0,0,1,0,0,0,132,132,74,47,0,11,0,0,112,20,0,0,0,0,11,0,0,0,
Mike Adams,1972,S,IND,10,4,0,73.7,0,1,14,58.9,65.4,87.9,61.2,77.3,87.4,2,0,0,34,4.3,2,0,0,131.3,14,0,160,15,399,666,21,0,0,21,0,400,645,19,248,68,7,40,19,2,2,149,61,10.6
Adam Jones,2223,CB,CIN,11,3,0,64.4,1,1,7,67.2,67.5,61.2,57.7,67.5,52.2,0,0,1,41,16.3,8,3,4,90.8,29,0,30,664,445,729,15,0,0,15,0,0,714,1,283,20,7,38,45,0,2,318,112,11.0
DeMarcus Ware,2228,ED,DEN,6,2,0,,2,0,10,62.1,67.5,5.2,71.6,64.5,60.4,2,11,0,,20.0,1,0,3,0.0,0,4,0,0,4,190,190,0,0,190,0,0,0,139,47,0,5,2,0,17,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,11,11,1,80.0,0,2,5,57.0,68.6,59.8,90.4,68.6,73.1,2,11,3,42,8.3,6,0,1,99.7,48,2,559,4,388,682,68,0,0,68,0,6,614,73,221,45,22,55,60,15,4,456,326,9.5
Derrick Johnson,2232,LB,KC,11,20,0,79.4,0,0,16,82.6,71.8,88.2,51.1,53.8,51.8,1,2,1,30,16.3,16,3,0,92.2,27,1,656,17,427,745,33,0,0,33,0,6,712,35,283,33,37,62,34,4,1,228,190,8.4
Jonathan Babineaux,2276,DI,ATL,11,2,1,,0,0,2,51.8,52.6,84.8,55.8,55.6,27.8,1,8,0,,23.5,4,0,0,0.0,0,0,0,0,10,301,301,28,225,10,38,0,0,192,99,0,9,11,0,9,0,0,0,
Darren Sproles,2347,HB,PHI,2,0,0,,0,0,24,,63.6,62.9,,61.7,71.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,
Trent Cole,2363,ED,IND,2,1,0,100.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,1,4,0,8,50.0,2,0,0,100.0,1,0,0,0,2,68,68,0,0,67,1,0,0,41,25,0,1,1,1,5,0,8,8,8.0
Lorenzo Alexander,2476,ED,BUF,11,9,3,100.0,0,3,4,57.1,78.6,70.0,80.5,68.7,64.0,9,18,0,19,13.5,5,0,2,98.8,7,11,90,2,58,519,408,0,0,408,0,0,111,263,198,17,29,23,7,38,0,54,52,7.7
Ahmad Brooks,2945,ED,SF,11,7,1,85.7,2,0,28,62.7,56.0,21.0,57.2,61.3,49.7,2,25,0,31,19.4,7,1,6,118.8,6,3,17,2,71,621,574,1,0,573,0,0,47,278,272,28,17,22,7,30,0,92,58,15.3
Mario Williams,2946,ED,MIA,10,1,1,100.0,0,0,17,64.3,71.1,89.3,61.2,70.6,44.4,3,17,0,0,20.0,3,0,0,79.2,1,2,0,0,9,365,365,0,12,345,8,0,0,196,160,0,11,11,1,22,0,0,0,0.0
Donte Whitner,2953,S,WAS,7,9,0,84.6,0,0,32,51.1,54.1,35.0,52.8,67.7,77.7,0,1,0,47,8.7,4,0,1,109.3,22,0,136,8,232,368,18,0,0,18,0,164,350,7,129,42,7,33,26,1,0,266,188,12.1
Haloti Ngata,2957,DI,DET,8,3,2,100.0,0,0,11,56.5,61.1,65.1,57.6,66.9,58.5,2,10,0,8,8.3,1,0,1,139.6,1,1,3,0,4,318,315,18,248,3,46,0,3,207,107,0,9,8,1,13,1,8,0,8.0
Chad Greenway,2962,LB,MIN,11,8,0,66.7,0,0,18,38.0,55.3,81.2,58.0,72.1,43.5,0,1,1,27,17.6,6,0,0,77.8,12,0,231,0,119,285,32,0,0,32,0,1,253,16,150,21,15,20,18,1,1,107,87,8.9
Antonio Cromartie,2964,CB,IND,4,0,0,66.7,1,0,14,52.0,52.7,82.7,,55.6,68.0,0,0,0,44,7.1,1,1,5,107.8,14,0,9,176,138,204,3,0,0,3,0,1,201,0,66,15,1,13,21,0,1,173,78,12.4
Tamba Hali,2965,ED,KC,11,6,0,,2,0,16,71.8,74.3,38.3,69.5,74.6,83.9,3,26,0,,12.0,3,0,3,0.0,0,3,5,0,25,444,430,0,1,428,1,0,14,285,134,9,11,16,0,32,0,0,0,
Johnathan Joseph,2969,CB,HST,11,4,0,60.0,0,1,13,62.2,64.5,50.1,59.1,77.7,63.0,0,0,0,36,11.9,5,6,4,87.1,36,0,36,473,342,538,0,0,0,0,0,0,538,1,195,29,7,33,60,0,1,424,140,11.8
D'Qwell Jackson,2979,LB,IND,11,12,1,71.4,1,0,14,49.5,47.7,57.8,47.4,53.7,51.1,1,1,0,23,16.5,13,1,2,109.2,20,1,615,2,359,677,9,0,1,8,0,2,668,55,263,48,23,54,28,3,1,240,153,12.0
