player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,19,26,0,12,0,,,1.6,,,0,0,,61.3,0,,100.0,1,0,0.0,0,3,11.5,193,4,0,0,0,0,0,0.0,,0,2,3.8,75.0,5.6,5.3,4.0,0,1,25.0,55.9,0,15,25.0,1,1,91.7,3,16,61.5,288,5,1,4,0,26,10,1.6,8.7
Dwight Freeney,1019,ED,ATL,17,1,0,2,0,,,0.6,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,167,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,214,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,18,178,0,25,0,10.5,50.0,11.2,8.0,4.0,0,0,0.0,66.8,0,8,0.0,0,0,60.4,1,10,5.6,89,1,2,2,0,8,9,1.0,8.0,0,5,5.2,94.1,39.1,8.9,8.4,0,0,0.0,70.0,0,24,4.5,1,0,98.3,16,152,85.4,389,13,16,17,0,129,55,0.9,8.1
Terence Newman,1321,CB,MIN,15,455,0,18,0,12.5,47.4,100.0,13.3,6.3,1,3,15.8,71.6,1,15,22.2,2,3,37.6,9,131,28.8,131,1,7,19,0,82,18,0.7,9.1,0,2,14.3,52.9,98.7,15.8,8.4,0,6,17.6,85.1,0,24,3.8,1,4,64.6,18,297,65.3,301,7,23,34,0,150,12,0.5,8.3
Terrell Suggs,1326,ED,BLT,15,12,0,3,0,,,1.3,,,0,0,,30.3,0,,0.0,0,0,0.0,0,2,16.7,154,4,1,0,0,0,0,0.0,,0,1,0.0,100.0,3.2,9.0,9.0,0,0,0.0,78.6,0,1,12.5,1,0,79.2,1,9,75.0,283,8,6,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,14,29,0,14,0,3.0,100.0,5.2,4.5,4.5,0,0,0.0,68.1,0,5,0.0,0,0,87.5,2,9,31.0,173,3,1,2,0,10,4,1.1,5.0,0,0,10.5,100.0,10.2,9.0,9.0,0,0,0.0,44.3,0,14,0.0,0,0,114.6,2,18,62.1,177,1,2,2,0,23,2,1.3,11.5
Cullen Jenkins,1637,DI,WAS,15,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,76,1,1,0,0,0,0,,,0,0,,,1.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,105,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Vince Wilfork,1742,DI,HST,17,3,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,140,1,1,0,0,0,0,,,0,0,,,2.1,,,0,0,,59.0,0,,,0,0,0.0,0,3,100.0,146,0,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,16,429,0,7,1,9.2,72.7,74.8,9.8,7.1,0,0,0.0,44.2,0,44,12.5,1,0,145.1,8,80,18.6,107,2,6,11,1,160,89,2.1,20.0,0,3,3.4,81.6,90.9,7.7,6.2,0,3,6.1,66.2,0,39,12.8,6,3,104.4,40,329,76.7,362,15,38,49,1,364,233,1.2,9.1
