player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,GB,9,0,1,50.0,0,1,12,57.3,70.1,64.6,75.7,52.9,31.9,3,14,0,5,40.0,2,1,1,56.3,1,4,2,0,7,275,273,1,42,185,45,0,2,191,77,0,5,3,2,21,0,5,9,5.0
Dwight Freeney,1019,ED,ATL,9,1,0,,0,0,2,60.0,65.0,88.1,65.8,45.1,52.7,4,22,0,,33.3,1,0,0,0.0,0,4,0,0,1,237,237,0,4,223,10,0,0,204,32,0,3,1,0,30,0,0,0,
James Harrison,1251,ED,PIT,9,4,0,80.0,0,2,25,76.5,88.3,84.3,81.7,75.3,83.0,4,10,1,9,4.8,1,0,0,52.9,4,2,37,0,60,293,247,0,0,247,0,0,46,136,97,9,11,16,5,16,0,31,11,7.8
Terence Newman,1321,CB,MIN,9,2,0,50.0,0,0,18,81.8,82.2,85.4,53.9,76.4,68.5,0,0,1,24,10.7,3,6,3,59.3,22,0,30,406,320,517,9,0,0,9,0,0,508,4,193,72,6,23,44,0,1,184,22,8.4
Terrell Suggs,1326,ED,BLT,8,3,1,100.0,1,1,3,59.4,71.9,12.1,69.3,79.7,73.2,5,16,0,1,6.3,1,0,4,79.2,1,6,5,0,6,338,333,0,0,330,3,0,5,232,100,0,14,12,1,27,0,1,1,1.0
Robert Mathis,1447,ED,IND,9,1,0,100.0,0,1,14,46.3,51.6,87.8,56.8,46.7,49.3,1,15,0,14,12.5,2,0,0,105.6,3,2,3,0,22,368,361,0,1,360,0,0,7,246,100,4,10,13,3,18,0,28,7,9.3
Cullen Jenkins,1637,DI,WAS,8,1,0,,0,0,32,57.2,53.2,46.5,61.7,51.9,51.9,0,4,0,,10.0,1,0,1,0.0,0,0,0,0,2,157,156,32,89,12,23,0,1,89,66,0,5,8,0,4,0,0,0,
DeAngelo Hall,1729,S,WAS,3,0,0,85.7,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,0,0,0,29,14.3,2,1,0,113.7,6,0,40,0,90,166,3,0,0,3,0,109,163,3,73,14,3,12,7,0,0,79,48,13.2
Vince Wilfork,1742,DI,HST,8,5,0,,0,0,13,60.0,58.1,64.7,61.6,56.0,75.8,1,7,0,,5.3,1,0,1,0.0,0,0,0,0,0,307,307,133,166,0,8,0,0,148,159,0,12,13,0,8,0,0,0,
Karlos Dansby,1754,LB,CIN,9,6,0,83.3,1,0,7,41.5,50.9,46.6,52.7,70.5,51.9,0,1,0,44,13.3,8,1,2,126.3,30,0,310,4,222,411,61,0,0,61,0,1,350,34,155,35,26,46,36,1,2,355,202,11.8
Daryl Smith,1760,LB,TB,9,2,0,85.7,0,0,30,53.7,53.7,83.3,55.3,54.6,53.4,0,5,1,33,15.8,3,0,0,79.2,6,0,140,3,110,311,134,0,1,133,0,0,177,46,155,34,8,14,7,5,0,114,73,19.0
