player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,GB,10,1,2,50.0,0,1,12,57.3,72.2,66.4,76.1,56.8,40.8,3,14,0,5,28.6,2,1,1,56.3,1,5,5,0,7,301,296,1,44,201,50,0,5,206,88,0,7,4,2,22,0,5,9,5.0
Dwight Freeney,1019,ED,ATL,9,1,0,,0,0,2,60.0,65.0,88.1,65.8,45.1,52.7,4,22,0,,33.3,1,0,0,0.0,0,4,0,0,1,237,237,0,4,223,10,0,0,204,32,0,3,1,0,30,0,0,0,
James Harrison,1251,ED,PIT,10,4,0,80.0,0,2,25,76.3,86.6,84.7,79.7,74.5,83.2,4,14,1,9,4.8,1,0,0,52.9,4,3,41,0,68,326,275,0,0,275,0,0,51,154,104,10,12,16,5,21,0,31,11,7.8
Terence Newman,1321,CB,MIN,10,2,0,51.1,0,0,18,81.1,80.4,85.6,53.9,69.4,69.2,0,0,1,24,10.3,3,6,3,61.1,23,0,30,427,332,539,9,0,0,9,0,0,530,4,203,73,6,24,45,0,1,197,23,8.6
Terrell Suggs,1326,ED,BLT,9,4,1,100.0,1,1,3,59.9,73.6,18.2,69.0,81.9,75.2,7,18,0,1,5.0,1,0,4,79.2,1,6,7,0,7,386,379,0,0,375,4,0,7,260,119,0,17,15,1,31,0,1,1,1.0
Robert Mathis,1447,ED,IND,10,1,0,100.0,0,1,14,48.6,51.1,88.2,56.6,44.5,42.9,1,16,0,14,17.6,3,0,0,105.6,3,3,3,0,26,408,399,0,1,398,0,0,9,268,114,6,11,13,3,20,0,28,7,9.3
Cullen Jenkins,1637,DI,WAS,9,1,0,,0,0,32,57.2,55.3,50.6,62.6,53.2,55.0,0,5,0,,8.3,1,0,1,0.0,0,0,0,0,2,177,176,38,102,12,24,0,1,105,70,0,7,10,0,5,0,0,0,
DeAngelo Hall,1729,S,WAS,3,0,0,85.7,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,0,0,0,29,14.3,2,1,0,113.7,6,0,40,0,90,166,3,0,0,3,0,109,163,3,73,14,3,12,7,0,0,79,48,13.2
Vince Wilfork,1742,DI,HST,9,5,0,,0,0,13,60.0,54.6,47.8,60.3,54.2,75.8,1,7,0,,5.3,1,0,2,0.0,0,0,0,0,0,337,337,151,178,0,8,0,0,163,174,0,12,13,0,8,0,0,0,
Karlos Dansby,1754,LB,CIN,10,7,0,83.8,1,0,7,45.9,54.0,50.3,52.7,69.5,56.1,0,2,0,44,11.9,8,1,2,125.1,31,0,350,4,243,461,67,0,0,67,0,1,394,34,184,39,29,52,37,2,2,359,204,11.6
