player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Maurkice Pouncey,5543,C,PIT,3,0,25,46.8,0,8,151,100.0,100.0,96.7,0,9,1,164,164,71.4,0,4,60,100.0,100.0,95.0,5,1,65,65
Alejandro Villanueva,9091,T,PIT,3,1,25,75.0,0,2,151,100.0,100.0,98.7,2,3,1,164,164,71.7,0,1,60,100.0,100.0,97.5,2,1,65,65
Ramon Foster,5229,G,PIT,3,0,25,73.0,0,7,151,100.0,100.0,97.0,0,8,1,164,164,64.9,0,4,60,100.0,100.0,95.0,5,1,65,65
Riley Reiff,7029,T,MIN,3,0,18,71.3,2,13,155,100.0,100.0,94.5,0,16,1,158,158,64.9,2,8,71,100.0,100.0,91.5,11,1,72,72
Mike Remmers,7431,G,MIN,3,0,18,60.6,0,11,155,100.0,100.0,94.5,0,14,3,158,158,52.4,0,7,71,100.0,100.0,90.8,10,3,72,72
Tom Compton,7181,G,MIN,3,0,18,77.7,0,5,155,100.0,100.0,97.7,0,6,1,158,158,74.5,0,4,71,100.0,100.0,95.8,5,1,72,72
Graham Glasgow,10729,C,DET,3,0,11,75.1,0,4,146,100.0,100.0,98.6,0,4,0,154,154,74.8,0,3,70,100.0,100.0,97.9,3,0,75,75
Taylor Decker,10650,T,DET,3,1,11,79.3,1,4,146,100.0,100.0,97.6,2,6,1,154,154,69.5,0,4,70,100.0,100.0,97.1,4,0,75,75
Rick Wagner,7950,T,DET,3,0,11,76.7,0,3,146,100.0,100.0,98.3,0,4,1,154,154,77.9,0,1,70,100.0,100.0,97.9,2,1,75,75
Frank Ragnow,39137,G,DET,3,0,11,36.0,4,8,146,100.0,100.0,95.2,1,13,1,154,154,26.6,3,6,70,100.0,100.0,92.1,10,1,75,75
