player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,7,1,0,,1,2,5,66.0,75.1,37.2,70.0,74.5,76.9,3,12,0,,0.0,0,0,2,0.0,0,2,1,0,4,221,220,0,9,202,9,0,1,162,55,0,6,5,0,17,0,0,0,
Terrell Suggs,1326,ED,BLT,8,3,3,60.0,1,1,3,51.1,62.4,29.7,70.3,58.8,57.8,1,15,0,15,18.8,3,0,3,75.4,3,6,2,1,35,351,346,0,0,342,4,0,5,197,119,2,14,10,5,22,0,28,25,9.3
Mike Adams,1972,S,CAR,7,6,0,70.0,0,0,5,62.7,61.0,47.5,76.0,52.8,69.8,1,3,3,31,7.9,3,2,1,77.3,14,0,122,8,283,448,59,0,0,59,0,195,389,17,148,64,13,29,20,4,1,191,72,13.6
Adam Jones,2223,CB,DEN,4,1,0,75.0,0,0,10,57.3,59.2,80.3,,67.4,44.0,0,0,1,30,23.1,3,1,1,56.3,9,0,7,108,83,120,0,0,0,0,0,0,120,0,37,5,2,9,12,0,0,76,48,8.4
Thomas Davis Sr.,2231,LB,CAR,3,3,0,45.5,0,0,5,72.2,67.4,80.5,80.2,46.5,56.0,1,2,0,21,14.3,2,3,0,73.7,5,0,131,6,98,170,22,0,0,22,0,0,148,13,59,11,3,9,11,3,0,89,39,17.8
Derrick Johnson,2232,LB,OAK,6,1,0,100.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,0,1,0,11,21.1,4,0,0,106.9,3,0,130,3,89,152,2,0,0,2,0,3,150,12,51,14,6,14,3,1,0,29,3,9.7
Lorenzo Alexander,2476,LB,BUF,8,6,2,75.0,0,1,4,90.3,89.5,85.2,74.8,73.3,80.3,1,19,1,7,3.7,1,1,0,39.1,6,5,96,0,48,279,175,0,1,174,0,0,104,134,97,8,15,20,8,25,0,27,19,4.5
Haloti Ngata,2957,DI,PHI,5,1,0,,0,0,24,,61.8,81.1,53.4,66.9,71.5,1,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,143,143,1,129,1,12,0,0,91,52,0,3,3,0,4,0,0,0,
Johnathan Joseph,2969,CB,HST,8,2,0,55.2,0,0,13,78.8,77.5,85.7,,59.9,43.7,0,0,1,42,17.1,7,4,1,74.7,32,0,33,418,302,474,1,0,0,1,0,0,473,0,172,22,11,32,58,0,1,391,131,12.2
Frostee Rucker,3036,ED,OAK,6,2,1,,0,0,23,60.2,70.0,86.8,55.5,73.7,66.1,2,4,0,,6.7,1,0,0,0.0,0,0,0,0,1,211,211,1,12,182,16,0,0,97,113,0,8,12,0,6,0,0,0,
Domata Peko Sr.,3068,DI,DEN,8,7,0,,0,0,10,84.4,66.6,39.8,55.5,69.4,42.8,1,2,0,,13.0,3,0,2,0.0,0,1,0,0,0,271,271,175,95,0,1,0,0,139,132,0,10,13,0,4,0,0,0,
Kyle Williams,3079,DI,BUF,8,2,0,,0,1,4,62.5,65.2,64.8,63.4,61.9,74.3,2,12,0,,11.1,1,0,1,0.0,0,6,0,0,2,339,339,11,237,1,90,0,0,228,109,0,8,6,0,20,0,0,0,
Antoine Bethea,3152,S,ARZ,8,10,0,85.7,0,0,1,71.2,66.7,27.8,55.7,61.3,70.6,2,3,0,21,9.7,7,0,2,112.7,18,1,223,11,293,581,81,0,0,81,0,196,500,25,263,70,19,55,21,6,1,152,108,8.4
Tom Johnson,3378,DI,MIN,6,1,0,,0,0,18,59.6,58.4,46.5,58.5,61.2,73.6,1,5,0,,0.0,0,0,1,0.0,0,0,0,0,1,165,165,5,129,1,30,0,0,105,59,0,4,10,0,6,0,0,0,
Tramon Williams,3558,S,GB,7,0,0,61.3,0,0,12,63.6,62.4,86.0,46.3,56.9,65.5,0,0,0,30,14.8,4,0,1,119.0,19,0,32,335,277,457,3,0,0,3,0,1,454,7,173,85,8,23,31,0,4,195,84,10.3
Brent Grimes,3589,CB,TB,5,3,0,70.8,1,0,30,54.6,55.3,82.6,,56.4,59.8,0,0,0,43,14.8,4,1,2,116.8,17,0,30,265,196,307,0,0,0,0,0,0,307,0,111,12,2,20,24,0,1,241,72,14.2
Leon Hall,3634,CB,OAK,7,2,1,85.7,0,0,23,65.6,71.4,82.6,62.2,86.5,61.0,1,0,0,59,12.5,3,2,0,114.3,18,0,20,8,189,327,4,0,0,4,0,2,323,9,129,293,9,19,21,1,0,240,154,13.3
Reggie Nelson,3637,S,OAK,6,2,0,62.5,0,1,23,70.3,67.6,81.7,47.3,59.1,57.8,0,1,1,49,20.0,4,0,0,99.5,5,0,133,4,159,283,15,0,0,15,0,110,268,13,111,21,4,14,8,1,2,87,27,17.4
Eric Weddle,3653,S,BLT,8,3,1,38.5,0,0,3,74.8,79.9,86.9,82.1,75.5,76.1,2,1,0,9,9.3,4,1,0,46.6,5,1,94,5,309,511,23,0,0,23,0,323,488,15,187,66,11,36,13,4,0,18,10,3.6
Brandon Mebane,3701,DI,LAC,7,6,1,,0,1,27,77.2,66.1,86.6,60.7,60.8,54.6,2,3,0,,5.3,1,0,0,0.0,0,1,0,0,4,226,226,194,30,1,1,0,0,119,103,0,9,12,0,6,0,0,0,
Corey Graham,3784,S,PHI,5,3,1,62.5,0,0,24,60.2,60.8,79.5,62.8,59.1,71.4,0,1,0,19,6.7,1,1,0,69.3,5,0,44,0,134,177,9,0,0,9,0,90,168,7,36,34,3,11,8,1,0,29,17,5.8
Chris Long,4316,ED,PHI,8,2,0,100.0,0,1,24,48.3,76.5,62.2,76.3,65.4,50.4,9,17,0,2,18.2,2,0,1,79.2,1,4,0,0,6,274,274,0,1,269,4,0,0,209,59,0,7,7,1,30,0,2,2,2.0
