player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Riley Reiff,7029,T,MIN,4,0,18,73.1,3,16,211,100.0,100.0,95.0,0,20,1,216,216,66.7,2,11,99,100.0,100.0,92.4,14,1,101,101
Mike Remmers,7431,G,MIN,4,0,18,52.6,1,18,211,100.0,100.0,94.1,0,22,3,216,216,46.3,1,12,99,100.0,100.0,90.4,16,3,101,101
Tom Compton,7181,G,MIN,4,0,18,53.4,0,10,211,100.0,100.0,96.2,0,13,3,216,216,42.2,0,9,99,100.0,100.0,93.4,11,2,101,101
Ryan Kelly,10652,C,IND,4,0,14,75.4,2,0,201,100.0,100.0,99.0,0,3,1,215,215,71.9,1,0,100,100.0,100.0,98.5,2,1,108,108
Matt Slauson,5117,G,IND,4,0,14,73.9,3,3,201,100.0,100.0,98.5,0,6,0,215,215,71.9,3,2,100,100.0,100.0,97.5,5,0,108,108
Quenton Nelson,12954,G,IND,4,0,14,72.7,1,7,201,100.0,100.0,97.0,2,10,2,215,215,62.3,1,4,100,100.0,100.0,95.5,7,2,108,108
Ramon Foster,5229,G,PIT,4,0,25,77.0,0,9,199,100.0,100.0,97.2,0,10,1,214,214,70.6,0,5,83,100.0,100.0,95.8,6,1,89,89
Alejandro Villanueva,9091,T,PIT,4,1,25,74.6,1,2,199,100.0,100.0,98.2,2,5,2,214,214,68.6,1,1,83,100.0,100.0,96.4,4,2,89,89
Maurkice Pouncey,5543,C,PIT,4,0,25,55.8,0,8,199,100.0,100.0,97.5,0,9,1,214,214,76.4,0,4,83,100.0,100.0,96.4,5,1,89,89
Jason Kelce,6343,C,PHI,4,0,24,83.3,1,3,188,100.0,100.0,98.9,0,4,0,205,205,84.3,0,2,83,100.0,100.0,98.8,2,0,93,93
Lane Johnson,7786,T,PHI,4,1,24,68.0,2,13,188,100.0,100.0,93.9,1,19,4,205,205,66.3,1,9,83,100.0,100.0,91.6,12,2,93,93
Stefen Wisniewski,6200,G,PHI,4,0,24,73.4,0,6,188,100.0,100.0,98.4,0,6,0,205,205,71.3,0,3,83,100.0,100.0,98.2,3,0,93,93
Brandon Brooks,7078,G,PHI,4,0,24,76.6,1,5,187,100.0,100.0,98.4,1,6,0,204,204,61.0,1,5,82,100.0,100.0,96.3,6,0,92,92
Lane Taylor,8365,G,GB,4,0,12,73.8,2,5,186,100.0,100.0,96.5,1,10,3,199,199,65.9,2,5,84,100.0,100.0,93.5,9,2,93,93
David Bakhtiari,7891,T,GB,4,0,12,90.3,1,4,186,100.0,100.0,98.1,0,6,1,199,199,88.8,1,3,84,100.0,100.0,97.6,4,0,93,93
Corey Linsley,8796,C,GB,4,0,12,84.2,1,0,185,100.0,100.0,99.2,0,2,1,198,198,77.8,0,0,84,100.0,100.0,98.8,1,1,93,93
Matt Skura,11102,C,BLT,4,0,3,81.5,0,3,184,100.0,100.0,99.2,0,3,0,197,197,71.0,0,2,80,100.0,100.0,98.7,2,0,86,86
Alex Lewis,10764,G,BLT,4,0,3,56.4,2,6,184,100.0,100.0,96.2,0,11,3,197,197,37.7,1,4,80,100.0,100.0,93.1,8,3,86,86
Zach Fulton,8828,G,HST,4,0,13,79.5,0,7,177,100.0,100.0,96.9,0,9,2,196,196,80.4,0,4,90,100.0,100.0,96.7,5,1,96,96
Nick Martin,10684,C,HST,4,1,13,76.1,1,2,177,100.0,100.0,98.6,1,4,1,196,196,73.0,1,1,90,100.0,100.0,97.8,3,1,96,96
Marshal Yanda,3702,G,BLT,4,0,3,81.2,1,3,179,100.0,100.0,98.9,0,4,0,192,192,66.1,1,3,77,100.0,100.0,97.4,4,0,83,83
