player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,8,1,3,,1,2,5,64.9,74.3,44.5,69.0,74.4,76.9,4,12,0,,0.0,0,0,2,0.0,0,2,1,0,6,261,260,0,9,239,12,0,1,190,65,0,6,5,0,18,0,0,0,
Terrell Suggs,1326,ED,BLT,9,3,3,60.0,1,1,3,52.2,63.0,35.1,67.9,61.8,59.9,2,17,0,15,16.7,3,0,3,75.4,3,6,2,1,38,398,393,0,0,389,4,0,5,230,130,2,15,12,5,25,0,28,25,9.3
Mike Adams,1972,S,CAR,8,7,0,72.0,0,0,5,56.7,56.8,51.4,72.7,54.2,73.8,1,4,3,31,6.8,3,2,1,90.8,18,0,137,9,325,513,64,0,0,64,0,228,449,24,164,75,13,34,25,5,2,250,90,13.9
Adam Jones,2223,CB,DEN,5,1,0,64.3,0,0,10,65.2,66.4,81.1,,67.8,44.0,0,0,1,30,23.1,3,2,1,48.5,9,0,8,129,99,143,0,0,0,0,0,0,143,0,44,6,2,9,14,0,0,76,48,8.4
Thomas Davis Sr.,2231,LB,CAR,4,4,0,46.7,0,0,5,80.5,77.1,81.4,78.1,54.4,57.1,2,3,0,21,14.3,3,4,0,64.6,7,0,164,8,122,220,33,0,0,33,0,0,187,26,72,15,7,14,15,5,0,85,50,12.1
Derrick Johnson,2232,LB,OAK,6,1,0,100.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,0,1,0,11,21.1,4,0,0,106.9,3,0,130,3,89,152,2,0,0,2,0,3,150,12,51,14,6,14,3,1,0,29,3,9.7
Lorenzo Alexander,2476,LB,BUF,9,6,2,75.0,0,1,4,90.2,88.0,85.7,73.4,73.4,80.3,1,20,1,7,3.7,1,1,0,39.1,6,5,103,0,51,307,196,0,1,195,0,0,111,147,109,8,15,20,8,26,0,27,19,4.5
Haloti Ngata,2957,DI,PHI,5,1,0,,0,0,24,,61.8,81.1,53.4,66.9,71.5,1,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,143,143,1,129,1,12,0,0,91,52,0,3,3,0,4,0,0,0,
Johnathan Joseph,2969,CB,HST,8,2,0,55.2,0,0,13,78.8,77.5,85.7,,59.9,43.7,0,0,1,42,17.1,7,4,1,74.7,32,0,33,418,302,474,1,0,0,1,0,0,473,0,172,22,11,32,58,0,1,391,131,12.2
Frostee Rucker,3036,ED,OAK,7,2,1,,0,0,23,60.4,71.1,87.4,54.4,75.4,48.1,2,4,0,,20.0,4,0,0,0.0,0,0,0,0,2,247,247,1,13,211,22,0,0,107,138,0,10,14,0,6,0,0,0,
Domata Peko Sr.,3068,DI,DEN,9,8,0,,0,0,10,84.4,62.6,25.7,56.2,65.9,44.1,1,3,0,,12.5,3,0,3,0.0,0,1,0,0,0,304,304,191,112,0,1,0,0,153,151,0,10,13,0,5,0,0,0,
Kyle Williams,3079,DI,BUF,9,3,0,,0,1,4,62.5,66.5,66.8,63.4,64.2,74.6,3,12,0,,10.0,1,0,1,0.0,0,6,0,0,2,371,371,12,262,1,96,0,0,247,122,0,8,6,0,21,0,0,0,
Antoine Bethea,3152,S,ARZ,8,10,0,85.7,0,0,1,71.2,66.7,27.8,55.7,61.3,70.6,2,3,0,21,9.7,7,0,2,112.7,18,1,223,11,293,581,81,0,0,81,0,196,500,25,263,70,19,55,21,6,1,152,108,8.4
Tom Johnson,3378,DI,MIN,7,1,0,,0,0,18,73.2,65.9,52.0,63.5,60.0,74.9,2,6,0,,0.0,0,0,1,0.0,0,3,0,0,1,196,196,7,154,1,34,0,0,129,66,0,8,12,0,11,0,0,0,
Tramon Williams,3558,S,GB,8,1,0,60.6,0,0,12,63.6,63.4,86.4,46.3,61.4,64.8,0,0,0,55,14.7,5,0,1,123.7,20,0,48,335,317,528,3,0,0,3,0,53,525,7,204,88,8,28,33,0,5,250,122,12.5
Brent Grimes,3589,CB,TB,6,3,0,65.5,1,1,30,53.6,53.2,83.2,,49.8,62.7,0,0,0,43,13.3,4,2,2,108.4,19,0,38,311,225,366,0,0,0,0,0,0,366,0,141,17,2,23,29,0,1,280,76,14.7
Leon Hall,3634,CB,OAK,8,2,1,87.5,0,0,23,58.0,64.9,82.9,60.9,86.5,61.0,1,0,0,59,12.5,3,2,0,118.8,21,0,21,8,203,350,5,0,0,5,0,2,345,10,137,314,9,19,24,1,0,325,216,15.5
Reggie Nelson,3637,S,OAK,7,2,0,62.5,0,1,23,70.9,69.0,82.4,55.4,59.4,58.5,0,1,1,49,20.0,5,0,0,99.5,5,0,142,4,168,312,19,0,0,19,0,122,293,15,129,25,4,18,8,1,2,87,27,17.4
Eric Weddle,3653,S,BLT,9,3,1,50.0,1,0,3,73.9,78.9,87.5,80.5,77.1,79.1,2,1,0,22,8.0,4,1,1,58.6,8,1,116,6,362,591,26,0,0,26,0,361,565,16,213,82,12,43,16,4,0,57,12,7.1
Brandon Mebane,3701,DI,LAC,8,10,1,,0,1,27,66.7,62.0,64.4,59.1,60.5,59.4,2,3,0,,4.0,1,0,1,0.0,0,1,0,0,8,262,262,221,39,1,1,0,0,131,123,0,9,14,0,6,0,0,0,
Corey Graham,3784,S,PHI,5,3,1,62.5,0,0,24,60.2,60.8,79.5,62.8,59.1,71.4,0,1,0,19,6.7,1,1,0,69.3,5,0,44,0,134,177,9,0,0,9,0,90,168,7,36,34,3,11,8,1,0,29,17,5.8
Chris Long,4316,ED,PHI,8,2,0,100.0,0,1,24,48.3,76.5,62.2,76.3,65.4,50.4,9,17,0,2,18.2,2,0,1,79.2,1,4,0,0,6,274,274,0,1,269,4,0,0,209,59,0,7,7,1,30,0,2,2,2.0
Dominique Rodgers-Cromartie,4330,CB,OAK,5,1,0,60.0,0,0,23,75.1,67.0,80.2,,39.2,29.3,0,0,0,15,38.5,5,2,1,69.6,6,0,17,121,72,147,4,0,0,4,0,0,143,0,75,5,3,7,10,0,0,42,25,7.0
Aqib Talib,4334,CB,LA,3,0,0,50.0,1,1,26,76.3,77.7,80.1,,73.4,81.5,0,0,0,13,0.0,0,2,1,66.7,4,0,14,105,90,140,1,0,0,1,0,0,139,0,50,20,1,9,8,0,0,44,26,11.0
Calais Campbell,4364,ED,JAX,8,4,1,100.0,0,0,15,66.4,82.8,88.5,66.0,84.2,67.6,4,16,0,4,5.4,2,0,0,83.3,1,5,2,0,2,393,391,7,30,279,75,0,2,233,158,0,33,31,1,25,0,4,9,4.0
William Hayes,4417,ED,MIA,3,0,0,,0,0,17,,79.8,81.0,67.9,79.1,74.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,64,64,3,11,40,10,0,0,47,17,0,4,2,0,2,0,0,0,
Brandon Carr,4454,CB,BLT,9,1,0,53.5,0,0,3,70.7,70.6,51.1,55.7,69.6,79.8,0,0,1,51,3.4,1,6,3,68.9,23,0,59,454,354,552,3,0,0,3,0,0,549,2,196,35,6,27,43,0,0,330,110,14.3
Orlando Scandrick,4457,CB,KC,9,0,0,49.2,2,0,16,69.1,67.2,11.3,,60.9,34.8,0,0,1,32,22.6,7,8,7,66.7,30,0,17,428,377,477,0,0,0,0,0,0,477,0,100,32,10,24,61,0,2,286,84,9.5
Wesley Woodyard,4583,LB,TEN,6,10,1,80.0,0,0,31,77.9,76.4,82.4,62.5,65.3,72.0,1,2,0,19,8.9,4,0,0,90.3,12,2,231,1,160,272,30,0,0,30,0,1,242,23,89,9,19,31,15,5,0,85,29,7.1
Cameron Wake,4907,ED,MIA,7,4,0,,0,0,17,60.1,84.0,66.4,74.9,80.5,70.5,4,21,0,,5.6,1,0,1,0.0,0,3,0,0,1,261,261,0,0,249,12,0,0,160,100,0,14,13,0,28,0,0,0,
Brian Orakpo,4936,ED,TEN,8,4,2,80.0,0,1,31,87.6,73.4,87.4,62.6,61.1,57.0,3,13,0,15,10.5,2,0,0,93.3,4,1,21,1,36,353,329,0,0,323,6,0,24,189,128,2,11,13,5,17,0,32,17,8.0
Malcolm Jenkins,4937,S,PHI,8,3,2,75.0,0,1,24,74.6,73.9,84.0,69.1,62.7,53.0,0,5,0,75,17.0,8,4,1,116.2,27,0,204,15,349,508,53,0,0,53,0,82,455,25,134,154,17,36,36,5,2,286,166,10.6
Vontae Davis,4948,CB,BUF,1,0,0,100.0,0,0,4,62.3,59.4,74.7,,51.3,72.8,0,0,0,10,0.0,0,0,0,147.9,1,0,2,25,17,29,0,0,0,0,0,1,29,0,12,1,1,1,1,0,1,10,0,10.0
Clay Matthews,4949,ED,GB,8,4,0,100.0,0,0,12,54.4,55.5,62.4,55.6,59.7,63.5,2,4,0,34,9.1,2,0,3,118.8,8,3,25,2,61,372,337,0,0,331,6,0,35,167,144,8,14,16,8,9,0,118,92,14.8
Ziggy Hood,4955,DI,MIA,5,0,0,,0,0,17,60.0,38.8,79.0,55.8,41.9,70.1,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,73,72,5,35,0,32,0,1,45,28,0,3,3,0,2,0,0,0,
Patrick Chung,4957,S,NE,8,8,0,64.1,0,0,19,72.9,71.8,53.6,59.7,67.8,85.8,1,3,1,28,2.2,1,2,2,88.3,25,1,200,66,336,503,45,0,0,45,0,43,458,18,149,149,14,36,39,5,2,247,115,9.9
Connor Barwin,4969,ED,NYG,8,4,3,0.0,0,0,21,73.6,51.9,87.3,59.6,35.4,52.7,3,3,0,,10.0,1,0,0,39.6,0,1,2,0,6,221,218,0,2,202,14,0,3,129,86,1,3,5,1,7,0,0,0,
Mike Mitchell,4970,S,IND,3,0,0,83.3,0,1,14,79.7,83.7,80.7,60.0,70.2,62.7,0,0,1,9,15.0,3,0,0,44.4,5,0,47,2,74,137,3,0,0,3,0,81,134,1,62,4,8,17,6,0,0,25,14,5.0
Michael Johnson,4993,ED,CIN,7,5,1,,0,0,7,58.9,54.2,59.9,50.9,62.9,29.4,2,3,1,,18.8,3,0,1,0.0,0,1,1,0,1,216,215,0,30,154,31,0,1,134,81,0,4,8,0,6,0,0,0,
Glover Quin,5035,S,DET,8,7,0,81.3,0,0,11,56.5,59.2,81.4,58.8,63.7,67.1,1,0,0,42,10.6,5,1,0,115.9,13,0,145,12,252,449,20,0,0,20,0,222,429,2,195,50,9,35,16,1,0,189,82,14.5
Jason McCourty,5127,CB,NE,9,2,0,56.9,1,0,19,77.1,78.5,85.0,,76.2,73.4,0,0,0,67,10.0,4,7,1,90.2,29,0,43,362,344,491,0,0,0,0,0,4,491,0,147,82,12,34,51,0,1,418,128,14.4
Captain Munnerlyn,5140,CB,CAR,8,4,0,70.3,0,0,5,63.0,63.2,84.2,64.4,56.3,65.7,1,2,1,26,12.0,3,2,1,84.0,26,0,20,5,245,349,18,0,0,18,0,3,331,17,87,303,4,18,37,3,1,227,113,8.7
Ricky Jean Francois,5168,DI,DET,8,3,0,,1,0,11,,53.2,52.0,57.6,54.1,60.7,0,3,0,,7.1,1,0,1,0.0,0,2,0,0,0,195,195,13,135,1,46,0,0,86,109,0,8,10,0,5,0,0,0,
