player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Quenton Nelson,12954,G,IND,7,0,14,74.9,2,10,331,100.0,100.0,97.6,3,14,2,352,352,70.4,1,5,155,100.0,100.0,96.8,8,2,165,165
Ryan Kelly,10652,C,IND,7,0,14,79.6,2,3,331,100.0,100.0,98.9,0,6,1,352,352,76.8,1,2,155,100.0,100.0,98.4,4,1,165,165
Matt Skura,11102,C,BLT,7,0,3,70.8,0,11,324,100.0,100.0,98.0,1,12,1,346,346,63.6,0,6,143,100.0,100.0,97.9,6,0,155,155
Mike Remmers,7431,G,MIN,7,1,18,50.4,3,23,333,100.0,100.0,95.2,2,29,3,343,343,46.1,3,16,146,100.0,100.0,91.4,22,3,151,151
Marshal Yanda,3702,G,BLT,7,0,3,81.7,2,6,319,100.0,100.0,98.7,0,8,0,341,341,68.0,1,5,140,100.0,100.0,97.9,6,0,152,152
Chris Hubbard,8051,T,CLV,7,1,8,76.0,0,14,318,100.0,100.0,95.9,2,20,6,339,339,72.5,0,8,146,100.0,100.0,93.8,13,5,153,153
Kevin Zeitler,7032,G,CLV,7,1,8,91.8,1,2,318,100.0,100.0,98.9,1,5,2,339,339,87.4,1,2,146,100.0,100.0,98.3,4,1,153,153
J.C. Tretter,7904,C,CLV,7,1,8,86.1,1,4,318,100.0,100.0,98.6,1,7,2,339,339,83.0,1,2,146,100.0,100.0,98.3,4,1,153,153
Joel Bitonio,8670,G,CLV,7,0,8,86.4,0,7,318,100.0,100.0,98.9,0,7,0,339,339,76.8,0,6,146,100.0,100.0,97.9,6,0,153,153
Desmond Harrison,15466,T,CLV,7,2,8,74.1,3,25,318,100.0,100.0,95.0,4,30,2,339,339,61.0,3,18,146,100.0,100.0,91.4,23,2,153,153
Ronnie Stanley,10640,T,BLT,7,0,3,83.6,2,9,314,100.0,100.0,97.9,0,12,1,334,334,79.3,2,6,138,100.0,100.0,96.4,9,1,150,150
Jason Kelce,6343,C,PHI,7,0,24,88.6,1,3,309,100.0,100.0,99.4,0,4,0,332,332,87.7,0,2,129,100.0,100.0,99.2,2,0,142,142
Brandon Brooks,7078,G,PHI,7,0,24,78.8,2,7,308,100.0,100.0,98.5,2,9,0,331,331,66.1,1,7,128,100.0,100.0,96.9,8,0,141,141
Lane Johnson,7786,T,PHI,7,1,24,72.9,3,18,305,100.0,100.0,94.9,1,26,5,328,328,69.6,2,12,128,100.0,100.0,92.2,17,3,141,141
Jermey Parnell,5426,T,JAX,7,0,15,67.0,2,18,321,100.0,100.0,96.3,2,22,2,327,327,64.4,2,14,160,100.0,100.0,94.4,17,1,164,164
Andrew Norwell,9126,G,JAX,7,0,15,76.0,1,8,321,100.0,100.0,98.0,2,11,2,327,327,73.4,0,6,160,100.0,100.0,96.9,8,2,164,164
Nick Martin,10684,C,HST,7,1,13,72.6,1,5,292,100.0,100.0,98.6,1,7,1,320,320,74.2,1,4,146,100.0,100.0,97.6,6,1,157,157
Alex Mack,4944,C,ATL,7,0,2,66.3,3,3,301,100.0,100.0,98.0,0,9,3,319,319,62.2,3,1,119,100.0,100.0,96.6,6,2,128,128
Ryan Schraeder,8496,T,ATL,7,0,2,60.6,8,8,301,100.0,100.0,96.3,0,19,3,319,319,56.5,4,5,119,100.0,100.0,94.5,11,2,128,128
Jake Matthews,8641,T,ATL,7,0,2,85.8,3,8,301,100.0,100.0,97.8,0,12,1,319,319,78.9,1,6,119,100.0,100.0,96.2,8,1,128,128
David Bakhtiari,7891,T,GB,6,0,12,93.6,1,5,296,100.0,100.0,98.6,0,7,1,315,315,92.0,1,4,138,100.0,100.0,98.2,5,0,150,150
Lane Taylor,8365,G,GB,6,0,12,70.9,3,10,296,100.0,100.0,96.5,1,17,4,315,315,57.5,3,9,138,100.0,100.0,93.5,15,3,150,150
Corey Linsley,8796,C,GB,6,0,12,88.6,1,2,295,100.0,100.0,99.2,0,4,1,314,314,82.6,0,2,138,100.0,100.0,98.6,3,1,150,150
Will Hernandez,46180,G,NYG,7,0,21,71.4,0,8,297,100.0,100.0,97.0,0,13,5,311,311,60.8,0,7,138,100.0,100.0,95.3,10,3,144,144
Nate Solder,6169,T,NYG,7,1,21,76.5,1,9,297,100.0,100.0,96.6,3,15,5,311,311,66.1,1,7,138,100.0,100.0,94.9,11,3,144,144
Bobby Hart,9659,T,CIN,7,0,7,69.4,0,10,282,100.0,100.0,96.8,1,14,4,306,306,64.1,0,9,120,100.0,100.0,93.7,12,3,131,131
Cordy Glenn,7045,T,CIN,7,0,7,73.3,1,20,282,100.0,100.0,96.3,2,21,0,306,306,69.4,1,12,120,100.0,100.0,94.6,13,0,131,131
Alex Redmond,11113,G,CIN,7,0,7,46.9,2,26,282,100.0,100.0,94.3,1,30,2,306,306,53.0,2,17,120,100.0,100.0,91.2,20,1,131,131
Clint Boling,6253,G,CIN,7,1,7,76.4,0,9,282,100.0,100.0,97.7,1,11,2,306,306,64.3,0,6,120,100.0,100.0,95.8,8,2,131,131
Tom Compton,7181,G,MIN,7,0,18,62.1,0,12,294,100.0,100.0,96.9,0,15,3,302,302,51.0,0,11,132,100.0,100.0,94.3,13,2,135,135
Alejandro Villanueva,9091,T,PIT,6,1,25,78.5,1,2,276,100.0,100.0,98.7,2,5,2,298,298,73.1,1,1,122,100.0,100.0,97.5,4,2,132,132
Ramon Foster,5229,G,PIT,6,0,25,78.7,0,14,276,100.0,100.0,97.1,0,15,1,298,298,73.3,0,9,122,100.0,100.0,95.5,10,1,132,132
Matt Paradis,8841,C,DEN,7,0,10,82.1,0,2,275,100.0,100.0,99.3,1,3,1,298,298,71.5,0,2,117,100.0,100.0,99.1,2,0,128,128
Maurkice Pouncey,5543,C,PIT,6,0,25,60.7,1,10,275,100.0,100.0,97.6,0,12,1,297,297,75.5,0,6,121,100.0,100.0,96.7,7,1,131,131
James Hurst,9001,T,BLT,6,0,3,70.5,2,13,278,100.0,100.0,97.3,0,15,0,296,296,61.8,2,11,123,100.0,100.0,94.7,13,0,132,132
Demar Dotson,5410,T,TB,6,1,30,74.6,1,8,278,100.0,100.0,98.0,1,10,1,295,295,73.8,1,6,138,100.0,100.0,96.7,8,1,148,148
Ryan Jensen,7985,C,TB,6,0,30,65.7,5,5,278,100.0,100.0,98.2,1,10,0,295,295,52.8,4,4,138,100.0,100.0,97.1,8,0,148,148
Donovan Smith,9467,T,TB,6,0,30,60.2,4,12,278,100.0,100.0,96.4,2,18,2,295,295,54.7,3,9,138,100.0,100.0,94.2,14,2,148,148
Ali Marpet,9494,G,TB,6,0,30,86.5,2,3,278,100.0,100.0,98.7,0,6,1,295,295,89.8,1,2,138,100.0,100.0,98.9,3,0,148,148
Alex Lewis,10764,G,BLT,6,0,3,65.2,3,9,277,100.0,100.0,96.8,0,15,3,295,295,47.9,2,7,125,100.0,100.0,94.0,12,3,134,134
Brandon Fusco,6324,G,ATL,7,0,2,60.7,3,12,277,100.0,100.0,96.6,0,17,2,293,293,58.4,1,8,108,100.0,100.0,94.9,10,1,115,115
Cam Erving,9452,G,KC,7,0,16,69.5,3,8,271,100.0,100.0,98.0,2,11,0,291,291,62.8,1,4,95,100.0,100.0,97.4,5,0,108,108
Eric Fisher,7783,T,KC,7,0,16,66.1,2,19,271,100.0,100.0,95.8,2,22,1,291,291,43.5,2,15,95,100.0,100.0,90.0,18,1,108,108
Mitchell Schwartz,7041,T,KC,7,0,16,83.6,3,4,271,100.0,100.0,98.7,0,7,0,291,291,81.6,1,3,95,100.0,100.0,97.9,4,0,108,108
Brandon Linder,8728,C,JAX,7,0,15,85.0,2,2,286,100.0,100.0,99.0,0,5,1,290,290,79.3,1,2,141,100.0,100.0,98.2,4,1,144,144
Laken Tomlinson,9461,G,SF,7,2,28,60.5,2,14,271,100.0,100.0,96.7,2,17,1,289,289,62.6,0,7,99,100.0,100.0,96.5,7,0,106,106
Zach Fulton,8828,G,HST,6,0,13,80.7,0,10,263,100.0,100.0,97.0,0,13,3,289,289,78.8,0,7,132,100.0,100.0,95.8,9,2,142,142
