player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ali Marpet,9494,G,TB,12,0,30,81.0,8,11,561,100.0,100.0,98.0,0,21,2,594,594,82.0,5,9,288,100.0,100.0,97.2,15,1,308,308
Ryan Jensen,7985,C,TB,12,0,30,73.4,8,10,561,100.0,100.0,98.4,2,18,0,594,594,63.7,6,7,288,100.0,100.0,97.7,13,0,308,308
Donovan Smith,9467,T,TB,12,0,30,65.3,5,23,561,100.0,100.0,96.3,2,35,7,594,594,60.2,3,18,288,100.0,100.0,94.3,27,6,308,308
Ramon Foster,5229,G,PIT,12,0,25,84.3,1,16,549,100.0,100.0,98.3,0,18,1,590,590,78.7,1,11,241,100.0,100.0,97.1,13,1,262,262
Alejandro Villanueva,9091,T,PIT,12,1,25,82.6,1,7,548,99.8,99.8,98.4,4,13,5,589,590,74.4,1,6,241,100.0,100.0,96.9,11,4,262,262
Maurkice Pouncey,5543,C,PIT,12,0,25,76.1,3,10,544,100.0,100.0,98.6,0,14,1,585,585,81.0,2,6,240,100.0,100.0,97.9,9,1,261,261
Mike Remmers,7431,G,MIN,12,1,18,58.7,4,26,537,100.0,100.0,96.3,3,35,5,563,563,51.5,4,18,241,100.0,100.0,93.4,27,5,256,256
Corey Linsley,8796,C,GB,12,0,12,87.9,2,5,531,100.0,100.0,99.0,0,9,2,561,561,84.0,1,3,244,100.0,100.0,98.8,5,1,265,265
Quenton Nelson,12954,G,IND,12,0,14,80.7,3,13,520,100.0,100.0,98.1,3,18,2,554,554,73.1,2,8,234,100.0,100.0,97.0,12,2,250,250
Jake Matthews,8641,T,ATL,12,0,2,88.4,6,11,519,100.0,100.0,98.0,0,19,2,553,553,83.4,3,7,202,100.0,100.0,97.0,11,1,220,220
Ryan Schraeder,8496,T,ATL,12,0,2,63.2,9,13,519,100.0,100.0,96.5,1,29,7,553,553,57.5,4,8,202,100.0,100.0,94.1,18,6,220,220
Alex Mack,4944,C,ATL,12,0,2,73.8,4,7,519,100.0,100.0,98.4,0,14,3,553,553,66.8,4,4,202,100.0,100.0,97.0,10,2,220,220
David Bakhtiari,7891,T,GB,12,1,12,93.1,3,12,522,100.0,100.0,97.8,1,19,4,552,552,90.4,2,10,237,100.0,100.0,96.2,15,3,258,258
Lane Taylor,8365,G,GB,12,0,12,64.3,5,20,517,100.0,100.0,96.0,1,33,8,547,547,50.0,5,17,234,100.0,100.0,92.7,28,6,255,255
Kevin Zeitler,7032,G,CLV,12,1,8,92.1,1,5,495,100.0,100.0,99.0,1,8,2,536,536,83.8,1,5,212,100.0,100.0,98.1,7,1,226,226
Chris Hubbard,8051,T,CLV,12,1,8,73.3,2,26,495,100.0,100.0,96.0,2,34,6,536,536,73.5,2,12,212,100.0,100.0,94.3,19,5,226,226
J.C. Tretter,7904,C,CLV,12,1,8,83.7,1,8,495,100.0,100.0,98.7,1,11,2,536,536,76.8,1,5,212,100.0,100.0,98.1,7,1,226,226
Joel Bitonio,8670,G,CLV,12,0,8,87.8,0,10,495,100.0,100.0,99.0,0,10,0,536,536,77.6,0,8,212,100.0,100.0,98.1,8,0,226,226
Matt Skura,11102,C,BLT,12,0,3,68.6,3,16,491,100.0,100.0,97.9,1,20,1,527,527,63.1,2,7,222,100.0,100.0,98.0,9,0,241,241
Brandon Brooks,7078,G,PHI,12,0,24,85.7,2,7,495,100.0,100.0,99.1,2,9,0,527,527,73.9,1,7,196,100.0,100.0,98.0,8,0,213,213
Frank Ragnow,39137,G,DET,12,1,11,52.2,8,18,493,100.0,100.0,96.6,4,30,4,526,526,41.3,7,14,236,100.0,100.0,93.9,25,4,260,260
Graham Glasgow,10729,C,DET,12,2,11,70.8,5,15,493,100.0,100.0,97.8,2,21,1,526,526,67.6,2,12,236,100.0,100.0,97.0,14,0,260,260
Rick Wagner,7950,T,DET,12,1,11,74.6,2,23,492,100.0,100.0,95.8,2,33,8,525,525,71.4,1,15,236,100.0,100.0,94.1,22,6,260,260
Demar Dotson,5410,T,TB,11,2,30,80.0,1,14,496,100.0,100.0,98.3,3,16,1,524,524,78.9,1,11,262,100.0,100.0,97.3,13,1,280,280
