player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Quenton Nelson,12954,G,IND,1,0,14,70.3,0,2,56,100.0,100.0,98.2,1,2,0,60,60,61.3,0,2,35,100.0,100.0,97.1,2,0,38,38
Ryan Kelly,10652,C,IND,1,0,14,73.4,1,0,56,100.0,100.0,99.1,0,1,0,60,60,66.5,1,0,35,100.0,100.0,98.6,1,0,38,38
Matt Slauson,5117,G,IND,1,0,14,74.9,1,1,56,100.0,100.0,98.2,0,2,0,60,60,67.7,1,1,35,100.0,100.0,97.1,2,0,38,38
Joe Haeg,10789,T,IND,1,0,14,64.5,2,3,56,100.0,100.0,93.7,0,6,1,60,60,62.6,2,2,35,100.0,100.0,91.4,5,1,38,38
Michael Schofield III,8730,G,LAC,1,0,27,87.1,0,0,52,100.0,100.0,100.0,0,0,0,59,59,78.6,0,0,18,100.0,100.0,100.0,0,0,19,19
J'Marcus Webb,5741,T,IND,1,0,14,73.6,0,2,55,100.0,100.0,98.2,0,2,0,59,59,68.2,0,2,35,100.0,100.0,97.1,2,0,38,38
Dan Feeney,11826,G,LAC,1,0,27,12.9,1,4,52,100.0,100.0,93.3,0,6,1,59,59,41.1,0,2,18,100.0,100.0,94.4,2,0,19,19
Russell Okung,5531,T,LAC,1,1,27,74.1,0,1,52,100.0,100.0,99.0,1,1,0,59,59,78.7,0,0,18,100.0,100.0,100.0,0,0,19,19
Mike Pouncey,6167,C,LAC,1,0,27,82.6,0,1,52,100.0,100.0,99.0,1,1,0,59,59,73.0,0,1,18,100.0,100.0,97.2,1,0,19,19
Desmond Harrison,15466,T,CLV,1,1,8,73.6,0,5,53,100.0,100.0,93.4,1,6,1,58,58,67.4,0,3,28,100.0,100.0,91.1,4,1,30,30
