player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,13,2,3,50.0,1,2,5,71.0,72.2,59.2,64.7,69.2,79.0,5,15,0,18,0.0,0,1,2,81.3,1,4,2,0,10,408,406,2,16,353,35,0,2,285,113,0,9,7,2,24,0,18,11,18.0
Terrell Suggs,1326,ED,BLT,13,7,5,71.4,1,1,3,52.4,64.7,39.4,67.3,65.5,52.9,6,26,0,31,20.7,6,0,4,104.5,5,8,2,1,56,606,595,0,1,589,5,0,11,362,188,8,19,16,7,40,0,72,59,14.4
Mike Adams,1972,S,CAR,13,13,0,77.4,0,0,5,46.7,53.3,63.1,68.3,65.7,78.9,2,5,3,33,5.9,4,2,1,111.2,24,0,213,11,492,805,91,0,0,91,0,382,714,31,282,108,18,51,31,7,4,332,104,13.8
Adam Jones,2223,CB,DEN,6,1,0,66.7,0,0,10,62.8,64.2,81.3,,68.0,44.0,0,0,1,30,23.1,3,2,1,54.9,10,0,9,133,102,148,0,0,0,0,0,0,148,0,46,6,2,9,15,0,0,90,62,9.0
Thomas Davis Sr.,2231,LB,CAR,9,14,1,72.7,0,0,5,73.2,79.1,85.1,76.1,73.6,67.9,2,5,0,28,8.9,5,4,0,113.2,24,0,375,10,254,501,90,0,0,90,0,0,411,58,189,26,20,37,33,7,2,240,171,10.0
Derrick Johnson,2232,LB,OAK,6,1,0,100.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,0,1,0,11,21.1,4,0,0,106.9,3,0,130,3,89,152,2,0,0,2,0,3,150,12,51,14,6,14,3,1,0,29,3,9.7
Lorenzo Alexander,2476,LB,BUF,13,8,3,84.6,0,1,4,76.3,83.8,87.2,71.5,78.3,84.2,2,23,1,22,2.7,1,2,0,60.6,11,7,170,0,70,440,261,0,1,260,0,0,179,208,162,9,21,28,13,32,0,81,73,7.4
Haloti Ngata,2957,DI,PHI,10,2,0,,0,1,24,59.7,61.1,84.0,52.5,65.2,37.3,2,4,0,,14.3,2,0,0,0.0,0,1,0,0,1,298,298,9,270,1,18,0,0,165,132,0,9,10,0,7,0,0,0,
Johnathan Joseph,2969,CB,HST,12,4,0,54.8,0,0,13,80.1,79.0,86.7,59.1,63.0,29.0,0,0,2,48,21.4,12,5,1,76.4,40,0,55,587,436,673,1,0,0,1,0,1,672,1,236,29,15,40,73,0,2,542,172,13.6
Frostee Rucker,3036,ED,OAK,12,5,1,,0,0,23,61.1,61.7,89.5,48.9,66.3,44.3,4,9,0,,17.6,6,0,0,0.0,0,0,0,0,4,441,441,1,19,378,43,0,0,188,249,0,13,23,0,13,0,0,0,
Domata Peko Sr.,3068,DI,DEN,13,8,1,,0,0,10,85.6,64.7,17.4,59.1,69.4,47.8,2,5,0,,11.5,3,0,5,0.0,0,1,0,0,0,439,438,294,143,0,1,0,1,229,210,0,12,15,0,8,0,0,0,
