player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,14,2,4,50.0,1,2,5,71.0,72.6,62.0,65.2,69.3,79.0,6,16,0,18,0.0,0,1,2,81.3,1,4,2,0,10,448,446,2,19,389,36,0,2,310,128,0,9,7,2,26,0,18,11,18.0
Terrell Suggs,1326,ED,BLT,14,7,5,71.4,1,1,3,54.1,65.1,42.2,66.4,66.9,52.9,6,28,0,31,20.7,6,0,4,104.5,5,8,3,1,61,646,634,0,1,628,5,0,12,379,206,8,19,16,7,42,0,72,59,14.4
Mike Adams,1972,S,CAR,14,14,0,78.1,0,0,5,46.9,54.1,64.8,68.3,67.4,80.5,2,5,3,33,5.6,4,2,1,111.3,25,0,221,12,534,879,91,0,0,91,0,441,788,31,314,114,18,54,32,7,4,339,106,13.6
Adam Jones,2223,CB,DEN,6,1,0,66.7,0,0,10,62.8,64.2,81.3,,68.0,44.0,0,0,1,30,23.1,3,2,1,54.9,10,0,9,133,102,148,0,0,0,0,0,0,148,0,46,6,2,9,15,0,0,90,62,9.0
Thomas Davis Sr.,2231,LB,CAR,10,14,1,73.8,0,0,5,76.2,77.4,85.5,77.3,66.2,62.6,2,5,0,28,10.3,7,5,0,108.4,31,0,436,10,294,575,98,0,0,98,0,0,477,60,221,31,26,47,42,7,2,292,195,9.4
Derrick Johnson,2232,LB,OAK,6,1,0,100.0,0,0,23,68.6,65.2,79.6,46.7,60.1,42.6,0,1,0,11,21.1,4,0,0,106.9,3,0,130,3,89,152,2,0,0,2,0,3,150,12,51,14,6,14,3,1,0,29,3,9.7
Darren Sproles,2347,HB,PHI,1,0,0,,0,0,24,,60.0,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Lorenzo Alexander,2476,LB,BUF,14,8,3,73.7,0,1,4,82.1,87.5,87.7,72.1,81.1,86.3,4,23,1,22,2.3,1,3,0,63.5,14,7,213,0,91,495,271,0,1,270,0,0,224,217,187,10,25,34,19,34,0,100,85,7.1
Haloti Ngata,2957,DI,PHI,11,3,1,,0,1,24,59.7,63.8,84.4,54.0,67.7,40.8,2,5,0,,12.5,2,0,0,0.0,0,1,0,0,1,330,330,9,299,1,21,0,0,186,143,0,10,11,0,8,0,0,0,
Johnathan Joseph,2969,CB,HST,13,5,0,55.7,0,0,13,80.7,80.5,87.1,59.1,69.1,31.9,0,0,2,48,18.2,12,6,1,76.1,44,0,60,652,481,744,2,0,0,2,0,1,742,1,262,29,20,49,79,0,2,564,174,12.8
Frostee Rucker,3036,ED,OAK,13,5,2,0.0,0,0,23,61.4,61.7,90.0,49.8,65.3,34.9,4,9,0,,17.9,7,0,0,39.6,0,0,0,0,5,497,497,1,20,427,49,0,0,209,283,0,17,27,1,13,0,0,0,
Domata Peko Sr.,3068,DI,DEN,14,9,1,,0,0,10,86.3,67.0,20.4,59.2,69.5,39.3,2,5,0,,12.9,4,0,6,0.0,0,1,0,0,0,469,468,311,156,0,1,0,1,242,227,0,14,18,0,8,0,0,0,
Kyle Williams,3079,DI,BUF,14,6,1,,0,1,4,62.7,69.5,61.4,67.1,65.7,52.9,6,18,0,,14.3,3,0,2,0.0,0,8,0,0,4,573,572,22,406,2,142,0,1,367,202,0,14,12,0,32,0,0,0,
Antoine Bethea,3152,S,ARZ,14,16,0,75.6,0,1,1,78.8,70.0,31.1,61.8,57.0,69.6,3,5,0,21,10.0,12,2,3,102.7,31,2,383,18,520,980,123,0,0,123,0,316,857,35,425,140,29,92,41,10,2,210,139,6.8
Tom Johnson,3378,DI,MIN,12,3,0,,0,0,18,73.3,64.0,64.1,64.3,54.2,76.0,2,13,0,,0.0,0,0,1,0.0,0,5,0,0,1,313,313,13,258,1,41,0,0,203,109,0,10,15,0,20,0,0,0,
Tramon Williams,3558,S,GB,14,6,0,63.3,0,0,12,61.3,61.6,88.3,50.3,60.8,64.5,0,3,0,55,14.3,8,1,1,125.6,31,0,98,356,550,929,4,0,0,4,0,286,925,15,364,183,9,42,49,3,7,367,144,11.8
Brent Grimes,3589,CB,TB,11,5,0,70.0,1,1,30,59.8,60.7,86.0,,60.0,67.6,0,0,0,43,11.4,5,2,3,107.9,28,0,64,571,379,677,10,0,0,10,0,0,667,0,298,32,4,34,40,0,1,376,117,13.4
Leon Hall,3634,CB,OAK,10,3,1,88.0,0,0,23,57.1,63.3,83.1,57.8,83.4,62.8,1,0,0,59,11.5,3,2,0,118.8,22,0,23,9,209,366,8,0,0,8,0,2,358,13,144,324,9,20,25,1,0,333,224,15.1
