player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Matt Skura,11102,C,BLT,7,100.0,0,3,63.9,70.8,59.8,0,11,324,100.0,100.0,98.0,3,12,1,543,543,0,0,543,346,346,0,0,197,0
Joel Bitonio,8670,G,CLV,7,100.0,1,8,72.2,86.4,63.8,0,7,318,100.0,100.0,98.9,2,7,0,531,0,531,0,531,339,339,0,0,192,0
J.C. Tretter,7904,C,CLV,7,100.0,1,8,75.6,86.1,69.4,1,4,318,100.0,100.0,98.6,1,7,2,531,531,0,0,531,339,339,0,0,192,0
Desmond Harrison,15466,T,CLV,7,100.0,2,8,58.3,74.1,49.1,3,25,318,100.0,100.0,95.0,8,30,2,531,0,0,530,531,339,339,0,0,192,1
Ronnie Stanley,10640,T,BLT,7,100.0,0,3,77.0,83.6,64.5,2,9,314,100.0,100.0,97.9,2,12,1,531,0,0,511,531,334,334,0,0,197,19
Kevin Zeitler,7032,G,CLV,7,100.0,1,8,72.9,91.8,63.2,1,2,318,100.0,100.0,98.9,4,5,2,531,0,0,0,531,339,339,531,0,192,0
Chris Hubbard,8051,T,CLV,7,100.0,2,8,67.6,76.0,54.0,0,14,318,100.0,100.0,95.9,3,20,6,531,0,0,1,531,339,339,0,530,192,0
Marshal Yanda,3702,G,BLT,7,100.0,0,3,79.6,81.7,74.6,2,6,319,100.0,100.0,98.7,1,8,0,518,0,2,0,518,341,341,516,0,177,0
Quenton Nelson,12954,G,IND,7,100.0,0,14,70.4,74.9,67.4,2,10,331,100.0,100.0,97.6,3,14,2,511,0,511,0,511,352,352,0,0,159,0
Brandon Brooks,7078,G,PHI,7,100.0,0,24,76.1,78.8,71.3,2,7,308,100.0,100.0,98.5,2,9,0,507,0,0,0,507,331,331,507,0,176,0
Jason Kelce,6343,C,PHI,7,100.0,0,24,87.1,88.6,84.2,1,3,309,100.0,100.0,99.4,2,4,0,507,507,0,0,507,332,332,0,0,175,0
Ryan Kelly,10652,C,IND,7,100.0,0,14,79.0,79.6,78.7,2,3,331,100.0,100.0,98.9,1,6,1,504,504,0,0,504,352,352,0,0,152,0
Nick Martin,10684,C,HST,7,100.0,1,13,59.4,72.6,53.2,1,5,292,100.0,100.0,98.6,2,7,1,500,500,0,0,500,320,320,0,0,180,0
Lane Johnson,7786,T,PHI,7,100.0,1,24,79.3,72.9,81.3,3,18,305,100.0,100.0,94.9,2,26,5,495,0,0,5,495,328,328,0,490,167,0
