player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,7,0,0,23,83.2,0,0,5,2.4,20.0,1,0,0.0,0,245,6,0,0,86.8,0,0,4,5.1,25.0,1,0.0,0,99,5,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,7,1,0,28,54.7,4,8,187,100.0,7.5,14,1,4.8,3,204,204,15,1,60.3,2,5,81,100.0,13.6,11,6.8,2,92,92,9
Ryan Pickett,799,DI,HST,5,1,0,13,52.1,0,0,64,100.0,1.6,1,0,0.0,0,66,66,0,0,50.3,0,0,13,100.0,0.0,0,0.0,0,15,15,0
Julius Peppers,1010,ED,GB,8,1,1,12,77.8,5,15,206,92.0,14.1,29,3,7.3,5,238,219,25,1,84.7,2,9,91,95.0,19.8,18,11.5,5,101,96,16
Dwight Freeney,1019,ED,SD,8,0,0,27,71.0,6,21,209,96.2,18.2,38,1,7.4,2,234,225,29,0,73.8,3,13,90,98.1,25.6,23,11.1,2,103,101,18
Larry Foote,1126,LB,ARZ,7,0,0,1,54.0,3,6,92,29.2,7.6,7,3,6.0,1,325,95,10,0,47.4,1,3,52,35.5,5.8,3,5.8,1,152,54,5
Brett Keisel,1204,DI,PIT,8,2,1,25,52.9,5,8,193,97.2,5.7,11,1,3.4,0,216,210,13,2,56.6,3,4,85,98.9,8.2,7,4.1,0,91,90,7
Ryan Clark,1229,S,WAS,8,0,0,32,37.6,0,3,15,5.1,0.0,0,0,16.7,1,311,16,4,0,29.7,0,2,7,5.7,0.0,0,14.3,0,140,8,2
James Harrison,1251,ED,PIT,5,0,0,25,67.6,5,4,69,81.1,17.4,12,2,9.4,2,95,77,11,0,58.5,3,1,35,86.7,20.0,7,11.4,2,45,39,6
Terence Newman,1321,CB,CIN,7,0,0,7,58.6,0,1,1,0.3,0.0,0,3,50.0,0,322,1,1,0,58.6,0,1,1,0.7,0.0,0,50.0,0,151,1,1
Kevin Williams,1325,DI,SEA,7,2,0,29,56.2,0,6,89,92.2,6.7,6,0,3.4,0,103,95,6,1,55.0,0,2,31,100.0,6.5,2,3.2,0,34,34,2
Terrell Suggs,1326,ED,BLT,8,1,0,3,71.6,10,13,231,88.1,15.6,36,3,6.7,4,277,244,27,0,66.1,7,5,114,93.1,16.7,19,7.9,3,131,122,15
Troy Polamalu,1332,S,PIT,8,0,0,25,86.4,1,2,19,6.2,10.5,2,6,13.2,1,322,20,4,0,91.2,1,0,7,6.6,14.3,1,21.4,1,121,8,2
Calvin Pace,1334,ED,NYJ,8,0,0,22,52.7,1,8,120,53.9,8.3,10,3,6.3,3,245,132,12,0,50.9,0,3,44,59.1,9.1,4,8.0,2,88,52,5
Charles Tillman,1351,CB,CHI,2,0,0,6,68.5,1,0,1,1.9,100.0,1,0,50.0,0,52,1,1,0,68.5,1,0,1,4.5,100.0,1,50.0,0,22,1,1
Rashean Mathis,1355,CB,DET,8,0,2,11,59.3,0,0,1,0.3,0.0,0,6,0.0,0,329,1,0,0,,0,0,0,0.0,,0,,0,164,0,0
Osi Umenyiora,1371,ED,ATL,8,0,0,2,61.7,2,13,140,99.3,12.1,17,1,6.1,1,150,149,16,0,70.0,2,10,80,100.0,18.8,15,8.8,1,84,84,13
Cory Redding,1381,DI,IND,8,0,0,14,64.7,4,14,216,98.3,11.1,24,3,5.6,3,231,227,21,0,67.6,2,9,90,100.0,15.6,14,8.3,2,99,99,13
Lance Briggs,1383,LB,CHI,5,0,0,6,54.7,1,0,23,12.6,4.3,1,0,2.2,0,191,24,1,0,58.6,1,0,8,9.6,12.5,1,6.3,0,83,8,1
Jarret Johnson,1421,ED,SD,7,1,0,27,51.3,0,2,81,61.5,2.5,2,1,2.5,1,143,88,3,0,53.1,0,0,29,80.5,3.4,1,3.4,1,41,33,1
Chris Clemons,1585,ED,JAX,8,1,4,15,52.0,3,5,235,96.9,4.3,10,7,3.8,5,255,247,13,1,47.4,1,3,116,97.6,6.0,7,4.3,3,127,124,7
Colin Cole,1589,DI,CAR,8,0,0,5,47.5,0,0,83,100.0,0.0,0,0,0.0,0,87,87,0,0,50.7,0,0,20,100.0,0.0,0,0.0,0,20,20,0
Cullen Jenkins,1637,DI,NYG,7,1,0,21,75.9,4,8,132,97.9,9.8,13,0,4.5,0,144,141,12,0,89.0,4,6,59,100.0,18.6,11,8.5,0,68,68,10
DeAngelo Hall,1729,CB,WAS,3,0,0,32,58.6,0,0,1,1.1,0.0,0,1,0.0,0,93,1,0,0,58.6,0,0,1,2.1,0.0,0,0.0,0,47,1,0
D.J. Williams,1738,LB,CHI,7,0,0,6,51.6,0,1,5,3.5,20.0,1,1,10.0,0,143,5,1,0,54.0,0,0,3,7.5,0.0,0,0.0,0,40,3,0
Vince Wilfork,1742,DI,NE,8,0,0,19,49.1,1,7,199,99.5,3.5,7,0,2.5,1,219,218,9,0,51.4,1,4,95,100.0,4.2,4,3.7,1,103,103,6
Jason Babin,1748,ED,NYJ,8,0,1,22,64.4,4,10,103,83.7,15.5,16,3,8.7,2,129,108,16,0,65.9,3,7,41,93.6,24.4,10,12.2,0,47,44,10
Karlos Dansby,1754,LB,CLV,7,0,0,8,60.4,0,3,36,12.4,8.3,3,0,12.5,3,307,38,6,0,62.4,0,3,18,14.5,11.1,2,13.9,1,138,20,4
Daryl Smith,1760,LB,BLT,8,0,0,3,74.9,1,5,31,10.4,22.6,7,1,12.9,1,317,33,7,0,77.2,1,4,20,14.2,30.0,6,17.5,1,141,20,6
Dwan Edwards,1772,DI,CAR,8,0,0,5,54.5,4,5,195,98.5,7.2,14,1,3.8,3,206,203,12,0,58.2,3,4,101,99.0,11.9,12,6.4,3,104,103,10
Randy Starks,1792,DI,MIA,6,0,0,17,60.5,0,5,112,96.7,8.0,9,0,4.0,2,123,119,7,0,64.8,0,3,36,95.0,13.9,5,6.9,1,40,38,4
Shaun Phillips,1819,ED,TEN,8,2,1,31,49.8,2,7,140,79.5,4.3,6,2,3.9,1,190,151,10,1,49.3,2,2,71,83.5,5.6,4,2.8,0,91,76,4
Robert Geathers,1838,ED,CIN,7,1,0,7,45.3,4,9,188,93.4,6.4,12,1,4.0,1,213,199,14,1,47.6,4,6,98,95.5,9.2,9,5.1,0,111,106,10
Jared Allen,1847,ED,CHI,7,1,0,6,59.9,7,14,230,98.0,10.0,23,0,5.4,2,245,240,23,0,60.9,5,9,111,97.5,14.4,16,8.1,2,119,116,16
Antonio Smith,1856,DI,OAK,7,0,0,23,59.4,2,10,162,98.9,11.1,18,2,3.7,0,181,179,12,0,60.4,2,5,65,100.0,13.8,9,5.4,0,74,74,7
Mike Adams,1972,S,IND,8,0,0,14,68.7,1,2,11,3.7,9.1,1,0,13.6,0,321,12,3,0,51.1,0,2,4,3.0,0.0,0,25.0,0,132,4,2
Tommy Kelly,2093,DI,ARZ,7,1,0,1,57.1,2,13,213,100.0,8.9,19,1,3.5,0,227,227,15,0,60.2,1,5,92,100.0,8.7,8,3.3,0,99,99,6
George Wilson,2210,S,TEN,8,0,0,31,43.4,0,0,22,10.2,0.0,0,1,0.0,0,235,24,0,0,41.7,0,0,13,12.0,0.0,0,0.0,0,108,13,0
Adam Jones,2223,CB,CIN,7,0,0,7,60.0,0,1,1,0.4,100.0,1,3,50.0,0,261,1,1,0,60.0,0,1,1,0.7,100.0,1,50.0,0,135,1,1
Antrel Rolle,2225,S,NYG,7,0,0,21,62.6,1,0,7,2.6,0.0,0,2,7.1,0,272,7,1,0,60.0,0,0,1,0.8,0.0,0,0.0,0,128,1,0
Carlos Rogers,2226,CB,OAK,7,0,0,23,44.9,1,0,8,3.8,12.5,1,2,6.3,0,236,9,1,0,57.9,0,0,1,1.0,0.0,0,0.0,0,97,1,0
DeMarcus Ware,2228,ED,DEN,7,0,0,10,62.1,6,14,231,98.4,13.9,32,2,7.8,8,248,244,28,0,64.0,6,10,119,99.2,19.3,23,11.8,6,130,129,22
Thomas Davis Sr.,2231,LB,CAR,7,0,0,5,76.0,1,6,37,13.5,18.9,7,0,12.2,1,289,39,8,0,82.8,1,4,13,10.8,38.5,5,19.2,0,130,14,5
Derrick Johnson,2232,LB,KC,1,0,0,16,72.3,0,1,2,9.5,50.0,1,0,25.0,0,21,2,1,0,72.3,0,1,2,13.3,50.0,1,25.0,0,15,2,1
Mike Patterson,2248,DI,NYG,7,0,0,21,53.2,0,3,76,100.0,3.9,3,0,2.0,0,85,85,3,0,62.5,0,2,24,100.0,8.3,2,4.2,0,27,27,2
Jonathan Babineaux,2276,DI,ATL,7,0,0,2,60.8,2,10,178,99.0,9.0,16,0,3.4,0,196,194,12,0,62.4,1,6,78,98.8,11.5,9,4.5,0,86,85,7
Justin Tuck,2291,ED,OAK,6,0,0,23,69.5,3,7,100,96.5,15.0,15,0,7.0,2,113,109,12,0,74.7,2,3,43,100.0,23.3,10,10.5,2,49,49,7
Chris Canty,2349,DI,BLT,4,1,0,3,57.2,0,2,58,100.0,3.4,2,1,1.7,0,65,65,2,1,50.6,0,0,24,100.0,0.0,0,0.0,0,26,26,0
