player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jim Leonhard,2694,S,CLV,8,11,,11.0,8,0,39.6,0,1,0,0,0,0.0
Henoc Muamba,9098,LB,IND,1,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Vinnie Sunseri,8802,S,NO,1,1,,1.0,20,0,39.6,0,1,0,0,0,0.0
Jason Babin,1748,ED,NYJ,2,4,,4.0,22,0,39.6,0,1,0,0,0,0.0
Daryl Smith,1760,LB,BLT,2,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Anthony Hitchens,8754,LB,DAL,4,6,,6.0,9,0,39.6,0,1,0,0,0,0.0
Adam Jones,2223,CB,CIN,7,9,,9.0,7,0,39.6,0,1,0,0,0,0.0
Terrence Brooks,8714,S,BLT,6,14,,7.0,3,0,39.6,0,2,0,0,0,0.0
Tyvon Branch,4414,S,OAK,3,9,,9.0,23,0,39.6,0,1,0,0,0,0.0
Dezmen Southward,8703,S,ATL,7,9,,9.0,2,0,39.6,0,1,0,0,0,0.0
Kamerion Wimbley,2958,ED,TEN,6,9,,9.0,31,0,39.6,0,1,0,0,0,0.0
Chad Greenway,2962,LB,MIN,4,5,,5.0,18,0,39.6,0,1,0,0,0,0.0
Ryan Shazier,8650,LB,PIT,3,4,,4.0,25,0,39.6,0,1,0,0,0,0.0
Johnathan Joseph,2969,CB,HST,8,13,,4.3,13,0,39.6,0,3,0,0,0,0.0
Kyle Fuller,8649,CB,CHI,5,6,,6.0,6,0,39.6,0,1,0,0,0,0.0
Connor Barwin,4969,ED,PHI,8,9,,9.0,24,0,39.6,0,1,0,0,0,0.0
Bradley McDougald,8220,S,TB,6,7,,7.0,30,0,39.6,0,1,0,0,0,0.0
Kemal Ishmael,8026,S,ATL,10,21,,21.0,2,0,39.6,0,1,0,0,0,0.0
Jelani Jenkins,7886,LB,MIA,7,16,,16.0,17,0,39.6,0,1,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,7,6,,6.0,19,0,39.6,0,1,0,0,0,0.0
Larry Asante,5683,S,OAK,4,5,,5.0,23,0,39.6,0,1,0,0,0,0.0
