player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Sio Moore,7847,LB,OAK,1,4,,4.0,23,0,39.6,0,1,0,0,0,0.0
Bruce Carter,6192,LB,DAL,4,7,,7.0,9,0,39.6,0,1,0,0,0,0.0
Sergio Brown,5803,S,IND,4,11,,11.0,14,0,39.6,0,1,0,0,0,0.0
DeShawn Shead,7450,S,SEA,1,1,,1.0,29,0,39.6,0,1,0,0,0,0.0
Eric Berry,5530,S,KC,2,9,,9.0,16,0,39.6,0,1,0,0,0,0.0
Brandon Carr,4454,CB,DAL,4,5,,5.0,9,0,39.6,0,1,0,0,0,0.0
Tyvon Branch,4414,S,OAK,3,9,,9.0,23,0,39.6,0,1,0,0,0,0.0
Sean Richardson,7456,S,GB,3,3,,3.0,12,0,39.6,0,1,0,0,0,0.0
Michael Griffin,3635,S,TEN,8,27,,27.0,31,0,39.6,0,1,0,0,0,0.0
Philip Wheeler,4407,LB,MIA,4,6,,6.0,17,0,39.6,0,1,0,0,0,0.0
Henoc Muamba,9098,LB,IND,1,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Curtis Lofton,4351,LB,NO,4,4,,4.0,20,0,39.6,0,1,0,0,0,0.0
Anthony Hitchens,8754,LB,DAL,2,3,,3.0,9,0,39.6,0,1,0,0,0,0.0
Terrence Brooks,8714,S,BLT,5,12,,6.0,3,0,39.6,0,2,0,0,0,0.0
Usama Young,3682,S,OAK,2,8,,4.0,23,0,39.6,0,2,0,0,0,0.0
Emmanuel Acho,7189,LB,PHI,1,1,,1.0,24,0,39.6,0,1,0,0,0,0.0
Reshad Jones,5686,S,MIA,2,7,,7.0,17,0,39.6,0,1,0,0,0,0.0
Shareece Wright,6241,CB,SD,4,17,,17.0,27,0,39.6,0,1,0,0,0,0.0
Tahir Whitehead,7135,LB,DET,1,1,,1.0,11,0,39.6,0,1,0,0,0,0.0
Ryan Shazier,8650,LB,PIT,3,4,,4.0,25,0,39.6,0,1,0,0,0,0.0
Kyle Fuller,8649,CB,CHI,4,4,,4.0,6,0,39.6,0,1,0,0,0,0.0
Courtney Upshaw,7039,ED,BLT,5,9,,9.0,3,0,39.6,0,1,0,0,0,0.0
JoLonn Dunbar,4588,LB,SL,4,5,,5.0,26,0,39.6,0,1,0,0,0,0.0
Andre Hal,8850,CB,HST,1,12,,12.0,13,0,39.6,0,1,0,0,0,0.0
Jim Leonhard,2694,S,CLV,4,7,,7.0,8,0,39.6,0,1,0,0,0,0.0
Wesley Woodyard,4583,LB,TEN,7,13,,6.5,31,0,39.6,0,2,0,0,0,0.0
Jelani Jenkins,7886,LB,MIA,4,12,,12.0,17,0,39.6,0,1,0,0,0,0.0
Kamerion Wimbley,2958,ED,TEN,5,8,,8.0,31,0,39.6,0,1,0,0,0,0.0
Johnathan Joseph,2969,CB,HST,5,8,,4.0,13,0,39.6,0,2,0,0,0,0.0
Vinnie Sunseri,8802,S,NO,1,1,,1.0,20,0,39.6,0,1,0,0,0,0.0
Xavier Rhodes,7806,CB,MIN,5,10,,10.0,18,0,39.6,0,1,0,0,0,0.0
Blidi Wreh-Wilson,7851,CB,TEN,6,12,,6.0,31,0,39.6,0,2,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,6,5,,5.0,19,0,39.6,0,1,0,0,0,0.0
Connor Barwin,4969,ED,PHI,6,7,,7.0,24,0,39.6,0,1,0,0,0,0.0
Josh Thomas,6295,CB,NYJ,2,6,,6.0,22,0,39.6,0,1,0,0,0,0.0
Phillip Gaines,8722,CB,KC,3,48,48.0,8.0,16,0,39.6,1,6,0,6,5,0.13
Devin McCourty,5552,S,NE,8,29,29.0,9.7,19,0,68.8,1,3,0,28,17,0.97
Barry Church,5924,S,DAL,8,26,26.0,26.0,9,0,79.2,1,1,0,0,3,0.0
E.J. Gaines,8823,CB,SL,6,25,25.0,25.0,26,0,95.8,1,1,0,7,0,0.28
Josh Evans,7951,S,JAX,7,25,25.0,12.5,15,0,56.3,1,2,0,6,7,0.24
Casey Hayward Jr.,7064,CB,GB,7,95,23.8,10.6,12,2,15.7,4,9,0,35,20,0.37
George Wilson,2210,S,TEN,6,23,23.0,11.5,31,0,56.3,1,2,0,1,1,0.04
James Dockery,6814,CB,CAR,2,22,22.0,22.0,5,0,118.8,1,1,0,15,17,0.68
Eric Reid,7799,S,SF,7,19,19.0,9.5,28,0,70.8,1,2,0,13,10,0.68
Calvin Pace,1334,ED,NYJ,6,18,18.0,9.0,22,0,60.4,1,2,0,8,3,0.44
Corey Graham,3784,CB,BUF,5,18,18.0,4.5,4,0,79.2,1,4,1,4,7,0.22
Alec Ogletree,7811,LB,SL,6,18,18.0,9.0,26,0,66.7,1,2,0,11,4,0.61
Michael Thomas,7279,S,MIA,4,35,17.5,8.8,17,0,80.2,2,4,0,35,5,1.0
Brandon Flowers,4349,CB,SD,5,85,17.0,7.1,27,1,29.5,5,12,0,79,27,0.93
Richard Marshall,3003,CB,SD,5,17,17.0,8.5,27,0,56.3,1,2,0,5,0,0.29
Ryan Clark,1229,S,WAS,4,17,17.0,5.7,32,0,42.4,1,3,0,9,3,0.53
Lance Briggs,1383,LB,CHI,4,17,17.0,17.0,6,1,79.2,1,1,0,15,10,0.88
Quintin Demps,4431,S,NYG,4,17,17.0,17.0,21,0,118.8,1,1,0,13,1,0.76
Tashaun Gipson Sr.,7288,S,CLV,7,50,16.7,8.3,8,2,23.6,3,6,0,28,8,0.56
George Iloka,7159,S,CIN,7,33,16.5,11.0,7,0,96.5,2,3,0,28,12,0.85
Perrish Cox,5660,CB,SF,6,48,16.0,8.0,28,0,56.3,3,6,0,14,5,0.29
Christian Kirksey,8706,LB,CLV,6,16,16.0,5.3,8,0,42.4,1,3,0,6,0,0.38
Preston Brown,8708,LB,BUF,6,16,16.0,4.0,4,0,39.6,1,4,0,2,1,0.13
Greg Toler,5055,CB,IND,7,15,15.0,7.5,14,0,95.8,1,2,1,6,2,0.4
Josh Gordy,5990,CB,IND,6,73,14.6,10.4,14,0,103.3,5,7,0,70,11,0.96
Kendrick Lewis,5659,S,HST,8,28,14.0,14.0,13,0,83.3,2,2,0,8,3,0.29
Brice McCain,5112,CB,PIT,5,112,14.0,7.0,25,1,39.8,8,16,0,85,58,0.76
Joe Haden,5532,CB,CLV,6,14,14.0,7.0,8,0,56.3,1,2,0,2,0,0.14
Kyle Arrington,4742,CB,NE,8,55,13.8,7.9,19,0,114.9,4,7,1,43,9,0.78
Darrelle Revis,3630,CB,NE,7,53,13.3,5.3,19,1,14.2,4,10,0,44,16,0.83
Steven Terrell,8450,S,SEA,1,13,13.0,6.5,29,0,81.3,1,2,0,18,19,1.38
Mike Mitchell,4970,S,PIT,7,13,13.0,13.0,25,0,87.5,1,1,0,5,7,0.38
Cortland Finnegan,3160,CB,MIA,7,114,12.7,8.1,17,0,81.0,9,14,0,85,61,0.75
Da'Norris Searcy,6252,S,BUF,5,25,12.5,12.5,4,0,85.4,2,2,0,9,0,0.36
Leodis McKelvin,4325,CB,BUF,8,25,12.5,12.5,4,0,118.8,2,2,0,35,7,1.4
James Ihedigbo,4147,S,DET,5,25,12.5,12.5,11,0,118.8,2,2,0,25,18,1.0
Jason McCourty,5127,CB,TEN,6,12,12.0,12.0,31,0,108.3,1,1,0,10,2,0.83
Brock Vereen,8766,S,CHI,4,12,12.0,6.0,6,0,56.3,1,2,0,6,2,0.5
Bashaud Breeland,8737,CB,WAS,7,24,12.0,4.8,32,0,50.4,2,5,0,18,13,0.75
Dashon Goldson,3742,S,TB,5,24,12.0,12.0,30,0,87.5,2,2,0,10,1,0.42
Tavon Wilson,7051,S,NE,6,12,12.0,6.0,19,0,77.1,1,2,0,16,18,1.33
Danny Gorrer,5424,CB,DET,6,118,11.8,8.4,11,0,97.0,10,14,0,119,54,1.01
Nevin Lawson,8768,CB,DET,2,35,11.7,8.8,11,0,109.4,3,4,0,43,32,1.23
Captain Munnerlyn,5140,CB,MIN,8,185,11.6,8.0,18,0,130.1,16,23,3,168,120,0.91
Roman Harper,2988,S,CAR,8,23,11.5,7.7,5,0,82.6,2,3,0,18,21,0.78
Louis Delmas,4956,S,MIA,7,34,11.3,8.5,17,1,46.9,3,4,0,21,11,0.62
Chris Harris Jr.,6457,CB,DEN,7,56,11.2,5.1,10,1,14.6,5,11,0,32,30,0.57
Demontre Hurst,8359,CB,CHI,3,67,11.2,8.4,6,1,70.8,6,8,0,88,42,1.31
Perry Riley,5627,LB,WAS,5,11,11.0,11.0,32,0,87.5,1,1,0,5,0,0.45
Major Wright,5600,S,TB,2,11,11.0,5.5,30,0,114.6,1,2,1,15,20,1.36
Rafael Bush,5779,S,NO,6,22,11.0,7.3,20,0,88.2,2,3,0,22,5,1.0
Jimmy Smith,6179,CB,BLT,4,11,11.0,5.5,3,0,56.3,1,2,0,3,0,0.27
Jacquian Williams,6354,LB,NYG,7,33,11.0,11.0,21,0,109.7,3,3,0,31,18,0.94
Kurt Coleman,5767,S,KC,6,11,11.0,11.0,16,0,91.7,1,1,0,6,2,0.55
Kam Chancellor,5656,S,SEA,7,44,11.0,8.8,29,1,52.1,4,5,0,30,14,0.68
E.J. Biggers,5141,CB,WAS,8,153,10.9,6.7,32,0,95.9,14,23,1,158,76,1.03
Troy Polamalu,1332,S,PIT,8,43,10.8,10.8,25,0,85.4,4,4,0,18,15,0.42
Donte Whitner,2953,S,CLV,7,32,10.7,8.0,8,0,80.2,3,4,0,15,8,0.47
Darqueze Dennard,8659,CB,CIN,2,21,10.5,7.0,7,0,129.2,2,3,1,23,24,1.1
Darius Butler,4964,CB,IND,6,137,10.5,6.0,14,0,118.4,13,23,2,222,116,1.62
Marcus Gilchrist,6202,S,SD,8,135,10.4,7.1,27,0,106.9,13,19,1,138,132,1.02
Patrick Robinson,5557,CB,NO,3,41,10.3,10.3,20,0,118.8,4,4,0,50,31,1.22
T.J. McDonald,7852,S,SL,7,31,10.3,7.8,26,0,93.8,3,4,0,28,23,0.9
Antrel Rolle,2225,S,NYG,7,31,10.3,5.2,21,0,56.3,3,6,0,14,8,0.45
Aaron Williams,6186,S,BUF,7,51,10.2,7.3,4,0,79.5,5,7,0,30,14,0.59
T.J. Ward,5563,S,DEN,7,61,10.2,6.1,10,0,111.3,6,10,1,62,38,1.02
Patrick Chung,4957,S,NE,8,51,10.2,8.5,19,0,111.8,5,6,0,65,42,1.27
Kareem Jackson,5545,CB,HST,8,184,10.2,7.7,13,0,137.7,18,24,2,261,176,1.42
Chris Owens,5013,CB,KC,5,111,10.1,6.9,16,0,109.9,11,16,1,114,82,1.03
Jason Worilds,5577,ED,PIT,5,10,10.0,10.0,25,0,118.8,1,1,0,13,3,1.3
Erik Walden,4481,ED,IND,7,10,10.0,10.0,14,0,87.5,1,1,0,5,5,0.5
