player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,6,0,0,23,83.2,0,0,5,2.8,20.0,1,0,0.0,0,214,6,0,0,86.8,0,0,4,5.7,25.0,1,0.0,0,88,5,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,7,1,0,28,54.7,4,8,187,100.0,7.5,14,1,4.8,3,204,204,15,1,60.3,2,5,81,100.0,13.6,11,6.8,2,92,92,9
Ryan Pickett,799,DI,HST,4,1,0,13,52.8,0,0,58,100.0,1.7,1,0,0.0,0,60,60,0,0,50.5,0,0,12,100.0,0.0,0,0.0,0,14,14,0
Julius Peppers,1010,ED,GB,7,1,1,12,77.4,5,13,182,92.8,14.3,26,3,7.1,4,208,193,22,1,84.1,2,8,79,95.4,20.3,16,11.4,4,87,83,14
Dwight Freeney,1019,ED,SD,7,0,0,27,70.9,6,21,187,96.6,18.2,34,1,8.3,2,208,201,29,0,73.1,3,13,83,97.9,25.3,21,12.0,2,96,94,18
Larry Foote,1126,LB,ARZ,6,0,0,1,50.6,1,5,73,29.5,6.8,5,3,5.5,1,258,76,7,0,44.7,0,3,39,33.9,5.1,2,6.4,1,121,41,4
Brett Keisel,1204,DI,PIT,7,1,1,25,53.5,4,8,160,97.2,5.6,9,1,3.8,0,177,172,12,1,56.7,2,4,63,98.5,7.9,5,4.8,0,65,64,6
Ryan Clark,1229,S,WAS,7,0,0,32,60.3,0,0,9,3.7,0.0,0,0,11.1,1,271,10,1,0,49.2,0,0,4,4.2,0.0,0,0.0,0,119,5,0
James Harrison,1251,ED,PIT,4,0,0,25,68.1,3,3,46,74.2,13.0,6,1,6.5,0,66,49,6,0,47.6,1,0,17,73.9,5.9,1,2.9,0,23,17,1
Kevin Williams,1325,DI,SEA,6,2,0,29,55.4,0,5,80,91.4,6.3,5,0,3.1,0,93,85,5,1,55.5,0,2,30,100.0,6.7,2,3.3,0,32,32,2
Terrell Suggs,1326,ED,BLT,7,1,0,3,70.6,10,13,204,87.3,16.2,33,2,7.1,3,245,214,26,0,61.6,7,5,106,92.6,16.0,17,7.5,2,121,112,14
Troy Polamalu,1332,S,PIT,7,0,0,25,51.9,1,1,14,5.7,0.0,0,5,7.1,0,264,15,2,0,65.6,1,0,4,6.2,0.0,0,12.5,0,81,5,1
Calvin Pace,1334,ED,NYJ,7,0,0,22,53.9,0,8,109,52.9,9.2,10,3,6.4,3,227,120,11,0,51.8,0,3,40,57.8,10.0,4,8.8,2,83,48,5
Charles Tillman,1351,CB,CHI,2,0,0,6,68.5,1,0,1,1.9,100.0,1,0,50.0,0,52,1,1,0,68.5,1,0,1,4.5,100.0,1,50.0,0,22,1,1
Rashean Mathis,1355,CB,DET,7,0,1,11,59.3,0,0,1,0.3,0.0,0,4,0.0,0,297,1,0,0,,0,0,0,0.0,,0,,0,151,0,0
Osi Umenyiora,1371,ED,ATL,7,0,0,2,53.7,1,9,116,99.2,7.8,9,1,5.2,1,124,123,11,0,57.7,1,6,64,100.0,10.9,7,7.0,1,68,68,8
Cory Redding,1381,DI,IND,7,0,0,14,66.2,4,9,181,98.5,10.5,19,3,5.2,3,194,191,16,0,68.2,2,6,76,100.0,14.5,11,7.9,2,85,85,10
Lance Briggs,1383,LB,CHI,5,0,0,6,54.7,1,0,23,12.6,4.3,1,0,2.2,0,191,24,1,0,58.6,1,0,8,9.6,12.5,1,6.3,0,83,8,1
