player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Terrence Brooks,8714,S,BLT,6,14,,7.0,3,0,39.6,0,2,0,0,0,0.0
Curtis Lofton,4351,LB,NO,4,4,,4.0,20,0,39.6,0,1,0,0,0,0.0
Tyvon Branch,4414,S,OAK,3,9,,9.0,23,0,39.6,0,1,0,0,0,0.0
Will Hill III,6999,S,BLT,3,5,,5.0,3,0,39.6,0,1,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,6,5,,5.0,19,0,39.6,0,1,0,0,0,0.0
Sean Richardson,7456,S,GB,4,3,,3.0,12,0,39.6,0,1,0,0,0,0.0
Jelani Jenkins,7886,LB,MIA,5,15,,15.0,17,0,39.6,0,1,0,0,0,0.0
Henoc Muamba,9098,LB,IND,1,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Anthony Hitchens,8754,LB,DAL,3,4,,4.0,9,0,39.6,0,1,0,0,0,0.0
Tahir Whitehead,7135,LB,DET,2,2,,2.0,11,0,39.6,0,1,0,0,0,0.0
Wesley Woodyard,4583,LB,TEN,7,13,,6.5,31,0,39.6,0,2,0,0,0,0.0
Josh Norman,7649,CB,CAR,4,4,,4.0,5,0,39.6,0,1,0,0,0,0.0
Michael Griffin,3635,S,TEN,9,30,,30.0,31,0,39.6,0,1,0,0,0,0.0
Bradley McDougald,8220,S,TB,5,6,,6.0,30,0,39.6,0,1,0,0,0,0.0
Courtney Upshaw,7039,ED,BLT,7,11,,11.0,3,0,39.6,0,1,0,0,0,0.0
Brandon Carr,4454,CB,DAL,5,7,,7.0,9,0,39.6,0,1,0,0,0,0.0
Usama Young,3682,S,OAK,2,8,,4.0,23,0,39.6,0,2,0,0,0,0.0
Kyle Fuller,8649,CB,CHI,5,6,,6.0,6,0,39.6,0,1,0,0,0,0.0
Josh Thomas,6295,CB,NYJ,2,6,,6.0,22,0,39.6,0,1,0,0,0,0.0
