player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Devin McCourty,5552,S,NE,4,20,,10.0,19,0,39.6,0,2,0,0,0,0.0
Ryan Clark,1229,S,WAS,1,6,,6.0,32,0,39.6,0,1,0,0,0,0.0
Henoc Muamba,9098,LB,IND,1,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Andre Hal,8850,CB,HST,1,12,,12.0,13,0,39.6,0,1,0,0,0,0.0
George Wilson,2210,S,TEN,2,15,,15.0,31,0,39.6,0,1,0,0,0,0.0
Antrel Rolle,2225,S,NYG,4,17,,8.5,21,0,39.6,0,2,0,0,0,0.0
Jim Leonhard,2694,S,CLV,2,4,,4.0,8,0,39.6,0,1,0,0,0,0.0
Anthony Hitchens,8754,LB,DAL,1,1,,1.0,9,0,39.6,0,1,0,0,0,0.0
Kamerion Wimbley,2958,ED,TEN,3,6,,6.0,31,0,39.6,0,1,0,0,0,0.0
Christian Kirksey,8706,LB,CLV,2,8,,8.0,8,0,39.6,0,1,0,0,0,0.0
Ryan Shazier,8650,LB,PIT,3,4,,4.0,25,0,39.6,0,1,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,3,4,,4.0,19,0,39.6,0,1,0,0,0,0.0
T.J. McDonald,7852,S,SL,3,10,,10.0,26,0,39.6,0,1,0,0,0,0.0
Jarrett Bush,3261,CB,GB,2,5,,5.0,12,0,39.6,0,1,0,0,0,0.0
Blidi Wreh-Wilson,7851,CB,TEN,4,6,,6.0,31,0,39.6,0,1,0,0,0,0.0
Xavier Rhodes,7806,CB,MIN,2,7,,7.0,18,0,39.6,0,1,0,0,0,0.0
Michael Griffin,3635,S,TEN,4,18,,18.0,31,0,39.6,0,1,0,0,0,0.0
Tashaun Gipson Sr.,7288,S,CLV,3,25,,12.5,8,1,0.0,0,2,0,0,0,0.0
Tahir Whitehead,7135,LB,DET,1,1,,1.0,11,0,39.6,0,1,0,0,0,0.0
Courtney Upshaw,7039,ED,BLT,1,2,,2.0,3,0,39.6,0,1,0,0,0,0.0
Josh Thomas,6295,CB,SEA,2,6,,6.0,29,0,39.6,0,1,0,0,0,0.0
Shareece Wright,6241,CB,SD,3,16,,16.0,27,0,39.6,0,1,0,0,0,0.0
Bruce Carter,6192,LB,DAL,4,7,,7.0,9,0,39.6,0,1,0,0,0,0.0
Corey Graham,3784,CB,BUF,1,2,,2.0,4,0,39.6,0,1,0,0,0,0.0
Sergio Brown,5803,S,IND,1,3,,3.0,14,0,39.6,0,1,0,0,0,0.0
Philip Wheeler,4407,LB,MIA,2,3,,3.0,17,0,39.6,0,1,0,0,0,0.0
Tyvon Branch,4414,S,OAK,3,9,,9.0,23,0,39.6,0,1,0,0,0,0.0
Earl Thomas III,5539,S,SEA,1,2,,2.0,29,0,39.6,0,1,0,0,0,0.0
