player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,8,0,0,23,76.5,0,0,7,2.8,14.3,1,0,0.0,0,287,8,0,0,79.6,0,0,6,6.1,16.7,1,0.0,0,115,7,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,8,1,0,28,54.0,4,9,206,100.0,6.8,14,1,4.6,3,223,223,16,1,59.6,2,6,91,100.0,12.1,11,6.6,2,102,102,10
Ryan Pickett,799,DI,HST,6,1,0,13,51.0,0,0,74,100.0,1.4,1,0,0.0,0,77,77,0,0,49.4,0,0,15,100.0,0.0,0,0.0,0,18,18,0
Julius Peppers,1010,ED,GB,8,1,1,12,77.8,5,15,206,92.0,14.1,29,3,7.3,5,238,219,25,1,84.7,2,9,91,95.0,19.8,18,11.5,5,101,96,16
Dwight Freeney,1019,ED,SD,9,0,0,27,69.5,6,23,232,96.2,17.2,40,1,7.1,2,260,250,31,0,72.6,3,15,103,98.3,24.3,25,10.7,2,118,116,20
Larry Foote,1126,LB,ARZ,8,0,0,1,54.7,3,7,104,29.7,8.7,9,3,5.8,1,364,108,11,0,50.0,1,3,59,35.8,8.5,5,5.1,1,173,62,5
Brett Keisel,1204,DI,PIT,9,2,1,25,51.9,5,9,217,97.5,5.5,12,1,3.2,0,240,234,14,2,56.5,3,5,93,99.0,8.6,8,4.3,0,99,98,8
Ryan Clark,1229,S,WAS,9,0,0,32,37.5,0,3,16,4.8,0.0,0,0,15.6,1,355,17,4,0,29.8,0,2,8,5.6,0.0,0,12.5,0,160,9,2
James Harrison,1251,ED,PIT,6,0,0,25,77.2,9,4,96,82.7,19.8,19,2,10.9,4,127,105,17,0,70.3,5,1,43,88.7,23.3,10,14.0,3,53,47,9
