player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Sean Baker,7442,S,ATL,1,1,,1.0,2,0,39.6,0,1,0,0,0,0.0
Danny Trevathan,7177,LB,DEN,2,2,,2.0,10,0,39.6,0,1,0,0,0,0.0
Emmanuel Acho,7189,LB,PHI,2,4,,4.0,24,0,39.6,0,1,0,0,0,0.0
Brian Dixon,9146,CB,NO,2,5,,5.0,20,0,39.6,0,1,0,0,0,0.0
Adam Jones,2223,CB,CIN,9,14,,7.0,7,1,0.0,0,2,0,0,0,0.0
Henoc Muamba,9098,LB,IND,1,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Kamerion Wimbley,2958,ED,TEN,6,9,,9.0,31,0,39.6,0,1,0,0,0,0.0
Pierre Warren,8996,S,NO,5,11,,11.0,20,0,39.6,0,1,0,0,0,0.0
Brandon Dixon,8830,CB,TB,3,3,,3.0,30,0,39.6,0,1,0,0,0,0.0
Rob Ninkovich,3080,ED,NE,9,8,,8.0,19,0,39.6,0,1,0,0,0,0.0
Vinnie Sunseri,8802,S,NO,1,1,,1.0,20,0,39.6,0,1,0,0,0,0.0
Brent Grimes,3589,CB,MIA,9,18,,9.0,17,0,39.6,0,2,0,0,0,0.0
Usama Young,3682,S,OAK,2,8,,4.0,23,0,39.6,0,2,0,0,0,0.0
Pierre Desir,8762,CB,CLV,2,4,,4.0,8,0,39.6,0,1,0,0,0,0.0
Curtis Lofton,4351,LB,NO,4,4,,4.0,20,0,39.6,0,1,0,0,0,0.0
Philip Wheeler,4407,LB,MIA,8,12,,12.0,17,0,39.6,0,1,0,0,0,0.0
Tyvon Branch,4414,S,OAK,3,9,,9.0,23,0,39.6,0,1,0,0,0,0.0
Brandon Carr,4454,CB,DAL,8,14,,7.0,9,0,39.6,0,2,0,0,0,0.0
Wesley Woodyard,4583,LB,TEN,10,17,,8.5,31,0,39.6,0,2,0,0,0,0.0
Terrence Brooks,8714,S,BLT,6,14,,7.0,3,0,39.6,0,2,0,0,0,0.0
Connor Barwin,4969,ED,PHI,11,12,,12.0,24,0,39.6,0,1,0,0,0,0.0
Ryan Shazier,8650,LB,PIT,3,4,,4.0,25,0,39.6,0,1,0,0,0,0.0
