player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,5,0,0,23,71.5,0,0,2,1.7,0.0,0,0,0.0,0,176,3,0,0,75.3,0,0,1,2.8,0.0,0,0.0,0,72,2,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,6,1,0,28,56.9,3,8,165,100.0,7.9,13,1,5.2,3,181,181,14,1,62.2,1,5,73,100.0,13.7,10,6.8,2,83,83,8
Ryan Pickett,799,DI,HST,3,0,0,13,51.6,0,0,43,100.0,2.3,1,0,0.0,0,45,45,0,0,51.4,0,0,9,100.0,0.0,0,0.0,0,11,11,0
Julius Peppers,1010,ED,GB,6,1,0,12,79.5,5,12,155,92.6,14.8,23,2,6.8,2,176,163,19,1,84.8,2,8,65,95.8,21.5,14,10.8,2,71,68,12
Dwight Freeney,1019,ED,SD,6,0,0,27,72.1,6,19,162,96.1,19.1,31,1,9.0,2,180,173,27,0,74.1,3,11,76,97.7,25.0,19,11.8,2,86,84,16
Larry Foote,1126,LB,ARZ,5,0,0,1,48.7,1,4,69,31.6,5.8,4,3,3.6,0,225,71,5,0,40.7,0,2,35,35.2,2.9,1,2.9,0,105,37,2
Brett Keisel,1204,DI,PIT,6,0,1,25,51.5,3,7,132,97.3,5.3,7,1,3.8,0,147,143,10,0,50.6,1,3,53,100.0,5.7,3,3.8,0,54,54,4
Ryan Clark,1229,S,WAS,6,0,0,32,60.3,0,0,9,4.2,0.0,0,0,11.1,1,238,10,1,0,49.2,0,0,4,4.9,0.0,0,0.0,0,103,5,0
James Harrison,1251,ED,PIT,3,0,0,25,68.2,0,2,27,69.0,11.1,3,0,3.7,0,42,29,2,0,49.5,0,0,10,66.7,0.0,0,0.0,0,15,10,0
Kevin Williams,1325,DI,SEA,5,2,0,29,54.6,0,4,71,90.4,5.6,4,0,2.8,0,83,75,4,1,56.6,0,2,27,100.0,7.4,2,3.7,0,29,29,2
Terrell Suggs,1326,ED,BLT,6,1,0,3,65.1,9,8,165,87.5,15.2,25,2,6.4,2,200,175,19,0,59.7,7,4,88,94.9,15.9,14,7.4,1,99,94,12
Troy Polamalu,1332,S,PIT,6,0,0,25,55.0,1,1,11,5.3,0.0,0,4,9.1,0,226,12,2,0,67.9,1,0,3,6.0,0.0,0,16.7,0,67,4,1
Calvin Pace,1334,ED,NYJ,6,0,0,22,55.3,0,6,91,50.3,9.9,9,2,6.6,3,197,99,9,0,53.7,0,2,34,54.8,11.8,4,8.8,2,73,40,4
Charles Tillman,1351,CB,CHI,2,0,0,6,68.5,1,0,1,1.9,100.0,1,0,50.0,0,52,1,1,0,68.5,1,0,1,4.5,100.0,1,50.0,0,22,1,1
Rashean Mathis,1355,CB,DET,6,0,0,11,59.3,0,0,1,0.4,0.0,0,3,0.0,0,245,1,0,0,,0,0,0,0.0,,0,,0,122,0,0
Osi Umenyiora,1371,ED,ATL,6,0,0,2,55.0,1,9,106,100.0,8.5,9,1,5.7,1,112,112,11,0,58.2,1,6,62,100.0,11.3,7,7.3,1,66,66,8
Cory Redding,1381,DI,IND,6,0,0,14,67.5,4,7,151,98.2,11.3,17,2,5.0,2,163,160,13,0,67.8,2,4,61,100.0,14.8,9,6.6,1,69,69,7
Lance Briggs,1383,LB,CHI,5,0,0,6,54.7,1,0,23,12.6,4.3,1,0,2.2,0,191,24,1,0,58.6,1,0,8,9.6,12.5,1,6.3,0,83,8,1
Jarret Johnson,1421,ED,SD,5,1,0,27,49.4,0,1,58,58.7,1.7,1,1,0.9,0,109,64,1,0,47.3,0,0,21,77.4,0.0,0,0.0,0,31,24,0
Chris Clemons,1585,ED,JAX,6,0,4,15,53.7,2,4,176,96.4,4.0,7,6,4.0,4,192,185,10,0,46.5,1,2,87,97.9,4.6,4,4.0,2,96,94,5
Colin Cole,1589,DI,CAR,6,0,0,5,48.5,0,0,57,100.0,0.0,0,0,0.0,0,61,61,0,0,51.4,0,0,16,100.0,0.0,0,0.0,0,16,16,0
Cullen Jenkins,1637,DI,NYG,6,1,0,21,76.6,3,8,128,98.6,9.4,12,0,4.3,0,139,137,11,0,90.0,3,6,57,100.0,17.5,10,7.9,0,66,66,9
DeAngelo Hall,1729,CB,WAS,3,0,0,32,58.6,0,0,1,1.1,0.0,0,1,0.0,0,93,1,0,0,58.6,0,0,1,2.1,0.0,0,0.0,0,47,1,0
D.J. Williams,1738,LB,CHI,5,0,0,6,56.1,0,1,2,2.1,50.0,1,1,25.0,0,95,2,1,0,58.3,0,0,1,3.8,0.0,0,0.0,0,26,1,0
Vince Wilfork,1742,DI,NE,6,0,0,19,49.5,1,6,152,99.4,3.9,6,0,2.3,0,164,163,7,0,51.9,1,4,71,100.0,5.6,4,3.5,0,75,75,5
Jason Babin,1748,ED,NYJ,6,0,1,22,67.5,3,8,68,81.6,19.1,13,2,11.0,2,87,71,13,0,61.9,2,5,28,91.2,25.0,7,12.5,0,34,31,7
Karlos Dansby,1754,LB,CLV,5,0,0,8,54.3,0,0,24,12.4,4.2,1,0,8.3,2,209,26,2,0,55.5,0,0,12,13.7,0.0,0,8.3,1,102,14,1
Daryl Smith,1760,LB,BLT,6,0,0,3,73.0,0,5,23,9.9,26.1,6,1,15.2,1,243,24,6,0,75.3,0,4,17,14.8,29.4,5,17.6,1,115,17,5
Dwan Edwards,1772,DI,CAR,6,0,0,5,54.1,3,4,155,98.8,7.7,12,1,4.2,3,164,162,10,0,60.9,2,4,83,100.0,13.3,11,7.2,3,84,84,9
Randy Starks,1792,DI,MIA,4,0,0,17,64.0,0,5,82,96.6,9.8,8,0,5.5,2,89,86,7,0,65.6,0,3,26,96.6,15.4,4,9.6,1,29,28,4
Shaun Phillips,1819,ED,TEN,6,2,1,31,48.7,2,4,106,79.6,3.8,4,2,3.8,1,142,113,7,1,48.7,2,0,57,84.5,3.5,2,1.8,0,71,60,2
Robert Geathers,1838,ED,CIN,5,1,0,7,46.3,3,7,146,93.3,6.8,10,0,4.1,1,165,154,11,1,50.2,3,5,72,97.5,11.1,8,5.6,0,80,78,8
Jared Allen,1847,ED,CHI,5,1,0,6,59.5,6,12,173,97.3,11.0,19,0,5.8,1,186,181,19,0,60.5,4,9,92,97.0,15.2,14,8.2,1,100,97,14
Antonio Smith,1856,DI,OAK,5,0,0,23,61.5,2,10,114,99.2,13.2,15,2,5.3,0,127,126,12,0,63.3,2,5,45,100.0,20.0,9,7.8,0,51,51,7
Mike Adams,1972,S,IND,6,0,0,14,73.5,1,2,8,4.0,12.5,1,0,18.8,0,227,9,3,0,52.6,0,2,3,3.2,0.0,0,33.3,0,93,3,2
Tommy Kelly,2093,DI,ARZ,5,1,0,1,52.5,1,9,154,100.0,6.5,10,1,3.2,0,162,162,10,0,55.3,1,4,67,100.0,7.5,5,3.7,0,73,73,5
George Wilson,2210,S,TEN,6,0,0,31,38.3,0,0,15,9.7,0.0,0,1,0.0,0,165,16,0,0,46.1,0,0,8,9.4,0.0,0,0.0,0,85,8,0
Adam Jones,2223,CB,CIN,5,0,0,7,60.0,0,1,1,0.5,100.0,1,3,50.0,0,199,1,1,0,60.0,0,1,1,1.0,100.0,1,50.0,0,99,1,1
Antrel Rolle,2225,S,NYG,6,0,0,21,62.6,1,0,7,2.8,0.0,0,2,7.1,0,246,7,1,0,60.0,0,0,1,0.9,0.0,0,0.0,0,114,1,0
Carlos Rogers,2226,CB,OAK,5,0,0,23,47.3,1,0,6,4.2,16.7,1,1,8.3,0,167,7,1,0,57.9,0,0,1,1.4,0.0,0,0.0,0,70,1,0
DeMarcus Ware,2228,ED,DEN,5,0,0,10,61.9,5,13,171,98.4,14.6,25,2,8.2,5,182,179,23,0,61.2,5,9,82,100.0,20.7,17,12.2,3,88,88,17
Thomas Davis Sr.,2231,LB,CAR,5,0,0,5,70.9,1,3,26,12.1,15.4,4,0,7.7,0,224,27,4,0,80.1,1,3,12,11.3,33.3,4,16.7,0,106,12,4
Derrick Johnson,2232,LB,KC,1,0,0,16,72.3,0,1,2,9.5,50.0,1,0,25.0,0,21,2,1,0,72.3,0,1,2,13.3,50.0,1,25.0,0,15,2,1
Mike Patterson,2248,DI,NYG,6,0,0,21,54.7,0,3,66,100.0,4.5,3,0,2.3,0,75,75,3,0,66.4,0,2,18,100.0,11.1,2,5.6,0,21,21,2
Jonathan Babineaux,2276,DI,ATL,6,0,0,2,62.5,2,10,161,99.4,9.9,16,0,3.7,0,176,175,12,0,63.3,1,6,73,98.8,12.3,9,4.8,0,81,80,7
Justin Tuck,2291,ED,OAK,5,0,0,23,66.2,3,6,90,96.1,12.2,11,0,6.1,1,102,98,10,0,68.1,2,2,37,100.0,16.2,6,8.1,1,42,42,5
Chris Canty,2349,DI,BLT,4,1,0,3,57.2,0,2,58,100.0,3.4,2,1,1.7,0,65,65,2,1,50.6,0,0,24,100.0,0.0,0,0.0,0,26,26,0
Trent Cole,2363,ED,PHI,6,0,0,24,84.1,9,10,162,80.5,17.9,29,2,8.3,4,215,173,23,0,82.1,7,8,89,89.6,21.3,19,11.8,3,106,95,18
C.J. Mosley,2408,DI,DET,6,0,0,11,67.5,1,2,82,100.0,8.5,7,0,5.5,3,92,92,6,0,62.5,1,2,32,100.0,9.4,3,7.8,1,37,37,4
Kevin Vickerson,2433,DI,KC,4,0,0,16,56.4,0,1,19,100.0,5.3,1,1,2.6,0,20,20,1,0,53.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Jay Ratliff,2441,DI,CHI,3,0,0,6,65.2,1,6,67,100.0,10.4,7,0,5.2,0,71,71,7,0,67.2,1,5,40,100.0,15.0,6,7.5,0,43,43,6
Chase Blackburn,2498,LB,CAR,5,0,0,5,63.7,1,0,3,13.3,0.0,0,0,16.7,0,30,4,1,0,59.1,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Jim Leonhard,2694,S,CLV,5,0,0,8,58.1,0,0,0,3.1,,0,0,,0,32,1,0,0,58.1,0,0,0,6.7,,0,,0,15,1,0
Ahmad Brooks,2945,ED,SF,6,1,0,28,56.3,2,3,139,72.5,7.9,11,5,4.0,3,207,150,8,0,51.5,2,1,69,83.5,10.1,7,3.6,1,91,76,4
Mario Williams,2946,ED,BUF,6,0,0,4,60.3,3,9,187,97.6,9.1,17,0,5.3,4,207,202,16,0,60.3,1,8,89,99.0,13.5,12,7.3,2,98,97,11
A.J. Hawk,2950,LB,GB,6,0,0,12,51.9,1,6,37,17.4,13.5,5,0,12.2,1,224,39,8,0,57.7,1,5,20,21.2,25.0,5,20.0,1,99,21,7
Donte Whitner,2953,S,CLV,5,0,0,8,43.3,0,0,9,4.8,0.0,0,0,0.0,0,208,10,0,0,48.8,0,0,5,5.9,0.0,0,0.0,0,101,6,0
Haloti Ngata,2957,DI,BLT,6,3,0,3,68.3,1,8,162,98.9,8.0,13,1,2.8,0,176,174,9,0,63.3,1,6,72,98.7,13.9,10,4.9,0,78,77,7
Kamerion Wimbley,2958,ED,TEN,6,0,0,31,56.0,2,1,76,66.9,7.9,6,0,3.3,1,121,81,4,0,62.6,2,1,23,71.4,17.4,4,6.5,0,35,25,3
Brodrick Bunkley,2959,DI,NO,5,0,0,20,49.6,0,3,74,100.0,4.1,3,0,2.0,0,77,77,3,0,56.0,0,2,19,100.0,10.5,2,5.3,0,20,20,2
Chad Greenway,2962,LB,MIN,3,1,0,18,73.8,2,0,9,9.1,11.1,1,0,11.1,0,99,9,2,0,74.7,2,0,4,9.1,25.0,1,25.0,0,44,4,2
Antonio Cromartie,2964,CB,ARZ,5,0,1,1,59.5,0,0,1,0.5,0.0,0,3,0.0,0,204,1,0,0,,0,0,0,0.0,,0,,0,96,0,0
Tamba Hali,2965,ED,KC,5,0,0,16,71.0,0,11,135,83.3,12.6,17,1,6.3,3,168,140,14,0,63.4,0,9,60,90.1,20.0,12,7.5,0,71,64,9
Manny Lawson,2967,ED,BUF,6,1,0,4,54.7,1,1,65,97.5,4.6,3,0,3.1,1,81,79,3,0,58.5,1,1,32,97.3,9.4,3,6.3,1,37,36,3
Mathias Kiwanuka,2977,ED,NYG,6,0,0,21,59.4,2,11,177,96.5,7.9,14,1,4.2,1,202,195,14,0,69.1,0,8,87,99.0,11.5,10,5.7,1,100,99,9
DeMeco Ryans,2978,LB,PHI,6,0,0,24,50.8,1,2,51,21.5,5.9,3,1,2.9,0,246,53,3,0,51.2,1,0,34,33.6,2.9,1,1.5,0,107,36,1
D'Qwell Jackson,2979,LB,IND,6,0,0,14,59.8,0,4,37,18.2,8.1,3,0,13.5,3,220,40,7,0,58.9,0,1,19,25.3,0.0,0,13.2,2,87,22,3
Danieal Manning,2987,S,HST,6,0,0,13,48.5,1,1,5,3.9,0.0,0,1,20.0,0,155,6,2,0,53.0,0,1,3,3.8,0.0,0,16.7,0,80,3,1
Roman Harper,2988,S,CAR,6,0,0,5,78.9,1,1,7,4.1,14.3,1,0,14.3,0,196,8,2,0,75.6,0,1,3,3.4,33.3,1,16.7,0,88,3,1
Bernard Pollard,2999,S,TEN,5,0,1,31,77.7,0,4,7,3.8,42.9,3,2,42.9,1,182,7,5,0,74.6,0,1,3,3.9,66.7,2,50.0,1,76,3,2
Tim Jennings,3007,CB,CHI,6,0,0,6,55.8,0,0,1,0.9,0.0,0,0,0.0,0,235,2,0,0,59.5,0,0,0,0.9,,0,,0,116,1,0
Darryl Tapp,3008,ED,DET,6,1,0,11,57.7,2,0,40,97.8,5.0,2,0,2.5,0,45,44,2,0,47.4,0,0,20,95.2,0.0,0,0.0,0,21,20,0
Frostee Rucker,3036,DI,ARZ,4,0,0,1,54.1,2,3,67,100.0,9.0,6,0,5.2,1,73,73,6,0,53.4,1,0,27,100.0,7.4,2,1.9,0,30,30,1
Jason Hatcher,3037,DI,WAS,6,1,0,32,76.0,3,16,163,100.0,15.3,25,2,8.9,5,178,178,24,1,83.1,3,11,75,100.0,24.0,18,14.7,4,85,85,18
Will Blackmon,3060,CB,JAX,6,0,0,15,60.9,0,0,7,3.5,0.0,0,2,14.3,1,198,7,1,0,62.5,0,0,6,5.6,0.0,0,16.7,1,107,6,1
Stephen Tulloch,3061,LB,DET,3,0,0,11,75.3,0,0,11,14.9,0.0,0,0,27.3,3,87,13,3,0,76.0,0,0,5,16.7,0.0,0,40.0,2,36,6,2
Domata Peko Sr.,3068,DI,CIN,5,0,0,7,47.8,0,0,120,100.0,1.7,2,0,0.0,0,127,127,0,0,50.3,0,0,46,100.0,2.2,1,0.0,0,50,50,0
Barry Cofield,3069,DI,WAS,1,0,0,32,54.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,56.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Elvis Dumervil,3071,ED,BLT,6,0,0,3,74.2,2,10,147,89.1,14.3,21,0,8.8,7,174,155,19,0,74.3,2,6,80,92.4,18.8,15,12.5,6,92,85,14
Kyle Williams,3079,DI,BUF,5,1,0,4,67.8,5,11,150,99.4,14.7,22,1,6.7,2,166,165,18,1,73.0,4,10,77,100.0,22.1,17,10.4,1,86,86,15
Rob Ninkovich,3080,ED,NE,6,0,0,19,56.9,3,9,170,84.9,9.4,16,0,5.9,4,218,185,16,0,54.6,2,4,91,90.0,9.9,9,6.6,3,110,99,9
Parys Haralson,3085,LB,NO,5,0,0,20,63.3,2,3,32,56.5,6.3,2,0,7.8,0,62,35,5,0,55.4,0,1,12,70.6,0.0,0,4.2,0,17,12,1
Dawan Landry,3091,S,NYJ,6,0,0,22,72.4,0,1,16,6.9,6.3,1,0,15.6,2,245,17,3,0,77.3,0,1,6,7.5,0.0,0,25.0,1,93,7,2
Jeremy Mincey,3136,ED,DAL,6,0,0,9,67.6,2,15,143,95.0,14.0,20,1,5.9,0,161,153,17,0,74.8,2,10,73,94.0,19.2,14,8.2,0,83,78,12
Kedric Golston,3141,DI,WAS,3,0,0,32,52.4,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,57.2,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Antoine Bethea,3152,S,SF,6,0,0,28,91.7,0,1,3,1.2,66.7,2,0,50.0,1,259,3,2,0,60.0,0,1,1,0.8,100.0,1,50.0,0,121,1,1
Cortland Finnegan,3160,CB,MIA,5,0,1,17,38.3,0,4,9,4.3,0.0,0,3,22.2,0,209,9,4,0,38.3,0,1,3,4.0,0.0,0,16.7,0,75,3,1
Jarrett Bush,3261,CB,GB,3,0,0,12,60.0,0,1,1,7.7,100.0,1,0,50.0,0,13,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Tom Johnson,3378,DI,MIN,6,0,0,18,69.4,4,4,94,100.0,11.7,11,0,7.4,3,101,101,11,0,71.1,3,4,57,100.0,14.0,8,9.6,2,62,62,9
Tony McDaniel,3423,DI,SEA,5,0,0,29,55.6,0,2,51,100.0,2.0,1,2,2.0,0,52,52,2,0,56.4,0,1,19,100.0,0.0,0,2.6,0,20,20,1
Tramon Williams,3558,CB,GB,6,0,0,12,50.5,1,2,15,6.6,6.7,1,2,10.0,0,227,15,3,0,56.7,1,2,9,9.2,0.0,0,16.7,0,98,9,3
LaRon Landry,3622,S,IND,4,0,0,14,79.3,1,0,8,6.2,0.0,0,1,18.8,1,129,8,2,0,90.3,1,0,3,6.4,0.0,0,50.0,1,47,3,2
Patrick Willis,3627,LB,SF,6,0,1,28,70.9,1,4,18,10.0,11.1,2,3,13.9,0,229,23,5,0,71.0,0,4,8,10.9,12.5,1,25.0,0,101,11,4
Lawrence Timmons,3631,LB,PIT,6,0,0,25,45.5,1,0,30,14.3,3.3,1,0,1.7,0,223,32,1,0,50.9,1,0,14,23.1,7.1,1,3.6,0,65,15,1
Leon Hall,3634,CB,CIN,5,0,0,7,43.3,0,2,9,4.4,0.0,0,1,11.1,0,225,10,2,0,50.8,0,1,3,3.7,0.0,0,16.7,0,107,4,1
Michael Griffin,3635,S,TEN,6,0,0,31,70.4,0,0,5,2.0,0.0,0,1,20.0,1,252,5,1,0,76.4,0,0,3,2.8,0.0,0,33.3,1,107,3,1
Reggie Nelson,3637,S,CIN,5,0,0,7,63.7,2,4,33,14.3,3.0,1,1,15.2,2,245,35,8,0,71.5,1,1,10,10.3,10.0,1,20.0,1,116,12,3
Brandon Meriweather,3640,S,WAS,4,0,0,32,51.3,0,2,10,6.1,10.0,1,0,20.0,1,164,10,3,0,59.4,0,0,1,1.5,0.0,0,0.0,0,68,1,0
Jon Beason,3641,LB,NYG,3,0,0,21,62.5,1,0,5,7.7,0.0,0,0,10.0,0,78,6,1,0,68.7,1,0,2,10.0,0.0,0,25.0,0,30,3,1
Anthony Spencer,3642,ED,DAL,3,0,0,9,62.8,2,2,52,96.4,9.6,5,0,3.8,0,55,53,4,0,58.3,1,1,23,95.8,8.7,2,4.3,0,24,23,2
Paul Posluszny,3650,LB,JAX,6,0,0,15,61.7,1,2,17,7.0,17.6,3,0,14.7,1,257,18,4,0,69.3,1,1,10,9.4,20.0,2,20.0,1,117,11,3
Eric Weddle,3653,S,SD,6,0,0,27,55.5,0,2,13,5.9,15.4,2,1,7.7,0,237,14,2,0,60.1,0,2,7,7.5,28.6,2,14.3,0,106,8,2
Lamarr Woodley,3662,ED,OAK,5,0,0,23,56.0,3,6,105,87.2,6.7,7,0,4.3,0,133,116,9,0,51.9,1,2,49,91.5,6.1,3,3.1,0,59,54,3
David Harris,3663,LB,NYJ,6,0,0,22,59.9,1,2,41,17.6,9.8,4,1,6.1,1,244,43,4,0,62.3,1,0,17,19.6,17.6,3,2.9,0,92,18,1
Justin Durant,3664,LB,DAL,4,0,0,9,65.7,1,5,14,10.3,28.6,4,1,21.4,0,136,14,6,0,77.1,1,3,7,13.5,42.9,3,28.6,0,52,7,4
Josh Wilson,3671,CB,ATL,3,0,0,2,52.7,0,1,4,7.4,0.0,0,0,12.5,0,54,4,1,0,,0,0,0,0.0,,0,,0,27,0,0
Usama Young,3682,S,OAK,3,0,0,23,79.4,0,1,2,2.2,50.0,1,0,25.0,0,93,2,1,0,59.5,0,0,1,2.2,0.0,0,0.0,0,45,1,0
Charles Johnson,3699,ED,CAR,6,1,0,5,62.0,4,13,192,95.8,10.4,20,1,5.5,2,214,205,19,0,64.6,3,11,107,98.2,15.9,17,8.4,2,111,109,16
Brandon Mebane,3701,DI,SEA,5,0,0,29,60.1,1,4,75,97.5,8.0,6,1,3.3,0,79,77,5,0,65.4,1,3,28,100.0,17.9,5,7.1,0,29,29,4
Ray McDonald,3713,DI,SF,6,0,0,28,53.5,1,15,192,98.6,8.9,17,0,4.2,0,214,211,16,0,54.4,0,13,95,100.0,12.6,12,6.8,0,106,106,13
Brian Robison,3718,ED,MIN,6,0,0,18,56.7,2,15,177,98.0,11.3,20,0,5.4,1,198,194,18,0,62.6,1,9,80,97.7,18.8,15,7.5,1,88,86,11
Paul Soliai,3724,DI,ATL,6,0,0,2,62.7,0,6,80,100.0,7.5,6,1,3.8,0,86,86,6,0,69.7,0,3,23,100.0,13.0,3,6.5,0,25,25,3
Dashon Goldson,3742,S,TB,4,0,1,30,75.3,0,1,2,1.9,50.0,1,1,25.0,0,103,2,1,0,58.8,0,0,1,2.2,0.0,0,0.0,0,46,1,0
Trumaine McBride,3837,CB,NYG,5,0,0,21,76.0,0,0,2,1.4,50.0,1,0,50.0,1,142,2,1,0,82.2,0,0,0,0.0,,1,,1,71,0,1
Alan Ball,3853,CB,JAX,6,0,2,15,58.8,0,0,1,0.4,0.0,0,3,0.0,0,261,1,0,0,,0,0,0,0.0,,0,,0,116,0,0
Mike Devito,3928,DI,KC,1,1,0,16,61.7,0,0,15,100.0,6.7,1,0,0.0,0,15,15,0,1,65.2,0,0,11,100.0,9.1,1,0.0,0,11,11,0
Jason Trusnik,4083,LB,MIA,5,0,0,17,68.6,1,4,18,15.4,16.7,3,0,13.9,0,130,20,5,0,50.3,0,2,6,15.2,0.0,0,16.7,0,46,7,2
James Ihedigbo,4147,S,DET,3,0,0,11,93.4,2,2,13,9.9,15.4,2,0,30.8,2,131,13,6,0,54.6,0,0,2,2.7,0.0,0,0.0,0,73,2,0
Chris Long,4316,ED,SL,1,0,0,26,64.0,1,1,13,100.0,15.4,2,1,7.7,0,13,13,2,0,75.8,1,1,4,100.0,50.0,2,25.0,0,4,4,2
Keith Rivers,4323,LB,BUF,4,0,0,4,54.5,0,0,4,5.9,0.0,0,0,0.0,0,101,6,0,0,59.1,0,0,1,4.5,0.0,0,0.0,0,22,1,0
Jerod Mayo,4324,LB,NE,6,0,0,19,61.4,1,5,28,16.3,14.3,4,0,14.3,1,196,32,7,0,59.7,1,5,21,25.8,19.0,4,14.3,0,93,24,6
Aqib Talib,4334,CB,DEN,5,0,0,10,57.7,0,0,1,0.4,0.0,0,2,0.0,0,238,1,0,0,57.7,0,0,1,0.9,0.0,0,0.0,0,107,1,0
Mike Jenkins,4339,CB,TB,1,0,1,30,60.0,0,0,1,6.7,0.0,0,1,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Antoine Cason,4341,CB,CAR,6,0,1,5,59.4,0,0,1,0.4,0.0,0,6,0.0,0,249,1,0,0,,0,0,0,0.0,,0,,0,117,0,0
