player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Charles Woodson,330,S,OAK,10,0,0,23,72.2,0,0,9,2.7,11.1,1,0,0.0,0,375,10,0,0,77.9,0,0,7,5.0,14.3,1,0.0,0,160,8,0
John Abraham,591,ED,ARZ,1,0,0,1,47.9,0,0,20,87.0,0.0,0,0,0.0,0,23,20,0,0,49.0,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Justin Smith,776,DI,SF,10,1,0,28,54.3,7,14,279,99.7,7.9,22,1,4.8,3,300,299,24,1,61.6,5,9,119,100.0,14.3,17,7.6,2,132,132,16
Ryan Pickett,799,DI,HST,7,1,0,13,49.6,0,1,89,100.0,2.2,2,0,0.6,0,92,92,1,0,48.9,0,0,18,100.0,0.0,0,0.0,0,21,21,0
Julius Peppers,1010,ED,GB,10,2,1,12,82.0,7,20,270,91.9,14.1,38,3,7.2,6,310,285,33,2,90.5,4,13,118,94.7,21.2,25,12.3,6,131,124,23
Dwight Freeney,1019,ED,SD,10,0,0,27,67.3,6,23,253,96.5,15.8,40,2,6.5,2,282,272,31,0,71.0,3,15,113,98.4,22.1,25,9.7,2,129,127,20
Larry Foote,1126,LB,ARZ,10,0,0,1,50.9,3,7,122,29.4,7.4,9,3,4.9,1,442,130,11,0,47.1,1,3,71,35.0,7.0,5,4.2,1,217,76,5
Brett Keisel,1204,DI,PIT,11,4,1,25,56.3,6,11,251,97.8,6.4,16,1,3.8,1,274,268,18,2,61.4,4,6,104,99.1,10.6,11,5.8,1,110,109,11
Ryan Clark,1229,S,WAS,10,0,0,32,36.8,0,3,17,4.9,0.0,0,0,14.7,1,385,19,4,0,29.8,0,2,9,6.1,0.0,0,11.1,0,179,11,2
James Harrison,1251,ED,PIT,8,0,0,25,76.6,13,7,120,79.3,20.0,24,2,11.7,4,164,130,24,0,69.7,6,3,52,90.5,23.1,12,14.4,3,63,57,12
Terence Newman,1321,CB,CIN,9,0,0,7,58.6,0,1,1,0.3,0.0,0,3,50.0,0,385,1,1,0,58.6,0,1,1,0.6,0.0,0,50.0,0,176,1,1
Kevin Williams,1325,DI,SEA,10,2,0,29,52.7,0,6,123,94.3,4.9,6,0,2.4,0,140,132,6,1,53.2,0,2,37,100.0,5.4,2,2.7,0,43,43,2
Terrell Suggs,1326,ED,BLT,10,1,1,3,69.7,10,16,290,89.4,15.2,44,6,6.6,6,341,305,32,0,68.3,7,7,146,94.5,17.8,26,8.2,5,164,155,19
Troy Polamalu,1332,S,PIT,9,0,0,25,81.6,1,2,23,7.1,8.7,2,6,10.9,1,340,24,4,0,90.4,1,0,9,7.9,11.1,1,16.7,1,126,10,2
Calvin Pace,1334,ED,NYJ,10,1,0,22,50.9,1,9,156,54.5,6.4,10,3,5.1,3,308,168,13,0,49.6,0,3,51,59.6,7.8,4,6.9,2,99,59,5
Charles Tillman,1351,CB,CHI,2,0,0,6,68.5,1,0,1,1.9,100.0,1,0,50.0,0,52,1,1,0,68.5,1,0,1,4.5,100.0,1,50.0,0,22,1,1
Rashean Mathis,1355,CB,DET,10,0,2,11,59.3,0,0,1,0.2,0.0,0,7,0.0,0,407,1,0,0,,0,0,0,0.0,,0,,0,198,0,0
Osi Umenyiora,1371,ED,ATL,10,0,0,2,65.0,5,19,188,98.5,14.9,28,1,8.0,3,200,197,27,0,73.1,5,15,115,98.3,20.9,24,10.4,2,121,119,22
Cory Redding,1381,DI,IND,10,0,1,14,59.1,5,16,290,98.7,9.3,27,4,4.7,3,308,304,24,0,63.0,3,10,116,100.0,13.8,16,7.3,2,126,126,15
Lance Briggs,1383,LB,CHI,7,0,0,6,51.8,1,1,31,12.4,3.2,1,0,3.2,0,258,32,2,0,56.4,1,1,10,8.8,10.0,1,10.0,0,113,10,2
Jarret Johnson,1421,ED,SD,9,1,0,27,49.8,0,5,111,64.3,3.6,4,1,3.2,1,185,119,6,0,50.4,0,0,41,83.3,2.4,1,2.4,1,54,45,1
Chris Clemons,1585,ED,JAX,10,1,4,15,49.8,3,7,285,95.5,3.9,11,7,3.5,5,313,299,15,1,46.0,1,4,140,98.0,5.0,7,3.9,3,152,149,8
Colin Cole,1589,DI,CAR,11,0,0,5,48.4,0,2,134,100.0,2.2,3,0,0.7,0,139,139,2,0,52.0,0,0,31,100.0,3.2,1,0.0,0,32,32,0
