player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Tre Brown,55677,CB,SEA,2,4,,4.0,29,0,39.6,0,1,0,0,0,0.0
Marcus Allen,49263,LB,PIT,3,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Zaven Collins,77190,LB,ARZ,3,5,,2.5,1,0,39.6,0,2,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,TEN,10,23,,7.7,31,0,39.6,0,3,0,0,0,0.0
Khari Willis,51304,S,IND,8,25,,12.5,14,0,39.6,0,2,0,0,0,0.0
Breon Borders,39398,CB,ARZ,2,5,,5.0,1,0,39.6,0,1,0,0,0,0.0
Rashaan Melvin,8334,CB,CAR,6,13,,13.0,5,0,39.6,0,1,0,0,0,0.0
Teez Tabor,11808,S,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Mykal Walker,57834,LB,ATL,3,7,,7.0,2,0,39.6,0,1,0,0,0,0.0
Markus Golden,9491,ED,ARZ,5,8,,8.0,1,0,39.6,0,1,0,0,0,0.0
Greedy Williams,43254,CB,CLV,2,4,,2.0,8,0,39.6,0,2,0,0,0,0.0
Damar Hamlin,43291,S,BUF,3,6,,3.0,4,0,39.6,0,2,0,0,0,0.0
Karl Joseph,10648,S,PIT,1,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Anthony Nelson,48405,ED,TB,6,4,,4.0,30,0,39.6,0,1,0,0,0,0.0
Thomas Graham Jr.,55685,CB,CHI,3,5,,5.0,6,0,39.6,0,1,0,0,0,0.0
Anthony Chesley,54369,CB,IND,2,6,,6.0,14,0,39.6,0,1,0,0,0,0.0
Terrence Brooks,8714,S,HST,4,5,,5.0,13,0,39.6,0,1,0,0,0,0.0
Terrance Mitchell,8888,CB,HST,7,10,,10.0,13,0,39.6,0,1,0,0,0,0.0
Jaycee Horn,83375,CB,CAR,3,28,,14.0,5,1,0.0,0,2,0,0,0,0.0
Sharrod Neasman,11050,S,NYJ,4,18,,18.0,22,0,39.6,0,1,0,0,0,0.0
Robert Quinn,6166,ED,CHI,7,8,,8.0,6,0,39.6,0,1,0,0,0,0.0
Matthias Farley,10953,S,TEN,2,4,,4.0,31,0,39.6,0,1,0,0,0,0.0
Jermaine Carter,28838,LB,CAR,8,20,,20.0,5,0,39.6,0,1,0,0,0,0.0
Robert Jackson,28990,CB,BLT,1,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,S,MIA,6,22,,11.0,17,0,39.6,0,2,0,0,0,0.0
Jaylinn Hawkins,51423,S,ATL,12,55,55.0,27.5,2,0,135.4,1,2,1,27,17,0.49
David Long Jr.,27377,CB,LA,6,53,53.0,13.3,26,0,44.8,1,4,0,17,20,0.32
Dean Marlowe,9966,S,DET,9,48,48.0,16.0,11,0,42.4,1,3,0,1,1,0.02
Sean Chandler,51315,S,CAR,13,42,42.0,42.0,5,0,104.2,1,1,0,9,5,0.21
Devin McCourty,5552,S,NE,13,40,40.0,10.0,19,0,40.6,1,4,0,13,3,0.33
Rodney McLeod,7271,S,PHI,11,39,39.0,9.8,24,0,39.6,1,4,0,7,0,0.18
Budda Baker,11791,S,ARZ,15,61,30.5,15.3,1,0,78.1,2,4,0,33,4,0.54
Juston Burris,10752,S,CAR,9,60,30.0,20.0,5,0,99.3,2,3,0,30,12,0.5
K.J. Wright,6251,LB,LV,13,29,29.0,29.0,23,0,95.8,1,1,0,7,15,0.24
Ernest Jones,81399,LB,LA,10,27,27.0,9.0,26,0,49.3,1,3,0,14,8,0.52
Jevon Holland,83873,S,MIA,12,26,26.0,8.7,17,0,42.4,1,3,0,3,5,0.12
Trevon Moehrig,77847,S,LV,11,25,25.0,12.5,23,0,58.3,1,2,0,7,1,0.28
Tracy Walker,51266,S,DET,14,49,24.5,12.3,11,0,84.4,2,4,0,39,22,0.8
Antoine Winfield Jr.,42475,S,TB,11,48,24.0,16.0,30,0,70.1,2,3,0,6,11,0.13
Damontae Kazee,11904,S,DAL,10,24,24.0,12.0,9,0,77.1,1,2,0,16,8,0.67
Cameron Dantzler,42472,CB,MIN,9,24,24.0,4.8,18,1,0.0,1,5,0,2,0,0.08
Alec Ogletree,7811,LB,CHI,10,24,24.0,8.0,6,0,54.9,1,3,0,18,0,0.75
Cameron Lewis,49395,CB,BUF,2,23,23.0,11.5,4,0,56.3,1,2,0,3,6,0.13
Justin Reid,49048,S,HST,12,46,23.0,11.5,13,0,101.0,2,4,1,17,16,0.37
Cameron Sutton,11850,CB,PIT,14,112,22.4,14.0,25,0,129.7,5,8,1,69,10,0.62
Trevon Diggs,41817,CB,DAL,15,65,21.7,5.9,9,2,34.5,3,11,1,44,17,0.68
Ronnie Harrison,49206,S,CLV,10,64,21.3,8.0,8,0,85.4,3,8,3,24,24,0.38
Jimmie Ward,8665,S,SF,15,125,20.8,10.4,28,1,23.6,6,12,0,42,32,0.34
Jamal Adams,11761,S,SEA,12,81,20.3,8.1,29,0,50.0,4,10,0,35,21,0.43
Darious Williams,55724,CB,LA,8,61,20.3,10.2,26,0,100.0,3,6,1,24,5,0.39
Darius Leonard,49684,LB,IND,15,78,19.5,11.1,14,0,114.9,4,7,1,43,20,0.55
Jordan Poyer,8000,S,BUF,15,58,19.3,8.3,4,1,10.7,3,7,0,12,9,0.21
Donovan Wilson,49408,S,DAL,6,19,19.0,9.5,9,0,66.7,1,2,0,11,12,0.58
Pierre Desir,8762,CB,TB,7,18,18.0,9.0,30,0,95.8,1,2,1,4,0,0.22
Eric Wilson,38587,LB,HST,8,18,18.0,18.0,13,0,131.3,1,1,1,6,0,0.33
Siran Neal,27130,CB,BUF,5,34,17.0,17.0,4,0,85.4,2,2,0,9,0,0.26
Anthony Brown,10823,CB,DAL,16,85,17.0,7.1,9,0,77.1,5,12,1,32,30,0.38
Rock Ya-Sin,49564,CB,IND,10,17,17.0,17.0,14,0,116.7,1,1,0,12,0,0.71
Talanoa Hufanga,83903,S,SF,8,17,17.0,4.3,28,0,39.6,1,4,0,6,4,0.35
Bobby McCain,9578,S,WAS,14,50,16.7,10.0,32,0,142.5,3,5,1,61,40,1.22
Grant Delpit,60685,S,CLV,14,50,16.7,10.0,8,0,64.6,3,5,0,6,6,0.12
Eli Apple,10644,CB,CIN,14,33,16.5,8.3,7,0,66.7,2,4,0,22,4,0.67
T.J. Edwards,30737,LB,PHI,10,33,16.5,4.7,24,0,39.6,2,7,0,2,1,0.06
Jalen Mills,10867,CB,NE,13,82,16.4,6.8,19,0,66.0,5,12,0,84,23,1.02
Buster Skrine,6289,CB,TEN,5,81,16.2,8.1,31,1,25.4,5,10,0,51,34,0.63
Tavierre Thomas,66931,CB,HST,14,323,16.2,10.4,13,2,50.7,20,31,0,162,69,0.5
Jeremiah Owusu-Koramoah,58089,LB,CLV,11,48,16.0,16.0,8,0,79.2,3,3,0,4,6,0.08
Kareem Jackson,5545,S,DEN,15,64,16.0,9.1,10,0,68.2,4,7,0,31,19,0.48
Chris Board,29456,LB,BLT,10,16,16.0,16.0,3,0,95.8,1,1,0,7,4,0.44
Marshon Lattimore,11766,CB,NO,14,31,15.5,7.8,20,0,75.0,2,4,0,30,1,0.97
Mike Edwards,51282,S,TB,13,123,15.4,8.8,30,3,50.0,8,14,1,54,44,0.44
Tyrann Mathieu,7850,S,KC,14,123,15.4,9.5,16,3,51.9,8,13,1,38,30,0.31
Jimmy Smith,6179,CB,BLT,6,15,15.0,7.5,3,0,66.7,1,2,0,11,6,0.73
James Bradberry,10696,CB,NYG,14,45,15.0,6.4,21,0,51.5,3,7,0,23,4,0.51
D.J. Reed Jr.,26940,CB,SEA,9,15,15.0,7.5,29,0,60.4,1,2,0,8,1,0.53
Andrew Adams,11240,S,TB,5,15,15.0,15.0,30,0,91.7,1,1,0,6,0,0.4
Kevin King,11788,CB,GB,5,29,14.5,9.7,12,0,84.0,2,3,0,19,8,0.66
Chandon Sullivan,49349,CB,GB,16,453,14.2,9.2,12,2,89.0,32,49,2,422,209,0.93
Foyesade Oluokun,24904,LB,ATL,10,14,14.0,7.0,2,0,56.3,1,2,0,-2,-1,-0.14
Harrison Smith,7641,S,MIN,14,84,14.0,7.6,18,0,70.3,6,11,0,60,40,0.71
Kenny Young,51029,LB,DEN,13,83,13.8,10.4,10,0,80.2,6,8,0,30,29,0.36
Anthony Harris,9895,S,PHI,14,96,13.7,8.7,24,0,97.9,7,11,1,32,27,0.33
Chris Harris Jr.,6457,CB,LAC,13,314,13.7,7.7,27,1,74.1,23,41,1,269,71,0.86
Taron Johnson,49511,CB,BUF,15,435,13.6,7.4,4,1,72.1,32,59,1,372,226,0.86
Juan Thornhill,50426,S,KC,16,95,13.6,9.5,16,0,84.2,7,10,0,57,38,0.6
Duron Harmon,7872,S,ATL,13,27,13.5,9.0,2,0,109.7,2,3,0,46,25,1.7
Cory Littleton,11190,LB,LV,10,27,13.5,13.5,23,0,118.8,2,2,0,32,22,1.19
C.J. Moore,26617,S,DET,7,27,13.5,13.5,11,0,83.3,2,2,0,8,6,0.3
Nate Hairston,11913,CB,DEN,8,80,13.3,7.3,10,0,100.0,6,11,2,34,12,0.43
Logan Ryan,7864,S,NYG,14,79,13.2,13.2,21,0,111.1,6,6,0,64,15,0.81
Ja'Whaun Bentley,50966,LB,NE,9,13,13.0,13.0,19,0,118.8,1,1,0,18,11,1.38
Jalen Davis,50431,CB,CIN,5,39,13.0,9.8,7,0,96.9,3,4,0,31,19,0.79
Blake Lynch,47621,LB,MIN,5,13,13.0,6.5,18,0,62.5,1,2,0,9,4,0.69
Kyle Van Noy,8675,LB,NE,11,26,13.0,8.7,19,0,70.1,2,3,0,8,12,0.31
Eddie Jackson,11867,S,CHI,13,104,13.0,6.9,6,0,87.1,8,15,1,66,34,0.63
Anthony Averett,50365,CB,BLT,10,38,12.7,7.6,3,1,39.2,3,5,0,32,7,0.84
Micah Hyde,7941,S,BUF,15,114,12.7,8.1,4,1,83.0,9,14,1,112,22,0.98
Ben Niemann,51099,LB,KC,11,25,12.5,8.3,16,0,74.3,2,3,0,12,8,0.48
Malik Hooker,11770,S,DAL,9,25,12.5,6.3,9,1,66.7,2,4,1,22,4,0.88
Dane Cruikshank,25546,S,TEN,12,61,12.2,8.7,31,0,92.0,5,7,0,51,28,0.84
Kenneth Murray,58099,LB,LAC,5,12,12.0,12.0,27,0,118.8,1,1,0,13,8,1.08
Torry McTyer,49357,CB,WAS,2,24,12.0,4.8,32,0,65.4,2,5,0,36,8,1.5
T.J. Watt,11785,ED,PIT,7,12,12.0,6.0,25,0,75.0,1,2,0,15,13,1.25
George Odum,31342,S,IND,7,24,12.0,6.0,14,0,58.3,2,4,0,14,11,0.58
Shaquill Griffin,11845,CB,JAX,10,24,12.0,12.0,15,0,118.8,2,2,0,33,12,1.38
Demario Davis,7079,LB,NO,13,36,12.0,6.0,20,0,63.9,3,6,0,29,13,0.81
Greg Newsome II,83341,CB,CLV,5,48,12.0,6.9,8,0,62.8,4,7,0,22,9,0.46
Caden Sterns,76725,S,DEN,12,71,11.8,7.9,10,1,70.1,6,9,0,133,48,1.87
Byron Jones,9460,CB,MIA,15,82,11.7,6.8,17,0,102.8,7,12,1,70,24,0.85
Kyle Dugger,90621,S,NE,15,149,11.5,7.5,19,2,56.9,13,20,1,113,42,0.76
Deommodore Lenoir,55686,CB,SF,4,23,11.5,11.5,28,0,79.2,2,2,0,4,8,0.17
Amani Hooker,51378,S,TEN,11,46,11.5,9.2,31,0,100.0,4,5,0,40,36,0.87
Nick Vigil,10721,LB,MIN,11,23,11.5,7.7,18,0,72.9,2,3,0,11,12,0.48
Taylor Rapp,51172,S,LA,16,196,11.5,7.5,26,2,72.6,17,26,1,220,141,1.12
Jessie Bates III,49162,S,CIN,15,80,11.4,8.9,7,0,88.9,7,9,0,48,12,0.6
Dont'e Deayon,11242,CB,LA,9,169,11.3,7.7,26,0,100.2,15,22,0,218,104,1.29
Malcolm Jenkins,4937,S,NO,15,145,11.2,7.6,20,0,93.1,13,19,0,155,81,1.07
Amik Robertson,55619,CB,LV,4,11,11.0,5.5,23,0,68.8,1,2,0,12,12,1.09
Cody Barton,50727,LB,SEA,4,11,11.0,3.7,29,0,46.5,1,3,0,12,1,1.09
