player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Robert Spillane,50918,LB,PIT,3,5,,5.0,25,0,39.6,0,1,0,0,0,0.0
Matthias Farley,10953,S,TEN,1,2,,2.0,31,0,39.6,0,1,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,TEN,6,17,,8.5,31,0,39.6,0,2,0,0,0,0.0
Breon Borders,39398,CB,TEN,2,5,,5.0,31,0,39.6,0,1,0,0,0,0.0
Tre Brown,55677,CB,SEA,2,4,,4.0,29,0,39.6,0,1,0,0,0,0.0
Rodney McLeod,7271,S,PHI,4,16,,16.0,24,0,39.6,0,1,0,0,0,0.0
Damar Hamlin,43291,S,BUF,2,5,,2.5,4,0,39.6,0,2,0,0,0,0.0
A.J. Terrell,55586,CB,ATL,4,21,,7.0,2,0,39.6,0,3,0,0,0,0.0
Anthony Chesley,54369,CB,IND,2,6,,6.0,14,0,39.6,0,1,0,0,0,0.0
Kevin Minter,7826,LB,TB,3,7,,3.5,30,0,39.6,0,2,0,0,0,0.0
Jaylinn Hawkins,51423,S,ATL,7,22,,22.0,2,0,39.6,0,1,0,0,0,0.0
Roderic Teamer,51405,S,LV,3,4,,2.0,23,0,39.6,0,2,0,0,0,0.0
Teez Tabor,11808,S,CHI,1,2,,2.0,6,0,39.6,0,1,0,0,0,0.0
Anthony Nelson,48405,ED,TB,4,3,,3.0,30,0,39.6,0,1,0,0,0,0.0
Tracy Walker,51266,S,DET,8,27,,13.5,11,0,39.6,0,2,0,0,0,0.0
Markus Golden,9491,ED,ARZ,1,1,,1.0,1,0,39.6,0,1,0,0,0,0.0
Rashaan Melvin,8334,CB,CAR,3,4,,4.0,5,0,39.6,0,1,0,0,0,0.0
Andrew Wingard,49268,S,JAX,8,13,,13.0,15,0,39.6,0,1,0,0,0,0.0
Kyle Fuller,8649,CB,DEN,3,18,,6.0,10,0,39.6,0,3,0,0,0,0.0
Pierre Desir,8762,CB,TB,3,11,,11.0,30,0,39.6,0,1,0,0,0,0.0
Taco Charlton,11783,ED,PIT,2,3,,3.0,25,0,39.6,0,1,0,0,0,0.0
Marshon Lattimore,11766,CB,NO,7,12,,6.0,20,0,39.6,0,2,0,0,0,0.0
Jaycee Horn,83375,CB,CAR,3,28,,14.0,5,1,0.0,0,2,0,0,0,0.0
Zaven Collins,77190,LB,ARZ,3,5,,2.5,1,0,39.6,0,2,0,0,0,0.0
Robert Quinn,6166,ED,CHI,5,6,,6.0,6,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,S,MIA,6,22,,11.0,17,0,39.6,0,2,0,0,0,0.0
Grant Delpit,60685,S,CLV,8,19,,19.0,8,0,39.6,0,1,0,0,0,0.0
Sharrod Neasman,11050,S,NYJ,3,12,,12.0,22,0,39.6,0,1,0,0,0,0.0
Mike Edwards,51282,S,TB,8,40,40.0,13.3,30,2,2.8,1,3,0,2,6,0.05
