player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Teez Tabor,11808,S,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Jaycee Horn,83375,CB,CAR,3,28,,14.0,5,1,0.0,0,2,0,0,0,0.0
Robert Quinn,6166,ED,CHI,7,8,,8.0,6,0,39.6,0,1,0,0,0,0.0
Sharrod Neasman,11050,S,NYJ,4,18,,18.0,22,0,39.6,0,1,0,0,0,0.0
Matthias Farley,10953,S,TEN,2,4,,4.0,31,0,39.6,0,1,0,0,0,0.0
Zaven Collins,77190,LB,ARZ,3,5,,2.5,1,0,39.6,0,2,0,0,0,0.0
Will Parks,10853,S,NYJ,1,6,,6.0,22,0,39.6,0,1,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,TEN,9,22,,7.3,31,0,39.6,0,3,0,0,0,0.0
Kevon Seymour,10852,CB,BLT,4,30,,15.0,3,0,39.6,0,2,0,0,0,0.0
Mykal Walker,57834,LB,ATL,2,7,,7.0,2,0,39.6,0,1,0,0,0,0.0
Jermaine Carter,28838,LB,CAR,7,17,,17.0,5,0,39.6,0,1,0,0,0,0.0
Jason McCourty,5127,S,MIA,6,22,,11.0,17,0,39.6,0,2,0,0,0,0.0
Thomas Graham Jr.,55685,CB,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Tre Brown,55677,CB,SEA,2,4,,4.0,29,0,39.6,0,1,0,0,0,0.0
Robert Jackson,28990,CB,BLT,1,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Anthony Chesley,54369,CB,IND,2,6,,6.0,14,0,39.6,0,1,0,0,0,0.0
Roderic Teamer,51405,S,LV,4,5,,2.5,23,0,39.6,0,2,0,0,0,0.0
Breon Borders,39398,CB,ARZ,2,5,,5.0,1,0,39.6,0,1,0,0,0,0.0
Khari Willis,51304,S,IND,7,23,,11.5,14,0,39.6,0,2,0,0,0,0.0
Rashaan Melvin,8334,CB,CAR,5,6,,6.0,5,0,39.6,0,1,0,0,0,0.0
Karl Joseph,10648,S,PIT,1,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Greedy Williams,43254,CB,CLV,2,4,,2.0,8,0,39.6,0,2,0,0,0,0.0
Damar Hamlin,43291,S,BUF,3,6,,3.0,4,0,39.6,0,2,0,0,0,0.0
Anthony Nelson,48405,ED,TB,6,4,,4.0,30,0,39.6,0,1,0,0,0,0.0
Terrence Brooks,8714,S,HST,4,5,,5.0,13,0,39.6,0,1,0,0,0,0.0
Shaquille Quarterman,51048,LB,JAX,3,3,,3.0,15,0,39.6,0,1,0,0,0,0.0
Markus Golden,9491,ED,ARZ,5,8,,8.0,1,0,39.6,0,1,0,0,0,0.0
Terrance Mitchell,8888,CB,HST,7,10,,10.0,13,0,39.6,0,1,0,0,0,0.0
Jaylinn Hawkins,51423,S,ATL,12,55,55.0,27.5,2,0,135.4,1,2,1,27,17,0.49
David Long Jr.,27377,CB,LA,5,49,49.0,12.3,26,0,44.8,1,4,0,17,20,0.35
Dean Marlowe,9966,S,DET,8,45,45.0,15.0,11,0,42.4,1,3,0,1,1,0.02
Sean Chandler,51315,S,CAR,13,42,42.0,42.0,5,0,104.2,1,1,0,9,5,0.21
Rodney McLeod,7271,S,PHI,10,38,38.0,9.5,24,0,39.6,1,4,0,7,0,0.18
Devin McCourty,5552,S,NE,12,38,38.0,9.5,19,0,40.6,1,4,0,13,3,0.34
Juston Burris,10752,S,CAR,9,60,30.0,20.0,5,0,99.3,2,3,0,30,12,0.5
Budda Baker,11791,S,ARZ,14,59,29.5,19.7,1,0,103.5,2,3,0,33,4,0.56
K.J. Wright,6251,LB,LV,13,29,29.0,29.0,23,0,95.8,1,1,0,7,15,0.24
Ernest Jones,81399,LB,LA,10,27,27.0,9.0,26,0,49.3,1,3,0,14,8,0.52
Jevon Holland,83873,S,MIA,11,25,25.0,8.3,17,0,42.4,1,3,0,3,5,0.12
Cameron Dantzler,42472,CB,MIN,9,24,24.0,4.8,18,1,0.0,1,5,0,2,0,0.08
Damontae Kazee,11904,S,DAL,9,23,23.0,11.5,9,0,77.1,1,2,0,16,8,0.7
Cameron Lewis,49395,CB,BUF,2,23,23.0,11.5,4,0,56.3,1,2,0,3,6,0.13
Justin Reid,49048,S,HST,11,46,23.0,11.5,13,0,101.0,2,4,1,17,16,0.37
Antoine Winfield Jr.,42475,S,TB,10,45,22.5,15.0,30,0,70.1,2,3,0,6,11,0.13
Trevon Moehrig,77847,S,LV,10,22,22.0,11.0,23,0,58.3,1,2,0,7,1,0.32
Grant Delpit,60685,S,CLV,13,43,21.5,14.3,8,0,70.1,2,3,0,6,3,0.14
Ronnie Harrison,49206,S,CLV,10,64,21.3,8.0,8,0,85.4,3,8,3,24,24,0.38
Alec Ogletree,7811,LB,CHI,9,21,21.0,7.0,6,0,54.9,1,3,0,18,0,0.86
Trevon Diggs,41817,CB,DAL,14,62,20.7,5.6,9,2,34.5,3,11,1,44,17,0.71
Tracy Walker,51266,S,DET,13,41,20.5,10.3,11,0,84.4,2,4,0,39,22,0.95
Jamal Adams,11761,S,SEA,12,81,20.3,8.1,29,0,50.0,4,10,0,35,21,0.43
Nate Hairston,11913,CB,DEN,7,61,20.3,8.7,10,0,89.9,3,7,1,13,4,0.21
Jimmie Ward,8665,S,SF,14,121,20.2,10.1,28,1,23.6,6,12,0,42,32,0.35
Darious Williams,55724,CB,LA,7,60,20.0,10.0,26,0,100.0,3,6,1,24,5,0.4
Cameron Sutton,11850,CB,PIT,13,78,19.5,15.6,25,0,157.9,4,5,1,62,8,0.79
Kareem Jackson,5545,S,DEN,14,57,19.0,11.4,10,0,73.8,3,5,0,26,17,0.46
Darius Leonard,49684,LB,IND,14,75,18.8,10.7,14,0,114.9,4,7,1,43,20,0.57
Jordan Poyer,8000,S,BUF,14,55,18.3,7.9,4,1,10.7,3,7,0,12,9,0.22
Eric Wilson,38587,LB,HST,8,18,18.0,18.0,13,0,131.3,1,1,1,6,0,0.33
Anthony Harris,9895,S,PHI,13,88,17.6,11.0,24,0,112.0,5,8,1,35,19,0.4
Tavierre Thomas,66931,CB,HST,13,307,17.1,10.6,13,2,42.0,18,29,0,118,53,0.38
Siran Neal,27130,CB,BUF,5,34,17.0,17.0,4,0,85.4,2,2,0,9,0,0.26
Talanoa Hufanga,83903,S,SF,8,17,17.0,4.3,28,0,39.6,1,4,0,6,4,0.35
Pierre Desir,8762,CB,TB,6,17,17.0,8.5,30,0,95.8,1,2,1,4,0,0.24
Mike Edwards,51282,S,TB,12,99,16.5,9.9,30,3,27.5,6,10,0,36,29,0.36
Jalen Mills,10867,CB,NE,13,82,16.4,6.8,19,0,66.0,5,12,0,84,23,1.02
Tyrann Mathieu,7850,S,KC,13,115,16.4,10.5,16,3,28.0,7,11,0,33,30,0.29
Buster Skrine,6289,CB,TEN,4,64,16.0,7.1,31,1,20.4,4,9,0,45,33,0.7
Eli Apple,10644,CB,CIN,13,32,16.0,8.0,7,0,66.7,2,4,0,22,4,0.69
Rock Ya-Sin,49564,CB,IND,9,15,15.0,15.0,14,0,116.7,1,1,0,12,0,0.8
Jeremiah Owusu-Koramoah,58089,LB,CLV,10,45,15.0,15.0,8,0,79.2,3,3,0,4,6,0.09
Chris Board,29456,LB,BLT,9,15,15.0,15.0,3,0,95.8,1,1,0,7,4,0.47
